총점,회사,날짜,별점,요약,장점,단점,경영진에게
3.1,다믈멀티미디어(주),2015. 11,3점,"""당시에 사장님은 두분이셨고 아주 젠틀하시고 직원들 모두 사람들이 좋아서 장기 근속자가 많았음. 지금은 회사가 많이 어려워 당시 있던 직원들이 대부분 떠났고 매출도 중국향으로 일부 나고 있을뿐 큰 비전은 없는 상황""",젠틀한 사람들. 중소기업치곤 높은편인 연봉. 회사위치가 좋음. 안양 범계역 바로 앞 무역센터,신규 개발 아이템이 없고 개발 인력 역시 많이 빠져나가 성장 가능성이 높지 않음.,사람만 좋아서는 성공할 수 없다는 걸 보여준 좋은 기억이 많은 경영진께.. 좀 더 냉정하게 현실을 보셨어야 했는데 아쉽네요.
3.1,다믈멀티미디어(주),2015. 09,3점,"""펩리스 업계 중 상위에 해당하는 자유로운 업무 분위기. 최근 다양한 사업을 추진하면서 이후 발전이 기대되는 벤처""","자유로운 업무 분위기, 적당한 급여, 남의 일에 신경쓰지 않는 기업 문화","수석 이상 직급의 다수로 회사의 중추가 되어야 할 대리,과장급 인력들의 부재",젋고 유능한 인력들도 회사 구조 재편 필요
3.1,다믈멀티미디어(주),2015. 09,3점,"""오래전에 다녔지만 애착이있었던 회사.
경영진이 젠틀한 회사""","타부서는 모르겠는데 엔지니어는 할만함
편하고 터치없음.","의사결정 한번하려면 절차가복잡.
그렇다고 최종결정안이 좋아보이지는 않음.","다녔던회사라 성공했으면좋겠습니다.
근데 회사에 충신이 많지는 않은거같애요"
3.1,다믈멀티미디어(주),2015. 08,4점,"""연봉 꾀괜찮고 회사문화와 제도 나쁘지않음. 무엇보다 자율적업무환경 괜찮음. 직원들도 대부분 선량하지만 개발회사다 보니 좀 서툴음.""","돈을 잘벌면 직원들에게 많은것을 해줄수있을거같은 기업가마인드의 오너가 있음.
업무의 자율을부여하며, 직원간 사이 완만함.","기존의 사업아이템으로는 한계가있어 차기 아이템은 반드시성공시켜야하는 부담있음.
여러가지를 하다보니 일이 좀 많은 편임.
오래다닌직원들의 매너리즘 심각한 편.",너무젠틀하고 신사적인것을 이용 하는 몇몇 문제직원들이있습니다.너무 착한것도 좋지 않음을 느낍니다.
3.1,다믈멀티미디어(주),2015. 08,1점,"""평균 연봉에 경영진은 좋으나, 강도높은 업무와 계속되는 야근, 밑에 사람을 이끌 중간계층이 없다.""","제 날짜에 딱 나오는 월급, 최저인금이지만 나오는 야근비, 오픈된 경영진 마인드","그 외 모든게 단점이다 중간계층이 없어서 초기 적응이 어려우며, 꼰대스러운 마인드로 인해 업무를 배울때 고생이 예상된다.",밥만 먹는 식충이들을 제거하고 중간계층을 늘려야한다 역피라미드 구조에서 상중하로 보자면 8:0:2 비율을 가지고 있다.
날 괴롭힌 삭제된 댓글,다믈멀티미디어(주),경기,,,,,
날 괴롭힌 삭제된 댓글,다믈멀티미디어(주),경기,,,,,
2.4,(주)에쎈테크,2022. 06,3점,"""의지만 있으면 성장할 수 있을것 같다
소통이 잘 안되고 책임질일을 하지 않는다""","자유로운 연차사용
사람들이 좋고
안산공장은 밥이 맛있다","부서별 업무량 차이가 크다
서류 업무와 잦은 회의
기술직과 사무직 페이차이가 별로 없다
고인물이 많다","합리적인 보상체계가 필요하다
직원들의 불만을 듣지만 말고 실천이 필요"
2.4,(주)에쎈테크,2022. 06,3점,"""대창 계열사로 황동볼밸브 엘피지 고압밸브등을 생산하는업체""","자유로운 연차사용, 아침 점심 저녁 모두제공, 수평적문화","연봉이작고 윗사람들 정치적 싸움이 심함, 남성적 성향이강함",윗사람들 의견보다 실무자들 의견을 많이 수렴해주시기 바람
2.4,(주)에쎈테크,2022. 04,3점,"""그룹사가 있어 경영 상 어려움은 없음, 하지만 급여나 복지가 차등""",그룹사가 있어 든든함. 회사 자체 규모는 중소기업이나 그룹사가 있어 중견기업임,"사내정치 하는 사람들이 있음, 그룹사와 급여나 복지 차등","그룹사답게 동일한 급여, 복지가 되었으면 함"
2.4,(주)에쎈테크,2021. 11,3점,"""워라벨을 즐길수있는 회사임
연봉이 적으나 그보다 워라벨을 생각한다면 괜찮음""","연차도 눈치안보고 경쟁도 없음
업무강도도 세지않아서 좋음
정시퇴근가능","미래비전이 있지는않음
경영자의 마인드도 별로임
산업자체가 크게 성장하는 산업이 아님","연봉인상등 처우개선에 신경쓰고 미래비전에 대한 심각한 고민을 해야함
인력투자에 노력해야함"
2.4,(주)에쎈테크,2021. 11,2점,"""장, 단점이 확연하게 보이는 회사, 사람 바이 사람, 부서 바이 부서로 직무 환경이 많이 다른 회사.""","1. 대표의 마인드가 나쁘지 않다. (직원들에게 돌려주려는 생각을 가지고 있고 그런것이 조금은 보이기 때문)
2. 업무환경이 나쁘지 않다. (군산의 경우는 조금 낙후되었지만 불쾌하거나 나쁜정도는 아님)
3. 회사를 발전 시키려는 움직임이 많이 보인다.
4. 직원들간 분위기, 사이가 좋음
5. 아침, 점심, 저녁 다 먹을 수 있음
6. 그룹사가 돈이 많다. (그룹사보다 연봉은 낮지만 복지 등은 따라하려는 움직임을 보임)
7. 월급은 안 밀린다. (당연한 소리라 장점일지 모르겠지만..)","1. 비효율적 업무 체계 (안그래도 업무가 많은데 비효율적인 업무 체계로 필요없는 업무가 가중됨)
2. 대표의 마인드는 좋다 느껴지지만 그 이하 리더급 인원들의 리더십 부재, 사내 정치 완전 수직적 조직 문화
3. 밑에 직원들의 의견을 들어주지 않고 의견을 말 할 수도 없는 직장내 분위기
4. 회사의 전체적인 분위기가 팀장들에 의해 좌지우지 됨
5. 밥이 맛없음
6. 인력의 귀중함을 전혀 절대 모름, 그냥 소모품 취급
7. 너무 낮은 임금 (열정페이 강요 열심히 하면 올라간다 하지만 그런거 없음)
8. 일을 적극적으로 잘해도 보상이 없음 (성과 보상 없음)
9. 일잘하는 사람은 계속해서 떠나가고 무난하게 그럭저럭 다니는 사람들만 남아 발전이 없을 것 같음
10. 밑에 사원들을 골수까지 뽑아 먹고 버리는 느낌. 회사에 정을 붙이기가 어렵고 리더들에게 반발심만 커짐
11. 리더들은 자기가 뭘 어떻게 못하고 있는지 모름, 심지어 직원들에게 잘하고 있다 생각하고 있다는게 제일 정말 완전 큰 단점","진짜 회사 발전을 위해서 여러가지 투자를 해야겠지만
진짜 회사를 위하는 직원들에게 투자해야 합니다.
객관적인 능력 평가와 적극적인 직원간 소통의 장을 만들어 정말 회사를 위하고 능력있는 직원들이 떠나지 않도록 해야합니다.
일이 더럽고 힘들어도 돈을 많이 주면 떠나지 않습니다.
또, 일이 더럽고 힘들어도 나를 인정해주고 직장 내 행복한 분위기가 조성된다면 떠나지 않습니다.
꼭 임금을 올리라는 말이 아닙니다. 맨 아래 사원들부터의 생각과 의견에 귀기울여주시고 소통할 수 있도록 해야 할 것입니다.
귀중한 인력 자원들이 회사를 떠나지 않을 수 있는 체제, 분위기가 형성 되어야 합니다.
그것이 이 회사가 빠르게 발전하는 길입니다.

아 그리고, 사회 경력이 많고 오래 회사를 다닌사람들의 말만 생각만 믿지 마시고 부디 젊은 사원들의 의견도 들어주세요.. 고인물들의 틀에 박힌 생각들로 돈은 돈대로 쓰고 발전은 커녕 후퇴하는 현상들을 부디 막아주세요. 젊은 사원들의 생각이 다 맞다는 것은 아니지만 편안한 분위기 속에서 분명 진주같은 의견들 생각들 아이디어가 있을 것이에요."
2.4,(주)에쎈테크,2022. 06,3점,"""의지만 있으면 성장할 수 있을것 같다
소통이 잘 안되고 책임질일을 하지 않는다""","자유로운 연차사용
사람들이 좋고
안산공장은 밥이 맛있다","부서별 업무량 차이가 크다
서류 업무와 잦은 회의
기술직과 사무직 페이차이가 별로 없다
고인물이 많다","합리적인 보상체계가 필요하다
직원들의 불만을 듣지만 말고 실천이 필요"
2.4,(주)에쎈테크,2022. 06,3점,"""대창 계열사로 황동볼밸브 엘피지 고압밸브등을 생산하는업체""","자유로운 연차사용, 아침 점심 저녁 모두제공, 수평적문화","연봉이작고 윗사람들 정치적 싸움이 심함, 남성적 성향이강함",윗사람들 의견보다 실무자들 의견을 많이 수렴해주시기 바람
2.4,(주)에쎈테크,2022. 04,3점,"""그룹사가 있어 경영 상 어려움은 없음, 하지만 급여나 복지가 차등""",그룹사가 있어 든든함. 회사 자체 규모는 중소기업이나 그룹사가 있어 중견기업임,"사내정치 하는 사람들이 있음, 그룹사와 급여나 복지 차등","그룹사답게 동일한 급여, 복지가 되었으면 함"
2.4,(주)에쎈테크,2021. 11,3점,"""워라벨을 즐길수있는 회사임
연봉이 적으나 그보다 워라벨을 생각한다면 괜찮음""","연차도 눈치안보고 경쟁도 없음
업무강도도 세지않아서 좋음
정시퇴근가능","미래비전이 있지는않음
경영자의 마인드도 별로임
산업자체가 크게 성장하는 산업이 아님","연봉인상등 처우개선에 신경쓰고 미래비전에 대한 심각한 고민을 해야함
인력투자에 노력해야함"
2.4,(주)에쎈테크,2021. 11,2점,"""장, 단점이 확연하게 보이는 회사, 사람 바이 사람, 부서 바이 부서로 직무 환경이 많이 다른 회사.""","1. 대표의 마인드가 나쁘지 않다. (직원들에게 돌려주려는 생각을 가지고 있고 그런것이 조금은 보이기 때문)
2. 업무환경이 나쁘지 않다. (군산의 경우는 조금 낙후되었지만 불쾌하거나 나쁜정도는 아님)
3. 회사를 발전 시키려는 움직임이 많이 보인다.
4. 직원들간 분위기, 사이가 좋음
5. 아침, 점심, 저녁 다 먹을 수 있음
6. 그룹사가 돈이 많다. (그룹사보다 연봉은 낮지만 복지 등은 따라하려는 움직임을 보임)
7. 월급은 안 밀린다. (당연한 소리라 장점일지 모르겠지만..)","1. 비효율적 업무 체계 (안그래도 업무가 많은데 비효율적인 업무 체계로 필요없는 업무가 가중됨)
2. 대표의 마인드는 좋다 느껴지지만 그 이하 리더급 인원들의 리더십 부재, 사내 정치 완전 수직적 조직 문화
3. 밑에 직원들의 의견을 들어주지 않고 의견을 말 할 수도 없는 직장내 분위기
4. 회사의 전체적인 분위기가 팀장들에 의해 좌지우지 됨
5. 밥이 맛없음
6. 인력의 귀중함을 전혀 절대 모름, 그냥 소모품 취급
7. 너무 낮은 임금 (열정페이 강요 열심히 하면 올라간다 하지만 그런거 없음)
8. 일을 적극적으로 잘해도 보상이 없음 (성과 보상 없음)
9. 일잘하는 사람은 계속해서 떠나가고 무난하게 그럭저럭 다니는 사람들만 남아 발전이 없을 것 같음
10. 밑에 사원들을 골수까지 뽑아 먹고 버리는 느낌. 회사에 정을 붙이기가 어렵고 리더들에게 반발심만 커짐
11. 리더들은 자기가 뭘 어떻게 못하고 있는지 모름, 심지어 직원들에게 잘하고 있다 생각하고 있다는게 제일 정말 완전 큰 단점","진짜 회사 발전을 위해서 여러가지 투자를 해야겠지만
진짜 회사를 위하는 직원들에게 투자해야 합니다.
객관적인 능력 평가와 적극적인 직원간 소통의 장을 만들어 정말 회사를 위하고 능력있는 직원들이 떠나지 않도록 해야합니다.
일이 더럽고 힘들어도 돈을 많이 주면 떠나지 않습니다.
또, 일이 더럽고 힘들어도 나를 인정해주고 직장 내 행복한 분위기가 조성된다면 떠나지 않습니다.
꼭 임금을 올리라는 말이 아닙니다. 맨 아래 사원들부터의 생각과 의견에 귀기울여주시고 소통할 수 있도록 해야 할 것입니다.
귀중한 인력 자원들이 회사를 떠나지 않을 수 있는 체제, 분위기가 형성 되어야 합니다.
그것이 이 회사가 빠르게 발전하는 길입니다.

아 그리고, 사회 경력이 많고 오래 회사를 다닌사람들의 말만 생각만 믿지 마시고 부디 젊은 사원들의 의견도 들어주세요.. 고인물들의 틀에 박힌 생각들로 돈은 돈대로 쓰고 발전은 커녕 후퇴하는 현상들을 부디 막아주세요. 젊은 사원들의 생각이 다 맞다는 것은 아니지만 편안한 분위기 속에서 분명 진주같은 의견들 생각들 아이디어가 있을 것이에요."
2.4,(주)에쎈테크,2021. 10,2점,"""설비를 조작, 단순 조립/해체 정도로 배울 수 있을 것 같습니다.""","업무가 전반적으로 단순하고, 일은 쉬운 것 같습니다.","장시간 서서 일을 해야하고 연장근무 혹은 특근이 많은편
연차를 마음대로 쓸 수 없다는 점이 있겠네요 눈치를 많이 봐야합니다.",급여 부분에서 부족한 부분이 있는 것 같습니다. 급여 관련해서 신경을 써주셨으면 좋겠습니다.
2.4,(주)에쎈테크,2021. 10,2점,"""뭔가 조금만더 짜임새있게운영하면 괜찮은회사""","정시퇴근보장가능한곳으로 업무로드가 평이한곳으로좋음
오래다닐수있는곳","전략이없고 매출이하락하고있음에도 치열함이없음
연봉이낮음","길게보고 사람,설비 등에 투자하고 지켜봐야함
사람이중요함"
2.4,(주)에쎈테크,2021. 10,4점,"""개인적으로 너무커서 놀랫다.................""",분위기가 좋고 사람들도 좋아 일하기 편하고 좋고 개인적으로 괜찮다,너무 넓어 복잡하고 일 이층 일환경이 너무 다르고 오래 서서일 못하는사람은 별로다,직원들 복지 잘해주고 있지만 더 잘해주길 바랍니다....
2.4,(주)에쎈테크,2021. 09,1점,"""일하는 사람만 일하는 회사
입사한다면 아무것도 못한다고 한다면 개꿀""",아주 귀엽고 작은 월급이지만 월급날이 뒤로 밀리지 않는다,"아주 작은 연봉과 회사 비전이 없어 매년 매출액이 감소하고 있어 불안감이 항상 있음
그룹사 연봉대비 20% 덜받고 근무가능","귀만 얇아서 쓸데없는 컨설팅만 받지 마시고 회사를 위해 일하는 직원들 생각을 해줘야한다고 봅니다
그리고 일안하는 직원들이 많이 있는데 인사평가가 객관적이지 않아 생기는 문제입니다"
2.4,(주)에쎈테크,2021. 08,3점,"""장기근무자들의 텃새와 사내정치질이 있지만 개인의 역량발전을 위한 기반이 갖추어진 회사""",실수를 덮어주거나 눈치채지 못하는 경우가 많고 능력대비 장기근속이 가능하다. 반대급부로 성과나 역량도 눈치채지 못한다.,역량이 없어도 장기근속으로 일정수준 급여상승과 정치질을 통해 승진/직책이 부여된다. 기업의 체격보다 인사평가관리가 매우 낙후되어있다.,신입사원때부터 역량있고 뛰어난 인재를 지속적으로 육성하여 장기근속자를 보유하고 이를통해 회사의 역량을 성장시킬 수 있는 시스템과 환경 구축이 필요합니다.
2.4,(주)에쎈테크,2021. 06,2점,"""그룹사로 묶여있어서 복지혜택은 잘나오지만 연봉은 낮고 답답한 회사
아들이 경영진으로 와있지만 다들 위에만 잘보이려고 하는 회사""","월급은 안밀리고 잘 나옴.
식대는 돈 들어갈 거 없음.
영업직은 법인카드 제공이 된다.
코스닥 상장사다.","답답함. 변화하자고 말만하고 개선하려하면 다 해봤다고 안 함.
특히 인사 총무 팀이 당연히 본인들이 할 일을 일 해줬다고 생색냄.
경영진이 너무 자주 바뀜. 밑에 직원들은 뭐 하려고 하다가 끝나고 하다가 끝나고","제발 젊은 직원들 귀한 줄 아시고, 자기 귀에 좋은 소리만 하는 사람보다 바른 말을 하는 직원을 옆에 두세요"
2.4,(주)에쎈테크,2021. 06,1점,"""밸브만드는 회사, 사업영역이 한정적이여서 성장성은 별로 없다.
그냥 무난하게 회사생활 하고 싶은 사람들은 별탈없이 다녀도 될것임""","시급직은 쉬는시간, 퇴근시간 칼임
일이 그렇게 무리하게 힘들게 시키지는 않다.
내할 일만 잘하면 무난하다.
월급 밀릴걱정은 없다.","꽉 막혀있다.
생산성이 부족하다고 자꾸 생산직한테만 뭐라고한다.
복지혜택 별로 없다.
장시간 서있어야 되서 몸이 많이 피로하다.","제발 능력있는 사람이 책임자리에 올라서 지시했으면 좋겠다.
능력도 없으면서 정치질만 해대니 발전이 있을리가..
그것만 고쳐도 적자는 면하겠다."
2.4,(주)에쎈테크,2021. 02,3점,"""그냥 저녕 그런기업이었음 사회초년생으로 아 회사가 이런곳이구나 를 알게해준회사고 연봉도 적었움""",그냥 저냥 회사얐음 나쁜것도 좋은것도 그냥 사회가이런곳이구나를 알게해준 회사,연구개발직인데 말도안대는 가족임원의 요구로 지방가서 노가다하고옴... 자기가 벌인일을 다른부서까지 인원요구해서 노가다개시킴,가족경영을 하는건 좋지만 너무 막무가네식으로 경영하는건 아니지않나
2.4,(주)에쎈테크,2020. 09,1점,"""그닥 추천하지않아요 안산이전예정 소문이 많고 업무는 그냥할만한정도에요""",업무량이 자유로운게 가장 큰 장점이에요 일하는사람만하고 그런것같아요 회사버스가 있어요,사무실사람들은 자리만 앉아있거나 5시되면 집에가는것같아요 담배 아무데서나펴요 돈은 최저임금보다 30~40원 더줘요,밥이랑 좀 맛있는거로 해주면 좋겠어요 현장 오는 사람들 작업복좀 입게하세요
2.4,(주)에쎈테크,2020. 08,5점,"""편안한 분위기와 팀원들 간의 소통이 원활하고 근무하기 적합""",편안한 분위기와 팀원들 간의 소통이 원활하고 근무하기 적합,장시간 출퇴근으로 체력적으로 굉장히 힘들었음,신입이라 딱히 없지만 업무 강도가 높아 이직률이 꽤 됨
2.4,(주)에쎈테크,2020. 07,3점,"""선택적 복지등 복지가 좋고 하나 약간의 꼰대문화가 있음""","복지가 좋고 급여도 많이 좋아짐
퇴근도 늦지 않고 개인시간 충분히 보낼수 있음","꼰대문화가 있으면 수직적인 조직형태가 있음
개인적인 발전을 기대하긴 힘듬","수평적인 조직문화 개편이 필요함
직원들 발전에 지원을 해주길 바람"
2.4,(주)에쎈테크,2020. 06,3점,"""그냥 눈 앞의 일 외에는 아무 생각 안해도 되서 좋은거 같아요.""",같이 일하는 사람들이 좋음. 월급이 안밀리고 잘나온다.(?) 창립기념일이 휴일이고 창립기념품줌,일이 없을때는 정말 없고 일이 많을때는 일요일까지 출근할 수도 있음. 그 외에도 더 있는데 못쓰겠음,딱히 바라는거는 없는데... 내년까지 잘부탁드립니다(?)
2.4,(주)에쎈테크,2020. 06,3점,"""80년대 공장에서 일하는 기분. 생각 없이 일하면 월급은 잘나오는 코스닥 상장사""","부서 별로 다르지만 야근 강요 없음. 월급은 빠짐 없이 잘 나옴
그룹사로 묶여있고, (주)대창과 가족관계이기 때문에 당장 망할 회사는 아님",보고체계 비효율적. 본사 군산. 끊임없는 대표 교체. 방향성 없는 지시. 수도 없이 바뀌는 전략. 윗사람들은 살아남기 위해 눈치보기 바쁨,사람이 귀한줄 알았으면.. 젊은 직원들이 오래 있지 않고 나가는 이유를 다시한번 상기하시고 건승하시길 빕니다
