총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.3,피에스엠씨(주),2019. 12,4점,"""그만두게 됐지만 꽤 괜찮은 회사라고 생각함.
2016년 큰 화재로 부산에서 화성으로 옮기고 이제서야 안정적으로 자리 잡아감.
발전가능성은 솔직히 모르겠음.망할것 같진 않음.
워라밸은 다른 어느 기업 부럽지않음
칼퇴에 주말 출근없음. 다만 생산직은 예외.
청년내일채움공제도 지원하는걸로 앎.
개인사정으로 그만두는게 아쉬움.
경영/영업/생관 팀은 2층 사무실 같이 쓰고
1층은 생산.품질팀들이 있음.""","생산직을 제외하면 주말 출근이 없고 평소에도 칼퇴 가능. 워라밸 지킬 수 있는건 참 좋다.
사무직 기준 보통 07:30~17:15 정도.
현대 모비스 1차 협력사. 강하지 않은 업무 강도.
대부분의 직원이 40-50대라 그런지 갈구거나 그런게 없음.
법은 다 지키는듯? 근데 개정된 연차법 적용하는진 모르겠음.
난 품질이었는데 새로운 품질 직원이 온다면
만족할것 같음
경영/영업쪽은 잘 모르겠음.","밥. 맛이나 메뉴는 나쁘지 않은데 동그란 식판때문에
반찬이 서로 섞이고 마치 개밥같아짐.
사무직 야근 수당 없음. 야근이 아예 없지는 않은데, 위에서 시키는건 아니고 본인 일 때문에 가끔 하게됨.
야근 30시간 포함된 포괄임금제라 어떻게든 빨리 끝내고 집 가는게 유리함. 4년제 대졸 기준 연봉 3200 정도? 많지는 않음.
분위기가 많이 무거움. 농담뿐 아니라 대화 자체가 적음
공단쪽이라 출퇴근 시간에 꽤 밀림. 유류비 지원이 없음.
점심시간이 1시간이 아니라 50분임.
몇몇 선배들이 자꾸 밥먹고 산책 가자고 함.
걷는거는 소화도하고 이야기도 하고 다 좋은데 점심시간이 50분이다보니 양치할 시간이 없을때가 있음.
선배들이야 그냥 하지만 신입이 어찌 업무 시간에 양치를 하겠음.","3개월밖에 안해서 이건 뭐 할 말이 없음
회사차량에 하이패스 카드 좀 꽂아줬으면.
개인카드 쓰고 비용 청구하는거 서로 귀찮은것 같음"
2.3,피에스엠씨(주),2019. 10,1점,"""대기업출신 중소기업. 체계나 시스템은 대기업이지만 처리는 중소기업급.""","연차쓰는거 생각보다 자유로움 많이 쉼
일이없어서 쉼 쉬는게 좋은건지나쁜건지 모를정도",미래가 안보임 아직도 안망하는게 신기함 이사갔는데 아직도 부산에서 시위중,진짜 회사살릴 생각인 있는건지 궁금함
2.3,피에스엠씨(주),2019. 08,2점,"""회사가 발전하지 못하고 지체되어 있는 상태""","신입사원은 눈치 안보고 근무해도 됨.
배울수 있는 것도 많은 것 같음.",이미 지체되어 있는 회사라 그런지 하고자 하는 의욕이 없음. 그냥 설렁설렁 하는 것 같음.,기업은 도태되지 않기 위해 끊임 없이 새로운 먹거리를 찾아야 하는데 그러지 않은 것 같음.
2.4,(주)큐리어스케이,2021. 12,2점,"""맘 편히 다닐 수 있는 회사
사람들이 좋다
역이랑 가까워 편함""","사람들이 좋다 다 둥글둥글
웬만하면 칼퇴가능
성동구 위치..?","체계가 없어 주먹구구식
경영진의 우유뷰단함 및 무관심
사업아이템에 대한 트렌드 늦음
여러 법인 한 곳에 모여있음","화이팅 응원합니다
시장조사 및 고객분석 더 필요해 보입니다"
2.4,(주)큐리어스케이,2021. 12,3점,"""사람들이 다들 좋았습니다. 잘 챙겨주시며 지하에 식당있는 게 너무 편함.""",지하에 식당이 있다. 최근에 가격이 올랐지만 그래도 그정도 가격에 마음껏 매일 다른 메뉴를 먹을 수 있다는 것이 좋다. 사무실도 깨끗하고 쾌적하다. 사람들도 대체적으로 좋은편.,"두개였던 사무실을 합치면서 조금 답답해졌다.
회의가 너무 길고 자주 하는 느낌...",주제와 맞게 회의 하고 업무 효율을 위해 짧고 명료하게 하면 좋지않을까 싶습니다.
2.4,(주)큐리어스케이,2021. 12,3점,"""조용하지만 괜찮은 회사입니다
연봉 및 복지도 좋지만 휴가가 짧습니다""","빠른 퇴근이 가능합니다
임직원의 존중하는 모습이 보입니다","다양한 업무를 할 수 있습니다
외부 환경에 매출의 차이가 큽니다",개개인의 의견보다 확실한 의사결정이 필요하다 생각합니다
2.4,(주)큐리어스케이,2021. 12,1점,"""귀얇은 대표에의한 대표를통한 막장회사.""","빌딩만 좋은 근무환경입니다. 겉만 번지르르 하고 속은 텅텅비었습니다.
장점을 찾기가 좀 어렵습니다. 근처에 서울숲공원이있다는것말고는...장점을 찾기가 너무어렵네요.","사내 의사소통 불가.직무의 혼선 ,막장 느낌? 근무시 하루하루 스트레스가 쌓여갈겁니다.이업무 저업무 내가무슨일을 하러온건지 도통 모르게 될수도 있습니다. 참견과 간섭이과하며 개개인의 사행활침해는 물론 의견반영은 전혀되지않습니다.","직원들 말에 경청부탁드립니다.
경영인의 자세를 좀더 갖추시길 바랍니다."
2.4,(주)큐리어스케이,2021. 12,3점,"""직급에 상관없이 자유롭게 업무에 관한 의견을 주고 받도록 권장하는 점이 좋았다""","인원은 작지만, 꽤나 체계적이고 사무실 분위기도 좋은 편이었다. 직급에 관계없이 자유롭게 업무에 대해 토론하는 분위기는 큰 장점.","매출이 적을때 주임분이 매일 야근에 주말출근까지 권장받는 것을 목격. 대표가 직접 지시한 것으로 알았고, 그렇다고 직속상관이 케어해주는 것도 아닌듯했다.",직원 간을 보거나 하는 행동은 정말 좋지 않아보였음
1.1,(주)스포엔터미디어,2022. 08,1점,"""가족끼리 그럳저럭 굴러가게 한 회사다 기자가 되려면 피해야항다""",클릭만 나오면 된다 기자인데 글을 신경 크게 안써도 된다 포털에 기사 나가는 것도 장점이다.,기자로 대우받기 힘들다 월급도 다른 회사보다 낮고 그나마도 쪼개서 준다 다른 곳으로 가기도 어렵다,사람 귀한줄 알아야한다 한때 잘나갔다는 말도 들었지만 왜 다나가는지 알아야
1.1,(주)스포엔터미디어,2022. 04,1점,"""첫 시작으로 나쁘지 않은 곳이나 실력의 발전을 위해서 오래 다니는 것이 좋을까 한 번쯤은 생각해 볼 필요가 있는 곳""","사회생활이 이런 곳이구나를 경험할 수 있음
또래 직원들이 많다보니 친하게 지내면서 일할 수 있음","복지가 없다고 보면 됨
가족경영
최소한의 월급으로 최대한의 이익을 창출하려는 모습이 너무 빤하게 보임","합리적인 복지 및 보상체계가 필요함
오래 일한 사람들이 많아서 기존 직원들은 고인물의 느낌이 강함"
1.1,(주)스포엔터미디어,2022. 04,1점,"""언론사라고 의심이 될 정도로 체계가 없는 곳. 급여 체계, 복지 전무, 권위주의적인 편집국 분위기(사실 편집국이라고 하기에도 민망할 정도로 직원이 없는 곳)""","주5일제 근무, 현장 근무, 탄력 근무, 쉬는 건 확실하게 쉬게 해준다(다만 기자 수가 줄면서 제대로 쉬지 못함)","이상한 연봉 체계(1/13 지급, 연봉에서 일부를 퇴직금으로 적립), 상상 이상의 부당한 처우, 지방이나 해외 출장 갈 때 민감하게 구는 경영진(해외 출장 보내면서 여행간다고 치부하는 이상한 인식). 복지도 전무, 워라밸 없음, 권위주의적 분위기.",직원 처우와 복지 상승에 신경써주시기 바랍니다. 사람이 중요합니다. 일하는 직원에 비해 고연봉 간부들이 많습니다.
1.1,(주)스포엔터미디어,2020. 12,2점,"""기자 일을 꿈꾸어서 들어갔지만 다른 일을 더 많이 배우고 돌아옴 정말 기자가 되고 싶다면 다른 곳을 가는 게 좋을 것 같습니다""",야근이 전혀 없음 실적 내거나 할 것도 없음 그냥 시키는 일만 하면 그만인 곳 퇴근 후 뭔가 배우거나 자기 시간은 잘 쓸 수 있을 듯 회식도 거의 없으니 그건 진짜 최고,수동적임 내가 뭔가 성취감을 이룰만한 것들이 없음 자극적이거나 베껴 쓴 기사들만 냄 대부분 인터넷 언론사들이 그렇겠지만 조회수만 잘 나오면 그게 최고인 곳,연차 사용 같은 건 미리 미리 알려줘서 잘 쓰게 해줬으면 좋았을 텐데 연차 있어도 사용도 거의 못 함 조회수 보다는 좀 더 신박한 기획 기사 같은 거 내면 좋을 텐데 그냥 돈 되는 거 아니면 관심이 없으신 것 같아서 아쉬움
1.1,(주)스포엔터미디어,2020. 08,1점,"""경제적으로 걱정이 없고, 내가 이분야에 열정이 가득하다면 추천. 근데 둘 중 하나가 조금이라도 충족되지 못한다면 머지않아 현타가 올 것이다.""",밥을 혼자 먹을 수 있다. 그래도 쉬는 날은 안 건드린다... 현장은 매우 많이 다닐 수 있다.,"평균도 박한 업계 사이에서도 박봉이다. 일은 근데 많다. 윗선은 올드하고, 선배들은 자기일 바빠서 후배 신경써줄 수가 없는 처지. 평점이 최저점인데는 다 이유가 있다. 박봉인데 인센, 보너스도 없으니 내가 왜 열심히 일해야 하나, 받는돈은 똑같은데라는 생각이 든다. 결국 내 발전에도 도움되지 않는다.",계속 사람이 나가는 이유는 그만한 대우를 받지 못하고 있다고 생각하기 때문이 아닐까요... 인력 투자도 필요합니다. 회사에 애정을 가질 수 있도록 대우해줘야 신나게 다니죠.
1.1,(주)스포엔터미디어,2022. 08,1점,"""가족끼리 그럳저럭 굴러가게 한 회사다 기자가 되려면 피해야항다""",클릭만 나오면 된다 기자인데 글을 신경 크게 안써도 된다 포털에 기사 나가는 것도 장점이다.,기자로 대우받기 힘들다 월급도 다른 회사보다 낮고 그나마도 쪼개서 준다 다른 곳으로 가기도 어렵다,사람 귀한줄 알아야한다 한때 잘나갔다는 말도 들었지만 왜 다나가는지 알아야
1.1,(주)스포엔터미디어,2022. 04,1점,"""첫 시작으로 나쁘지 않은 곳이나 실력의 발전을 위해서 오래 다니는 것이 좋을까 한 번쯤은 생각해 볼 필요가 있는 곳""","사회생활이 이런 곳이구나를 경험할 수 있음
또래 직원들이 많다보니 친하게 지내면서 일할 수 있음","복지가 없다고 보면 됨
가족경영
최소한의 월급으로 최대한의 이익을 창출하려는 모습이 너무 빤하게 보임","합리적인 복지 및 보상체계가 필요함
오래 일한 사람들이 많아서 기존 직원들은 고인물의 느낌이 강함"
1.1,(주)스포엔터미디어,2022. 04,1점,"""언론사라고 의심이 될 정도로 체계가 없는 곳. 급여 체계, 복지 전무, 권위주의적인 편집국 분위기(사실 편집국이라고 하기에도 민망할 정도로 직원이 없는 곳)""","주5일제 근무, 현장 근무, 탄력 근무, 쉬는 건 확실하게 쉬게 해준다(다만 기자 수가 줄면서 제대로 쉬지 못함)","이상한 연봉 체계(1/13 지급, 연봉에서 일부를 퇴직금으로 적립), 상상 이상의 부당한 처우, 지방이나 해외 출장 갈 때 민감하게 구는 경영진(해외 출장 보내면서 여행간다고 치부하는 이상한 인식). 복지도 전무, 워라밸 없음, 권위주의적 분위기.",직원 처우와 복지 상승에 신경써주시기 바랍니다. 사람이 중요합니다. 일하는 직원에 비해 고연봉 간부들이 많습니다.
1.1,(주)스포엔터미디어,2020. 12,2점,"""기자 일을 꿈꾸어서 들어갔지만 다른 일을 더 많이 배우고 돌아옴 정말 기자가 되고 싶다면 다른 곳을 가는 게 좋을 것 같습니다""",야근이 전혀 없음 실적 내거나 할 것도 없음 그냥 시키는 일만 하면 그만인 곳 퇴근 후 뭔가 배우거나 자기 시간은 잘 쓸 수 있을 듯 회식도 거의 없으니 그건 진짜 최고,수동적임 내가 뭔가 성취감을 이룰만한 것들이 없음 자극적이거나 베껴 쓴 기사들만 냄 대부분 인터넷 언론사들이 그렇겠지만 조회수만 잘 나오면 그게 최고인 곳,연차 사용 같은 건 미리 미리 알려줘서 잘 쓰게 해줬으면 좋았을 텐데 연차 있어도 사용도 거의 못 함 조회수 보다는 좀 더 신박한 기획 기사 같은 거 내면 좋을 텐데 그냥 돈 되는 거 아니면 관심이 없으신 것 같아서 아쉬움
1.1,(주)스포엔터미디어,2020. 08,1점,"""경제적으로 걱정이 없고, 내가 이분야에 열정이 가득하다면 추천. 근데 둘 중 하나가 조금이라도 충족되지 못한다면 머지않아 현타가 올 것이다.""",밥을 혼자 먹을 수 있다. 그래도 쉬는 날은 안 건드린다... 현장은 매우 많이 다닐 수 있다.,"평균도 박한 업계 사이에서도 박봉이다. 일은 근데 많다. 윗선은 올드하고, 선배들은 자기일 바빠서 후배 신경써줄 수가 없는 처지. 평점이 최저점인데는 다 이유가 있다. 박봉인데 인센, 보너스도 없으니 내가 왜 열심히 일해야 하나, 받는돈은 똑같은데라는 생각이 든다. 결국 내 발전에도 도움되지 않는다.",계속 사람이 나가는 이유는 그만한 대우를 받지 못하고 있다고 생각하기 때문이 아닐까요... 인력 투자도 필요합니다. 회사에 애정을 가질 수 있도록 대우해줘야 신나게 다니죠.
