총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.8,(주)티사이언티픽,2020. 09,2점,"""내일이 없는 꼰대회사의 표본, 아무것도 모르는 낙하산 경영진 덕분에 회사 정체성 상실, 그나마 수평적이던 분위기마저 탑다운 형태로 변질됨.""","점심 식대 포인트 지급(주변식당사용), 칼퇴 분위기, 연차사용 자유로운 분위기, 역과 근접한 위치, 복장 자유,대체적으로 업무 강도 하","낮은 연봉, 낙하산 경영진&무능한 팀장들 덕에 회사의 방향성&정체성 상실, 말도안되는 목표 배분, 직원을 소모품으로 여김, 인사평가의 공정성 상실, 인센티브 일절 없음, 그나마 있던 상여금도 줄어듬","바라는게 뭐가 있겠습니까. 어차피 돈 안되면 곧 팔아버릴 회사일텐데..
그래도 직원 귀한줄 아시기를.."
2.8,(주)티사이언티픽,2020. 09,4점,"""다양한 사업을 했었던 기업으로서 새로운 사업의 변화도 도모하는 기업임.
중소기업 치고는 괜찮은 회사라 생각됨""","연차 사용 및 커뮤니케이션 등이 자유로운 편이고 사람들과의 관계도 괜찮은 편임
중간관리자급들의 인성이나 성품이 괜찮은 것 같음","야근수당이 없다는 단점이 있고, 연차 수당이 좀 더 활성화 되면 좋을것 같음
그 외에 경영진의 변화가 좀 많은 편이라 회사의 가치관 또는 메인사업의 변경이 많은 편임",직원들에게 조금만 더 신경을 써주었으면 함.
2.8,(주)티사이언티픽,2020. 07,1점,"""꼰대회사의 정석을 보여준다.
발전가능성 제로.
군대놀이 심함.
지원장비 최신형이라는데 8년 9년전 컴퓨터 지급해줌.""","연차 자유로움
퇴근 적절한편
30자 적으라니까 뭐 할게 없네","뭐 적다보면 끝도 없는데 그냥 윗선의 정치질판이고 대기업이라고 착각한다.
회사에서 일하는 사람들 그냥 남남이다. 화합도 없고 대화도 없고~ 업무협조 안된다.
당연히 ojt 없고 그냥 적응 못하면 고생 죽도록 하다가 못버티면 나가는거다.

숫자놀이나 하면서 현업의 생태계를 아직도 이해하지 못하고 있다.",경영진? 뭐 바라는점 쓴다고 바뀌겠나? 기대도 안한다.
2.8,(주)티사이언티픽,2020. 06,3점,"""편안한 분위기로 다닐수 있고 팀 분위기는 좋은 역에서 가까운회사""","역에서 가까움
점심을 포인트로 지급
자체제으로 편안한 분위기","인사평가는 아무의미 없음
체계적이지 않은 업무
이런거 말고는 단점이 없음","체계적인 업무가 있었으면 좋겠습니다.
더 좋은기업이 될수있습니다."
2.8,(주)티사이언티픽,2020. 05,1점,"""스트레스를 온몸으로 느껴보고 싶은 분이라면 꼭 오세요""","스트레스를 견디는 힘을 길러준다.
상장사라는 타이틀...?
관련 업계의 전반적인 흐름을 알수있음","보고를 위한 보고, 일을 위한 일이 많다.
쓸데없는 페이퍼작업이 많고, 탑다운으로 업무지시가 내려오면서 내용이 와전되는 경우가 상당함.
업무에 있어 지나치게 간섭이 많음.
A부터 Z까지 모든것에 대한 보고가 필요함.
우리를 위한 회사가 아닌 대표를 위한 회사.
업무 체계가 없음.
신규 직원 OJT등의 절차가 없어 혼자 알아서 배워야 하는 곳. 신입으로 들어가면 고생 엄청나게 할듯.
그때그때 상사의 기분에 따라 달라지는 업무스타일.
업무의 특성상 주말이나 명절에도 모니터링 필수.
간혹 출근하게 되는 경우가 발생함.
오래된 직원들끼리 서로 으쌰으쌰하는 분위기.
숫자놀음에 정신나간 윗사람들.
조그만 회사 안에서 서로 밥그릇싸움...
쿠폰회사는 갑을병정중 정?병?의 위치인데, 본인이 마치 갑인냥 의견을 밀어부치는 임원들","신규사업 검토만 하지말고 액션을 보여주길
당장 눈앞의 이익만을 보지말고 길고 멀게 보길
모든 거래처가 옴니텔의 기준에 맞춰 움직일 수 없다는 사실을 인지하시길..."
2.8,(주)티사이언티픽,2020. 05,3점,"""상장사여서 안정적인 회사. 그러나 오래 다니기는 힘든 회사.""","장점도 단점도 뚜렷하지 않은 평범한 회사여서 그냥 저냥 다니기 나쁘지 않고, 상장사여서 나름 안정적인 면이 있다.",월급 루팡이 많은데.. 특히 실무보다 위쪽에 많다. 인사평가의 기준이 완전하지 않아 직원들이 불만이 있다. 또 급여가 상대적으로 높지 않다.,"눈 앞에 주가만 생각하지 말고, 회사와 직원들의 미래를 보고 경영했으면 한다."
2.8,(주)티사이언티픽,2020. 05,2점,"""업무가 한팀으로 몰리는 경향이 있음
어떤팀은 항상 칼퇴 어떤팀은 항상 야근""","연차가 프리함
생각없이 편하게 다니기 좋음
적당히 일하면서 적당히 다니기 좋음","보고를 위한 보고, 일을 위한 일
꽉 막힌 경영진, 숫자에 눈이 먼 임원들
체계가 없어 변경이 잦고 경력/신입을 막론하고 교육없음
OJT없음
전부다 스스로 알아서 배워야 하는 분위기
꼰대를 키워내는 회사","제발 직원들이 하는말에 귀기울이고, 왜 더 크지 못하는지를 고민해보길...
본인들이 실무자이던 90년대 2000년대 초반에 생각이 멈춰있는데, 트렌드에 민감한 업종인만큼 제발 시대의 흐름을 타기를..."
2.8,(주)티사이언티픽,2020. 04,3점,"""모바일 쿠폰으로서 동종업계에 대해 좀 떨어지지만 유일한 동종업계 상장회사이므로 자부할만함""",편안한 분위기에 야근 없고 복지도 점점 좋아지는 형태이며 더 좋아질것으로 봄,단점이라고 하기에는 윗사람들이 아랫사람들에게 일을 넘겨주는 느낌,경영진은 임원들보다 직원들의 입장을 들어보며 섣부른 판단하지 않았으면 함
2.8,(주)티사이언티픽,2020. 04,3점,"""나름 나쁘지 않은 곳이라고 생각 했음 사세 확장으로 점점 커지는 곳이라고 생각 하지만 으음 얼마나 커질지는 모르곘음""","역이 가까워서 출퇴근 하는데 편리, 급여 외 앱을 통해 식비 제공, 서로간에 터치가 별로없음",교육체계가 없다. 중간계쪽이 없고 제대로된 교육이 없어서 주먹구구식으로 무작정 전화를 많이 돌리는 식으로 영업을 함,교육체계가 더 확실했으면 좋겠습니다. 들어갔을 때도 사람들이 금방금방 나가는 듯이 이야기를 하시는 느낌을 받았습니다. 사람들이 바로 나가는데에 이유가 있는 듯 합니다
2.8,(주)티사이언티픽,2020. 03,3점,"""이상한사람과 좋은사람치 섞여있음
하지만 이상한 사람이 힘이 더 쎔""","자유 복장 점심식대지원
역과 인접한거리
카페테리아
칼퇴근하는 분위기
젊은 구성층
업무 편함",간섭이많음 출근하면 이상한거부터 시킴 주변에 맛있는식당이없음,합리적인연봉체계를 만들었으면좋겠다 대졸초임이 너무적다
2.8,(주)티사이언티픽,2019. 12,3점,"""경력으로 이직하는 경우에는 적당한 연봉. 자유로운 근무 분위기""","연차 사용이 자유롭고 징검다리 연휴에도 종종 쉬는편
자유로운 근무 분위기
술자리 강요 없음","규모의 문제인지 인수인계 등 체계가 잡혀있지 않은 편
복잡하게 얽혀있는 지분구조 탓인지 타 업계에서 임원진이 넘어오는 경우가 있음","충분한 보상과 복지
낙하산이 아닌 관련 업계 경력자가 내부 승진을 통해 임원이 될 수 있는 환경"
2.8,(주)티사이언티픽,2019. 12,2점,"""모바일 통신 1세대 회사로 다양한 사업을 하고 있으며, 최근 쿠폰 솔루션 사업을 진행하여 약간 정체성을 잃어가고 있는 기업임""",자율 근무제. 복장자율화. 팀원들끼리는 친하고 사업의 변화를 획기적으로 진행하는 회사,"패밀리즘이 있는 조직구조로 상장사지만 개인지분이 많은 탓에 구성원들은 큰 혜택을 받지 못함
지금은 모르겠으나 근무할때는 상하 구조로 윗상사 눈치를 많이 봤고 책임지려는 임원이 드물었음",최근 모바일 쿠폰 솔루션 사업을 하는데있어 조금더 조직원을의 의견을 봤으면 함. 가끔 사업이 산으로 가는 경향이 있는데 눈앞에 반짝이는것만 보지마시고 큰 그림을봐서 예전의 옴니텔 명성을 되찾았으면 합니다
2.8,(주)티사이언티픽,2019. 12,4점,"""당장의 성과를 중시하는 곳. 상장사를 유지하는 것이 중요한 회사""",상장사이다. 체계는 있다. 능력있는 사람들이 있다. MD로 발전하기 좋은 환경이다.,기업의 비전같은 것은 없다. 단순 영업이익이 중요하다. 보람이 없다. 영업집단같다.,합리적인 복지 및 보상 체계가 있다면 좋겠다. 직원들이 역량을 더 발휘할 수 있을 것이다.
2.8,(주)티사이언티픽,2019. 07,3점,"""상장사 메리트는 있으나 업무적으로 제약이 다소 있음
모바일쿠폰이 레드오션 심화되어 신규 서비스가 필요해보임""",자유로운 회사 분위기이며 자기 의견을 피력할 수 있습니다,IT기업이지만 보수적인 문화는 공존하고 있어 빠른 의사결정에 어려움이 있음,신규사업에 대한 적극적인 미래방향성을 보여줬으면 합니다
2.8,(주)티사이언티픽,2019. 06,2점,"""발전 가능성은 없으나..그럭저럭 다닐만한 회사. 체계적인것을 바란다면 다른곳을 알아봐야 할듯""","부서별로 조금 차이는 있으나, 야근은 거의 없음. 연차 사용등은 눈치 보지 않음",경영진들이 회사의 미래보다는 단순히 눈앞에 보인는 이익만 쫏느라 발전을 기대할 수 없다,회사의 발전을 위해 여러모로 노력하는 자세를 가졌으면.
2.8,(주)티사이언티픽,2019. 06,4점,"""사람들도 다 착하고 좋은회사지만 뭐라 설명해야할지 모르겠음""",기업의 장점이라고 하면은 편안하고 사람들도 착하고 좋죠,편안한거 말고는 복지적이나 일적으로는 체계가 완전히 잡혀있지 않은듯,체계적인 업무체제가 있으면 직원들도 일하기 쉽고 더 효율적으로 일할수 있을거 같음
2.8,(주)티사이언티픽,2019. 06,3점,"""입사당시에는 DMB사업이 주였으며 현재는 모바일 커머스기업인 이스크라와 합병하여 사업영역을 확대함""",사내 분위기는 밝은편이고 사람도 꾀 있고 좋습니다. 직원 복지도 잘 되어 있어서 불편한것은 없었으며 타팀원들과도 잘 어울릴 수 있는 분위기. 나이대가 골고루 분포되어있고 직원들과 편안하게 다가가기 좋음.,당시 전체보단 팀에서 기안서 작성이나 단순 업무를 위해 만들어야 하는 문서가 많아 절차가 길고 상명하복이 강한 편. 현재는 어떤 분위기인지 모름.,당시 분위기상 사내 정치가 많아 업무 효율에 저해되는 요소들이 많았음. 투입 KPI에 비해 결과가 좋지 않았는데 사업검토를 더 확실하게 하는 편이 좋을 것 같음
2.8,(주)티사이언티픽,2019. 04,3점,"""직원간 유대가 좋고 복지도 괜찮은 회사""",여러가지 사업분야를 통해 발전 가능성 높은 회사이나 사업에 대한 안목이 부족해 보임 그러나 배울 것은 많아 경력에 도움은 될 수 있음 근무 중에 배운 것이 현재도 많은 도움됨,연봉이 업무대비 부족하고 야근이 특정 직무에 많이 몰리는 느낌,직원들의 불만을 들어주고 소통할 수 있는 회사가 되길
2.8,(주)티사이언티픽,2018. 12,2점,"""확장 중이긴 하나 신입이 혼자 자립해야 하는 상황 스스로 처음부터 끝까지 다 할 수 없다면 추천 하지 않음""","기업 내의 분위기는 좋고, 다들 친절함, 영업 외 다른 직책을 다녔다면 지금 까지 다녔을 정도로 분위기는 괜찮음, 교통편도 좋은편",위에 쓴 것 처럼 분위기는 좋으나 처음 부터 끝까지 신입 스스로 다 해결 해야 하는 곳이기에 어느 정도 이 분야에 경력을 쌓고 오는 것을 추천,아무것도 모르는 신입이 배우기에는 교육적인 시스템이 턱없이 부족합니다.
2.8,(주)티사이언티픽,2018. 09,5점,"""편한하고 자유로운 분위기속에 있는 직장""","사람들이 착하고, 자유로운 분위기에 자유복장입니다.
식권포인트가 있기 때문에 점심값이 들지 않는다.
연차 사용이 자유롭다","주변에 식당이 많지는 않아 늘 비슷한 곳에서 먹는다.
사내 직원이 50명정도로 많은 인원은 아니다
타 부서랑 친해지기 어렵다",사내직원들에게 좀 더 다양한 복지혜택이 있었으면 좋겠습니다.
2.8,(주)티사이언티픽,2018. 07,3점,"""업무가 정확하게 분배되지 않음. 몇몇 분들에 의해서 운영되는 회사""",연차를 눈치 안보고 쓸 수 있음. 사람들이 좋음. 모바일커머스에 대한 많은 경험을 할 수 있음,연봉 수준이 낮음. 사업을 확장하려고 하나 방향성이 정확하게 보이지 않음.,신규 사업 추진에 적극적인 투자와 지원을 한다면 더 성장할 수 있을 것이라 생각됩니다
2.8,(주)티사이언티픽,2018. 06,2점,"""모바일쿠폰 사업이나 상장사 업무 관련 경력과 경험을 쌓기에 좋은 회사이지만 성장성이 불확실함""",점심 제공. 비교적 칼퇴근 분위기. 전철역 가까움. 법인콘도.,낮은 연봉. 높은 이직율. 쿠폰 사업의 성장 한계. 신규사업의 진출 어려움.,윗사람의 역할이 중요한데 아랫사람들이 신임하고 따를 수 있는 임원 선임을 부탁드립니다. 기존 직원들이 떠나는 원인 파악이 시급합니다.
2.8,(주)티사이언티픽,2018. 06,1점,"""올해도 적자나면 코스닥 퇴출 1순위인 회사
일 좀 하는 직원들은 퇴사하는 회사""","대충 놀다 퇴근해도 뭐라하는 사람이 없고, 실제 그런 사람들이 많다. 특히 위로 갈 수록...",옴니텔 주력사업인 모바일쿠폰에 대해 제대로 이해하는 임원들이 없다. 왜? 죄다 닉하산이니까,"이제 낙하산 인사는 그만!
신규사업도 좀 알고 시작했으면.."
2.8,(주)티사이언티픽,2018. 04,2점,"""코인사태 이후 악재의 연속임. e쿠폰 이외 뚜렸한 캐쉬카우가 보이지 않음""",연차는 사용이 자유로운 편이나 최근 분위기는 잘 모르겠음... 여직원의 육아나 보육등에 대해서는 관대함,법인카드 사용등 비용에 있어 상당히 타이트하게 관리함. 의외로 수직적인 분위기가 있는데 이건 팀별로 다름,"신규사업에 대한 투자를 늘리고, 일부 직원들의 처우개선이 필요해보입니다. 팀별로 업무강도가 너무 달라서....."
2.8,(주)티사이언티픽,2017. 07,3점,"""계속해서 발전해나가려고 노력하는 회사""","자유로운 연차사용, 식대 일 6000원 지급, 야근이 거의 없는편, 도서구입비 지원","연봉이 적다, 피라미드식 구조가아닌 윗사람이 많은구조, 변하려고하지만 여전히 윗사람중심으로 돌아감","복지를 더 잘해주셨으면 좋겠습니다.
아래사람들의 말을 잘 들어주셨으면"
2.8,(주)티사이언티픽,2017. 05,3점,"""윗사람을 잘만나야 좋은회사이다 팀을 잘못만나면 고생만하는듯""",연차 사용자유로움 식대 매일 6000원씩 지원 복지가 좋아지는중,"임원급 사람들이 고지식하다
갑갑한 사무실 분위기
실천에 옮기는건 극히 드문 회사",복지에 좀 더 신경써주고 뱉은말은 지켰으면 한다
2.8,(주)티사이언티픽,2017. 05,3점,"""편안한 분위기에서 근무할 수 있는 환경""","수평적인 사무실 분위기와 팀원과 어우러질 수 있음, 연차 월차 눈치 안보고 쓸수있음.",다양한 팀이 있는데 팀과 팀 사이에 사무실이 멀어 조금은 형식적인 인사를 하고 지나치지만 워크샵 등으로 분위기를 변화시킴,직원들의 업무능력 향상을 위해 복지를 조금 더 늘리고 급여를 올려주면 좋겠다.
