총점,회사,날짜,별점,요약,장점,단점,경영진에게
1.7,(주)미래에스씨아이,2019. 07,1점,"""별 한개도 아까운 곳. 좋은 직원들도 많으나 고인물들이 많아도 너무 많음. 해주는 건 없으면서 자잘한 대우 다 받고싶어함. 밥 먹는 시간 이외에 강도 높은 근무에 늦게까지 야근하지만 그에 대한 보수는 매우 미흡하고 되려 당연하게 여기는 곳.""",임원 제외한 직원들은 서로 다독이고 힘내려는 분위기임. 많은 직원들이 이 부분 때문에 그나마 버티고 계신 것 같음.,임원에게 보고하기 위한 자료가 한 업무당 여러개. 업무 하나에도 많은 시간이 소요되는 비효율적 체계. 6시 이후 업무지시하는 건 당연. 부서간 임원간 기싸움에 업무에 지장이 생기기도 함. 회사 내 복잡한 이해관계가 많음. 회식강요 아니지만 눈치주며 가게 함 등등.,지금 재직중인 직원들의 소중함을 아셨으면 좋겠고 회사의 원활한 경영과 지속 가능한 경영을 위해서라도 임원진들이 실무진들의 업무가 얼마나 비효율적인지 인식하고 개선방안을 모색하는 데에 힘써주셔야 할 듯.
1.7,(주)미래에스씨아이,2019. 06,1점,"""중소기업이 거의 그렇듯 체계가 너무 없습니다. 야근이 주3회 이상이며 10시 이상 퇴근하는 경우가 많았습니다""",점심 제공이 가장 큰 장점이었습니다. 다른건 없습니다.,야근이 많고 연차를 편하게 쓸 수 있는 분위기가 절대 아닙니다.,직원들이 계속해서 퇴사하는 이유가 뭔지 한번쯤은 생각해보길 바랍니다
1.7,(주)미래에스씨아이,2019. 03,2점,"""회사의 실질오너가 정말 너무 별로에요""",기업의 장점은 그냥 코스닥상장법인이라는 점 하나밖에 없어요,복지도 없고 야근만 많고 급여도 작고 급여도 밀려요 정말 별로에요,직원들을 소중히 여기고 회사 생각좀 해주세요
1.7,(주)미래에스씨아이,2018. 11,2점,"""회사 규모에 비해 복지가 너무 없음, 업무적으로 커리어 쌓고 싶은 분들에겐 추천 ~ 하지만 그에 따른 야근이 너무너무 많다는 점 ..""",점심 저녁 식대 제공. 몇 제외하고는 진짜 다들 친절하시고 착하심 금방 친해지고 텃세 같은게 없음,"야근이 진짜 너무너무 많습니다. 기본 평균 9시 퇴근~ 결산시즌엔 11시 윗분들은 12시 이후에 퇴근할때도 많습니다. 택시비 11시이후부터 지원되며 상여금 야근수당 특근수당 하나도 없습니다. 그리고 이사한분이 사람에 대한 호불호가 강해요. 퇴근한다 그러면 정색하시고 약간 옛날 마인드, 야근 하는거 싫다 말씀하시면서 반 강제 야근. 경력직은 견디기 엄청 힘들듯. 업무 기대치가 많아요. 기본적으로 본인 맘에 안들면 사람을 무시하는 경향이 있습니다. 근데 본인은 몰라요 그 한분때매 팀원들이 지속적으로 바뀌어요 근속년수가 다들 짧다는 점,,",회사 안에선 기본적으로 ~씨가 맞다고 생각합니다. 이사 한분때문에 팀원이 지속적으로 바뀌는데 업무의 체계가 잡히겠습니까? 제발 윗분들 관심 좀 가져주세요. 아무리 직급이 낮더라도 상대방을 무시할 이유는 없습니다. 애착가지고 다들 힘들게 야근하면서 일하는데 무시발언은 좀 아니지 않습니까 직원 좀 제발 소중한줄 아세요 툭하면 여기 들어와서 일할 사람 많아~ 라고 말씀하시는데 네. 입사하실분은 많겠죠 다만 견딜분들이 몇이나 될까요 제발 능력있는 분들 하대하지마세요. 제발 사람귀한 줄 아셨으면 좋겠습니다. 그리고 제발 머리 좀 쓰다듬지 마세요^^...
날 괴롭힌 삭제된 댓글,(주)미래에스씨아이,서울,,,,,
2.5,더이앤엠(주),2022. 09,3점,"""특별한 것 없이 보통의 방송플랫폼 기업""","자유로운 분위기
연차 편하게 사용 가능
적당히 괜찮은 복지를 제공 함
휴식 하는데 눈치 안봐도 됨","무엇을 하고 싶어하는지 모르겠음
중간 관리자급의 부재
신입 ~ 저연차만 많음","중간 관리자를 채용하거나
기존 인원을 중간 관리자로 잘 키우거나
경력 채우고 나가고 신입 들어오고 반복을 끝내면 좋지 않을지"
2.5,더이앤엠(주),2022. 08,3점,"""중소기업치고는 복지가 어느정도 있습니다. 칼퇴가 가능하다""",연차를 눈치안보고 쓸 수 있음. 중소치곤 큰 회사여서 여러부서가 있다. 다른 중소처럼 청소같은 잡일을 안해도 된다. 칼퇴를 시켜줘도 회식으로 집을 못가게 해서 팀장들에게 재롱잔치를 할 수 있는 기회가 자주 있다.,윗놈들이 무식의 극치를 달림. 부서마다 그에 맞는 전문인력을 뽑을 생각을 안한다. 각 팀장들은 모르면 배울 생각을 해야하는데 자존심은 강해서 자기가 맞다고 우기고 상대 자존심 꺾어가며 자기 주장을 내세우는 이상한곳. 회식에 미쳐있으며 회식을 사회생활의 일부분이라고 생각하는 젊은 꼰대들의 회사,모르면 배우고 그게 싫으면 그에 맞는 사람을 뽑아라. 여기서 잘나가봤자 중소기업 임원 또는 팀장이다. 겸손하고 배울 생각을 해라
2.5,더이앤엠(주),2022. 08,4점,"""월~목 10시~19시 금 10~13시 퇴근
복지 좋고 배우고자 하면 많이 배울수 있을것 같음""","1. 주4.5일 근무
2. 어쩌다 야근
3. 중,석식대 지급
4. 깔끔한 사옥과 회사카페 (직원는 음료 무제한 무료)
5. 자기개발비 지원","1. 팝콘티비 서비스, 시스템 개선 필요
2. 경험많은 방송기획, MCN, 사업 인재 필요
(열정적이지만 경험 부족한 나이 어린 사람들이 많아 안타까움 )
3. 전문성,IT지식 없는 정보보호인력
(정보보호조직,인력정리 시급, 저렇게 그냥 놔 두다간 큰일날듯…)","인터넷 방송 스트리밍 플랫폼 경쟁사를 보면서 긴장하고 회사에 관심좀 기울여주시면 많이 성장할듯 싶습니다.
너무 손놓고 계신건 아니신지…ㅠㅠ"
2.5,더이앤엠(주),2022. 07,2점,"""윗 물이 흐리며.. 많이 고여 있다.""","매주 금요일 오후 2시 퇴근으로 근무 단축, 눈치 보지 않고 연차 사용 가능, 한달에 고정된 체력 단련비용 지원","노후되고 위험성 있는 서비스를 운영하지만 매출이 좋다. 그러면 해당 서비스를 유지하고 개선해야 하는데 의지가 없고 새로운 사업 이것저것을 시도함. 향후 몇년 동안은 팝콘티비 웹사이트도 변경되는 것 없이 유지 될거라 예상. 사내 정치가 심하고 여직원보다 남직원, 팀장급들이 입방정이 매우 심함.",무슨 생각들을 하시는지 잘 모르겠어요. 주가만 생각 하시는 건지? 그런거치고 주가 바닥이고.. 인터넷방송으로 흥했으면 한 길로만 가세요. 다른 사업한다고 자꾸 기존 업무 하던 직원들 끼워넣지 마시구요. 그게 뭐든 직접 개발 하는 것보다 잘 하는 회사를 인수하는 편이 빠르겠어요.
2.5,더이앤엠(주),2022. 07,1점,"""대표, 임원이 놀궁리만 하는 회사.
일할려는 사람은 좌천당하고 굽신굽신잘하면 승진하는 회사""","급여가 밀리지 않는다. (아직까지)
사옥(?) 만들면서 커피숖 만들어서 음료는 무제한 무료?
일하는 인사팀 조직이 만들어놓은 리프레시 휴가 등?","특정 부서와 특정인물만 일을 함. 일 안하고 시늉만하다가 퇴근해도 뭐라고 안함.
회사를 위해 일을 하는 사람들이 이상한 사람으로 변하는 기이한 회사","정상과 비 정상의 사람을 구분해서 대표이사, 임원 급을 빠르게 정리해야 더러운 물이 빠지지 않을까 함. 프로젝트를 대표가 시켜서 진행해야하고 대표 입맛에 맞는걸 만들어야 하는 이상한 회사. 시대의 흐름과 트랜드 데이터 기반의 행위는 필요가 없음. 80년대 생각은 버리시거나 회사를 위해서 떠나시는 것이 어떨지?"
2.5,더이앤엠(주),2022. 06,4점,"""다른거 다 필요없고 난 워라밸만 있으면 된다 하는 사람에게 추천함""",특별한 일이 없는 한 정시 출근 정시 퇴근인데 연차 차면 남은 일을 하다가기도 한다 하지만 워라밸 좋고 카페 공짜,역과의 거리가 있어서 역에서 내려서 꽤 걸어가야되는게 아쉬움,사실 경영진이랑 얘기할 일이 별로 없다
2.5,더이앤엠(주),2022. 06,1점,"""경력 단절되기 딱 좋은 회사.
무능력한 직원이 많으며, 대다수의 신입은 회사 카페 무료 커피로 만족하며 다니는 회사.""",야근 없고 연차 사용이 자유롭다. 4.5일제 복지로 인해 조금 위로받을 수 있다.,"모든 부서가 전문성이 없다. 그래서 일을 추진하는데 어려움이 많으며, 상사 또한 무능력하여 인재 육성이 불가능한 회사이다.","직원들의 근속이 짧고, 인재 채용이 안되는데는 다 이유가 있습니다."
2.5,더이앤엠(주),2022. 04,1점,"""별0개가 없어서 1개 드립니다. 정치질과 파벌이 심해서 사회의 쓴맛을 배우기 좋아요""","업무 난이도가 낮아서 새로운 발전 없이 계속 다닐 수 있다!
야근이 없는 대신에 회식을 자주 하여 직원들과 함께 퇴근 후에도 동료애를 다질 수 있다","서비스 챙피하다… 포트폴리오에 작업물을 공개하기 꺼려진다.
회식문화가 깔끔하지 못하다. 직원들끼리 파벌이 심하고 정치질이 심하다.",정치를 잘 배워서 돌아갑니다. 감사합니다!!
2.5,더이앤엠(주),2022. 02,2점,"""개인적으로 15년 이상 경력중 최악의 기업""",생각하기에 따라 아무생각없이 귀 닫고 보지 않고 수동적으로 다니기에는 편하고 좋은 회사,"경영진 혹은 리더들의 무능력 무식함 상장기업으로 어쩜 저럴수 있을까 싶다.
주주들이 어떻게 저런 사람들을 경영진으로 계속 지지하고 유지 시키는지 이해가 되지 않는다
전략도 없고 생각도 없고 고민도 없다. 오로지 정치만 할뿐",공부좀 하고 노력좀 해라 최소한 일년에 한번 전사회를 하던 미팅을 하던 직원들이 경영진 얼굴 조차 모르고 회사가 추구 하는 방향도 모른다 메세지도 없다 네들이 경영진으로서 자격이 있는 사람인지 가슴에 손을 올리고 생각좀 해바라
2.5,더이앤엠(주),2022. 02,4점,"""개인방송 플랫폼 회사. 모든것이 잘 풀릴듯 하지만, 속내를 모르는곳""","퇴근시간이 어느 회사보다 잘 지켜짐. 사무용품 지급 및 커피, 콘푸르스트 지급이 좋음.","연차를 편히 사용을 하지 못함. 어린 팀장의 지시사항은 불명확하고, 군대인듯 말투들이 세다.",프로젝트가 시작하면 적당한 개입이 있으면 좋겠어요. 일에 대한 정확한 지시 바랍니다. 아니면 창작스러운 일을 할 수 있게 도와주세요
2.5,더이앤엠(주),2022. 02,1점,"""원수 에게 추천해줄 회사
사람 소모품 취급하는 회사""","연차사용 자유,점심식대 제공,운동비 지원,음료,커피 제공","보안담당자로써 SQL 못한다는게 쪽 팔리다고 생각하지 않음?
협력업체를 무슨 노예 부리듯이 업무시간 끝나고 전화 문자질 그만하고,
메일로 정리를 해서 요청을해라 . 일못하는 인간이라고 업체들한테 광고질좀 그만해
부서간 폭탄 돌리기 및 대표의 부서간 이간질
개발부의 무능력한 개발스킬
사업부의 말도 안되는 정책
팝콘티비 말고 성공한게 아무것도 없다.
대표가 이상한 사업 물고 와서 직원들 도망갈 생각만함","잡플래닛 조작질좀 그만하고
회사 프로세스 개선하고
데이터 숫자 근거해서 일을 하셈
능력 좋은 사람 뽑으면 뭐하나 바보 만들어서 경쟁사 나가면 덜덜떨면서"
2.5,더이앤엠(주),2022. 01,4점,"""진짜 중견기업의 느낌.
회사 규모도 크고 시설도 너무 잘되어있어서 어디가서 꿀리지않음""","연차사용이 자유로움(부서별로 다르긴 함) , 압박적인 느낌 없고 사람들이 다 친절함.
나름 수평적인구조, 물론 부서바이부서이지만 대체적으로 다들 자유롭게 다니는 느낌","음 딱히 기업의 단점이라기보다는 누구나 그렇듯이 같이 일하는 사람이 중요함.
같이 일하는 사람중에 별로인 사람이 꽤나 많아서 그게 좀 힘들었음.","솔직히 너무 만족하면서 다녔기에 꼭 바라는 점은 없습니다.
그냥 지금처럼 잘 해주시면 될것같습니다. 좋은 직장이어서 만족했습니다"
2.5,더이앤엠(주),2021. 12,1점,"""개개인의 업무능력 보다는 윗사람 눈에 띄는게 높은 연봉인상률과 빠른 진급의 기회가 주어진다""","연차를 눈치 안보고 마음대로 쓸 수 있다
매월 패밀리 데이가 있어서 조기퇴근
생월자 조기퇴근","임원들이 알 수 없는 사업을 확장하지만 제대로 되는것이 하나도 없다
최근 하위 경쟁사에게도 밀리기 시작하지만 직원들만 속이타고 임원들은 개선 생각이 없어 보인다",실무진의 의견을 좀 더 많이 수렴하신다면 회사 발전에 도움이 될것이라 생각 됩니다.
2.5,더이앤엠(주),2021. 12,2점,"""과거에 머물러있으며, 발전하려고 노력하지만 잘못된 방향""",생일자 반차 및 월 1회 가족의 날로 지정하여 조기퇴근하는 등의 워라밸을 위한 직원복지에 신경쓰려하고 있다.,"젊은 꼰대들이 많으며, 정치질을 심각.
본인들은 정치질이라고 생각하지 않고 내로남불이 심함.
사생활에 정말 관심을 많이 가지고 이상한 루머 퍼트리기를 좋아함.",이상한 사업그만하고 지금하고있는것에 집중해주세요
2.5,더이앤엠(주),2021. 11,3점,"""단점보다 장점이 많은 회사입니다 다니는동안은 감사했네요""","수익성이 좋아서 회사가 망할 일은 없을겁니다
업무를 무리하지않게 워라밸 맞춰서 가능함","회사 규모에 비해 임원이 많습니다
사내정치가 다른곳보다는 빈도가 잦지않나해요","메타버스, 온라인 콘서트에 강점을 가질 수 있는 회산데
엉뚱한 곳에 투자하고 있습니다 미래먹거리 확보하세요"
2.5,더이앤엠(주),2021. 11,4점,"""복지랑 워라벨은 좋은 편인 거 같습니다.. 나쁘지않음 ㅎㅎ""",연차 윗사람 눈치 안보고 자유롭게 쓸 수 있음. 칼퇴 가능,보고 해야하는 체제가 애매해서 여러 일을 반복해서 하는 경우 발생,새로운 사업을 진행할 때에는 여러 직원의 의견을 듣고 진행
2.5,더이앤엠(주),2021. 11,2점,"""중소에서 중견으로 다가가고 있는 회사""","다양한 복지를 이루기 위해 노력하는 회사
매월 한 번 여직원의 날 있어서 금요일 조기 퇴근
중소기업에서 중견으로 가기 위해 도약하고 있는 회사
탄탄한 서비스로 비전은 좋은 회사",아직은 꼰대 문화가 많이 남아있고 화사에 오래 있던 사람들이 주축을 이루고 있음 조금만 생각을 바꾸면 더 좋은 회사로 바뀔거 같은 회사지만 남직원들이 여직원들에게 아무 거리낌 없이 터치하는게 아주 불쾌한 회사 사업부쪽에서 이런문제로 화두가 되었던적도 있지만 한순간 지나가고 대처를 안하는 점은 아주 아쉬운점으로 남음 여직원이 많은 특정 팀에서 특히 여직원들에게 터치가 심함 정작 본인은 이점을 모름 이점은 개선이 필요해 보임,새로운 사업의 시도는 좋지만 메인 서비스에 좀 더 힘울 주면 좋을거 같네요
2.5,더이앤엠(주),2021. 10,1점,"""드디어 잡플래닛 평점 관리하는거 같네요""","연차사용 자유, 점심식대 제공, 운동비 지원, 음료,커피 제공
생일직원 상품권 지급 및 생일월 첫째주 금요일 조기퇴근
성과급 제공","위의 장점 빼고 다 단점 같은데 일단 대표적으로 이 회사 출신들이 알만한 대표와 임원진들의 정치질이 가장 심각
부서간 협력이 아닌 폭탄돌리기와 대표의 부서간 이간질
개발부의 현저히 떨어지는 개발스킬
사업부의 말도 안되는 정책
팝콘티비말고 성공한 프로젝트가 단 하나도 없는거 같습니다
이것저것 이상한 사업들로 인해 직원들의 피로도 누적
대표가 이상한 사업 물고 와서 그냥 직원들한테 던짐
이정도면 si업체인지 뭔지 정체성 혼란
이 회사 잡플래닛의 이전 후기들 보면 문제점들이 다 비슷한데 그동안 전혀 개선이 안됐다는 말이겠죠
아마 앞으로 높은 평점들이 올라올거 같은데
현직원분들 고생이 많네요
그동안 개선이 하나도 안되","대표 및 임원진이 드디어 잡플래닛 본건가요?
직원들 사켜서 평점 올리기 업무지시 들어간거 같은데 직원들 이런거 시키지말고 제발 본인들이랑 회사 프로세스 좀 개선하세요~"
2.5,더이앤엠(주),2021. 10,1점,"""이제사 잡플래닛 관리 들어간 모양이네 5.0이라니… 어이가 없네.""",캐시카우 덕에 연봉은 좋은편에 속함. 워라밸이 좋다고들 평하는데 그건 그닥 다들 열정적으로 일 할 형편이 아니기 때문. 복지는 평이함.,"무능한 경영진, 무능한 실무진. 매출이 왜 늘어나는지 줄어드는지 데이터가 아닌 감으로만 판단. 좋은 인력 뽑으면 바보 만들어서 스스로 나가게 만들고 경쟁사 갈까 봐 벌벌떰. 직원들 쓸데 없는 일 시키고 해 놓으면 나 몰라라. 손대는 족족 마이너스의 손… 그래 놓고 남 탓 직원 탓. 현실 안주하는 직원들 시키는것도 제대로 못하고 능력도 안되면서 대우는 네카라쿠배 원함. 체계 없음.","직원들간 이간질 시키며 그게 경쟁체제인 줄 알고 성장할 거라는 착각 좀 하지말고, 연봉 가지고 협박 좀 하지마라. 앞에서 일 시켜 놓고 뒤에서 다른 사람 같은일 시켜서 뒤통수 좀 치지마라. 그리고 거기에 부하뇌동하는 아첨꾼들 좀 퇴출시켜라. 도움 안되는 사업 좀 벌이지 말고 선택과 집중 좀 해라."
2.5,더이앤엠(주),2021. 10,4점,"""주도적 업무 수행을 전제로 다방면의 업무를 수행하며 본인 및 업무역량의 성장을 기대할 수 있음""",루틴한 업무에 국한되지 않고 무한 자극과 커리어 성장을 이끌 수 있음,현재에 국한되지 않고 동기부여를 위한 더 많은 당근책이 필요함,업무결과에 따른 보상 그리고 인정 등의 개선을 통한 동기부여 증대가 필요함
2.5,더이앤엠(주),2021. 10,5점,"""복지 및 연차 사용에 대해 관대/명절 전이나 후에 직원들이 편하게 귀향할 수 있도록 배려/가족의 달, 생일, 결혼기념일 등 잘 챙겨줌""","연차를 주말껴서 최대 20일까지 쓰는 사람도 봄... 연차에 대해서는 정말 관대한 회사, 점심 식대 줌(코로나 이전에는 구내식당 있어서 뷔페로 밥 먹었었음), 칼퇴 보장, 워라밸이 가능함, 운동비도 제공해줌","연차를 너무 자유롭게 쓸수 있다보니, 연차가는 사람을 대신하는 업무 대행자를 지정해 놓고 가지 않는 경우가 있어 업무에 불편함을 겪었던 적이 있음","복지에 대해서는 인정, 대부분의 직원들이 워크샵 등은 원하지 않음(코로나 때문에 안하긴 했지만 영원히 그런 모임 등은 없었으면 함)"
2.5,더이앤엠(주),2021. 10,5점,"""업무환경이 좋고 직원들과 두루두루 친하게 지낼 수 있으며 교통편이 상당히 좋습니다""","1.연차를 자유롭게 사용할 수 있습니다
2.점심식대가 별도로 나옵니다
3.야근 강요 없는 회사입니다
4.야근 시 삭사제공 됩니다
5.사내 분위기가 좋습니다",어느 회사던 비슷하겠지만 타 부서간 커뮤니케이션이 부족한 현상이 있습니다,회사를 위해 좀 더 힘 써주셨으면 감사하겠습니다
2.5,더이앤엠(주),2021. 10,5점,"""자회사에 대한 장점 또는 회사에대한 자부심을 느끼고싶다면 추천합니다. 수동적인 자세보단 능동적인 사람이라면 더좋을거같음""","연차사용에 대한 부담감이없으며, 팀원과 조율하여 사용이자유로움
연 1회 상여금이 있음. 구성원간의 밝은분위기에서 일할수있음
부서 또는 팀마다다르지만 야근은 거의 없음
칼퇴는 거의 보장이됨. 대체공휴일 등 모두 연차소진없이 유급으로 쉴수있음",직급이 세분화되어있지 않음 개인차가있겠지만 장점일수도 단점이될수도있음,회사가 더 성장하여 지금보다 더좋은 환경이 되었으면합니다.
2.5,더이앤엠(주),2021. 09,3점,"""업무만 잘 맞는다면 오래도록 잘 지낼 수 있음.""",급여 안 밀리고 자유로운 분위기라 편하게 직장생활 가능,개개인에 따라 호불호가 갈릴 수 있는 업무 내용. 업무 내용이 싫으면 버티기 힘듬.,조금 더 기획에 신경 쓰면 좋을 것 같음.
2.5,더이앤엠(주),2021. 09,2점,"""일많은 사람은 많고 적은 사람은 적은 곳. 자기 하기 나름인 회사.""",연차 눈치 안보고 사용 가능. 월마다 지원되는 헬스비 정도 장점,조직 체계가 이해할 수 없음. 본인의 직책에 비해 업무 능력이 의심되는 사람이 대다수,매번 급하게 업무 추진하기 보다는 사업 계획에 따라 운영 되었으면..
2.5,더이앤엠(주),2021. 09,1점,"""복지는 나름 좋지만 팀장과 팀원이 엉망인곳이다. 인사를 했으면 좀 받아라""","식대 지원에 7시 이후로 석식제공, 설 상여금 있으며 운동지 매달 6만원 지원.",팀바이팀이지만 내가 있던팀은 여초집단으로 텃새가 장난 아니였음. 팀장이 어려서 그런지 팀원들을 통솔하는 능력이 최악이였음,정치질 그만하세요. 사내 정치질 때문에 일에 지장이큽니다.팀내 분위기 조성에 신경써주세요
2.5,더이앤엠(주),2021. 09,3점,"""미디어 서비스를 경험한다면 추천. 일반적인 기업 문화와 내부 업무 프로세스를 기대하지 말 것.""","기업의 캐시카우가 존재하기 때문에 급여와 관련된 부분은 걱정하지 않아도 됨. 동일 규모의 중소 업체에서 지원하지 않는 복지 문화는 구성이 잘 되어 있음.
회사 소유의 신규 사옥으로 깔끔함.",시대의 흐름이 빠르게 변화하고 있음에도 경영진은 흐름을 역행하는 업무 지시와 일정을 강요. 실무 직원의 제안과 방향을 묵살하며 경영진이 설정한 방향으로 모든 것을 진행해야 함.,"경영진은 말 그대로 경영에 관한 방향성만 제시하여야 할 것으로 보이며, 그것 또한 정상적이지 않는 것을 실무진이 제시할 경우 수용하고 인식을 개선할 필요가 있음."
2.5,더이앤엠(주),2021. 09,2점,"""개발자들의 천국 개발을 아무리 못해도 짤리지 않음 개발 못하는걸 정치로 커버치는 개발부""","식대지급, 지하철역과 가까움, 야근강요 없음, 비교적 프리한 분위기","개발자들의 천국 개발능력이 너무 떨어짐 고인물들이 많아서 발전이 없음
개발을 아무리 못해도 짤리지 않음 개발에서 문제가 발생하면 기획서 꼬투리부터 잡음
막상 기획서대로 해도 문제가 많이 터짐 그 마저도 핑계를 대고 다른 탓으로 돌리려함
개발부에서 문제 발생하면 부장이 나서서 임원들한테 정치질 시도
기능 수정 요구해도 뭐하나 제대로 해주는게 없음 의사소통 전혀 안됨
지금 생각해도 거기 개발자들이랑 일한거 생각하면 PTSD오는거 같음
지금 개발자들만 물갈이 해도 팝콘티비는 훨씬 좋은 서비스 제공 가능함",개발자 좀 물갈이 하세요 이대로 가면 팝콘티비 망합니다
