총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.6,에이디칩스(주),2015. 11,2점,"""국내에 몇안되는 IP core기술을 가진회사.""","상사들의 업무강요가없는 적당한 업무에, 적당한 연봉, 가족같은 분위기","대표이사의 소통부재, 미래에대한 vision이 없다. 경영악화로인해 연봉상승 및 진급등의 기회가 부족하다",내일의 에이디칩스는 무엇을 할것인지 모두가 한곳을보고 노를 저을 수 있도록 vision제시를 해줘야함.
2.6,에이디칩스(주),2015. 08,2점,"""CPU관련 기술 습득이 가능하다. ASIC 의 전반적인 기술 습득이 가능하다.""","야근 부담이 없다.
연차및 휴가사용이 자유롭다.
가족같은 분위기.","동종 업계에 비해 낮은 급여.
경영진들의 무관심 및 무소통.
복지정책이 하나도 없다.",직원들에게 관심을.. 급여 복지 개선이 필요
2.6,에이디칩스(주),2015. 02,2점,"""현재 회사가 많이 어려운듯...
회사가 어려워지면 권고사직 당하는 경우도 봤음..""","1. 기술력은 확실히 있음..
2. 회사 위치가 좋음
3. 회사가 깨끗함
4. 주말은 휴일(나오는 사람도 은근 많음..)","1. 연봉이 너무 적음..
2. 나의 생활이 없음..
3. 복지는 샌드위치 휴가가 전부, 다른건 전혀없음
4. 회사가 어려워 전 직원 연봉 삭감..(30%이던가..)
5. 회사가 어려워지면 권고사직도 시킴...
6. 경영진의 마인드를 바꿔야할듯...",직원들좀 생각해줬으면 좋겠네요
2.6,에이디칩스(주),2015. 01,2점,"""CPU개발이라는 특이 업무를 경험해 볼 수있다.""","국내 유일의 CPU개발 업체
다양한 경험을 해볼 수 있다. digital logic설계부터 linux kernel을 파기까지",개발관련 로드맵이 정확하지 못하다. 잘못하면 관리만 하다 끝날수도...,연구원과 S/W의 중요성을 인지해주시길...
2.6,에이디칩스(주),2014. 08,3점,"""많은 기술을 배울 수 있다.""",많은 기술을 배울 수 있다. 또한 경력으로 이직할 경우 타 회사에서 대우가 좋다. 사람들이 좋다.(팀원들까지만..),"특별한 일 없으면 야근은 당연. 연차가 존재하나, 역시 특별한 일이 있을 경우에만 사용하는 분위기. 야근 수당 없음. 특근 수당 없음. 연봉은 2700선..",수직적인 분위기 및 복지에 신경을 좀 써야할 것 같아요.
날 괴롭힌 삭제된 댓글,에이디칩스(주),경기,,,,,
날 괴롭힌 삭제된 댓글,에이디칩스(주),경기,,,,,
날 괴롭힌 삭제된 댓글,에이디칩스(주),경기,,,,,
날 괴롭힌 삭제된 댓글,에이디칩스(주),경기,,,,,
2.0,동일철강(주),2019. 12,3점,"""그냥 다닐만한 회사
급여가 높음 대신 오래 다니기엔 별로 안좋음""",월급이 많음 각종수장밑 상여금. 쉬는날 많고 일찍마치는 경우가 많음,"일이 엄청 힘듦 환경이 열악함
일이 많이 위험하고 다칠일이 많음
잡일을 많이함","사람이 부족하면 좀더 채용해서 일시키고
근무시간이 일정했으면 좋을거 같음"
2.0,동일철강(주),2019. 12,2점,"""그저그런..경력쌓기에는 부족함 없는회사
평생다니기엔 한번생각해봐야하는회사""","현장직은 주간근무만하는게 보통이고
아주바쁠때 인발팀은 주야를합니다","현장에서 너무 주먹구구식으로 일을합니다
압연회사이다보니 욕이난무하고 위험할때도있습니다
그리고 밥이너무 별로였습니다","현장에 시설에 투자를 하셔야할듯..그리고 점심시간 출퇴근 시간등을 잘 지켜주셧으면좋겠습니다
특히 밥은 당장이라도 개선이 필요합니다"
2.0,동일철강(주),2019. 12,1점,"""겉에서 보기에는 중견회사지만
실상은 중소기업보다 못함""","철강회사 입사 하실분들 경력쌓기 좋음
현장에서는 나이 잘안봄
경력없어도 운좋으면 59세에도 입사가능","밥 별로임
한사람의 의한 생산계획
잔업빠지기 힘듦
샤워실 너무 별로임",촉탁직들 다 정리하시고 젊은사람들 위주로 현장을 돌려한다고 생각함
날 괴롭힌 삭제된 댓글,동일철강(주),2019. 12,,,,,
날 괴롭힌 삭제된 댓글,동일철강(주),2019. 12,,,,,
2.7,(주)삼구아이앤씨,2022. 09,2점,"""법적으로 정해진건 최대한 지켜주나 그 밖에 복지는 없다고 보면 됨""",일이 진짜 쉽고 간단해서 밤낮바뀌는것만 적응하면 일이 힘들어서 그만두는 사람은 없을듯함,"일이 쉽고 초창기때 사람을 아무나 받아서인지 중2병 걸린 사람들이 많음
능력은 쥐뿔도 없어도 인맥만 있으면 파트장, 팀장 등 바로 달 수 있음.","복지 좀 늘려주면 좋겠고 조장, 파트장,팀장 뽑을때 인맥이 아닌 능력으로 뽑았으면 한다."
2.7,(주)삼구아이앤씨,2022. 09,1점,"""철저히 고객사 위주로 돌아가고 고객사가 죽으라면 죽는 시늉도 하는 회사""",서산공장은 고객사가 sk그룹이라 월급은 꼬박꼬박 나온다 정도..,연차를 자유롭게 쓸 수 있다고는 하나 고인물들 기준이고 아는 사람이 별로 없는 신입사원들은 대근을 못구해서 연차를 쓰고싶어도 못씀..,고객사 비위 맞추다가 직원들 허리가 휘겠습니다.... 직웓들 생각도좀 하시길
2.7,(주)삼구아이앤씨,2022. 09,3점,"""떡값없음. 업무강도는 보통. 복지가 없는편.
생일만 챙겨줌""","월급이 밀리지 않고 그냥 무난한 정도.
생일에 상품권 준다는거","상여금이 하나도 없고 직원말을 잘 안들어주는 편.
그냥 그렇다","상여금도 챙겨주셨으면 함 아예 안주는건 너무한듯.
명절 선물세트도 신경써주시길.."
2.7,(주)삼구아이앤씨,2022. 09,3점,"""용역회사중에서는 제일 낫다고 봄
어떤 파견지에 따라 근무환경 천차만별""","파견지에 따라 월급 근무환경 차이 큼
본사에서 나오면 귀찮게 굴긴 하지만 짜달시리 건드리지않음
복지는 용역중에 제일 낫다고 생각함
연령대 많으신 분들이 많음","파견지가 최악이면 근무환경 힘듦
당직근무 오래하면 몸 망가지는 건 감수해야함
식대가 중요한데 아쉬움이 좀 있다고 봄","파견지 나오면 격려가 필요함
월급에 대한 거래처와의 계약 확실히해야함"
2.7,(주)삼구아이앤씨,2022. 09,5점,"""적응만 잘한다면 편하게 일할수 있는 곳입니다""",처음에 입사해서 적응만 잘한다면 편하게 일할 수 있다는 장점이 있어요,솔직하게 말하자면 커리어 발전 가능성은 거의 없는 곳입니다. 회사 다니면서 자신의 일을 따로 하시면 좋을거 같아요,투명한 경영관리를 원합니다..직원으로서 발전 가능성은 없습니다
2.7,(주)삼구아이앤씨,2022. 09,2점,"""규모는 중견이지만 급여는 중소랑 비슷한 기업""","연차는 눈치안보고 쓰기 가능. 명절 상여금은 어느정도 챙겨줌, 연말보너스도 있는편","부서마다 근무강도가 다른편, 그러나 기본급측정은 비슷비슷함.",부서에 따른 기본급 차등지급을 해주었으면함. 똑같은 기본급받는데 다른부서는 편하게일하는반면 본인부서는 죽어라일하는거 보면 근로의욕떨어짐
2.7,(주)삼구아이앤씨,2022. 09,3점,"""아웃소싱 업체다보니 비전은 없습니다 다만 돈이 급하시다면 지원하셔도 될꺼같습니다 일한거에 비해 많이 받으면서 다녔다고 생각합니다.""",복지부분에서는 아웃소싱치고는 괜찮은거같습니다. 그리고 이건 아웃소싱업체라서 어쩔수없이 일이 편한곳은 편하고 힘든곳은 힘듭니다. 저는 나름 깔끔한곳에서 근무했고 편하게 일했습니다.,아웃소싱업체다보니 앞으로의 비전이 없다는 것 이게 가장 큰 단점인거같네요. 그리고 딱히 크게 문제있는 사람아니면 아무나 받아주니까 질 안좋은 사람들이 몇몇있습니다.,저는 크게없는거같습니다. 그냥 목적이 돈벌고 경력이라도 쌓아보자는 생각에 지원했던터라 궂이 하나 뽑으라면 아무나 뽑지말고 괜찮은 사람들을 뽑아주셨으면 합니다.
2.7,(주)삼구아이앤씨,2022. 09,3점,"""야근이 많은게 단점이나 자격증준비하기 좋은곳""",휴무일수가 많다 그리고 자신의 일만하면된다 이외로 딱히 장점을 찾기 힘들다 당직 근무후 대휴가 주어진다,당직근무시간이 길고 입사 퇴사처리가 오래걸린다 당직이 꾀나 긴편이라 힘이들고 급여가 적다. 회사근무복이 새것이 아닌 헌것이다.,입퇴사시 신속하계 처리해줬으면한다. 당직근무를 하는 사원과 하지 안는사원의 월급이 같다. 도무지 이해하기 어렵다.
2.7,(주)삼구아이앤씨,2022. 08,4점,"""아웃소싱중에서는 그나마 괜찮지만 아웃소싱의 한계는 어쩔 수 없음""","연차를 비교적 눈치 덜보고 쓸 수 있음, 급여가 밀리지 않음, 휴식시간은 철저히 보장해줌, 근무시간이 유리한 방향으로 탄력적임","잔업이 생각보다 적은 편, 고객사의 요구라면 위험한 업무가 추가되는 경우도 많음, 특유의 남초문화","고객사의 요구를 적절히 쳐낼 수 있다면 좋겠지만 아웃소싱의 한계상 어쩔 수 없는건 앎, 방법이 없는건 알지만 최대한 설득은 할 수 있었으면 좋겠음"
2.7,(주)삼구아이앤씨,2022. 08,3점,"""특별한 기술 없이 단순 노동으로 단기적으로 돈벌고 싶으신 분들에게는 좋아 보임.""","특별한 기술 없어도 된다는 것, 단순 노동, 월급 나쁘지 않음,텃세 없음.","단순 노동 이기 때문에 자기개발 기대 없음, 교대인 부분이 장점일 수 있지만 단점일 수 있음, 일이 힘들어 금방 나가는 사람도 많음.",사람이 많이 바뀌는 건 어쩔 수 없다고 생각함 그만큼 힘들 수도 단기로 돈 벌려고 오는 사람들도 있기 때문.
2.7,(주)삼구아이앤씨,2022. 08,2점,"""잠깐 다니기엔 좋은편 하지만 미래는 보장안됨""",사회초년생에겐 높은 연봉과 쉬운 면접 1~3년정도 다녀서 경험쌓기엔 좋음,하이닉스가 요구하면 필터링 없이 요구사항을 다 받아줌 사원들만 죽어라 일함 오래다닐 비젼이없음 왠만하면 이직할때 아웃소싱이라 경력 인정을 안해줌 짬좀 먹으면 일을 잘 안함,하이닉스 요구사항에 필터링좀 했으면 좋겠음 요구대로 다 받아옴
2.7,(주)삼구아이앤씨,2022. 08,1점,"""걍.. 용역회사다. 큰 용역회사. 리뷰에서 안좋은말 나오는게 진실이고 별점 높다 싶은건 안믿으면 된다""","일쉽고 돈을제때준다 또뭐있지 없는듯한데 모르겠다 걍
경력엔도움안되니까 기대하지말고",기숙사가 진짜 답이없고 복지가 정말 적다 입퇴사가 자유롭다보니 10명 동시퇴사같은 진귀한 구경 가능하다... 사람이 그닥 귀하지않은회사다 30후반에 갈데없음갈곳,인간적으로 기숙사좀 손봐줍시다 돈 받으면서 그런식이면 대체
2.7,(주)삼구아이앤씨,2022. 08,5점,"""좋습니다 제가다닌기업중 이렇게 워라벨좋고 편한곳이 없었음""",장점또한워라벨이 극강입니다 직무에따라 다르겠지만 여긴천국,일반사원은 미래가 어둡습니다 좋은직장을찾으러 꾸준히 서칭,없습니다 지금처럼만 해주신다면 더할나위없겠습니다 꼭 합격
2.7,(주)삼구아이앤씨,2022. 08,4점,"""점점 사원복지에 신경 써주려 하는 노력이 보여서 좋습니다.""","연차 미리 말하면 제한 없음
월급 따박따박 잘 나옴 밥 잘 나옴
급여 괜찮음 기숙사 좋음
근무시간 칼 같이 지켜진다 정도?","사원주제에 감놔라 배놔라하는거 웃기긴 한데 솔직히 자질부족인 관리자들 몇 보임
일반 사원들도 관리자들 평가하고 인사평가에 반영 되어서 서로 존중하는 분위기를 만들고 냉정하게 자질 부족인 관리자들은 직책에서 해임하면 좋겠음",아웃소싱이란 이미지랑 삼구라는 이름덕에 탈 삼구하는 인원도 있는거 같은데 이미지 개선을 위해서라도 사명변경 한번 하는것도 나쁘지 않을듯
2.7,(주)삼구아이앤씨,2022. 08,3점,"""길게 일할 회사는 아니고 빠르게 거처가눈 회사인 거 같음""",일단 처움 입사하면 3개월 수습인게 100퍼 급여 다 줌,일단 협력사라 하닉에서 일하면서 자괴감이나 열등감이 들어서 퇴사자가 많음,아웃소싱이라 솔직히 바라는 건 딱히 없음 협력사이다보니
2.7,(주)삼구아이앤씨,2022. 08,3점,"""스트레스 안받으면서 편하게 일할수 있지만 월급이 너무적다""",업무 난이도와 업무량이 적어서 스트레스는 별로 안받는다,월급이 너무 적고 진급을 하여도 월급이 너무 적다. 미래는 보이지 않는다,진급을 하면 월급좀 많이 올려줬으면 좋겠습니다. 자격증 수당도 더 줘야됩니다.
2.7,(주)삼구아이앤씨,2022. 08,3점,"""직원의 발언이 자유로우며 강압적인 분위기가 없는 좋은 회사입니다.""","연차를 눈치없이 사용가능, 자유로운 근무환경, 안전사고에 대한 확실한 교육 과정",현장이 조금 더워서 더위 많이타는 분들에겐 좀 힘듭니다.,현장에서 더위에대한 해결책과 다양한 복지가 생겼으면 합니다.
2.7,(주)삼구아이앤씨,2022. 08,3점,"""용역회사 느낌이 강해서 시선이 안좋음
이미지만 개선하면 다방면에서 이윤창출 중이라, 좋다고 봄""","하이닉스 협력사 기준입니다.
1.연차쓰기 쉬움
2.분위기 좋음
3.하이닉스 밥 맛있음
4.하이닉스 성과터지면 삼구도 쪼끔 줌","1.용역회사 이미지가 너무 강함
2.비전이 없음 단순노동
3.고객사에서 갑질해도 대응방안이 없음",직원들의 말을 수렴하고 직원들이 기술적으로 자기개발 할 수 있게 지원좀 해주시길
2.7,(주)삼구아이앤씨,2022. 08,3점,"""내생에 괜찮다고 판단하는 회사중 하나 나름 좋아요 ~~""",직원들 친절하고 잘챙겨준다 간식거리도 많고 회사가 깔끔해요,야근이 많고 역이랑 거리가 있어서 자차없으면 불편할수도있어요,더 적극적이고 배려심있는 경영진이였으면 좋겠어요 나름만족해요
2.7,(주)삼구아이앤씨,2022. 08,3점,"""사람을 활용해 돈버는 기업 삼구는 그냥 평범하나 내가 어떤곳에서 일하는지에 대해 차이가 있다""",법적인 급여는 다나온다 그외에는 자기가일하는곳에 따라서 상여나 도급비 분배가 이루어질수있다,개인의 성장을 원하는 사람이면 오지말아야할곳 현실에 만족하고 그냥그냥 원하면 다닐곳,너무 인원 관리에만 치중하지 말고 자부심을 느낄수있게 여러가지 복지나 서비스를 올리거나 금액대를 진정성있는 수준까지 올려주세요
2.7,(주)삼구아이앤씨,2022. 08,3점,"""아웃소싱계에 삼성... sk쪽으로 많은 소싱하고 있고 본사는 딱히모르겟으나
밑에잇는 사업소마다 스타일이다름""","기업의장점.... 하이닉스쪽에있는 협력사중엔 규모가 제일큰편
나름 복지도 나쁘지않고 부바부이지만 내가 잇는 부서는 나쁘지않음",기업의단점.... 아웃소싱.... 아무래도 아웃소싱이다 보니 원청에서 컨플레인들어오면 직원들에게 내리갈굼 부바부이지만 소장 팀장 조장을 잘만나야함... 일에비해 월급이..안습 사람이안뽑혀 신입초봉올렷지만 경력자랑 별차이없음,일에 비해 성과가 적습니다. 아웃소싱비용때가서 그렇다고하지만 근로자에게 보답을해준다면 근로자는 그이상을 할겁니다
2.7,(주)삼구아이앤씨,2022. 08,2점,"""사람을 소모품 취급하며 능력있고 좋은사람들은 다떠나가게 안드는 무능한 회사 이런사람들 다떠나면 당신들도 피해 엄청날텐데 멍청하고 고집쎈건알아줘야함""",일한만큼 돈은 줍니다 딱 그정도에요 통근버스도 있다는거 기숙사랑,월급 빼고 모든게 다단점 사람 토사구팽하는게 일상화 관리자들은 지들 승진하고싶어서 사람 이용만해요 그리고 승진은 이미 내정자 다있습니다,해외 출장보내면 그빈자리 커버하다가 사람 지치는데 아니생각이 있으면 인원충원좀 제대로하시지 오퍼레이터가 하루만에 만들어지는것도아니고 직접해보시던가 경험 있는사람하고 없는사람의차이를 니들이 교육하고 키워내는거 아니라고 막가시네 핸드폰게임 오토돌려요 ? 경력있는 퇴사자 재입사라도 시키란말입니다 기존인원들 죽겠으니까 능력좋고 좋았던 사람들 많았자나요 연락다시돌려서 조건좋게주고라도 다시 부르시라구요 힘들어 죽겠네 전 짜증나서 갑니다
2.7,(주)삼구아이앤씨,2022. 08,4점,"""아웃소싱이라는 한계가 명확하지만 오래다닐수 있고 나름 인정받으면 다양한 업무를 해볼수 있다.""",사람들이 좋음 간혹 이상한 사람들도 있지만 대부분 친절하다. 일한만큼 벌수있다. 기숙사가 좋다. 밥맛있다.,딱히 직원들을 위한 복지랄께 없다. 체계적으로 업무를 배울수 있는 환경이 부족하다,다양한 직무관련 교육프로그램을 통해서 전반적인 업무 교육이 이뤄지길 바랍니다.
2.7,(주)삼구아이앤씨,2022. 08,3점,"""동일 계열에 비해 나쁘지 않다 그러나 그렇게 좋지도 않다""",복지가 나쁘지 않음 동일 분야에 비해 자유를 줌 노동자들끼리 사이가 좋음,다른 분야에 비해 일이 바쁘고 빡셈 정치질도 있고 관리자가 관리를 잘 못해줌,쉴 공간을 좀 더 마련해주었으면 한다 또한 복지도 좀 더 해주었으면
2.7,(주)삼구아이앤씨,2022. 08,1점,"""관리자의 내로남불이 팽배한 회사, 전형적인 인력회사""",연차를 미리 얘기하면 거부없이 사용할 수 있음.. 이게 장점인거 자체가 ....,"인력회사 끝판왕, 관리자는 법위에 있음. 내로남불
경찰이 음주단속하면서 음주운전을 자주하는 것과 같음","관리자 뽑을때, 인성시험좀 보세요
내로남불하지 마세요"
2.7,(주)삼구아이앤씨,2022. 08,2점,"""아웃소싱은 아웃소싱일뿐 미래를 봐라 젊은이들이여""","연차를 눈치 안보고 쓸수 있고, 근무환경은 쾌적함, 하는일 어렵지 않음 급하게 돈 필요할때 좋음","아웃소싱 업체 답게 시급제에다가 연장,휴일에도 나와서 일해야 월 실수령 300넘어감 공고에는 3500~4000 인데 무슨 근거로 써놓은지 모르겠음","아웃소싱이라지만 승진의 기회가 좀 열려있으면 좋겠고, 사내복지를 잘해줬으면 하는바램"
2.7,(주)삼구아이앤씨,2022. 08,1점,"""그냥 계약직, 알바 개념으로 일하는 회사...좋은게 없는 회사""",그냥 아무 생각없이 알바한다 생각하고 다니기 좋은 회사,복지도 없고 직원 휴식시간도 제대로 보장되지않는 별로인 곳,없음 그냥 계속 이런식으로 하시고 잘해보세요 근로자들만 힘들지 경영진은 힘들겠어요?
2.7,(주)삼구아이앤씨,2022. 07,2점,"""스트레스 없이 마음 편하게 잠깐 돈만 벌 수 있는 곳""","연차 편하게 사용 가능, 단순 업무라 큰 기술과 노력이 필요없음, 나이대 다양하지만 다들 착하고 좋은 분들이었음, 기본급은 최저지만 상여금 별도로 있어서 근무 강도에 비해 급여는 만족","아웃소싱 업체여서 승진, 연봉인상 기대X 미래를 본다면 오래 근무는 비추합니다. 돈이 급하거나 아르바이트, 회사 경험이 필요하다 싶으면 잠깐 일하는 건 추천",현실적으로 힘들겠지만 근무자들의 미래를 위한 방안이 생겼으면 좋겠음
2.7,(주)삼구아이앤씨,2022. 07,2점,"""산업군 내에서 급여는 괜찮은 편이나 이 또한 남자 한정.""",본사가 을지로에 위치해있다는 것이 장점. 임원 및 몇몇 관리자급을 제외하고는 대부분의 실무진들이 좋은 사람이라는 점.,"강압적인 분위기. 야근을 당연시 하는 분위기. 근무시간 외에 연락 하는 것을 당연시 하는 분위기. 꼬우면 퇴사해라, 툴툴대지 마라~는 식의 분위기.","블라인드나 잡플래닛, 이노베이션 등을 통해 현직자의 얘기를 많이 들었을텐데도 개선하지 않는 이유가 무엇인지...? 사람들 이렇게 나가면 결국에는 임원들 그네들도 피해보게 된다는 것을 모르는지...? 이기적인건 그렇다 치더라도 멍청한 건 참으로 답답한 노릇;"
2.7,(주)삼구아이앤씨,2022. 07,1점,"""엘지 생활건강/화학 단지 내 협력업체서 일하였음. 절대 가지 말아야 할곳.""",밥은 엘지 밥이라 맛잇음. 통근버스 잘 되어 있음. 월급은 안밀리고 잘 줌. 8시간 근무.그 외 전부 최악,"복지 하나도 없음 내일채움? 5년뒤면 회사 바뀌는데 있을리가..
전 사장이 한명 데려다 놓고 반장직 줫는데 2년이 되도록 일 하나도 모름. 사장 바뀐다니까 그제서야 부랴부랴 일배우러 다니는꼴 보면 웃김.
문제 생기기 전까지 절대로 처리할 생각 없음 라인 멈추면 그때서야 나와서 왜 멈추냐고 물어만보고 해결책은 직원이 알아서 만들어내야됨.
10년(엘지 생활건강 햡력업체는 5년마다 사장만 바뀌고 직원은 안바뀌는 식으로 운영되어왔음)이 지나도 최저임금. 늘어나는건 법적으로 늘어나야 문제가 안되는 연차뿐.",사람 좀 가려서 씁시다. 전 사장이 데려다 놓은 사람이라고 가져다 쓰지말고.. 쳐낼 사람은 좀 쳐냅시다.
2.7,(주)삼구아이앤씨,2022. 07,4점,"""개발자가 다양한 직무와 경험 환경을 경험하고 전국 순환근무의 밀리지 대표 중견기업으로 서울 본사가 있음""","야근과 특근비 월급이 밀리지않고 제대로 지급됨 여러 자기계발 비용지원, 식대지원이 가능하여 성실하게 돈을 모을 수 있음. 여러직무를 경험하므로 다양한 인원의 사람들과 근무하여 향후 타 업무를 함에있어 중요한 경험을 얻을수있음",여러 직무를 담당하다보니 자연스럽게 야근을 할수밖에 없을수 있음 업무를 마치기위해 주말근무를 할수도있으므로 본인이 워라밸을 중요시하는지 직무커리어와 월급을 중요시하는지 성향을 파악후 지원해야 실망하지않는 회사선택을 할수있음,모든직원까진 아니지만 팀마다 대표 특성을 간단하게나마 이해하여 팀에 맞는 업무를 배분한다면 더욱 효율적이며 원활한 소통을 통해 회사성장을 이룰수 있을것입니다
2.7,(주)삼구아이앤씨,2022. 07,1점,"""공고엔 정규직인데 막상가면 1년 1회 계약서 작성함.
명백한 사기취업""","교대근무시 쉬는시간도 급여인정.
시급제라 일하는만큼 벌림
팹 내는 쾌적함","계속서있어야함. 노는꼴을 못봄 기숙사 아무런시설도 없음
시급이 최저임","도급업체가 다 그렇지 뭐..
개선의지가 있을 리가 없다.
그런사람이 가는곳이니까"
