총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.1,(주)플레이위드,2022. 07,2점,"""개발을 배우기엔 좋지 않은 회사이다. 개발스킬 역량을 늘리기엔 혼자서 업무시간에 독학해야함.""",일거리가 별로없어 개인시간이 많이 남는다. 업무시간에 컴퓨터로 아르바이트 하는 사람도 있음.,연봉 올라가는게 너무 적다. 개발자 평균 동종업계 연봉 대비 낮아서 일할 맛이 안 난다고 해야 할까.,"직원들 연봉 상한선을 높여 줬으면 합니다.얼마나 적으면 QA 인원이 퇴사할 때 자기 급여명세표 던지고 나갔는데, 거의 최저 시급 비슷해서 충격 받았습니다."
2.1,(주)플레이위드,2022. 06,2점,"""개발을 이해하지 못하는 문화가 팽배함
개발프로세스도 엉망인데 알아차리는 이가 없음""","장점이라고는 굳이따지면 칼퇴가능인데 팀바팀
아늑한 사람들은아늑하고
벙커가 있다","장점 빼고 다 단점 계속 왔다갓다하면서 정보를 캐는건지 화를내는건지
누군가는 매우바쁘고 누군가는 팽팽놀고 코드는 짜놓은게 엉망인데 아무도 관심없고 숙제하는 분위기","돌아다니지말자
사람들이 뭘힘든지 듣자
연봉좀 올리자
일 잘하는사람들 대우좀 제발.."
2.1,(주)플레이위드,2022. 05,3점,"""월급안밀리고 상여주는 정도 복지없고 연봉도 딱히""","1. 월급이 절대 안밀림
2. 종종 상여금이 있음
3. 판교에 있다.
4. 진짜 회사에대한 장점을 어케 써야하지 했는데 회사장점에 생각나는건 그 인사 남직원둘 이네요 게임회사에 10년 넘게 있어봤지만 이렇게 따뜻하고 열정적인 직원은 드물었음","1. 복지가 미약함
2. 사내정치
3. 눈치보이는 사내문화
4. 야근이 생각보다많음 팀바팀
5. 일하는사람만 하고 안하는사람은 안함",복지개선하고 일안하는 사람들은 후딱 정리해주시는게 좋을것같습니다.
2.1,(주)플레이위드,2022. 05,2점,"""게임회사 이지만 경영진이 올드하고 게임에 대한 이해도가 떨어짐""",좋은 부서장을 만나면 부서비용으로 구내식당을 거의 무료로 이용가능,복지 수준이 낮고 권고 사직을 남발하는 경향이 있음. 사람을 쉽게 쓰고 버림,게임에 대한 이해도를 높이고 사람이 중요함을 인지 하였으면 함
2.1,(주)플레이위드,2022. 05,1점,"""바뀔생각이 전혀 없는회사...이유를 본인들만 모르는 임원진""",모가 장점인지 기억아 안남 인당 달에 얼마 나오는걸로 쓰는거..?,결국 그들만의 리그 원칙도 기본 상식도 다무시하는 그들,"지금있는 고인물이 변하거나 교체되지 않으면 절대 바뀌지 않을겁니다
왜 사람이 우수수 나가서 소문이 흉흉한지 원인은 그들인데요"
2.1,(주)플레이위드,2022. 01,1점,"""상명하복 및 군대식 문화, 변화를 두려워함""","월급만 잘나옴, 아주 적게나마 인센티브도 나옴
역에서 15분거리에 위치함","상명하복
야근강요
90년대회사의 문화와 정치를 그대로 답습중
능력은 없는데 야근만 해도 인정받음
눈밖에 나면 능력여하 상관없이 잘라버림",뭔 말을 한들 변하질 않는데.. 앞전에 선배님들이 왜 가지말라고 했는지 알거같음
2.1,(주)플레이위드,2022. 01,2점,"""게임이 하나 성공하면 10년을 갈 수 있구나 느끼는 회사
근데 그게 다 일수도 있구나 확신하는 회사""",네임밸류 있는 게임으로 전세계 다양한 기회와 업무 영역의 확장 가능,"원소스 멀티유즈 활용의 유효기간이 지나도 한참 지남
새로움이 없고 삭막하며 딱딱한 조직 문화","뱀처럼 혀만 낼름거리는 사람을 멀리하고
제발 회사 전체를 봐주세요"
2.1,(주)플레이위드,2021. 09,2점,"""연식 오래된 게임들로 과거의 영광을 추억하는 회사""",다양한 부서와 커뮤니케이션하며 일을 배울 수 있음. 상장한 회사라 안정적임,사내정치가 있음. 고인물들이 존재함. 실무자들의 의견에 귀를 기울여주길 바람,사내정치보다는 실무자를 위한 회사를 만들어 주세요.
2.1,(주)플레이위드,2021. 07,1점,"""알게 모르게 정치가 당연한 구조. 일하는 사람만 일하는 곳. 연봉이 타회사보다 낮음""",편한 업무에 배정되면 공무원처럼 꿀 빨면서 정시 출퇴근 가능합니다.,"그런데 그런 사람들은 퇴사 안합니다. 일주일에 하루만 깔짝 일하고 나머지 시간에 게임만 하다가, 점심 먹고 따분하다며 반차 편히 쓰는데 나갈 리가 없죠. 계속 그렇게 고이다보니 자연스레 자기들만의 인프라와 정치질이 발생. 힘든 업무 맡으면 혼자 구르고 배워가며, 회사 욕하다가 퇴사하는 곳.","직원들의 현 상황과 바라는 점을 확인해보시고, 반영할 수 있길 바랍니다."
2.1,(주)플레이위드,2021. 06,4점,"""웹개발에서 유지보수 위주이며, 신규 개발건이 그다지 없음.""","연차를 쓰고 싶은 날짜에 쓸 수 있으며, 일이 별로 없어서 뭔가 자유롭다고 해야하나...출퇴근시간만 잘 지키면 됨.,","타기업들보다 상대적으로 연봉이 적은편이다.
타 부서들과의 소통이 잦은편이다.",직원들 연봉을 잘 챙겨줬으면 함. 연봉이 너무 적어서 퇴사하는 사람이 많은편.
2.1,(주)플레이위드,2021. 06,1점,"""부모님 원수가 간다고 해도 한 번쯤 말릴 회사""","갈퇴가능
화장실 있음
냉수 나옴
컴퓨터 있음
연차 쓸 수 있음","복지 없음
하나 있는 휴게실 부숨
cctv로 감시함
연봉 테이블 게임 업계 최저
겜알못 임원
옛날 ip 못 잃고 죽은거 가져다가
근근히 먹고 사는중","임원들 정신차리고
내부 기밀 유출자 찾아서 자르고
무능력한 임원, 실장, 팀장 쳐내라
정신 좀 차려라
언제까지 옛날 ip로 먹고 살겠냐
불쌍한 영감님 눈 가리기 그만하고
제대로 된 걸 하려고 노력해라
당장 임원들 부터 아이템 팔아서
뒷돈 먹고 하는데 뭐가 바뀌겠냐?"
2.1,(주)플레이위드,2021. 04,3점,"""라인이 심했던 곳. 중간에 인원정리할 때 일은 잘했지만, 라인 잘 못타서 훅간 사람이 좀 있었음.""","늦게 퇴근하면 늦게 출근해도 됐음.
역에서 가까움.
사람들은 좋았음.",딱 한사람때문에 힘들었지 그닥 나쁘진 않았음. 남초 성향이 강하긴 했음.,이제 다 바뀌었으려나?? 나름 잘 나가던 곳인데 한 순간이였네요.
2.1,(주)플레이위드,2021. 04,3점,"""각 팀마다 다르지만 팀장과 실장이 무능력함""","식대는 각 팀마다 지원이 있기 때문에 밥값 들 걱정은 없음, 칼퇴근 가능, 경력쌓기 좋음","신입한테 바라는게 많음, 신입 교육 커리큘럼이 없음, 서비스 중인 게임이 오래되어 언제 무너질지 모름, 무능력한 팀장과 실장이있음, 꼰대마인드","복지에 좀더 신경써줬으면 좋겠음, 개발관련하여 좀더 지원을 해줬으면함"
2.1,(주)플레이위드,2021. 03,3점,"""큰 뚯이 없다면 그럭저럭 다닐만 한 회사인것 같습니다.""","연차가 자유로운 편입니다.
조용한 분위기에 자기 할일하는 분위기입니다.",정체되어 있습니다. 변화를 달가워하지 않는 느낌입니다.,연봉이 상승률도 낮고 전체적인 연봉기준이 낮습니다...
2.1,(주)플레이위드,2021. 01,1점,"""너무 한 사람만을 위한 회사로 돌아가는 회사""",판교에 있는 곳이여서 다른 곳으로 이직하기 쉬움... 워라벨은 지켜지는 거 같음. 컴퓨터 잘 고쳐줌,미래 가치적인 상품이 없는 거 같다. 그래서 앞으로 무엇으로 먹고 살지 고민이 많을 듯한 회사,부동산을 많이 가지고 있는 듯 한데... 음... 솔직히 바라는 점은 회사가 사업에 선택과 집중을 했으면 합니다.
