총점,회사,날짜,별점,요약,장점,단점,경영진에게
3.0,동국알앤에스(주),2020. 09,4점,"""부산에 있는 기업중에선 근무환경이 좋은 편인듯""","자유로운 연차사용
급여나 복지가 괜찮음
근무환경이 좋음
기업자체가 큰 성장은 어렵지만 안정적임","남성위주의 회사
여직원은 승진하기 어려운 분위기
업무 특성상 바쁠땐 너무 바빠서 야근이 잦았음
(But 업무조율하면 연차를 길게 사용가능)","군대문화를 조금 줄여줬으면
남직원 위주의 회사"
3.0,동국알앤에스(주),2019. 10,1점,"""경력을 쌓기엔 좋은 기업 이라 생각합니다ㅡ
첫직장이었습니다""","가족같은 분위기
워크샵으로 등산으로 감
팀장이 별로
야근이 많네용","불필요한 야근이 많음
팀장에 따라 다르겠지만 거의 야근 하는 편","야근은 집에서~
직원들이 개인생활 보장할수 있도록"
3.0,동국알앤에스(주),2019. 05,4점,"""항상 새로운 아이템개발 및 창의력을 중요시한다
발전가능성 있는 회사이며 배터리쪽 진출로 인해 더욱 기대됨""","회의하고 문제를 해결해 나감
문제 발생 시 책임을 묻기보다 해결에 초점을 마춤
연봉도 준수한편 (정확하진 않으나 초봉 3400정도)
야근강요 없음 퇴근시간 자유로운 분위기
신규 사업 투자에 적극적임","추가 근무수당 없음
주말 근무수당 없음
인원대비 업무량 많음
회사 내 부서별 업무분장이 이상함
부서별 업무강도 차이가 큼",1인이 진행하는 업무량 조절이 필요하고 채용에 적극적인 모습을 기대함
3.0,동국알앤에스(주),2019. 01,3점,"""보수적인 경향이 있고 비전이 없긴 했지만 마음 편하게 다니기는 나쁘지 않았음""",지방에 위치한 중소기업 치고는 연봉이 나쁘지 않았음. 사람들도 좋았음,자차 소유자가 아니면 다니기 힘든 위치였음. 보수적이고 군대문화가 강하다 느꼈음. 비전이 없어 커리어를 쌓기에는 힘듬,수평적인 기업 문화 도입이 필요하다 생각됨
3.0,동국알앤에스(주),2018. 07,3점,"""쏘쏘
열심히 하는사람 한테는 제대로 보상을 했으면 좋겠다""","또래가 많아 좋다
열심히 하는사람 한테는 제대로 보상을 했으면 좋겠다","팀장이 별로

열심히 하는사람 한테는 제대로 보상을 했으면 좋겠다","열심히 하는사람 한테는 제대로 보상을 했으면 좋겠다
오오"
3.0,동국알앤에스(주),2017. 02,5점,"""꾸준한 매출처가 있어서 튼튼한 기업
동국산업그룹사에 속해있는 기업""","동종업계 상위권
취미생활이 가능함
소통을 중요시함
기술연구소의 꾸준한 개발","공장마다의 색깔이 다름
비요업 특성상 공정환경이 지저분함","기업을 추천합니다.
각 공장이 흩어져 있으므로 만남을 통해 직원끼리 친목을
다졌으면 좋겠습니다."
3.0,동국알앤에스(주),2017. 02,3점,"""복지가 좋은편임 여성은 결혼후.직장생활지속이 힘들수있음""","주말근무 거의없음 팀별로 다른경우는 있지만.
주력 매출처가있어 튼실한기업
가족같은 분위기로 회사 사람들간 교류가좋음","보수적인 면이있음.
등산을 주기적으로 감 산 타는거싫어하신다면 고민해야할듯
계열사별 임금수준 다름",신규사업에대한 투자와 믿음이있었으면함
3.0,동국알앤에스(주),2017. 02,4점,"""대한민국의 발전과 함께한 기업
동종업계 매출 상위권""","퇴근 시간이 빠름
직원들의 분위기가 좋음
자기 능력이 있다면 성장이 가능한 회사
미래산업에 대한 대비
꾸준한 매출처가 있음
지속적인 기술연구소의 개발","경제성장에 영향을 많이 받는 분야 사업
근무지가 외각",본사와 공장이 떨어져있으므로 2달의 1번정도의 단합회로 단결력과 화합을 키웠으면 좋겠습니다.
3.0,동국알앤에스(주),2015. 08,2점,"""성장가능성 제로의 기업. 소통이 어려운 기업. 하지만 안정적..""","정시퇴근 가능..자기시간 많음..안정적인거 말곤 없음..
연봉은 평균은 되는듯","보수적 집단.
안이안 근무태도.
진급이 느림
.....","업무 분배가 정확하게 이루어지길
이대로라면 qc는 필요없지 않을까?"
3.0,동국알앤에스(주),2015. 02,2점,"""동국제강, 한국철강 계열의 수요자 위주의 성장 불가능한 회사""",정시 퇴근 하면 큰 실수를 하지 않는 한 부장까지는 해고 없습니다,보수적업무형태 여성직원의 직급 불가능,동기부여는 윗 사람 말듣는 것임
3.0,동국알앤에스(주),2014. 07,2점,"""성장할 기미가 안보이는 내화물. 개발 제품 또한 아직 성과가 미미한 수준.
서로와의 소통이 닫힌 옛날 기업""","빠른 퇴근이 가능.
월급은 꼬박꼬박 나옴
공장은 점심 저녁 나옴.","불경기 상황. 보너스 없음.
지나친 술문화.
부하 직원으로의 명령 하달식 문화.","소통이 되지 않고, 개발 또한 책임 회피에 급급하며,
관리직은 아랫사람에게 강제적이며 공격적임."
날 괴롭힌 삭제된 댓글,동국알앤에스(주),전남,,,,,
2.4,뉴로스(주),2022. 09,3점,"""적당히 일하고 적당히 생활하기 좋은 곳, 워라벨 말고는 장점이 없음""","근무에 대한 워라벨 높음. 야근, 주말 출근 강요 없음. 업무 일저에 대한 강요 없음. 몇몇 사람에게 일이 몰려서 알아서 하게되는 구조","일하는 사람만 호구, 능동적으로 일하는 사람만 손해봄, 뒤에서 훈수드는 사람이 인정받음. 년차되는 사람들은 적용하고 나서지 않음. 그러다 배가 산으로 감",모든 걸 바꿔야함. 신사업 투자 말고 기본 사업에 투자하고 발전시켜야함. 이미 뒤쳐저서 수습해야될 일이 많음
2.4,뉴로스(주),2022. 08,3점,"""자신의 업무만 열심히 한다면 충분히 워라밸이 가능한 기업""","연차를 눈치보지 않고 쓸 수 있음, 해당 직종뿐 아니라 여러가지 경험을 할 수 있음","급여가 낮음, 정기 보너스 및 성과금이 없음, 연봉 인상률이 낮음",회사의 안정된 운영을 위해 노력해 주었으면 좋겠다
2.4,뉴로스(주),2022. 07,3점,"""워라벨이 좋으나 연봉이 적다. 성장 동력은 가지고 있으나 현상황에서 발휘 힘들 것으로 보인다.""",일이 업무 시간에 끝나서 좋다. 상사의 과도한 업무 지시가 없다. 업무 자율성이 보장된다. 승진을 제때 시켜준다.,"최고경영자 마인드와 직원간의 괴리, 기업 상황 안좋음, 회사 시스템이 효율적으로 작동하지 못함.",노력하는 모습이 직원들에게도 보였으면 한다.
2.4,뉴로스(주),2022. 07,3점,"""칼퇴하는 회사 돈 조금 주는 회사 저는 돈 조금 받고 10시 11시까지 했습니다""","칼퇴 대부분 칼퇴히는 분위기 입니다
더이상 장점이 없어요",돈 너무 조금 줘요 복지 없어요 연봉테이블없어요 나이 많다고 연봉올려주는 회사,직원들좀 신경써주세오 일못하는 윗분들 정리도 과감할 필요가 있어 보여요
2.4,뉴로스(주),2022. 06,3점,"""조직관리가 세부적으로 잘 이루어 짐
약간의 단조로운 업무""",연차를 윗사람 눈치 안보고 사용할 수 있고 점심제공해주고 특식도 자주나오고 사원들끼리 사이도 좋은편,"처음에는 배울것이 많고 안전상의 큰 위험은 없지만 긴장하고 배워야함 정치세력이 있고 참여안하기도 그렇고 거기끼기도 그렇고 .,",품질적으로 성과를 위해 많이 버려지는것들이 있는데 그런부분들을 조금 잘 잡고 갔으면 좋겠다
2.4,뉴로스(주),2022. 06,1점,"""허울을 쫒다보니, 회사의 핵심 경영이나 제대로 된 진실에는 관심없는 회사""","제기의 성공보다는 직원들을 먼저 생각하며, 혁신에 의한 기업 건전성 확보가 아닌 투자에만 열을 올리는 회사","직장내 파벌이 심하며, 기업내에 롤모델이 없음. 각자도생하여, 필요한 부분을 챙겨야 함.","경영을 가장 중요한 사람 경영에 대해서 진지하게 생각하며, 사람 중심의 경영이 필요함"
2.4,뉴로스(주),2022. 04,1점,"""밥만 맛있고, 텃새 지렸음. 자기들끼리 티키타카 장난없는 회사임.
근데 재 입사율이 높음.""",밥 맛있고. 쉬는 시간 정해져있음. 30분 칼퇴. 연차 자유롭게 사용가능,"쓸데없는 텃새부림. 금요일에 청소데이? 라서 30분 일찍 출근해서 청소함.
사무실에 뭐하는지 모르겠는 사람 많음","직원들 불만 접수좀 받아주고, 사무실에 앉아있으면 의견좀 잘 들어주세요 화좀 내지말고
무서워서 사무실 못가겠음."
2.4,뉴로스(주),2022. 03,3점,"""나름 나쁘지 않은 거 같음 업무의 난이도나 일할땐 일하고 쉴땐 쉬고""",자기개발에 지원을 해주고 휴게실도 마련되어 있어서 좋음,어딜가나 있겠지만 꼰대 몇명 때문에 적응하기 힘든거는 있음,회사 규모가 큰건 좋으나 퇴사자가 많은 데에는 이유가있음 직원 처우를 개선할 필요가있ㅁ
2.4,뉴로스(주),2022. 02,3점,"""취업을 하게되면 회사환경과 워라벨이 보장 된다는 장점이 있지만 면접이 매우 까다롭고 준비를 많이 해서 가는게 도움이 될겁니다.""",워라벨이 가장 큰 장점입니다. 개인적인 이유로 퇴사하게 될지만 좋은 경험이였고 일하는 사람들이 다 심성이 착하며 취업하게 된다면 좋은 사회생활 경험을 쌓을 수 있습니다.,"워라벨이 좋지만 개인적인 이유로 퇴사를 하게 되었습니다.
입사 후 워라벨이 좋지만 급여가 타 회사에 비해 부족한점이 있습니다. 이 이유로 퇴사하는 분들이 다반수 입니다.",사람들은 다 좋다 일하는 환경도 너무 좋아
2.4,뉴로스(주),2022. 02,3점,"""자기 할 일만 잘하면 조용히 쭈욱 다닐 수 있는 회사.""","열정을 갖고 업무에 임한다면 충분히 끌어 줄 수 있는 선배들은 있음.
팀 분위기에 따라 연차사용 자유로움, 명절 연휴 전날 2~3시간 일찍 퇴근, 샌드위치 휴일 전사적으로 연차 사용하여 휴무, 개인 업무 소화 능력에 따라 워라벨 보장.","업무 관련 체계가 잡혀있는 것 같으면서도 은근히 잡혀있지 않음, 업무를 타 부서로 넘기려는 성향이 짙음 + 책임회피, 직급 분포가 역삼각형 구조로 과장, 차장급 들이 많고 대리, 사원급들이 적음, 루팡이 은근 숨어있음.",업무 관련해서는 정말 단순하게 사수 + 부사수 유지 될 수 있게 적재적소에 인원 배치가 되었으면 좋겠습니다. 그리고 복지(연봉 포함) 혜택 늘리고 호봉제든 연봉제든 직급이 뭐든 상관없이 열심히 하고 잘하는 사람들 최소 적정 연봉은 챙겨줘서 이제 업무 적응하고 자리 잡은 사람들 연봉 때문에 퇴사하는 일 없이 계속 성장 할 수 있도록 지원해 주셨으면 좋겠습니다. 그래야 선배들이 위에서 끌어주고 부사수들은 선배들 밀어주면서 다같이 잘해서 성과도 많이 오르면 회사 매출과 순수익도 늘테고 그러다 보면 자연스레 사내 분위기 좋아지고 더불어 직원들이 뉴로스에 대한 애사심과 자부심도 생기지 않을까요? 대표님이 가끔씩 상여금이라도 쏴주시면 그거라도 바라보고 다들 잘 다닐 듯합니다. 긍정 회로 굴려 보았습니다.
2.4,뉴로스(주),2022. 01,1점,"""임금 매우 짜며, 주먹구구식 업무진행. 결국 문제가 터저 해결하느라 시간소비가 심함.
상사들이 꼰대와 군대식 문화가 너무 많아 갑갑합니다.""","징검다리 휴일에는 휴뮤를 잘하지만 연차소진......
기업은 깨끗합니다.",인원대 비 과한 업무량 /기본급이 높지 않아 잔업을 해야 월급을 유지할 수 있으며 잔업수당까지 연봉으로 생각함.,"에휴... 결국은 상장폐지.. 썩은 고인물을 해소하고, 손해보는 다른 사업등을 줄여 하지않을까요?"
2.4,뉴로스(주),2022. 01,3점,"""지금 많이 어려운 상황으로 매출이성장이 더디고 주식거래 정지가 언제 풀릴려나?""",제품 컨셉이나 현재 적용되고 있는 수소분야는 미래가치가 있어 보이나 그것 역시 현대자동차등 납품처와의 관계에 따라 변할 수 있음,매출성장이 뚜렷집중분보이지 않고 그간 투자했던 야들 중 수소차와 산업용 연료진지를 제외하면 대부분 실패 한것으로 보임,잘하는 분야에 더욱더 집중을 하고 경험이나 능력이 없으면 투자를 하지 말아야지 되는데...
2.4,뉴로스(주),2021. 11,5점,"""좋은회사 입니다
상장폐지 신경 쓰지 마세요
회사는 굴러갑니다""","장기 근속자가 많아서 희망적 입니다
연차 쓰는것 제약이 없습니다","진급이 넘 느려요직원복지가 없어요 회사가 넘 좁아요
연봉이 적어요",화이팅 하시고 열심히 일하셔서 번창하시기를
2.4,뉴로스(주),2021. 10,3점,"""기업의 미래성은 좋으나 주식 거래 정지 등 현재 경영상 어려움이 있음.
이번 위기를 잘 넘긴다면 앞으로 더 성장할 가능성이 있음""","연차 상사 눈치 안보고 사용 가능, 칼퇴근 가능, 미래성이 좋음","복지가 없음, 연봉이 적음, 경영상 어려움이 있음(주식정지, 영업이익 등)",쓸데 없는 곳에 투자하지 말고 잘 되는 사업에 집중해서 투자 했으면 좋겠습니다
2.4,뉴로스(주),2021. 09,1점,"""현재 경영진의 앞으로의 계획을 아무도 모르고 참고만 다니라는 회사""","자유로운 연차사용
워라벨 충분히 만족
쉬는 날이 공무원만큼 많음","생산 인력이 부족하여 인원 충원을 한다고 했지만 소식이 없음
다른 부서의 잉여인력이 너무 많음
이 부서같은 경우 일주일 근무시간이 4시간 되는듯함
볼 때마다 일이 없어 일을 안하고 숨어서 자거나 놀기만 함","잉여인력을 줄이거나 부서이동을 시켜 효율적으로 운영을 해야하고
앞으로의 계획을 공표해주기 바람"
2.4,뉴로스(주),2021. 09,3점,"""나름 워라벨을 지향하는 회사이지만 현실은 아직까지 미비한 상황""",노는날이 연달아 쉬는 경우가 많아 나름 장점이라고 볼수있고 밥이 맛있음,연봉이 짜다는게 좀 아쉬운 점이라고 할수 있고 고인물들이 은근히 많다는게 단점이라면 단점,사원들의 복지에 많은 신경을 써주셨음 합니다 그리고 출퇴근 리더기에 너무 민감하게 반응한다는게 짜증남
2.4,뉴로스(주),2021. 07,3점,"""개발자가 도움을받고 열심히 일할수있는곳 그리고 주변사람들과도 잘지낼수있는기업문화이자 사내정치없고 열심히즐겁게 다닐수 있는 직장입니다.""",연차 월차를 윗사람 눈치보지않고 마음대로 쓸수있음 자기계발도 할수있고 사람들과도 즐겁게 잘 지낼수있어서 좋고 회사의 위치도 좋음,복지제도가 다양하지만 정작 제대로 쓸수있는지 모르겠음 그래도 괜찮,직원들의 불만을 듣지만말고 해결책을 내주었으면 합니다.
2.4,뉴로스(주),2021. 06,3점,"""경영진의 신규사업만 빼고 괜찮은 기업""","터보블로워라는 기계에 대해 많은걸 보고 배울 기회가 있음.
대다수 야근 없이 일찍 퇴근함.","연봉이 다른 회사에 비해 많이 낮음, 과장,차장,부장이 사원/대리 보다 많음.
쓸데없이 대기업(삼성) 따라간다고 불필요한 문서만 많이 만들어서 시간 보냄.",제발 회사 경영진 결정할때 신중히좀 하시고 대기업 처럼 문서 작업 한다고 해서 대기업 안됩니다. 천천히 성장해 나가길. 급하게 나아가려 하면 체합니다.
2.4,뉴로스(주),2021. 06,2점,"""연봉이 짜다 그렇지만 밥은 맛있다 텃세도 있다 총체적난국""",야근이 많이없다. 일정금액을 야근비로 준다. 주5일이다,인사평가가 치우친다. 급여인상이 짜다. 텃세가 있다.,업무가 치우치지 않도록 윗선에서도 일을 좀 했으면 좋을듯합니다. 차장 위 직급들
2.4,뉴로스(주),2021. 05,2점,"""워라밸 말고는 딱히 아무것도 없는 회사. 미래가 어두운 회사.
급여수준 낮거나 평범.""","워라밸, 자유로운 연차사용, 업무 강도가 높지않음, 직원들 성격은 좋은편","낮은 급여, 어두운 회사의 미래와 현재 상황, 인력부족으로 담당자 연차 시 관련 부서 업무 중지됨",무리한 확장 및 신사업 도전으로 있는돈 다 날리고 회사 개판됐으니 이제 정신차리고 현재에 충실하길...
