종목명,신문사,시간,제목,본문
마이스코,한국경제,2012.10.29. 오전 9:21,"마이스코, 유증 발행가 1105원 확정","마이스코는 29일 유상증자 최종발행가액이 1주당 1105원으로 확정됐다고 공시했다.

한경닷컴 정현영 기자 jhy@hankyung.com

▶ 유명 女가수-축구선수, 섹스 비디오 유출 파문

▶ 개그우먼 김지선 ""남편과 각방 쓴다"" 충격 고백

▶ 낸시랭 침대 셀카 공개, 노출 '19금' 수준...연극 홍보 무리수?

▶ 대학가, 이대로 괜찮나 … 8월 방학은 낙태의 달

▶ [화보] 이효리 파격 가슴노출…아찔한 볼륨 '눈길'

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한경닷컴, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
마이스코,이데일리,2012.10.29. 오전 9:44,"마이스코, 유증 최종발행가액 1105원으로 확정","[이데일리 강예림 기자] 마이스코(088700)는 90만4800주 규모의 보통주 유상증자 최종발행가액을 확정했다고 29일 공시했다. 신주발행가액은 1105원이다.

강예림 (nimp726@edaily.co.kr)"
마이스코,매일경제,2012.10.29. 오후 5:32,[코스닥 공시] 마이스코 / 대명엔터프라이즈 / 에스피지 등,"◇마이스코＝유상증자 최종발행가액 주당 1105원으로 확정.
◇대명엔터프라이즈＝9억9000만원 규모 씨케이에듀플랫폼 지분 30% 취득.
◇에스피지＝계열사 성신에 대해 39억원 규모 채무보증 결정.
◇상아프론테크＝2차전지 폭발방지용 온도 퓨즈 내부에 속한 용융합금 변형 방지 및 보호를 위해 하단부에 필름을 삽입하는 제조 기술 관련 특허 취득.
◇제일테크노스＝공장 신설에 73억원 신규 투자.
◇성창에어텍＝코스모쎌 주식 31만1776주(지분 100%) 41억5900만원에 인수.

▶ `여신은 아무나 하나` 이효리 화보 살펴보니…

▶ 20대 女은행원 ""~XX 생각나요?"" 고객 한마디에…

▶ 한화, 류현진 ML 포스팅 허용…조건부 승낙

▶ 이상훈, 임창용도 울고 간 포스팅시스템, 류현진은?

▶ 박솜, 청순한 그녀의 도발적 매력을 파헤치다!

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
마이스코,한국경제,2012.10.31. 오전 2:31,[코스닥 메모] (31일) 일반공모청약=마이스코 오스코텍,"◇일반공모청약=마이스코 오스코텍

▶ 유명 女가수-축구선수, 섹스 비디오 유출 파문

▶ 개그우먼 김지선 ""남편과 각방 쓴다"" 충격 고백

▶ 낸시랭 침대 셀카 공개, 노출 '19금' 수준...연극 홍보 무리수?

▶ 대학가, 이대로 괜찮나 … 8월 방학은 낙태의 달

▶ [화보] 이효리 파격 가슴노출…아찔한 볼륨 '눈길'

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한국경제신문, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
마이스코,한국경제,2012.11.01. 오전 6:00,[코스닥 메모] (1일) 일반공모청약 = 마이스코 등,"◇상장폐지=넥스콘테크 티브로드도봉강북방송 티브로드한빛방송

◇일반공모청약 = 마이스코

▶ 유명 女가수-축구선수, 섹스 비디오 유출 파문

▶ 개그우먼 김지선 ""남편과 각방 쓴다"" 충격 고백

▶ 연락두절된 내 친구…알고 보니 '헉'

▶ 낸시랭 침대 셀카 공개, 노출 '19금' 수준...연극 홍보 무리수?

▶ [화보] 이효리 파격 가슴노출…아찔한 볼륨 '눈길'

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한국경제신문, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
마이스코,한국경제,2012.11.06. 오후 3:12,"마이스코, 9억 일반공모 유증 결정","마이스코는 6일 운영자금 9억2900만원을 마련하기 위해 보통주 86만9000주를 발행하는 일반공모 유상증자를 결정했다고 공시했다.

신주 발행 가액은 1070원이며, 기준 주가에 대한 할인율은 10%다. 청약 예정일은 오는 21일부터 22일까지 이틀 동안이며, 신주 상장 예정일은 다음달 10일이다. 일반공모 후 실권주는 미발행 처리한다.

한경닷컴 노정동 기자 dong2@hankyung.com

▶ 유명 女가수-축구선수, 섹스 비디오 유출 파문

▶ 개그맨 김준현, 홈쇼핑서 '대박' 노렸다가 '퇴출'

▶ 노래방 '女대생 도우미' 알고보니 충격

▶ 낸시랭 침대 셀카 공개, 노출 '19금' 수준...연극 홍보 무리수?

▶ [화보] 이효리 파격 가슴노출…아찔한 볼륨 '눈길'

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한경닷컴, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
마이스코,헤럴드POP,2012.11.06. 오후 3:15,"＜생생코스닥＞마이스코, 9.2억 규모 일반공모 유상증자 결정","마이스코는 운영자금 마련을 위해 9억2983만원 규모의 일반공모 유상증자를 결정했다고 6일 공시했다.

신주 86만9000주가 발행되며, 발행가액은 1070원, 일반공모 청약일은 오는  21~22일이다.


[오늘의 인기기사]
◆ 성폭행 여고생 “들킬까봐 509호 문자만”
◆ 여중생과 모텔간 男, 다급히 파출소찾아가…
◆ 중국에 발견된 미스터리서클… ‘역시 대륙급!’
◆ ""유명 축구 스타가 내 아내 빼앗았다"", '파문'
◆ 타블로ㆍ강혜정 딸 공개…딱 봐도 타블로 딸
- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
마이스코,조선비즈,2012.11.06. 오후 3:15,"마이스코, 9억원규모 일반공모 유상증자 결정","마이스코(088700)는 86만9000주의 신주를 발행하는 유상증자를 실시한다고 6일 공시했다.

신주발행가액은 1070원이다. 회사 측은 유상증자를 통해 총 9억2983만원을 조달해 운영자금으로 쓸 예정이라고 밝혔다.

[온혜선 기자 onlyyou@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ변호사 말듣고…중도금 거부 소송했다 피눈물
ㆍ'황금라인' 9호선 개통3년…어디가 웃었나
ㆍ중국 스마트폰이 몰려온다
ㆍ싱가포르에 '한남동 핫도그'…한국 식음료에 반해
ㆍ강남·목동보다 뜨겁다… 신흥명문학군 어디?


chosunbiz.com"
마이스코,파이낸셜뉴스,2012.11.06. 오후 3:19,[공시]마이스코 9억원 규모 일반공모 유상증자 결정,"마이스코는 6일 운영자금 마련을 위해 9억2983만원 규모의 일반공모 유상증자를 결정했다고 공시했다. 유상증자로 신주 86만9000주가 발행되며, 발행가액은 1070원, 일반공모 청약일은 오는 21~22일이다.
yhh1209@fnnews.com 유현희 기자



■ 오늘의 핫뉴스
▶ 올겨울 ‘최악의 전력난’ 온다
▶ 수능 시험장 휴대폰 가져갔다면 대처법은?
▶ 韓 대통령 전용기 日총리 전용기에 ‘망신’
▶ ‘아이폰5 전용 요금제’ 소문 SKT 화들짝
▶ 싸이 윤아 불륜설? 中매체 황당 보도에 네티즌 ‘비난’


※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
마이스코,이데일리,2012.11.06. 오후 4:02,"마이스코, 9억 규모 일반공모 유상증자","[이데일리 오희나 기자] 마이스코(088700)는 운영자금 마련을 위해 9억2983만원 규모의 86만9000주를 신주발행하는 일반공모 유상증자를 실시한다고 6일 공시했다. 신주발행가액은 1070원으로 기준주가대비 할인율은 10%다. 청약예정일은 오는 21~22일이다. 신주상장예정일은 다음 달 10일이다.

오희나 (hnoh@edaily.co.kr)"
마이스코,한국경제,2012.11.07. 오전 4:25,[코스닥 증자공시] (6일) 마이스코,"▲마이스코=운영자금 마련 위해 86만9000주의 일반 공모증자 결정.

▶ 유명 女가수-축구선수, 섹스 비디오 유출 파문

▶ 개그맨 김준현, 홈쇼핑서 '대박' 노렸다가 '퇴출'

▶ 노래방 '女대생 도우미' 알고보니 충격

▶ 낸시랭 침대 셀카 공개, 노출 '19금' 수준...연극 홍보 무리수?

▶ [화보] 이효리 파격 가슴노출…아찔한 볼륨 '눈길'

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한국경제신문, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
마이스코,머니투데이,2012.11.16. 오전 11:39,"마이스코 ""NUI 신규사업 진출""","[머니투데이 송선옥 기자]마이스코는 NUI(Natural User Interface) 신규사업에 진출한다고 16일 공시했다. 예상 투자금액은 25억원이다.
마이스코는 “이는 영상 분석 솔루션을 통해 CCTV나 휴대폰, 모바일 기기 등의 카메라를 이용한 인지 및 감성인식을 하는 기술”이라며 “보안분야 산업체 모바일앱 교육 통신 등 다양한 분야에 적용이 가능한 사업”이라고 설명했다.


[머니투데이 핫뉴스]
☞ ""깡통전세, 앉아서 내돈 6천만원 날렸다""
☞ 수십만원 노숙 알바? H&M '밤샘 줄서기' 무슨일
☞ ""朴 경호원이 내 핸드폰 밟아"" 여고생 글에…
☞ 정부 홍보대사에 세금 '펑펑', 이승기 5.7억…
☞ 현대차, 車값 안방선↓-해외선↑… 왜?

[book]당신이 속고 있는 28가지 재테크의 비밀
▶2013년 성공 주식투자를 위한 '투자콘서트' 지금 신청 하세요.
송선옥기자 oops@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
마이스코,헤럴드POP,2012.11.16. 오전 11:46,"<생생코스닥>마이스코, NUI 신규사업 진출 계획","마이스코는 사업다각화 및 수익성 확보를 위해 NUI(Natural User Interface) 신규사업에 진출할 계획이라고 16일 공시했다.

회사측은 “영상 분석 솔루션을 통해 CCTV나 휴대폰, 모바일 기기등의 카메라를 이용한 인지 및 감성인식을 하는 기술로 보안분야ㆍ산업체ㆍ모바일 앱ㆍ교육ㆍ통신등 다양한 분야에 적용이 가능한 사업”이라고 설명했다.

[오늘의 인기기사]
◆ 만취 아나운서, 전철서 女 성추행 ‘덜미’
◆ 뱀 돼지 물고기…괴물 생명체 등장 ‘기겁’
◆ 17세 소년, 징역 290년…14회 연속 종신형 선고
◆ 착한남자 결말, 엇갈렸던 마루와 은기 결국…
◆ 남녀 놀 때 심리 차이 “내가 놀 수 없는 이유”
- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
마이스코,아시아경제,2012.11.16. 오전 11:49,"마이스코 ""NUI 신규사업 진출""","[아시아경제 조강욱 기자] 마이스코는 신규사업 진출에 따른 사업다각화 및 수익성 확보를 위해 NUI(Natural User Interface) 신규사업에 진출한다고 16일 공시했다. 예상 투자금액은 25억원이다.

회사측은 ""영상 분석 솔루션을 통해 CCTV나 휴대폰, 모바일 기기등의 카메라를 이용한 인지 및 감성인식을 하는 기술로 보안분야ㆍ산업체ㆍ모바일 앱ㆍ교육ㆍ통신등 다양한 분야에 적용이 가능한 사업""이라고 설명했다.

조강욱 기자 jomarok@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]
'한성주 동영상' 사건 어쩐지 이상하더니만…'충격'
'하하-별' 논란 커지더니만 결혼 보름전에…'충격'
'연예계 돌연 은퇴' 사강 결혼했다는 남자가
""아이유-은혁 '사진 해명' 이상하더니 결국""
'이용대 여친' 평범한 줄 알았더니만…'충격'"
마이스코,한국경제,2012.11.16. 오후 12:54,"마이스코, NUI 신규사업 진출","마이스코는 16일 사업다각화와 수익성 확보를 위해 내츄럴 유저 인터페이스(Natural User Interface)사업에 진출할 계획이라고 밝혔다.

회사 측은 ""영상 분석 솔루션을 통해 CCTV, 휴대폰, 모바일 기기 등의 카메라를 이용한 인지·감성인식 기술로 보안분야, 산업체, 모바일 앱, 교육, 통신 등 다양한 분야에 적용할 수 있는 사업""이라고 설명했다.

한경닷컴 최유리 기자 nowhere@hankyung.com

▶ 김미연 비키니 몸매, 구릿빛 피부에 탄탄한 복근 '헉'

▶ 女고생 수능끝나고 낙태수술 받다가 '충격'

▶ 신은경 홈쇼핑 100억 완판녀! 뭘 팔았길래

▶ 아이돌 출신 女, 10억에 성인 비디오 데뷔 '충격'

▶ 아이유 '셀카 스캔들' 예상 뒤엎은 반전

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한경닷컴, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
마이스코,서울경제,2012.11.16. 오후 2:57,[주담과 Q&A] 마이스코 “영상분석 솔루션 사업 진출…내년 700억 추가매출”,"내년 흑자전환도 가능할 것

단조 전문업체 마이스코가 영상분석 솔루션(NUI) 사업에 진출한다는 소식에 상한가를 기록했다. 마이스코는 신규사업 부문에서만 내년 매출 700억원,영업이익 200억원 규모의 실적이 추가될 것으로 기대하고 있다.

회사 관계자는 “사람이나 사물을 바로 인식해 데이터베이스(DB)내 관련 정보를 화면에 띄워주는 솔루션으로, 이미 많은 업체에서 관심을 갖고 있다”며 “내년에는 신규사업 실적을 더해 흑자전환이 가능할 것”이라고 설명했다.

Q. 구체적으로 어떤 사업인가.

A. CCTV, 휴대폰, 모바일기기 등의 카메라를 통해 사람이나 물건을 인식하는 기술로, 보안분야ㆍ산업체ㆍ모바일 앱ㆍ교육ㆍ통신등 다양한 분야로 적용이 가능하다. 이를테면 보안 CCTV에 사람이 비치면 데이터베이스(DB) 검색을 통해 누구인지 알려주고, 산업현장에서는 자재나 설비 등을 자동 인식해 관련 정보를 바로 화면에 띄워주게 된다.

Q. 단조업체인 마이스코가 갑자기 IT사업을 시작할 수 있나

A. 한 IT업체에서 인력과 기술을 제공하고, 우리는 자금 및 대외 영업지원을 하게 된다. 마이스코는 총 25억원 정도를 투자하게 된다. 소형 연구업체로는 아무래도 신규 투자를 받거나 대규모 수주를 따내기 힘들어, 마이스코와 함께 진행하게 됐다. 9월말부터 준비했고, 공식적으로는 10월말부터 함께 사업을 진행하고 있다. 조만간 언론과 기관, 고객사들을 상대로 한 IR 행사를 가질 예정이다.

Q. 단조업계 불황 속에 최근 4분기 연속, 3년 연속 적자를 내고 있다. 이번 신규 IT사업을 통해 마이스코가 기대하는 것은

A. 그동안 전방사업인 조선업과 석유화학 플랜트업의 전반적인 부진으로 영업환경이 계속 악화되는 등의 어려움을 겪어 왔다. 이번 IT사업으로 기존 단조제품 사업의 부진을 만회할 뿐만 아니라, 첨단 사업의 진행을 통한 회사의 새로운 이미지와 비젼을 제시할 수 있게 됐다. 영상 분석 솔루션 분야에서 경쟁우위에 있는 기술을 가지고 있고, 이 기술의 적용분야가 다양하며 많은 수요가 있는 만큼 상당한 실적을 올릴 것이다.

Q. 현재 주력사업과 매출비중은 어떻게 되나

A. 올해까지는 단조부문이 100%다.

Q. 내수와 수출 비중과 주요 고객사는.

A. 직접 수출은 30% 수준이지만, 고객사를 거치는 물량까지 더하면 90%가 넘는다. 절반 이상이 중동으로 공급되는 화학플랜트다.

이재유기자 0301@sed.co.kr

[한국아이닷컴 인기기사]
☞ 비운의 고종, 美공주에게… 안타깝다
☞ 이 정도였다니… 北 참담한 실상 '충격'
☞ '애니팡' 즐기다 경악한 그녀, 이 악물고…
☞ 엄청난 저력… 한국 또 한번 일 내나
☞ '갤럭시S3' 산 사람들에 날벼락 같은 소식


[ⓒ 인터넷한국일보(www.hankooki.com), 무단 전재 및 재배포 금지]"
마이스코,한국경제TV,2012.11.19. 오전 9:40,[특징주] 마이스코 이틀째 상한가‥신규 사업 진출,"단조 전문업체 마이스코가 영상분석 솔루션(NUI) 사업 진출 소식에 이틀째 상한가를 기록중입니다.

오전 9시35분 현재 마이스코는 가격제한폭까지 뛴 1천310원에 거래되고 있습니다.

마이스코는 지난 16일 사업 다각화와 수익성 확보를 위해 내츄럴 유저 인터페이스(Natural User Interface)사업에 진출할 계획이라고 밝혔습니다.

마이스코 관계자는 ""이는 영상 분석 솔루션을 통해 CCTV나 휴대폰, 모바일 기기 등의 카메라를 이용한 인지·감성인식을 하는 기술로 보안분야와 산업체, 모바일 앱, 교육, 통신 등 다양한 분야에 적용할 수 있는 사업""이라고 설명했습니다.

오상혁기자 osh@wowtv.co.kr

▶ `엄마들 혹하는 애기옷` 걸레 달린 옷

▶ 호주 사상 최다 당첨금 `1200억 로또` 행운의 주인공은?

▶ `두번이나 유산됐다더니…` 멀쩡하게 출산

▶ 정인영 아나운서, 방송은 됐고 각선미에만 시선이…

▶ 박은지 19금 파격 변신? 안영미와 섹시대결까지…"
마이스코,아시아경제,2012.11.19. 오후 2:19,"마이스코, 유상증자 최종발행가 972원 확정","[아시아경제 김민영 기자]마이스코는 유상증자 최종발행가액은 972원으로 확정했다고 19일 공시했다.

김민영 기자 argus@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]
""사생활 사진 '아이유' 침묵하더니만 결국""
'한성주 동영상' 사건 어쩐지 이상하더니만…'충격'
'하하-별' 논란 커지더니만 결혼 보름전에…'충격'
'연예계 돌연 은퇴' 사강 결혼했다는 남자가
""아이유-은혁 '사진 해명' 이상하더니 결국"""
마이스코,헤럴드POP,2012.11.19. 오후 2:46,"＜생생코스닥＞마이스코, 유상증자 최종발행가 972원 확정","마이스코는 유상증자 최종발행가액을 972원으로 확정했다고 19일 공시했다.

발행주식수는 9억2981만5200주이며 액면가는 500원이다.


[오늘의 인기기사]
◆ ‘정신나간 커플’…술집서 상체 드러낸 스킨십 논란
◆ 유재석 실제 모습 “왜 이렇게 말랐어…안쓰러워”
◆ 남녀 놀 때 심리 차이 2탄 “어쩔 수 없는 남자”
◆ 충돌해도 거뜬?…스폰지 범퍼 차 나왔다
◆ 한 장에 담긴 7시간…드라마틱한 색감 ‘환상적’
- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
마이스코,매일경제,2012.11.19. 오후 2:50,"[공시] 마이스코, 유증 최종발행가액 확정","마이스코는 유상증자 최종발행가액을 972원으로 확정했다고 19일 공시했다.
이번 유상증자 발행 예정 주식 총수는 9억2981만5200주다.
[이용건 기자]

▶ 곽현화, 수영복 입고 `탄탄 볼륨감` 공개… ‘男心 흔들’

▶ 안철수 `충격고백` ""단일화 성공해도 박근혜와""…

▶ 응답없던 LCK포, ‘LK라인’이 깨울까

▶ 박주영, 감독 질책에 골로 응답했다

▶ 큐티걸의 표준, 이유리! 그녀의 실체를 파헤치다!

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
마이스코,한국경제,2012.11.21. 오전 5:28,[코스닥 메모] (21일) 일반공모청약=마이스코,"◇일반공모청약=마이스코

▶ 김미연 비키니 몸매, 구릿빛 피부에 탄탄한 복근 '헉'

▶ '한성주 동영상' 적나라한 진실 드러나 '충격'

▶ ""마사지해줄게"" 女선수들 데려가…발칵!

▶ 아이돌 출신 女, 10억에 성인 비디오 데뷔 '충격'

▶ ""이수만에 속았다"" 6000억 증발 '패닉'

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한국경제신문, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
마이스코,이데일리,2012.11.22. 오후 6:05,"마이스코, 일반공모 유증결과 4.8억 납입","[이데일리 하지나 기자] 마이스코(088700)는 지난 21~22일 95만6600주 일반공모 유상증자 결과 총 9억2981만원 중 4억8600만원만 납입이 이뤄졌다고 22일 공시했다.

하지나 (hjina@edaily.co.kr)


▶ 당신의 생활 속 언제 어디서나 이데일리 ‘ 신문 PDF바로보기‘
▶ 스마트 경제종합방송 이데일리 TV
▶ 실시간 뉴스와 증권거래, 내 손안의 금융시장 ‘이데일리 모바일 서비스’
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
마이스코,아시아경제,2012.12.27. 오후 5:54,"마이스코, 6만주 자기주식 취득 결정","[아시아경제 김민영 기자]마이스코는 보통주 6만8493주를 5123만원에 취득키로 결정했다고 27일 공시했다.

취득 목적은 지난 2월 임원에 기 지급한 상여금(주식)의 반환에 따른 것이다.

김민영 기자 argus@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]
'션-정혜영' 월 3000만원 기부하고 사는 집이…'충격'
""300만원 월세 사는 '최윤영' 이상하더니만 결국""
상습도박 '신정환' 다리에 쇠 박았다더니…'충격'
'아이유-은혁' 사생활 사진 침묵하더니 결국…
박근혜 당선인 돕더니 '은지원' 2년6개월만에"
