종목명,신문사,시간,제목,본문
삼우이엠씨,아시아경제,2012.07.03. 오전 11:41,"삼우이엠씨, 34억 공사 수주","[아시아경제 박연미 기자] 삼우이엠씨는 코오롱생명과학이 발주한 34억9400만원 규모의 충주 GMP공장 신축공사 중 내부판넬공사 수주 계약을 체결했다고 3일 공시했다. 계약금액은 지난해 매출액의 2.34% 수준이며, 공사 기간은 9월30일까지다.

박연미 기자 change@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]

▶ 난리 난 '이하늬 영상' 논란 뒤엎은 충격 고백

▶ '걸그룹 A양' 과거사진 '파문' 나자 황급히

▶ ""최윤영이 돈 훔친 김모씨 이제와 하는 말이""

▶ 인삼 다당체 진산 항암면역 증강작용 탁월! 암극복!!

▶ '이하늬 충격영상' 뜨고 일 커지자 돌연…"
삼우이엠씨,매일경제,2012.07.03. 오후 5:30,[코스닥 공시] 한국전자인증 / 스카이뉴팜 / 삼우이엠씨 등,"◇한국전자인증＝보통주 4000주 처분.
◇스카이뉴팜＝국내 공모 신주인수권부사채 발행 취소 결정.
◇삼우이엠씨＝코오롱생명과학과 34억9470만원 규모 충주 GMP공장 신축공사 중 내부 패널공사 계약 체결.
◇동방선기＝중국 현지법인 공장 신축 및 운영자금 마련을 위해 45억4100만원 규모 배당금 수익 출자 전환.
◇케이티롤＝하이크롬강 압연롤 및 제조방법에 대한 특허권 취득.
◇자연과환경＝태화건설산업과 20억9000만원 규모 공공하수처리시설 관련 계약 체결.
◇영인프런티어＝안여환 대표이사 신규 선임.
◇톱텍＝실형상 카본 나노 구조물 제조방법에 관한 특허권 취득.
◇후너스＝신주인수권 행사가액 8267원으로 하향 조정.
◇엠케이전자＝주가 안정을 위해 40억원 규모 자기주식취득 신탁계약 연장.
◇시노펙스＝주가 하락으로 신주인수권행사가액을 2850원에서 2300원으로 조정.

▶ [베스트클릭 화보] 한국계 톱모델, 제라 마리아노 `섹시 비키니 룩`

▶ 쏘나타 하이브리드, 파격…가격보니 `맙소사`

▶ 김연아 거취 발표`2014 소치까지 뛴다`

▶ 김연아 2014소치 경쟁자는?

▶ [베스트클릭 화보] 흠뻑 젖은 로지 헌팅턴, 세계 男心 압도

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
삼우이엠씨,조선비즈,2012.07.13. 오전 9:28,"삼우이엠씨, 대림산업과 8억원 규모 공급계약","삼우이엠씨(026250)는 대림산업과 7억9334만원 규모의 의왕 대우 사원주택 재건축 정비사업 공급 계약을 체결했다고 13일 공시했다.

[이진혁 기자 kinoeye@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ사업자가 맘껏 주무른 오세훈 세빛둥둥섬
ㆍ애니콜 신화 주역, 코스닥서 '마이너스의 손'
ㆍ임신 여성, 남편 사망해 아이 지우자 보험금이… 헉
ㆍ""나 떨고있니?"" 탈세 거물 '숨긴 돈' 실체 파악
ㆍ현금 쥐고 관망… 쉽게 나서지 않는 부자들, 왜


chosunbiz.com"
삼우이엠씨,조선비즈,2012.07.13. 오전 9:28,"삼우이엠씨, 대림산업과 8억원 규모 공급계약","삼우이엠씨(026250)는 대림산업과 7억9334만원 규모의 의왕 대우 사원주택 재건축 정비사업 공급 계약을 체결했다고 13일 공시했다.

[이진혁 기자 kinoeye@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ사업자가 맘껏 주무른 오세훈 세빛둥둥섬
ㆍ애니콜 신화 주역, 코스닥서 '마이너스의 손'
ㆍ임신 여성, 남편 사망해 아이 지우자 보험금이… 헉
ㆍ""나 떨고있니?"" 탈세 거물 '숨긴 돈' 실체 파악
ㆍ현금 쥐고 관망… 쉽게 나서지 않는 부자들, 왜


chosunbiz.com"
삼우이엠씨,아시아경제,2012.07.13. 오전 9:33,"삼우이엠씨, 대림산업과 8억 규모 공사계약","[아시아경제 임혜선 기자]삼우이엠씨는 13일 대림산업과 7억9334만원 규모의 의왕 대우 사원주택 재건축정비사업 계약을 체결했다고 공시했다. 계약기간은 오는 16일부터 10월 31일까지다.

임혜선 기자 lhsro@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]

▶ '빅토리아' 중국인이라더니…'충격적 폭로'

▶ 돈 훔친 '최윤영' 이상하다 했더니…'충격'

▶ ""박지성에 '1등석' 공짜로 줬는데 이럴수가""

▶ 또래 아이보다 10cm 더 크는 방법

▶ '고소영-장동건' 결혼에 숨겨진 충격적 비밀이…"
삼우이엠씨,매일경제,2012.07.13. 오전 9:57,"[공시] 삼우이엠씨, 의왕 사원주택 재건축 공정률 64%","삼우이엠씨는 13일 의왕 대우 사원주택 재건축 정비사업의 공정률이 63.8%를 나타내고 있다고 공시했다. 총 계약금액은 7억9300만원 규모다.
[황의영 기자]

▶ [베스트클릭 화보] 조민서, 新 베이글녀 등극…H컵 가슴 ‘눈길’

▶ 김영삼 `폭탄발언` ""박정희 죽은 이유는 나를…""

▶ 지나 시구`잠실벌 초토화`

▶ 레이싱모델 박시현, `고탄력 섹시 S라인`

▶ [베스트클릭 화보] 레이싱모델 정은주 `스타화보 사상 최고의 노출`

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
삼우이엠씨,매일경제,2012.07.13. 오후 5:13,[코스닥 공시] 삼우이엠씨 / 파캔오피씨 / 엔텔스 등,"◇삼우이엠씨＝7억9300만원 규모 의왕 대우사원주택 재건축정비사업 공정률이 공급계약 대비 63.8%.
◇파캔오피씨＝12억원 무기명식 이권부 무보증 사모 분리형 신주인수권부사채 만기 전 취득.
◇에스비아이앤솔로몬드림기업인수목적＝다음달 24일 오전 10시 주주총회 소집.
◇엔텔스＝SK C&C와 20억원 규모 SK텔레콤 패킷과금 서비스 증설 계약 체결.
◇가온미디어＝에스케이브로드밴드와 143억7480만원 규모 IPTV 셋톱박스(STB) 공급계약 체결.
◇테라리소스＝누리리소스와 9억9684만원 규모 무연탄 판매계약 체결.
◇인지디스플레이＝계열회사인 세라트론을 1:0.0866001 비율로 합병.

▶ [베스트클릭 화보] 조민서, 新 베이글녀 등극…H컵 가슴 ‘눈길’

▶ 김영삼 `폭탄발언` ""박정희 죽은 이유는 나를…""

▶ 씨스타 효린 `남다른 가슴골`

▶ 크리스탈, 망사 스타킹에 탄력 복근

▶ [베스트클릭 화보] 레이싱모델 정은주 `스타화보 사상 최고의 노출`

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
삼우이엠씨,매일경제,2012.07.31. 오후 3:00,"삼우이엠씨, 현대엠코서 커튼윌 설치공사 수주","삼우이엠씨는 전날 현대엠코와 커튼월(Curtain Wall) 제품의 납품 및 설치공사를 수주했다고 31일 밝혔다. 계약 규모는 약 20억원이고, 지난해 매출의 1.32%에 해당한다.
이번 계약은 서울 영등포에 위치한 현대카드 영등포사옥 신축공사를 위한 것이다.
삼우이엠씨에서 생산하는 커튼월은 하중을 받지 않는 규격화된 건물 외벽으로 대량생산이 가능해 고층 및 초고층 건물 건축에 사용된다는 설명이다.
회사 관계자는 ""기존에 확보된 초고층 커튼월 기술과 최첨단 클린룸 기술을 바탕으로 태양광 사업도 추진해 나갈 계획""이라고 말했다.
[한민수 기자]

▶ [베스트클릭 화보] 서유정, 볼륨감 넘치는 가슴‥글래머러스 S라인 ‘과시’

▶ `마린보이` 박태환, 200m 마친 후 심경고백 ""마지막 5m는 사실…""

▶ 왕기춘, 충격의 4강 탈락‘금메달 꿈’ 물거품

▶ [런던올림픽] 女 핸드볼, 덴마크 꺾고 2연승 ‘설욕’

▶ [★ 화보] 조아정, 점점 더 놀라운 그녀의 변신, 이건 더 과감하네?

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
삼우이엠씨,머니투데이,2012.08.07. 오후 2:56,"삼우이엠씨, 58억 규모 공사 수주","[머니투데이 김하늬 기자]삼우이엠씨는 7일 현대건설이 발주한 58억8100만원 규모의 전국경제인연합회 회관 신축공사 중 경량천정칸막이/수장공사를 수주했다고 공시했다.
이는 지난해 매출액의 3.94% 규모로 공사기간은 2013년 7월28일까지다.


[머니투데이 핫뉴스]
☞ 월급 석달치, 35년된 '금성 에어컨' 켜보니…
☞ 12년전 '독도' 도메인 기증했던 중학생, 지금…
☞ ""'못난이 토마토' 사자""…주문 '대박'난 이유?
☞ 양학선, 비닐하우스 살며 가출도… 과거 '깜짝'
☞ 안철수 지지율 상승세 뚜렷… 박근혜는?

김하늬기자 honey@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
삼우이엠씨,조선비즈,2012.08.07. 오후 2:59,"삼우이엠씨, 현대건설과 59억원 규모 공사계약","삼우이엠씨(026250)는 현대건설과 58억8170만원 규모의 경량 천정 칸막이 공사 계약을 체결했다고 7일 공시했다.

[이진혁 기자 kinoeye@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ2관왕 진종오, 알고보니 KT 정규직 직원?
ㆍ양학선 금메달 비밀…기막힌 어머니의 꿈?
ㆍ휴대폰 가입자 1명 늘리는데 마케팅비 702만원
ㆍ""요즘 은행예금 1년짜리로?"" 엄청난 비밀이…
ㆍ""韓군대에 떡값 안주면"" 미국에 들켜 망신


chosunbiz.com"
삼우이엠씨,아시아경제,2012.08.07. 오후 3:00,"삼우이엠씨, 전경련 회관 천정공사 수주","[아시아경제 김철현 기자]삼우이엠씨는 현대건설과 전국경제인연합회 회관 신축공사 중 경량천정칸막이·수장공사 계약을 체결했다고 7일 공시했다. 계약금액은 58억8170만원이다.

김철현 기자 kch@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]

▶ 은메달 딴 '박태환' 집에 갈 수 없다니…'충격'

▶ ""일반인 남편까지"" 한성주 충격적 과거 대체…

▶ '오정연 아나' 올렸다는 '사진'속 남자가

▶ 인삼 다당체 진산 항암면역 증강작용 탁월! 암극복!!

▶ ""윤종신 축구보고 '홍명보한테' 문자했다가"""
삼우이엠씨,헤럴드POP,2012.08.07. 오후 3:06,"<생생코스닥>삼우이엠씨, 전경련 신축 회관 실내 공사 수주","[헤럴드경제=최재원 기자] 국내 최대의 클린룸용 판넬 및 커튼월 전문 생산업체인 삼우이엠씨(대표 손영주)는 서울 여의도에 신축 중인 전국경제인연합회(이하 전경련) 회관 고층부(3~50층)의 실내 건축 공사를 수주했다고 7일 밝혔다.

계약 규모는 약 58억 8000만원으로, 이는 올해 발주된 실내 공사 중 단일 규모로는 최대 규모다.

이는 전경련 신축회관이 연면적 16만8682㎡, 지하 6층~지상 50층의 규모로 최근 신축되는 건물 중 최대로 꼽히는데다, 전체 56개 층 중 47개 층의 실내 공사를 삼우이엠씨가 수주하게 되면서 계약 규모가 커졌다고 삼우이엠씨 관계자는 설명했다.

손영주 삼우이엠씨 대표는 “재계를 대표하는 회관의 신축 공사에서 실내 공사를 수주한 것은 그 만큼 삼우이엠씨의 기술력이 뛰어나다는 증거”이라며 “실내 공사뿐만 아니라 커튼월, BIPV 등 기존 주력 사업에서의 성과도 이어지고 있어 올해 확실한 턴어라운드가 가능할 것으로 기대하고 있다”고 강조했다.

한편, 삼우이엠씨는 국내 최대규모의 연구 단지인 삼성디지털시티 연구단지를 비롯해 연세의료원 암센터, 코오롱생명과학 충주GMP 공장 등의 실내 공사를 수주하면서 실내 건축 공사 부문에서 우위를 점해왔다.

jwchoi@heraldm.com
[오늘의 인기기사]
◆ 갤럭시 노트 돌풍, '갤노트 10.1' 출시
◆ 안철수 문재인, 야권 단일후보 지지율은?
◆ 유럽 도박사, “한국 브라질 전반0-0, 후반은?”
◆ ‘4강 영웅’ 이범영 “승부차기 선방 비결은…”
◆ 통풍시트, 솔라패널... 폭염 속 자동차 cool전쟁
- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
삼우이엠씨,서울경제,2012.08.07. 오후 3:12,"삼우이엠씨, 전경련회관 58억 실내공사 수주","삼우이엠씨는 서울 여의도에 신축 중인 전국경제인연합회(이하 전경련) 회관 고층부(3~50층)의 실내 건축 공사를 수주했다고 7일 밝혔다. 계약 규모는 약 59억원으로, 이는 올해 발주된 실내 공사 중 단일 규모로는 최대 규모다.

이는 전경련 신축회관이 연면적 16만8682㎡, 지하 6층~지상 50층의 규모로 최근 신축되는 건물 중 최대로 꼽히는데다, 전체 56개 층 중 47개 층의 실내 공사를 삼우이엠씨가 수주하게 되면서 계약 규모가 커졌다고 삼우이엠씨 관계자는 설명했다.

손영주 삼우이엠씨 대표는 “재계를 대표하는 회관의 신축 공사에서 실내 공사를 수주한 것은 그 만큼 삼우이엠씨의 기술력이 뛰어나다는 증거”이라며 “실내 공사뿐만 아니라 커튼월, BIPV 등 기존 주력 사업에서의 성과도 이어지고 있어 올해 확실한 턴어라운드가 가능할 것으로 기대하고 있다”고 강조했다.

이재유기자 0301@sed.co.kr

[한국아이닷컴 인기기사]
☞ 이럴 수가… 세계가 경악할 한국 냉장고
☞ 물대포·무인헬기까지… 무시무시한 그들
☞ 왜 갑자기… 북한군 움직임 심상찮다
☞ ""한국도 조만간에…"" 무서운 경고
☞ 한국서 만든 신기한 제품에 세계가 '술렁'


[ⓒ 인터넷한국일보(www.hankooki.com), 무단 전재 및 재배포 금지]"
삼우이엠씨,매일경제,2012.08.07. 오후 3:46,"[공시] 삼우이엠씨, 현대건설과 58억 규모 공급계약","삼우이엠씨는 현대건설로부터 58억8170만원 규모 전국경제인연합회 회관 신축공사 중 경량천정칸막이,수장공사를 수주했다고 7일 공시했다.
이번 계약금액은 최근 매출액 대비 3.94% 규모다.
[김지형 기자]

▶ [베스트클릭 화보] ‘퍼펙트 바디’ 김준희, 미국발 ‘섹시美’ 한껏 발산

▶ 체조 金 양학선, 부모 사는 비닐하우스 가보니…

▶ ‘첫 금’ 양학선, ‘양학선’으로 끝냈다

▶ 한국 vs 브라질, 측면을 지배하라

▶ [★ 화보] 상큼 매력녀 조수정, 비키니가 좀 작아보이는데?

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
삼우이엠씨,파이낸셜뉴스,2012.08.07. 오후 4:26,"[fn톡톡]삼우이엠씨, 58억 규모 전경련 신축회관 공사 수주","클린룸용 판넬 및 커튼월 전문 생산업체 삼우이엠씨는 서울 여의도에 신축 중인 전국경제인연합회 회관 고층부(3~50층)의 실내 건축 공사를 수주했다고 7일 밝혔다.

계약 규모는 약 58억8000만원으로, 이는 올해 발주된 실내 공사 중 단일 규모로는 최대 규모다.

삼우이엠씨 손영주 대표는 ""재계를 대표하는 회관의 신축 공사에서 실내 공사를 수주한 것은 그 만큼 기술력이 뛰어나다는 증거""라며 ""실내 공사뿐만 아니라 커튼월, BIPV 등 기존 주력 사업에서의 성과도 이어지고 있어 올해 확실한 턴어라운드가 가능할 것으로 기대하고 있다""고 강조했다.

한편, 삼우이엠씨는 그동안 국내 최대규모의 연구 단지인 삼성디지털시티 연구단지를 비롯해 연세의료원 암센터, 코오롱생명과학 충주GMP 공장 등의 실내 공사를 수주하면서 실내 건축 공사 부문에서 우위를 점해왔다.
kiduk@fnnews.com 김기덕 기자



■ 오늘의 핫뉴스
▶ “귀신이 쫓아온다” 아파트 난간서 30대女 추락사
▶ 경찰 무시한 페라리 운전자... 결국 연행
▶ ‘도마의 신’ 양학선, 포상금 1억 받는다
▶ 스타벅스 등 커피한잔량 표시보다 30% 적게 줘..주의
▶ 전투기 9대 배달한 택배회사 ‘화제’


※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
삼우이엠씨,파이낸셜뉴스,2012.08.16. 오전 9:41,"[fn톡톡]삼우이엠씨, 2분기 영업익 16억·순익 11억 달성","클린룸용 판넬 및 커튼월 전문업체 삼우이엠씨는 올 2분기 매출액 256억9000만원, 영업이익 16억1000만원, 당기순이익 11억2000만원을 달성하며 전분기에 이어 2분기 연속 실적 흑자 행진을 이어갔다고 16일 밝혔다.

삼우이엠씨 관계자는 ""유럽발 경제 위기에 따른 실물경기 악화와 국내 부동산 경기 침체 영향으로 매출과 영업이익은 다소 감소했지만 재무구조 개선 및 내실위주의 영업활동 등을 통해 수익성을 확보할 수 있었다""고 설명했다.

또한 ""클린룸 및 에너지 절감형 건물의 수요 확대와 지속적인 원가 절감 및 내부 관리 시스템 강화로 수익성이 향상됐다""고 덧붙였다.
kiduk@fnnews.com 김기덕 기자



■ 오늘의 핫뉴스
▶ 효민, 티아라 불화설 질문받자 눈물 “오늘 좋은 자리인데..”
▶ 李대통령 “정치는 임기가 있지만 경제·민생엔 임기 없다”
▶ 워킹화 진화의 끝은 어디? 이색 ANK 발가락 신발
▶ 데이트 중 애인이 가장 얄미울 때 1위는?
▶ 폭스바겐 ‘파사트’ 디젤，국내 판매가 4050만원


※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
삼우이엠씨,헤럴드POP,2012.08.16. 오전 10:21,"<생생코스닥>삼우이엠씨, 2분기 연속 흑자…턴어라운드 본격 시동","[헤럴드경제=최재원 기자] 국내 최대의 클린룸용 판넬 및 커튼월 전문 생산업체인 삼우이엠씨(대표 손영주)는 2분기 매출액 256억 9000만원, 영업이익 16억 1000만원, 당기순이익 11억 2000만원을 달성하며 지난 1분기에 이어 연속 흑자 행진을 이어갔다고 16일 밝혔다.

삼우이엠씨는 지난 2010년 건설 경기의 악화 등으로 인해 적자 전환했다. 그러나 2년도 채 되지 않은 시점에 지속적으로 흑자 달성에 성공하며 회사가 완전히 정상 궤도에 올랐음을 보여주고 있다.

삼우이엠씨 관계자는 “유럽발 경제 위기에 따른 실물경기 악화와 국내 부동산 경기 침체 영향으로 매출과 영업이익은 다소 감소했지만 재무구조 개선 및 내실위주의 영업활동 등을 통해 수익성을 확보할 수 있었다”고 말했다.

수익 개선의 구체적인 배경에 대해 ▷클린룸 및 에너지 절감형 건물의 수요 확대로 인한 매출 증가 ▷지속적인 원가 절감 및 내부 관리 시스템 강화로 수익성이 향상된 덕분이라고 설명했다.

정한결 삼우이엠씨 전무는 “아직 흑자폭이 크지는 않지만 2011년 이후 회사의 기초 체력 강화에 전사적인 노력을 기울인 성과가 조금씩 나타나고 있어 매우 고무적”이라며 “공평동 부지 등 회사가 보유한 자산 매각을 통한 재무구조 개선에도 박차를 가하고 있어 올 하반기 이후에는 주식 시장에서도 제대로 된 가치를 평가 받을 수 있을 것”이라고 강조했다.

jwchoi@heraldcorp.com
[오늘의 인기기사]
◆ 승규, 오토바이 사고로 사망…“사고현장 참혹”
◆ 욱일승천기는 괜찮고? 박종우 제재
◆ 손연재, 외신도 반했다… AP통신 메인 화면 장식
◆ [아듀!신품②]윤진이-김우빈-이종현, ‘신품’의 최대 수혜자 ‘계탔다’
◆ 산다라박 센스 화환 ‘마포스타일로 싸이 응원!
- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
