종목명,신문사,시간,제목,본문
신텍,한국경제,2017.11.08. 오전 11:34,"모다이노칩, 3분기 영업익 56억…전년비 3%↑","모다이노칩은 올 3분기 연결 기준 영업이익이 56억8400만원으로 3.5% 증가했다고 8일 공시했다.

매출은 680억3400만원으로 5.4% 늘었고, 순이익은 69.4% 감소한 19억9200만원으로 잠정집계됐다.

김근희 한경닷컴 기자 tkfcka7@hankyung.com



[한경닷컴 바로가기] [글방] [모바일한경 구독신청]
ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
신텍,전자신문,2017.11.08. 오전 11:37,모다이노칩 3분기 영업익 57억원…3.5%↑,"(서울=연합뉴스) 권수현 기자 = 코스닥 상장 전자부품 제조업체 모다이노칩은 올해 3분기 연결 기준 잠정 영업이익이 56억8천만원으로 작년 동기 대비 3.5% 증가했다고 8일 공시했다.

매출액은 680억원으로 5.4% 늘었으나 당기순이익은 19억9천만원으로 69.4% 감소했다.

inishmore@yna.co.kr

기사 문의(기사 제목을 꼭 알려주세요) 및 제보는 여기로(클릭!)

최신 유행 트렌드 총집결(클릭!)"
신텍,서울경제,2017.11.08. 오전 11:41,"모다이노칩, 3분기 영업익 57억…전년비 3.5%↑","【서울=뉴시스】 김지은 기자 = 코스닥 상장 전자부품 제조업체인 모다이노칩(080420)은 지난 3분기 연결기준 영업이익이 56억8400만원으로 3.5% 증가한 것으로 잠정 집계됐다고 8일 공시했다.

매출은 680억3400만원으로 5.4% 늘었고, 순이익은 69.4% 감소한 19억9200만원으로 집계됐다.

kje1321@newsis.com

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 네이버 채널에서 뉴시스를 구독해주세요

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
신텍,서울경제,2017.11.08. 오전 11:46,"[생생코스닥]모다이노칩, 3분기 영업익 56.8억 전년비 3.5%↑","[헤럴드경제=증권팀] 모다이노칩은 3분기 연결기준 영업이익이 56억8400만원으로 전년동기대비3.5%증가했다고 8일 공시했다.

같은 기간 매출액은 680억3400만원으로 5.4% 늘어난 것으로 나타났다.

당기순이익은 19억9200만원으로 69.4% 감소한 것으로 집계됐다.

park@heraldcorp.com

▶ 생활용품 알뜰하게 사는 법 럭비(LUCK BE)

▶앞서가는 젊은 경제신문 친구맺기 ▶오늘의 운세 날씨



- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
신텍,파이낸셜뉴스,2017.11.08. 오전 11:46,"모다이노칩, 3Q 영업익 57억…전년대비 3.5%↑","[머니투데이 김평화 기자] 모다이노칩은 지난 3분기 연결기준 영업이익이 56억8400만원으로 전년 동기 대비 3.5% 증가한 것으로 잠정 집계됐다고 8일 공시했다.

매출은 680억3400만원으로 5.4% 늘었고, 순이익은 69.4% 감소한 19억9200만원으로 집계됐다.

▶네이버로 '머투' 구독하고 치킨·커피 받으세요
▶무료만화 즐기고~선물타자! ▶치어리더 vs 레이싱걸

김평화 기자 peace@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
신텍,전자신문,2017.11.08. 오후 1:00,"모다이노칩, 3Q 연결 영업익 57억원…전년비 3.5%↑","[이데일리 박정수 기자] 모다이노칩(080420)은 연결 기준 올해 3분기 영업이익 56억8400만원으로 지난해 같은 때보다 3.5% 증가한 것으로 잠정 집계됐다고 8일 공시했다. 같은 기간 매출액은 680억3400만원으로 5.4% 늘었고 순이익은 19억9200만원으로 69.4% 줄었다.

박정수 (ppjs@edaily.co.kr)

▶이데일리 개편기념 이벤트 - 갤럭시 노트8 쏩니다
▶[카카오톡] 플친 맺으면 스타벅스 쿠폰 팡팡~♥



＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
신텍,전자신문,2017.11.15. 오후 5:22,"""그래, 이 소리야""…V모다 포르자 메탈로 와이어리스","(지디넷코리아=유회현 기자)""음질은 최고.""

롤랜드 산하 음향기기 브랜드인 V모다가 출시한 넥밴드형 이어폰 ‘포르자 메탈로 와이어리스(Forza Metallo Wireless)’는 안전하면서도 편안한 착용감이 뛰어나 스포츠 활동에 적합한 블루투스 이어폰이다.

미국 씨넷은 14일(현지시간) 포르자 메탈로 와이어리스 리뷰 영상을 출고했다.

씨넷 기자에 따르면 이 제품은 비슷한 다른 제품보다 선명하고 깨끗한 소리를 들려준다. 또 노이즈 차단 설계로 외부 소음으로부터 비교적 자유로운 편이다.


특허출원 중인 스포츠 핀은 귀에 잘 맞도록 도와주며 간단한 방수 가능이 있어 스포츠 활동시 흘리는 땀때문에 생기는 고장을 막아준다.

국내 총판을 통해 구입할 수 있다. 가격은 22만원.

유회현 기자(lusy33@zdnet.co.kr)

▶ 네이버 채널에서 ‘지디넷코리아’를 구독해주세요"
신텍,서울경제,2017.11.24. 오전 9:10,[fnRASSI]모다이노칩(080420) 11.22% 상승,"현재 모다이노칩(080420)은 전일대비 11.22% 상승하여 11,000원 선에서 거래가 이루어지고 있다.

상장주식수 대비 거래량은 0.27%로 적정수준
최근 한달간 모다이노칩의 상장주식수 대비 거래량을 비교해보니 일별 매매회전율이 0.27%로 집계됐다. 그리고 동기간 장중 저점과 고점의 차이인 일평균 주가변동률을 2.93%를 나타내고 있다.

개인투자자의 매매가 가장 활발
최근 한달간 주체별 거래비중을 살펴보면 개인이 87.83%, 외국인이 7.71%, 기관은 4.45%를 기록한 것으로 나타났다. 그리고 최근 5일간 거래비중은 개인이 88.7%로 가장 높은 참여율을 보였고, 외국인이 7.52%를 보였으며 기관은 3.76%를 나타냈다.

'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
신텍,서울경제,2017.11.24. 오전 9:18,[특징주]모다이노칩·네이처셀 급등…코스닥150 신규 편입,"[아시아경제 박철응 기자]네이처셀 등 코스닥150 지수에 신규 포함된 일부 종목들이 눈에 띄는 상승세를 보이고 있다.

24일 오전 9시16분 현재 모다이노칩과 네이처셀이 각각 14.76%, 11.60%씩 급등세다. 펄어비스는 6.69%, 에코프로 3.03%, 비에이치 2.17% 오름세다.

이들은 모두 전날 한국거래소가 코스닥150 지수를 정기 변경하면서 새로 포함시킨 종목들이다. 그 밖의 신규 편입 종목들은 보합이거나 약세를 보이고 있다.

박철응 기자 hero@asiae.co.kr

▶ 양낙규의 '군사이야기'
▶ 아시아경제 카카오톡 친구 ▶ #아시아경제 페이스북

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
신텍,전자신문,2017.11.24. 오전 9:20,[특징주]모다이노칩·네이처셀 등 코스닥150 신규 편입株↑,"[이데일리 이명철 기자] 코스닥시장 대표 종목으로 구성하는 코스닥150 신규 편입 종목이 오름세를 나타내고 있다.

24일 오전 9시18분 현재 모다이노칩(080420) 주가는 전일대비 13.75% 오른 1만1250원을 기록 중이다. 펄어비스(263750) 네이처셀(007390) 등 상승폭도 높다. 셀트리온헬스케어(091990) 이녹스첨단소재(272290) 비에이치(090460) 에코프로(086520) 등도 오름세다. 코스닥150 편입에 따른 자금 유입 기대감이 반영된 것으로 풀이된다.

한국거래소는 코스닥150지수 구성 종목의 정기변경을 확정해 내달 15일부터 적용할 예정이다. 편입 종목은 셀트리온헬스케어, 펄어비스, 피에스케이, 코웰패션, 미래컴퍼니, 모다이노칩, 비에이치, 이녹스첨단소재, 에코프로, 에스엠코어, 유니슨, 제일홀딩스, 네이처셀 등 13개다.

김용구 하나금융투자 연구원은 “이전보다 일찍 신규편입 종목이 확정됐다는 점을 고려할 경우 코스닥을 향한 시장의 높아진 심리·수급 관심은 해당 종목군으로 집중될 공산이 크다”며 “일련의 시가총액 상위 바이오, 제약주 독주현상에 대한 대항마로 볼 수 있는 유력 투자 대안”이라고 평가했다.

한편 APS홀딩스, 대한뉴팜, KH바텍, 조이시티, 아프리카TV, NEW, 하이록코리아, 넥스턴, 라이온켐텍, 매일홀딩스, 코스온, 지엔코, 아가방컴퍼니 등은 제외됐다.

이명철 (twomc@edaily.co.kr)

▶네이버 채널에서 ‘이데일리’를 구독해주세요
▶[페이스북] 보러가기~ ▶[카카오톡] 플친 맺기~♥


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
