종목명,신문사,시간,제목,본문
지스마트글로벌,이데일리,2019.10.22. 오후 5:26,"지스마트글로벌, 300억원 규모 일반공모 유상증자","[이데일리 전재욱 기자] 지스마트글로벌(114570)은 운영자금 300억원 조달 목적으로 일반 공모 증자방식으로 유상증자를 결정했다고 22일 공시했다.

대표 주관은 유진투자증권이 맡았다. 청약 일반공모는 내달 11일부터 이틀 동안 한다. 신주 상장은 내달 26일 예정돼 있다. 신주 발행가는 주당 500원, 기준 주가에 대한 할인율은 30%다.

전재욱 (imfew@edaily.co.kr)

네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶]
꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
지스마트글로벌,머니투데이,2019.10.22. 오후 5:43,"지스마트글로벌, 300억원 규모 유상증자 결정","[머니투데이 한고은 기자]
지스마트글로벌은 운영자금 300억원 조달을 위해 일반공모 증자방식으로 유상증자를 결정했다고 22일 공시했다.

신주발행가액은 보통주 1주당 500원이며, 기준주가에 대한 할인율은 30%다. 일반공모는 내달 11일부터 12일까지 실시한다.

한고은 기자 doremi0@

▶바람피운 남편 이혼 요구한다면 [변호사상담]
▶CEO 만든 엄마의 교육법 [투자노트] ▶네이버 구독

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
지스마트글로벌,아시아경제,2019.10.22. 오후 7:04,"지스마트글로벌, 300억원 규모 유상증자 결정","[아시아경제 김지희 기자] 지스마트글로벌은 운영자금 300억원을 조달하기 위해 일반공모 유상증자를 결정했다고 22일 공시했다.

김지희 기자 ways@asiae.co.kr

▶ 신강재강(身强財强) 해야 부자사주라고? 나는?
▶ 초간단 퀴즈 풀고, 아이패드 받자! ▶ 재미와 지식이 가득한 '과학을읽다'

<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>"
지스마트글로벌,한국경제TV,2019.11.12. 오후 12:13,"지스마트글로벌, 전일대비 10.95% 상승중... 최근 주가 반등 흐름","[한국경제TV 라이온봇 기자]
지스마트글로벌


이미지센서 개발/설계 및 LED투명전광유리 제조업체인 지스마트글로벌(114570)이 오후에 들어서 강세를 보이고 있다.
1.05% 상승출발한 주가는 꾸준히 올라 오후 12시 13분 현재 전일대비 10.95% 수준인 527원을 기록하고 있다.
차트를 살펴보면 단기간에 골든크로스를 만들고 주가가 60일선까지 뚫고 가는 모습이다.

거래량은 687만5367주로 전거래일 대비 251.76% 수준이다.
이는 지스마트글로벌 전체 주식수의 6.06%에 해당하는 물량이다.

[그래프]지스마트글로벌 일봉 차트


11시 03분 잠정집계에 따르면, 외국인이 지스마트글로벌을 23.45만 주 순매수 중이다.

[표] 거래원 상위(12:13 기준)
지스마트글로벌


이 시각 거래소에서 지스마트글로벌 이외에도 한류AI센터(29.93%), 케이씨티(10.64%), 캐리소프트(14.75%), 에이엔피(11.21%), 에어부산(23.29%) 등이 상승세를 보이고 있다.

라이온봇 기자 -한국경제TV
※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.

라이온봇기자

▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]
▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]

ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
지스마트글로벌,조선비즈,2019.11.12. 오후 12:14,"지스마트글로벌, +10.95% VI 발동","지스마트글로벌(114570)이 VI가 발동했다. 전일 대비 10.95% 상승한 527원에 거래되고 있다.



지스마트글로벌의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 451,970주를 순매수했으며, 기관은 42,510주를 순매수 했다. 같은 기간 주가는 5.00% 하락했다.

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]

[C-Biz봇]



chosunbiz.com"
지스마트글로벌,한국경제,2019.11.12. 오후 12:16,"'지스마트글로벌' 10% 이상 상승, 전일 외국인 대량 순매수","◆ 주체별 매매동향
- 전일 외국인 대량 순매수
지난 한달을 기준으로 보면 외국인이 134.3만주를 순매도했고, 기관도 24.4만주를 순매도했지만, 개인은 오히려 372.2만주를 순매수했다. 같은 기간 이 종목의 거래비중은 외국인과 개인이 각각 12.1%, 82.3%로 비중이 높다.
한편 외국인은 이 종목에 대해서 최근 3일 연속 33.8만주 순매수를 하고 있다. 더욱이 전일 외국인이 대량 순매수를 하고 있어 투자자들의 관심이 집중되고 있다.

[그래프]지스마트글로벌 외국인/기관 매매동향


한경로보뉴스

이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.



▶ 네이버에서 한국경제 뉴스를 받아보세요
▶ 한경닷컴 바로가기 ▶ 모바일한경 구독신청

ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
지스마트글로벌,한국경제TV,2019.11.13. 오전 9:20,"지스마트글로벌, 장시작 후 꾸준히 올라 +10.52%... 최근 주가 반등 흐름","[한국경제TV 라이온봇 기자]
지스마트글로벌


13일 개장초, 이미지센서 개발/설계 및 LED투명전광유리 제조업체인 지스마트글로벌(114570)이 크게 상승했다.
1.53% 상승출발한 주가는 꾸준히 올라 오전 9시 20분 현재 전일대비 10.52% 수준인 578원을 기록하고 있다.
차트를 살펴보면 단기간에 골든크로스를 만들고 주가가 60일선까지 뚫고 가는 모습이다.

오늘 지스마트글로벌은 전체 주식수의 6.38%에 해당하는 723만6818주가 거래되고 있는데 전일 거래량 대비 38.88% 수준이다.

[그래프]지스마트글로벌 일봉 차트


[표] 거래원 상위(09:20 기준)
지스마트글로벌


이 시각 거래소에서 지스마트글로벌 이외에도 HSD엔진(10.16%), 제룡산업(10.15%), 우리들제약(10.92%), CMG제약(11.99%), 스카이문스테크놀로지(29.51%) 등이 상승세를 보이고 있다.

라이온봇 기자 -한국경제TV
※ 본 기사는 한국경제TV와 `금융 AI 전문기업 씽크풀`이 실시간으로 작성한 기사입니다.

라이온봇기자

▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]
▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]

ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
지스마트글로벌,한국경제,2019.11.13. 오전 9:23,"'지스마트글로벌' 10% 이상 상승, 전일 외국인 대량 순매수","◆ 주체별 매매동향
- 전일 외국인 대량 순매수
지난 한달을 기준으로 보면 외국인이 134.3만주를 순매도했고, 기관도 24.4만주를 순매도했지만, 개인은 오히려 372.2만주를 순매수했다. 같은 기간 이 종목의 거래비중은 외국인과 개인이 각각 12.0%, 82.5%로 비중이 높다.
한편 외국인은 이 종목에 대해서 최근 3일 연속 33.8만주 순매수를 하고 있다. 더욱이 전일 외국인이 대량 순매수를 하고 있어 투자자들의 관심이 집중되고 있다.

[그래프]지스마트글로벌 외국인/기관 매매동향


한경로보뉴스

이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.



▶ 네이버에서 한국경제 뉴스를 받아보세요
▶ 한경닷컴 바로가기 ▶ 모바일한경 구독신청

ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
지스마트글로벌,파이낸셜뉴스,2019.11.13. 오전 9:25,[fnRASSI]지스마트글로벌(114570) 10.33% 상승,"지스마트글로벌(114570)은 현재 주가가 전일 대비 10.33% 상승한 577원 선에서 거래가 이루어지고 있다.


지표
항목
값
종합점수
성장성
매출액증가율
-0.83
1.42
자기자본증가율
-0.08
안정성
부채비율
50.72
8.26
유동비율
191.62
이익안정성
6.94
수익성
ROA
-18.47
0.44
ROE
-27.83
영업이익율
-136.78


지스마트글로벌의 퀀트 재무 점수는 10.12점으로 지난 분기에 비해 성장성 점수가 하락했다. 이는 매출액 증가율과 자기자본 증가율이 감소하였기 때문이다. 안정성 종합 점수는 부채비율 증가, 유동비율 감소, 그리고 실적 안정성 감소가 원인이 되어 하락했다. 수익성 측면에서 볼때 ROA, ROE, 영업이익률 모두 하락하여 이전보다 낮은 점수를 받았다.



주가등락폭이 너무 커
최근 한달간 지스마트글로의 상장주식수 대비 거래량을 비교해보니 일별 매매회전율이 3.02%로 집계됐다. 동기간 일평균 주가변동률은 10.32%로 장중 주가등락이 심하기 때문에 투자시 주의가 요망된다.

'fnRASSI'는 금융 AI 전문기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 헉! 소리나는 스!토리 뉴스 [헉스]
▶ 클릭해, 뉴스 들어간다 [뉴스쿨]
▶ 세상에 이런일이 [fn파스]

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
지스마트글로벌,조선비즈,2019.11.13. 오전 9:31,"지스마트글로벌, +13.58% 상승폭 확대","지스마트글로벌(114570)이 상승폭을 확대하고 있다. 전일 대비 13.58% 상승한 594원에 거래되고 있다.



지스마트글로벌의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 544,731주를 순매수했으며, 기관은 50,281주를 순매도 했다. 같은 기간 주가는 5.66% 상승했다.

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]

[C-Biz봇]



chosunbiz.com"
지스마트글로벌,조선비즈,2019.11.14. 오전 8:03,"13일 코스닥 시장 공매도 수량 상위 종목. 지스마트글로벌, 에스맥 등","지난 13일 코스닥 시장에서 지스마트글로벌(114570)의 공매도 수량이 가장 많은 1,083,637주를 기록했다. 13일 지스마트글로벌(114570)의 공매도 평균 가격은 563원으로 종가인 545원 보다 3.3% 높았다. 이 밖에 에스맥(097780), 에스코넥(096630), 텔콘RF제약(200230)도 공매도 수량 상위를 기록했다. 새로 순위에 오른 종목은 에스코넥(096630), 이화전기(024810), 솔고바이오(043100)등이다.

※ 주가 등락률: 전일 장마감 기준 등락률

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]

[C-Biz봇]



chosunbiz.com"
지스마트글로벌,조선비즈,2019.11.18. 오전 8:04,"15일 코스닥 시장 공매도 수량 상위 종목. CMG제약, 지스마트글로벌 등","지난 15일 코스닥 시장에서 CMG제약(058820)의 공매도 수량이 가장 많은 1,348,033주를 기록했다. 15일 CMG제약(058820)의 공매도 평균 가격은 4,377원으로 종가인 4,240원 보다 3.23% 높았다. 이 밖에 지스마트글로벌(114570), 텔콘RF제약(200230), 휴림로봇도 공매도 수량 상위를 기록했다. 새로 순위에 오른 종목은 아난티(025980), 라이브플렉스(050120), 미래SCI(028040)등이다.

※ 주가 등락률: 전일 장마감 기준 등락률

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]

[C-Biz봇]



chosunbiz.com"
지스마트글로벌,한국경제TV,2019.11.20. 오후 2:27,"지스마트글로벌, '무차입 경영' 선언","[한국경제TV 박승원 기자]
지스마트글로벌이 현재 진행중인 일반공모 유상증자를 통해 모든 금융기관 차입금과 전환사채를 상환하고 무차입 경영에 나선다.

20일 금융투자업계에 따르면 지스마트글로벌은 현재 300억원 규모의 일반공모 유상증자를 추진하고 있다. 자금의 사용목적 대부분은 채무 상환이다.

앞서 지스마트글로벌은 올해 최대주주가 변경되면서부터 회사의 부채 상환에 주력해왔다. 실제 지난해 말 100억원이 넘어가던 단기차입금이 현재 약 28억원까지 감소했다. 기존 발행해 놓았던 전환사채 역시 현 경영진 지위 아래 상당부분 상환됐다.

지스마트글로벌은 유상증자로 유동성 자금을 확보함에 따라 현재 남아있는 단기차입금과 전환사채를 전액 상환한다는 계획이다. 또, 나머지 증자대금은 기업의 체질 개선을 위해 신수종 사업과 유동성 자금으로 활용될 예정이다.

지스마트글로벌의 무차입경영 돌입으로 인한 재무구조 개선효과는 신규 사업 진출을 위한 양질의 투자금 유치에도 긍정적인 영향을 미칠 것으로 기대된다. 지스마트글로벌은 스마트글라스 판매업 외에도 회사의 본질적 사업구조의 변화를 이끌만한 신규 사업을 검토 중에 있는 것으로 알려졌다.

지스마트글로벌 관계자는 ""이번 유상증자를 계기로 지스마트글로벌은 사실상 모든 채무를 상환해 무차입 경영에 나설 예정""이라며 ""기존 스마트글라스 판매 사업의 안정화와 내실화를 추구해 나갈 것""이라고 말했다.

그는 이어 ""스마트글라스를 이용한 미디어파사드의 한계를 뛰어넘기 위해 각 분야의 4차 산업 전문 IT 기업들과 기술 접목을 추진하고 있다""며 ""동시에 전혀 새로운 신규 사업 발굴까지 다방면으로 회사의 이익을 극대화하기 위해 최선을 다하고 있다""고 덧붙였다.

박승원기자 magun1221@wowtv.co.kr

▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]
▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]

ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
지스마트글로벌,헤럴드경제,2019.12.02. 오후 4:48,"지스마트글로벌, 유상증자 확정발행가액 500원","[헤럴드경제=IB증권팀] 지스마트글로벌은 유상증자 최종발행가액이 500원으로 확정됐다고 2일 공시했다.

totoro@heraldcorp.com

▶네이버에서 헤럴드경제 채널 구독하기

▶친환경 유아식기 전상품 단독특가! 헤럴드 리얼라이프 ▶헤럴드경제 사이트 바로가기



- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
