종목명,신문사,시간,제목,본문
엘컴텍,이데일리,2012.08.06. 오후 4:35,"한성엘컴텍, 몽골 자회사 310억원에 처분 결정","[이데일리 정재웅 기자] 한성엘컴텍(037950)은 몽골 자회사인 AGM MINING CO.,LTD의 주식과 자산, 부수적으로 대상회사의 경영권에 대해 브리티시 버지니아 아일랜드 국적의 ALTAN-ULL RESOURCES LIMITED 에게 총 310억8600만원에 양도키로 했다고 6일 공시했다.

정재웅 (esperanz@edaily.co.kr)"
엘컴텍,조선비즈,2012.08.06. 오후 5:02,"한성엘컴텍, 310억원에 처분 결정","한성엘컴텍(037950)은 6일 자회사인 ‘AGM MINING CO.,LTD’의 주식과 자산, 부수적으로 대생회사의 경영권에 대해 브리티시 버지니아 아일랜드 국적의 ‘ALTAN-ULL RESOURCES LIMITED에 총 310억8600만원에 양도하기로 했다고 공시했다.

[허성준 기자 huh@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ2관왕 진종오, 알고보니 KT 정규직 직원?
ㆍ노후주택을 40억 빌딩 만든 이문세 재테크
ㆍ""요즘 은행예금 1년짜리로?"" 엄청난 비밀이…
ㆍ""韓군대에 떡값 안주면"" 미국에 들켜 망신
ㆍ동탄2 신도시 분양대박…새로운 유행 생겼다?


chosunbiz.com"
엘컴텍,한국경제,2012.08.06. 오후 9:38,한성엘컴텍 11% 급등…몽골 금광 310억에 매각,"한성엘컴텍이 몽골 금광을 310억원에 매각한다.

한성엘컴텍은 6일 자원개발 계열사 AGM마이닝 주식 전량을 알탄울(ALTAN-ULL)에 2750만달러를 받고 매각하는 계약을 체결했다고 공시했다. 이날 오후 2시53분 이 같은 소식이 전해지자 보합권에 머물던 한성엘컴텍 주가는 전일 대비 11.46% 급등해 마감했다.

AGM마이닝은 몽골의 금광 개발업체로 금광 탐사권을 갖고 있다. 계약금 300만달러는 오는 9일까지 입금되고 잔금은 다음달 30일까지 결제될 예정이다. 인수자인 알탄울은 버지니아 아일랜드에 국적을 두고 있는 특수목적회사(SPC)로 이번 지분 매매를 중간에서 연결해주는 일종의 ‘브로커’인 것으로 알려졌다.

증권업계 관계자는 “최종 계약 성사 여부를 반드시 확인할 필요가 있다”고 말했다.

하수정 기자 agatha77@hankyung.com

▶ 신아람 상대 女선수, 누드 사진 공개에 결국

▶ 런던올림픽 수구 경기도중 女선수 '가슴 노출' 사고

▶ 레이디가가 ""다 벗었는데 야하지 않아""

▶ 대출 스팸 문자에 ""너 죽는다!"" 답장 보냈더니

▶ [포토] 민효린, '도발적인 하의' 파격

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한국경제신문, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
엘컴텍,한국경제TV,2012.08.07. 오전 9:22,[특징주] 한성엘컴텍 상한가‥자원개발사업 철수,"한성엘컴텍이 자원개발사업 철수 소식에 상한가를 기록중입니다.

오전 9시15분 현재 한성엘컴텍은 가격제한폭까지 뛴 1천620원에 거래되고 있습니다.

한성엘컴텍은 어제(6일) 자원개발사업에서 철수함에 따라 자회사인 AGM MINING CO.의 경영권 등을 영국령버지니아 아일랜드 국적의 ALTAN-ULL RESOURCES LIMITED에 현금으로 양도하는 계약을 맺었다고 공시했습니다.

양수도금액은 310억원이며 이는 지난해 말 기준 자기자본의 51.31%에 해당하는 규모입니다.

오상혁기자 osh@wowtv.co.kr

▶ 4천명 물총 싸움 “폭염 한 방에 날리는 시원한 물총 싸움”

▶ 왕따 소녀, 미국 10대 미인대회 우승 화제

▶ 멈춰버린 롤러코스터, 탑승객 구하기 생생영상

▶ 도수코3 방송 사고, 홀터넥 끈이 스르륵! “왜 편집 안했지?”

▶ 런던 올림픽 착시사진, 19금 딱지 붙어야할 듯 ‘자막이 잘못 했네’"
엘컴텍,조선비즈,2012.08.07. 오전 9:33,"[특징주] 한성엘컴텍, 자회사 지분 매각에 상한가","보유 주식을 매각한다는 소식이 전해진 한성엘컴텍(037950)이 상한가까지 상승하고 있다. 7일 오전 9시 22분 현재 한성엘컴텍은 가격제한폭까지 오른 1620원을 기록 중이다.

전날 한성엘컴텍은 자회사인 몽골 자원개발업체 AGM마이닝의 지분을 약 311억원에 매각하기로 결정했다고 공시했다. 한성엘컴텍 측은 매각자금으로 빚을 갚아 재무구조를 개선하고, 전기전자 분야 사업에 집중할 계획이라고 설명했다.

[유한빛 기자 hanvit@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ2관왕 진종오, 알고보니 KT 정규직 직원?
ㆍ양학선 금메달 비밀…기막힌 어머니의 꿈?
ㆍ휴대폰 가입자 1명 늘리는데 마케팅비 702만원
ㆍ105년 영화관 단성사, 1년만에 다시 공매에
ㆍ""요즘 은행예금 1년짜리로?"" 엄청난 비밀이…


chosunbiz.com"
엘컴텍,매일경제,2012.08.07. 오전 10:10,"[Hot-Line 코스닥] 한성엘컴텍, 몽골 자회사 처분에 上","한성엘컴텍이 자원개발사업에서 철수한다는 소식에 이틀째 급등하고 있다.
7일 오전 9시 50분 현재 한성엘컴텍은 가격제한폭까지 치솟은 1620원에 거래되고 있다.
한성엘컴텍은 6일 부채상환을 통한 재무구조 개선을 위해 몽골 소재 계열사인 AGM마이닝 보유 지분 전량을 310억원8600만원에 처분키로 했다고 공시했다. 이번 처분 금액은 자기자본대비 51.31% 규모다.
한성엘컴텍은 이와 함께 사업구조개편에 따라 자원개발사업에서 철수하고 미래성장발전분야인 IT 분야에 투자를 집중할 것이라고 밝혔다.
AGM마이닝은 몽골 소재의 금광 개발업체다.
[전경운 기자]

▶ [베스트클릭 화보] ‘퍼펙트 바디’ 김준희, 미국발 ‘섹시美’ 한껏 발산

▶ [런던올림픽] 장미란의 마지막 미소는 아름다웠다

▶ ‘첫 금’ 양학선, ‘양학선’으로 끝냈다

▶ 한국 vs 브라질, 측면을 지배하라

▶ [★ 화보] 상큼 매력녀 조수정, 비키니가 좀 작아보이는데?

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
엘컴텍,매일경제,2012.08.23. 오전 9:54,"[Hot-Line 코스닥] 한성엘컴텍, 금광 판다는데 관련주로 이상 급등","보유 중이던 금광을 매각하겠다고 밝힌 한성엘컴텍이 금광 관련 테마주로 엮이며 이상 급등하고 있다.
23일 오전 9시 35분 현재 한성엘컴텍은 전일 대비 14.77% 오른 1515원을 기록 중이다.
금값이 연일 상승하자 시장에선 금 관련주를 집중 투자하고 있는 것으로 보인다.
다만 한성엘컴텍은 보유중이던 몽골 금광을 매각키로 결정한 바 있어 사실상 금 관련주로 보기 어렵다.
회사 측에 따르면 한성엘컴텍은 지난 6일 자원개발 계열사 AGM마이닝 주식 전량을 알탄울(ALTAN-ULL)에 2750만달러를 받고 매각하는 계약을 체결했다.
AGM마이닝은 몽골의 금광 개발업체로 금광 탐사권을 갖고 있다. 계약금 300만달러는 오는 9일까지 입금되고 잔금은 다음달 30일까지 결제될예정이다.
[최익호 기자]

▶ [베스트 화보] `터질듯한 가슴` 제시카 고메즈, S라인 몸매로 男心 자극

▶ `돈가스` 1천만명에 판 유명 개그맨, 알고보니…

▶ 박병호 만든 박흥식 코치, 올 겨울엔 이성열?

▶ 카라 구하라 `겉옷 벗으니 더욱 아찔!`

▶ [★ 화보] 조민서, H컵 명품몸매 화보 공개 `무보정 가슴이에요!`

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
엘컴텍,아시아경제,2012.08.23. 오전 9:58,"한성엘컴텍, 몽골 금광 처분했는데...","[아시아경제 전필수 기자]몽골에서 금광개발을 하면서 주목받았던 한성엘컴텍이 금광 덕에 연일 함박웃음이다. 2주전 금광을 매각했다는 소식에 상한가를 가더니 이번엔 금값이 오른다고 상한가다.

23일 오전 9시53분 현재 한성엘컴텍은 가격제한폭인 195원(14.77%) 오른 1515원을 기록 중이다. 거래량 89만여주에 상한가 잔량도 50만주 이상 쌓여 있는 상태다. 전날 거래량은 24만여주였다.

시장에서는 최근 국제 금값이 상승하면서 금 관련주들이 오르면서 몽골 금광개발회사로 알려진 한성엘컴텍에도 매수세가 몰리고 있는 것으로 보고 있다. 이 시각 현재 대표적 금 관련주인 고려아연이 4.23% 오르며 40만원을 돌파한 상태다.

하지만 한성엘컴텍은 지난 6일 몽골 소재 계열사인 AGM마이닝 보유 지분 전량을 310억원8600만원에 처분키로 했다고 공시했다. AGM마이닝은 몽골에서 자원개발을 하고 있다.

이 공시 덕에 한성엘컴텍은 7일 상한가로 뛰어오르기도 했다.

전필수 기자 philsu@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]

▶ '짝' 여자3호 끝까지 이상하더니 '충격 결말'

▶ '돈 훔친' 최윤영 왠지 이상하더니…'충격 반전'

▶ ""이병헌-이민정 조만간 '임신' 얘기 꺼내더니""

▶ 인삼다당체 항암면역 증강작용 탁월..

▶ '유인나' 사귀던 지현우 군대 가더니 얼굴이"
엘컴텍,한국경제,2012.08.23. 오후 1:39,"한성엘컴텍, 금 테마株 아닌데..…'묻지마 테마주' 열풍 '여전'","'묻지마 테마株' 열풍이 여전히 가라앉지 않고 있다.

테마주로 묶인 상장사의 경우 사업상 변경 요인이 발생하거나 관련 사안에 대해 공식 부인을 해도 주가가 이상 급등락을 반복하고 있기 때문이다.

증시 전문가들은 수급상 이슈를 위해 아전인수격 해석으로 시장을 왜곡시킬 가능성이 큰 만큼 개인들은 투자판단에 각별히 유의를 해야 한다고 지적했다.

23일 오후 1시20분 현재 한성엘컴텍은 가격제한폭(14.77%)까지 오른 1515원에 거래되고 있다. 4%대 상승세로 개장한 한성엘컴텍은 이후 주가가 급등하며 상한가로 치솟았다. 상한가 잔량은 44만여주로 전체 거래량의 절반에 육박하고 있다. 

최근 금값 상승 소식에 고려아연 등 금 관련주가 급등하자 관련주로 분류되는 한성엘컴텍에도 매기가 몰린 것으로 풀이된다. 한성엘컴텍은 계열회사 중에 AGM마이닝이란 자원개발 회사를 보유하면서 금 관련주로 분류된 바 있다.

하지만 지난 6일 한성엘컴텍은 자원개발 계열사 AGM마이닝 주식 전량을 알탄울(ALTAN-ULL)에 2750만달러를 받고 매각하는 계약을 체결했다고 공시했었다. 금과 관련한 테마성 재료가 소멸된 것이다.

아울러 같은 날 이 소식이 전해지면서 보합권에 머물던 한성엘컴텍 주가는 전일 대비 11.46% 급등해 마감했다. 대규모 현금 유입에 대한 기대감이 반영된 것.

AGM마이닝은 몽골의 금광 개발업체로 금광 탐사권을 갖고 있다. 계약금 300만달러는 오는 9일까지 입금되고 잔금은 다음달 30일까지 결제될 예정이다.

회사 측은 ""계열사 지분 매각을 통해 유입되는 현금으로 부채상환을 통한 재무구조를 개선하고, 사업구조개편에 따른 미래성장발전분야인 정보기술(IT) 분야에 집중화된 투자와 발전을 기대하고 있다""고 설명했다. 자원 개발 사업을 철수하고 주력 사업인 IT 분야에 집중한다는 방침을 밝힌 것이다.

하지만 한성엘컴텍은 지난 2분기 영업손실이 35억6600만원으로 전년 동기에 이어 적자가 지속돼 실적 부진이 지속되고 있다. 2분기 매출액은 230억4500만원으로 전년동기 대비 27.3% 감소했다.

테마성 재료에 대해 회사 측이 부인했지만 시장에서 테마군과 같은 동조 현상을 보이는 경우는 솔고바이오도 마찬가지다. 지난해 11월 안철수테마주로 거론됐던 솔고바이오는 이례적으로 해당 테마와 관계가 없다는 공식적인 해명 자료를 내놓기도 했다. 하지만 솔고바이오는 여전히 안철수 테마주로 분류되면서 주가가 테마군과 연동해 움직이고 있다.

고용 테마로 묶였던 사람인에이치알의 경우에는 지난 2월 보도자료를 통해 ""사람인에이치알이 신규 상장주임에도 테마화되고 있어 투자자들에게 손실을 야기할 수 있는 만큼 주의가 필요하다""고 공개적으로 밝히기도 했지만 주가는 아랑곳하지 않고 상승 흐름을 이어간 바 있다.

한 증권사 스몰캡 담당 애널리스트는 ""실적에 기반한 정석 투자가 아닌 풍문과 테마성 재료 등 일회성 이슈에 의존해 투자판단을 하는 경우 실패할 확률이 높다는 점을 명심해야 한다""고 경고했다.

한경닷컴 최성남 기자 sulam@hankyung.com

▶ 기성용, 영국전 승리 후 '이등병의 편지' 부른 이유는?

▶ '넝쿨당' 장군이 엄마, 가발 벗었더니 '반전 미모'

▶ 톱모델 장윤주, 셔츠 거꾸로 입었더니…헉!

▶ 뉴스데스크 김진희 기자 미모 '언론계 갑'

▶ [포토] 강예빈, '헉' 소리 나는 란제리 패션

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한경닷컴, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
엘컴텍,조선비즈,2012.08.24. 오전 9:14,"[특징주] 한성엘컴텍, 급등 하루 만에 하락","금값 상승에 따라 급등했던 한성엘컴텍(037950)이 장 초반 큰 폭으로 내리고 있다.

24일 오전 9시 5분 현재 한성엘컴텍은 전날보다 6.93% 내린 1410원에 거래되고 있다.

최근 금값이 상승하자 한성엘컴텍은 금 관련주로 묶여 23일 상한가를 기록한 바 있다.

다만 한성엘컴텍은 이달 초 몽골 금광 지분을 매각하겠다고 밝힌 상태다.

[유한빛 기자 hanvit@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ주식 없고, 예금 7800만원… 朴의 총 재산은?
ㆍ중국이 갖고싶어 안달낸 한국기업?
ㆍ중국형 아반떼 '랑둥' 출격…한국보다 크네!
ㆍ급부상하는 중국, 日에 제대로 한방…한국은?
ㆍ""칼 맞아 죽은 아내 앞에 36개월 딸이…"" 절규


chosunbiz.com"
