종목명,신문사,시간,제목,본문
자연과환경,이데일리,2013.12.30. 오후 4:31,"자연과환경, 철강사업부문 물적 분할 결정","[이데일리 오희나 기자] 자연과환경(043910)은 경영효율성과 재무구조 개선을 통한 수익성을 강화하기 위해 사업부문 중 철강사업부문(에코스틸사업부문)을 물적 분할해 신설회사를 설립키로 결정했다고 30일 공시했다.

오희나 (hnoh@edaily.co.kr)


[이데일리 뉴스 앱][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
자연과환경,매일경제,2013.12.30. 오후 8:38,[코스닥 공시] 자연과환경 / 휴바이론 / 동국알앤에스 등,"◇자연과환경＝철강사업부문 분할 후 신설회사 설립.
◇휴바이론＝신용봉ㆍ권기범 각자대표 체제로 변경.
◇동국알앤에스＝103억원 규모 대원스틸 지분 매각.
◇동국에스엔씨＝143억원 규모 대원스틸 주식 처분.
◇동국산업＝329억원 규모 대원스틸 주식 처분.
◇골프존＝김원일 대표이사 일신상의 사유로 대표이사직 사임.
◇스포츠서울＝신승건설 지분 100%를 이포트피플에 양도.
◇미래컴퍼니＝김준구 외 2명으로 최대주주 변경.
◇국제디와이＝기존 대주주 넥서브의 주식 매각으로 최대주주 변경. 최대주주 변경 지연공시로 불성실공시법인 지정 예고.
◇아이디엔＝138만1574주 유상증자 결정.
◇아이디에스＝르네코에서 금영으로 최대주주 변경.
◇에너지솔루션즈＝프롬투정보통신 주식 22만2224주 취득예정.


[매일경제 모바일 서비스 | 페이스북] [매일경제 구독신청] [오늘의 매일경제]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
자연과환경,머니투데이,2013.12.31. 오후 4:01,"자연과환경, 철강 제조 및 유통사업 부문 분할","[머니투데이 유다정 기자]자연과환경은 철강(스테인레스 파이프) 제조 및 국내외 유통사업 부문을 물적분할해 신설회사 에코스틸(가칭)을 설립할 예정이라고 31일 공시했다. 분할계획서 승인을 위한 정기 주주총회일은 2014년 3월 31일, 분할등기일은 2014년 5월 2일이다.





[오늘의 HOT포토][스페셜 포토][손안의 경제뉴스 머니투데이 모바일웹]

유다정기자 jung@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
자연과환경,머니투데이,2014.01.20. 오후 2:18,"자연과환경, 김상경 사외이사 중도퇴임","[머니투데이 장시복 기자]자연과환경은 김상경 사외이사가 일신상의 사유로 중도 퇴임했다고 20일 공시했다.





[오늘의 HOT포토][스페셜 포토][손안의 경제뉴스 머니투데이 모바일웹]

장시복기자 sibokism@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
자연과환경,이데일리,2014.01.20. 오후 3:25,"자연과환경, 김상경 사외이사 중도퇴임","[이데일리 김인경 기자]자연과 환경은 김상경 사외이사가 일신상의 이유로 중도퇴임한다고 20일 공시했다.

김인경 (5tool@edaily.co.kr)


[이데일리 뉴스 앱][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
자연과환경,한국경제,2014.01.21. 오전 4:20,[코스닥 기업공시] (20일) 자연과환경 등,"▲자연과환경=김경환 씨를 환경건설부문 총괄 부사장 겸 자회사 에코바이오 대표이사로 신규 선임.

▲젬백스&카엘=계열사인 카엘젬백스 주식 65만주를 105억원에 취득하기로 결정. 운영자금 및 타법인 증권 취득자금을 조달하기 위해 125억원 규모 사모 CB를 발행.

▲제룡전기=삼성전자와 43억원 규모 변압기 공급 계약을 체결.

▲탑엔지니어링=엘지디스플레이와 66억원 규모 LCD 제조장비 공급계약 체결.

▲피에스앤지=자회사인 홍익인프라와의 소규모 합병을 이사회 결의로 확정.

[한경+ 구독신청] [기사구매] [모바일앱]  ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지"
자연과환경,아시아경제,2014.02.25. 오후 12:36,"자연과환경, 저수호안 침식 방지 식생매트 특허 취득","[아시아경제 박민규 기자] 자연과환경은 사질토 지반의 저수호안 침식 및 사면 유실 방지를 위한 식생매트에 대한 특허를 취득했다고 25일 공시했다. 회사 측은 이번 특허에 대해 ""식물이 식재될 수 있도록 하천이나 제방의 사면에 설치가 가능하다""며 ""빗물이나 하천 등의 유수에 의해 식물종자가 유실되는 현상을 방지할 수 있다""고 설명했다.

박민규 기자 yushin@asiae.co.kr

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>"
자연과환경,머니투데이,2014.02.25. 오후 12:39,"자연과환경, 저수호안 침식 방지 식생매트 특허권 취득","[머니투데이 유다정 기자]자연과환경이 사질토 지반의 저수호안 침식 및 사면유실 방지를 위한 식생매트의 특허권을 취득했다고 25일 공시했다.





[오늘의 'HOT' 포토]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]

유다정기자 jung@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
자연과환경,조선비즈,2014.02.25. 오후 3:27,"자연과환경, 식생매트 특허 취득","자연과환경(043910)은 사질토 지반의 저수호안 침식 및 사면유실 방지를 위한 식생매트 특허를 취득했다고 25일 공시했다. 이 매트는 하천이나 제반의 사면에 설치할 수 있고 빗물이나 하천 등 유수에 의해 식물종자가 유실되는 현상을 막을 수 있다. 회사 측은 ""사질토 지반으로 이뤄진 하천의 사면붕괴 예방 및 복구에 적용할 예정""이라고 설명했다.

[이현승 기자 nalhs@chosun.com]

chosunbiz.com"
자연과환경,아시아경제,2014.03.07. 오전 11:20,"[특징주]자연과환경, 中수질오염방지 2조위안 투자…↑","[팍스TV 전필수 기자]자연과환경이 중국의 수질오염방지 사업 2조위안 투자계획 보도에 오름세다.

7일 오전 11시16분 현재 자연과환경은 전날보다 10원(2.50%) 오른 410원을 기록 중이다.

텅쉰재경은 국가 환경보호총국 부국장 저우젠(周建)은 수질 오염 방지 대책 계획안이 이미 환경보호부 상무회의에서 통과됐고 세부적인 사항을 보완해 조만간 국무원에 제출될 것이라고 지난 5일 보도했다.

보도에 따르면 이번 수질 오염 방지 사업에 약 2조위안이 투자될 것으로 예상되는 가운데, 전문가들은 이번 대책 안이 가져올 사회 및 시장규모는 투자액의 수 배가 될 것으로 보고 있다.

자연과환경은 중국에 2개의 현지 합작회사를 갖고 있으며, 이들을 통해 자연형 하천복구와 자연생태적 오수처리 등의 사업을 하고 있다.

전필수 기자 philsu@asiae.co.kr

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>"
자연과환경,조선비즈,2014.03.14. 오후 6:19,"자연과환경, 정대열·송상욱 각자대표 체제","자연과환경(043910)은 정대열 대표이사 체제에서 정대열, 송상욱 각자 대표이사 체제로 변경한다고 14일 공시했다. 회사측은 “경영 효율성을 높이고자 한다”면서 대표이사 변경 이유를 밝혔다.

[노자운 기자 noja@chosun.com]

chosunbiz.com"
자연과환경,이데일리,2014.03.14. 오후 6:20,"자연과환경, 정대열·송상욱 각자 대표 체제로 변경","[이데일리 김도년 기자] 자연과환경(043910)은 경영 효율성 제고를 위해 정대열 대표이사 체제에서 정대열, 송상욱 각자 대표 체제로 변경했다고 14일 공시했다.

김도년 (kdn82@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
자연과환경,이데일리,2014.03.14. 오후 6:22,"자연과환경, 작년 영업익 3억..전년比 흑자전환","[이데일리 김도년 기자] 자연과환경(043910)은 지난해 연결 기준 영업이익이 3억 793만원으로 전년대비 흑자전환했다고 14일 공시했다. 같은 기간 매출액은 397억 6337만원으로 13.3% 줄었고 당기순손실은 37억 9800만원으로 적자폭은 44.5% 감소했다.





김도년 (kdn82@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
자연과환경,한국경제,2014.03.17. 오전 9:10,"[특징주] 자연과환경, 상승…지난해 영업익 흑자전환","[ 이민하 기자 ] 자연과환경이 지난해 흑자전환 소식에 상승세다.

17일 오전 9시7분 자연과환경은 전 거래일보다 14원(3.60%) 상승한 403원에 거래됐다.

지난 14일 자연과환경은 지난해 연결 기준 영업이익이 3억 793만원으로 전년대비 흑자전환했다고 공시했다. 같은 기간 매출액은 397억 6337만원으로 13.3% 줄었고 당기순손실은 37억 9800만원으로 적자폭은 44.5% 감소했다.

한경닷컴 이민하 기자 minari@hankyung.com

[한경+ 구독신청] [기사구매] [모바일앱]  ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지"
