종목명,신문사,시간,제목,본문
휴먼텍코리아,매일경제,2012.07.04. 오전 10:51,"[공시] 휴먼텍코리아, 495억 규모 공장 신축공사 수주","휴먼텍코리아는 아드반테스트코리아로부터 495억원 규모 천안신공장 신축공사를 수주했다고 4일 공시했다.
이번 계약금액은 지난해 매출액 대비 34.9% 정도다.
[류영상 기자]

▶ [베스트클릭 화보] 한국계 톱모델, 제라 마리아노 `섹시 비키니 룩`

▶ 현대차 넘버2, 도요타 신차 샅샅이 뜯어놓고는…

▶ 김연아 거취 발표`2014 소치까지 뛴다`

▶ 김연아 2014소치 경쟁자는?

▶ [베스트클릭 화보] 흠뻑 젖은 로지 헌팅턴, 세계 男心 압도

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
휴먼텍코리아,한국경제TV,2012.07.04. 오전 10:54,휴먼텍코리아 495억원 규모 공사 계약 체결,"휴먼텍코리아가 오늘(4일) 아드반테스트코리아와 495억원 규모의 천안신공장 신축공사 계약을 체결했다고 공시했습니다.

계약금액은 지난해 매출액의 34.9%에 해당하는 규모입니다.

오상혁기자 osh@wowtv.co.kr

▶ ""잘 들어요~"" 말하는 소변기 방취제 생생영상

▶ 야구장 난입한 17세 일탈소녀, 선수들 엉덩이 만져 `소동`

▶ 223kg 비만男, 115kg 빼고 첫 여친과 키스 `소원풀이`

▶ 박진영 민효린 타이타닉 나쁜손, 허리에서 가슴으로 점점… ‘19금’

▶ 노출녀, 오인혜 드레스로 스튜디오 발칵 `내 눈이…`"
휴먼텍코리아,매일경제,2012.07.04. 오후 5:39,[코스닥 공시] 오리엔탈정공 / 휴먼텍코리아 / 인터로조 등,"◇오리엔탈정공＝채권단이 금융사 채권 상환을 2016년 12월 31일까지 일괄 유예. 출자전환에 앞서 대주주 지분에 대해 20대1, 기타주주에 대해서는 5대1의 감자 결정.
◇휴먼텍코리아＝아드반테스트코리아로부터 495억원 규모 천안 신공장 신축공사 수주.
◇인터로조＝일본 테크노메디컬사에 53억원 규모 콘택트렌즈 공급계약 체결.
◇테스＝SK하이닉스에 28억원 규모 반도체 제조장비 공급계약 체결.
◇지아이바이오＝신주인수권부사채(BW) 발행 또는 유상증자를 검토하고 있으나 확정된 바 없음.
◇유진기업＝500억원 단기 차입 결정.

▶ [베스트클릭 화보] 숨 막힐 듯한 이해인, 아찔함 그 이상!

▶ 김영삼 아들, `폭탄발언` ""아버지 집에서는…""

▶ 김연아 거취 발표`2014 소치까지 뛴다`

▶ 다비치 강민경 시구`여신은 여신이네`

▶ [베스트클릭 화보] 한국계 톱모델, 제라 마리아노 `섹시 비키니 룩`

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
휴먼텍코리아,머니투데이,2012.07.05. 오전 11:46,"휴먼텍코리아 상반기 2500억 수주, 전년 총매출 1.8배","[머니투데이 황국상 기자][5월하순 이래 주가도 60% 상승]
부동산 경기침체로 건설업계의 수익악화가 우려되고 있지만 주택이 아닌 플랜트나 일반건물에 주력하는 건설업체는 상대적으로 양호한 수주실적을 기록하고 있다.
5일 증권업계에 따르면 코스닥시장에 상장된 건설업체 휴먼텍코리아(박청윤, 정한슬 각자대표)는 최근 일본계 반도체 장비 제조사 아드반테스트코리아와 495억원 규모의 천안공장 신축공사 계약을 체결했다.
이 계약을 비롯해 휴먼텍코리아의 최근 6개월간 수주액은 2500억원을 넘어섰다. 지난해 총 매출(1416억원)의 1.76배에 이르는 규모다.
휴먼텍코리아는 지난해 12월 이천 한국패션물류 복합단지 신축공사를 시작으로 매월 1~2건의 수주실적을 꾸준히 올려왔다. 휴먼텍코리아의 주력부문은 일반 산업시설이나 물류센터, 연구센터 등으로 주택건설에 주력하는 여타 건설사들과 구별된다.
휴먼텍코리아 관계자는 ""전 직원의 80% 이상이 자격증을 보유하고 있어 공사를 발주한 사업주들의 만족도가 높다""며 ""프로젝트파이낸싱(PF)이나 지급보증 사업을 배제하고 민간도급 우량 프로젝트에 집중하는 점 역시 성공전략의 하나""라고 말했다.
또 ""올 상반기가 일반 건설부문의 수주호조였다면 하반기에는 주력사업 중 하나인 국내외 플랜트사업의 수주를 통해 큰 폭의 매출증가가 기대된다""고 덧붙였다.
양호한 수주실적이 알려지며 주가도 큰 폭으로 올랐다. 글로벌 악재로 지난 5월 477원까지 떨어졌던 휴먼텍코리아 주가는 이날까지 약 30거래일간 약 60% 상승했다.
같은 기간 휴먼텍코리아가 속한 코스닥 건설업종 지수 상승률(10.57%)나 대형 건설사가 주로 포진해 있는 코스피 건설업종 지수의 상승률(3.07%)를 크게 웃돈다. 5일 오전 11시30분 현재 휴먼텍코리아 주가는 764원을 기록 중이다.
한편 지난 1분기 말을 기준으로 휴먼텍코리아의 총 자산은 1725억원으로 자기자본은 230억원, 부채총계는 1495억원을 기록하며 부채비율은 650%에 이른다.
휴먼텍코리아 측은 ""키르키스탄 아파트 분양호조로 투자금을 회수하고 대형 우량프로젝트 수주, 보유자산 매각 등 현금을 확보해 현재의 높은 부채비율도 빠른 시간 내 낮은 수준으로 회복할 수 있을 것""이라고 강조했다.
또 ""2015년까지 매출 5000억원, 당기순이익 200억원을 목표로 하고 있다""며 ""국내 시공능력 평가 순위도 50위권 내에 진입토록 할 것""이라고 덧붙였다.


[머니투데이 핫뉴스]
☞ '전교 꼴찌' 문제아였던 고졸, 한전 합격하더니…
☞ 기아차 'K3' 위장막 벗었더니… ""K9 쌍둥이""?
☞ 미국서 파는 '아반떼', 한국 아반떼보다…
☞ 개미가 무서운 이유, 상상을 초월하는 크기에…
☞ '폭스바겐 급발진' 충격, 경찰 조사해보니…

▶개미들을 위한 증권방송[증권show]
황국상기자 gshwang@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
휴먼텍코리아,전자신문,2012.07.05. 오후 1:27,"휴먼텍코리아, 6개월 새 2,500억 수주","지난 1998년 삼성엔지니어링에서 분사해 종합건설 및 엔지니어링 기업으로 거듭난 휴먼텍코리아(대표 박청윤, www.humantec.co.kr)는 최근 6개월 동안 무려 2,500억 원의 수주 성과를 올렸다고 밝혔다.


지난해 12월 이천 한국패션물류 복합단지 신축공사(275억 원)를 비롯해 △STS 반도체통신 천안공장(223억 원) △현대하이스코 당진2 냉연공장 탈황설비(200억 원) △F&F 이천물류센터 신축공사(189억 원) △화진화장품 홍천연수원 신축공사(154억 원) 등 휴먼텍코리아가 국내에서 수주한 공사 모두 생산설비와 관련된 것들이다.


여기에 최근 투자가 집중되고 있는 중동지역에도 진출해 지난해 12월 아랍에미리트연합(UAE)의 Z프로젝트(478억 원) 수주하기도 했다.


또 지난 7월 3일에는 일본계 반도체생산장비 제조회사인 아드반테스트의 450억 규모 천안공장을 수주하는 실적을 이뤘다.


이밖에 일반산업단지 토목공사 및 산업시설, 제주지역 전략적 프로젝트, 중대형 첨단 물류센터, 일본 등 외국계 기업 한국 유치 우량 프로젝트에 집중하고 있어 오는 2015년 매출 5,000억, 당기 순이익 200억과 함께 시공능력평가 순위 50위권 내 진입을 목표로 하고 있다.


휴먼텍코리아 관계자는 “상반기 일반 건설 부문의 수주 호조에 이어 올 하반기에는 국내외 플랜트 사업 수주를 통해 매출을 증가시키고 프로젝트 수익성을 높이는 등 가시적인 성과를 기대하고 있다”고 전했다.


온라인뉴스팀


[전자신문 인기 뉴스 Best 5]
▶ 사고 친 '갤럭시S3'…삼성 결국 해냈다!
▶ 서울대 벤처동아리에 `아저씨가 돌아왔다`
▶ 이통사 전파 사용료 부담 경감 `무위로`… 기재부 반대로
▶ '차 한대값' 삼성 75인치 TV 시판
▶ KT '제3의 캐시카우` 미디어·콘텐츠 육성
[전자신문 앱 다운받기][전자신문 구독신청][광고문의]
[Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]"
휴먼텍코리아,헤럴드경제,2012.07.06. 오전 10:51,"휴먼텍코리아, 대규모 건설 수주","아드반테스트 코리아와 450억 원 규모의 계약 체결

종합건설&엔지니어링 기업 ㈜휴먼텍코리아가 지난 3일 아드반테스트 코리아㈜와 450억 원 규모의 계약을 체결했다고 밝혔다.

㈜휴먼텍코리아는 지난해 이천 한국패션물류 복합단지 신축공사(275억)를 비롯해 MNB Phase-Ⅱ 공장건설(136억), STS반도체통신 천안공장(223억), 한국토지주택공사 등 연이어 수주하고 이번 체결을 포함해 최근 6개월간 2,500억 원의 수주 실적을 올렸다.

이에 업체 관계자는 “일반산업시설, 물류센터 및 R&D연구센터 등 일반 건축물과의 차별화를 선언한 것과, 전 직원의 80% 이상이 자격증을 보유하고 있을 정도로 전문화된 인력, 그리고 꼼꼼한 시공능력이 이 같은 성과를 불러 일으킨 것”이라고 말했다.

한편 정한슬 대표이사의 추가선임으로 각자대표이사 체제로 재도약을 시작한 ㈜휴먼텍코리아는 향후 일반산업단지 토목공사 및 산업시설 및 제주지역의 전략적 프로젝트, 중대형 첨단 물류센터, 일본 등 외국계 기업의 한국 유치 우량 프로젝트 등에 집중, 2015년 매출 5,000억 원, 당기 순이익 200억을 목표로 하여 시공능력평가 50위권 진입을 목표로 하고 있다.

1998년 삼성엔지니어링에서 분사한 ㈜휴먼텍코리아는 전국 시공능력 평가에서 117위를 기록한 중견 건설기업이다.

헤럴드생생뉴스/onlinenews@heraldm.com

[오늘의 인기기사]
◆ 벤츠 ‘개똥투척녀’…통쾌한 복수에 누리꾼 ‘환호’
◆ 남성이 본 여성 분포도 VS 여성이 본 남성 분포도 ‘종결판’
◆ ‘강남엄마’ 능가하는 中교육열…역시 맹모삼천지교 ‘모국’
◆ 女 눈엔 별로인데 男이 열광하는 女 1위는?
◆ 비빙수 “신보라의 여름특별메뉴…뭐길래?”
- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
휴먼텍코리아,머니투데이,2012.08.08. 오전 11:13,"휴먼텍코리아, 금호피앤비와 263억 공급계약","[머니투데이 김은령 기자]휴먼텍코리아는 금호피앤비화학과 262억9000만원 규모의 EPOXY 프로젝트 플랜트 건설 공급 계약을 체결했다고 8일 공시했다.

[머니투데이 핫뉴스]
☞ ""양학선, 2억원짜리 아파트 줄게"" SM그룹은?
☞ '도마의 신' 양학선, 포상금 얼만가했더니…억!
☞ 양학선, 비닐하우스 살며 가출도… 과거 '깜짝'
☞ 쑨양 '태환앓이' 또 포착! 대기실서…
☞ 北김정은, 선물받고 감격 '혼마구로' 뭐길래

김은령기자 taurus@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
휴먼텍코리아,한국경제,2012.08.08. 오전 11:18,"휴먼텍코리아, 263억 플랜트 건설 계약","휴먼텍코리아는 8일 금호피앤비화학과 262억9000만원 규모의 에폭시 프로젝트 플랜트 건설 계약을 체결했다고 공시했다.

이는 지난해 매출액의 18.6%에 해당하는 금액이며, 계약기간은 2013년 8월30일까지다.

한경닷컴 김다운 기자 kdw@hankyung.com

▶ 레이디 가가 '알몸 휴식' 이어 '수영장 키스'

▶ '19禁'으로 돌변한 올림픽 중계방송 '깜짝'

▶ 신아람 상대 女선수, 누드 사진 공개에 결국

▶ 女배우 '나체 사진' 유출, 알고보니 ""이럴 수가!""

▶ [포토] 민효린, '도발적인 하의' 파격

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한경닷컴, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
휴먼텍코리아,연합뉴스,2012.08.08. 오전 11:23,"휴먼텍코리아, 263억원 공사 수주","(서울=연합뉴스) 변명섭 기자 = 휴먼텍코리아는 금호피앤비화학과 263억원 규모의 에폭시(EPOXY) 프로젝트 플랜트 건설공사를 수주했다고 8일 공시했다.

계약금액은 매출액 대비 18.6%에 해당한다.

msbyun@yna.co.kr

[이 시각 많이 본 기사]

☞대법 ""수수료 먼저 떼고 투자하면 대부행위""

☞'닥터진' 김재중 ""도전, 두렵지만 좋다""

☞애플 前디자이너 ""삼성 화면디자인 아이폰과 유사""

☞<올림픽> 한국 축구, 동메달 놓고 '운명의 한일전'

☞""北, 2주 내 핵실험 역량갖춰..정치적 대가 고민""

<연합뉴스 모바일앱 다운받기> <포토 매거진>

<저작권자(c)연합뉴스. 무단전재-재배포금지.>"
휴먼텍코리아,헤럴드POP,2012.08.08. 오전 11:31,"<생생코스닥>휴먼텍코리아, 금호피앤비화학과 263억 규모 건설 계약","휴먼텍코리아는 8일 금호피앤비화학과 262억9000만원 규모의 EPOXY 프로젝트 플랜트 건설 계약을 체결했다고 공시했다.

이는 2011년 매출액 대비 18.6%에 해당하는 규모이다.

계약기간은 2013년 9월 30일까지다.


[오늘의 인기기사]
◆ 日 네티즌 “한국, 올림픽에 8000억 쏟아부었다” 조롱
◆ 브라질언론, “한국, 명백한 패널티킥 놓쳤다” 인정
◆ 둘째의 서러움…“첫째와 막내는 몰라, 둘째들 공감100%”
◆ 반한감정 들끓던 日, 양학선 극찬
◆ 명탐정 코난 공감 “코난의 법칙?”
- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
휴먼텍코리아,매일경제,2012.08.08. 오전 11:35,"[공시] 휴먼텍코리아, 262억 규모 플랜트 건설 공급계약 체결","휴먼텍코리아는 금호피앤비화학과 262억9000만원 규모 에폭시 프로젝트 플랜트 건설(EPOXY(Ⅱ) PROJECT PLANT) 공급계약을 체결했다고 8일 공시했다.
이번 계약 금액은 지난해 매출액 대비 18.6% 규모다.
[고득관 기자]

▶ [베스트클릭 화보] ‘퍼펙트 바디’ 김준희, 미국발 ‘섹시美’ 한껏 발산

▶ 양학선 `대박`…`너구리` 이어 ""아파트 한채 주겠다""

▶ 종가(宗家)도 축국(蹴國)도 두렵지 않은 홍명보호

▶ 무관심 속 女배구, 악조건 속 4강신화 일궈냈다

▶ [★ 화보] 한연아, 해변의 귀요미…내가 베이글女 최강자 `아찔`

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
휴먼텍코리아,뉴시스,2012.08.08. 오후 2:47,"[8일 오후 공시] 휴먼텍코리아, 금호피앤비화학과 262억9000만원 건설 계약 체결 등","【서울=뉴시스】

▲휴먼텍코리아= 금호피앤비화학과 262억9000만원 규모 EPOXY(Ⅱ) 프로젝트 플랜트 건설 계약 체결

▲인화정공= 30억 자기주식취득 신탁계약 등 해지 결정

▲에이블씨엔씨= 최대주주 송성림 보통주 9,050주 장내매도

▲애경유화= 애경(영파)화공유한공사에 259억4878만원 채무보증 결정. 채권자는 신한은행(중국)유한공사 상해분행, 외환은행(중국)유한공사 상해분행

[실적공시]

▲플렉스컴= 영업이익 46억2500만원 121.7% 증가, 매출액 83.4% 증가

▲대우전자부품= 영업이익 9억500만원 흑자전환, 매출액 24.4% 증가, 당기순이익 흑자전환

▲하이록코리아= 영업이익 97억4000만원 27.4% 증가, 매출액 및 당기순이익 각각 30.7%, 27.0% 증가

▲메가스터디= 영업이익 141억3100만원 40.18% 감소, 매출액 및 당기순이익 각각 13.07%, 39.70% 감소

▲케이지이니시스= 영업이익 52억6400만원 68.9% 증가, 매출액 및 당기순이익 각각 17.9%, 81.9% 증가

▲동아팜텍= 영업이익 28억7300만원 96.8% 증가, 매출액 및 당기순이익 각각 450.2%, 127.8% 증가

▲농심= 영업이익 500억400만원 22.3% 감소, 매출액 3.2% 감소, 당기순이익 적자전환

[뉴시스 이시간 핫 뉴스]
ㆍ [런던2012]´병역면제+상금 15억2000만´ 홍명보호 최고의 당근책?
ㆍ 게이는 남자 선수 응원도 못하나…홍석천 격분
ㆍ [런던2012]女배구, 이탈리아 잡고 36년 만에 4강 진출
ㆍ 타블로 괴롭혀 실형 받은 타진요 회원, 반성문
ㆍ 나이들수록 살찌는 이유 알고보니…


★ 손 안에서 보는 세상, 모바일 뉴시스

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
휴먼텍코리아,매일경제,2012.08.08. 오후 5:47,[코스닥 공시] 휴먼텍코리아 / 인화정공 / 코메론 등,"◇희림종합건축사사무소＝45억4230만원 규모 수원지방법원 청사 신축 기본 및 실시설계 용역 계약 체결.
◇휴먼텍코리아＝금호피앤비화학과 262억9000만원 규모 에폭시 프로젝트 플랜트 건설 계약 체결.
◇인트론바이오테크놀로지＝신한금융투자와 맺은 10억원 규모 자기주식 취득 신탁계약을 연장.
◇인화정공＝신한금융투자와 맺은 30억원 규모 자기주식 취득 신탁계약 해지.
◇코메론＝중간배당으로 보통주 주당 40원의 현금배당 결정.
◇홈센타＝신동양기업 흡수합병 종료.
◇미래나노텍＝광학시트의 제조 장치 및 그 제조 방법 관련 특허 취득.
◇컴투스＝한국투자증권과 맺은 10억원 규모 자사주 신탁계약을 연장.
◇톱텍＝방사성물질 차단 마스크와 태양전지모듈 고정장치에 관한 특허 2건 취득.
◇삼영엠텍＝대우증권과 맺은 20억원 규모 자사주 신탁계약 연장.
◇우노앤컴퍼니＝운영자금 마련 위해 21억원 규모 전환사채 발행.
◇딜리＝액면가 500원인 보통주 1주를 100원으로 분할 결정.
◇광진실업＝운영자금 목적으로 15억원 규모 전환사채(CB) 발행 결정.

▶ [베스트클릭 화보] 기상캐스터 박은지, 이 정도 글래머였어? `헉`

▶ 홍명보, 브라질전 패배 후 선수들에게 대놓고

▶ 종가(宗家)도 축국(蹴國)도 두렵지 않은 홍명보호

▶ 무관심 속 女배구, 악조건 속 4강신화 일궈

▶ [★ 화보] 한연아, 해변의 귀요미…내가 베이글女 최강자 `아찔`

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
