종목명,신문사,시간,제목,본문
한국테크놀로지,이데일리,2013.04.16. 오전 11:11,"한국테크놀로지, 태양전지 검사장치 특허 취득","[이데일리 김기훈 기자] 한국테크놀로지(053590)는 EL 기법을 이용한 태양전지 검사장치와 그 방법에 대한 특허를 취득했다고 16일 공시했다.





김기훈 (core81@edaily.co.kr)

[관련기사]
☞한국테크놀로지, 가연성 폐기물 연료화 사업 진출



▶ 당신의 생활 속 언제 어디서나 이데일리 ‘ 신문 PDF바로보기‘
▶ 스마트 경제종합방송 이데일리 TV
▶ 실시간 뉴스와 속보 ‘모바일 뉴스 앱’ | 모바일 주식 매매 ‘MP트래블러Ⅱ’
▶ 전문가를 위한 국내 최상의 금융정보단말기 ‘이데일리 마켓포인트 2.0’
▶ 증권전문가방송 '이데일리 ON', 고객상담센터 1666-2200 | 종목진단/추천 신규오픈
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
한국테크놀로지,헤럴드POP,2013.04.16. 오전 11:21,"＜생생코스닥＞한국테크놀로지, EL 기법 태양전지 검사장치 관련 특허 취득","한국테크놀로지는 EL 기법을 이용한 태양전지 검사장치 및 방법에 관한 특허권을 취득했다고 16일 공시했다.

회사측은 “이번 특허는 저가용 멀티실리콘 솔라셀의 최종 검사에 용이하게 사용될 수 있으므로, 당사의 EL 기법을 이용한 태양전지 검사장치 제조 사업에 관련 특허를 적용하여 경쟁력을 강화 시킬 예정”이라고 밝혔다.


[오늘의 인기기사]
◆싸이 젠틀맨, 최소라 등장…비키니끈 풀려 ‘아찔’
◆쓰고 있으면 시력이 최대 10배 좋아지는 안경?
◆층간소음 방문항의 금지 “직접 찾아가 말 못한다”
◆아사다 마오 “내년 은퇴 후 결혼해 아이낳고 싶다”
◆신세경 무보정 “다이어트 과했나”

- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -

[바로가기]
▶ 헤럴드경제 모바일 웹 바로가기
▶ 모바일앱 다운로드
- [아이폰 용] | [안드로이드 폰 용]"
한국테크놀로지,아시아경제,2013.04.16. 오전 11:26,"한국테크놀로지, 태양전지 검사장치 특허 취득","[아시아경제 박민규 기자] 한국테크놀로지는 EL 기법을 이용한 태양전지 검사장치 및 방법에 대한 특허를 취득했다고 16일 공시했다.

[모바일] 더욱 빠르고 편리하게 만나는 실시간 모바일 뉴스

[루머&진실] 증권시장에서 떠도는 루머를 파헤쳐드립니다

박민규 기자 yushin@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]
'장윤정-박현빈' 수상하다 했더니만 '충격'
'오연수-손지창' 7년만에…""어떻게 이럴수가""
""돌아온 '강호동' 치킨 팔아서 번 돈 무려…""
""박은지 '스폰' 누구?"" 일 커지더니만 '충격'
'한혜진-기성용' 8살 차이 난다더니만 결국"
한국테크놀로지,파이낸셜뉴스,2013.04.16. 오후 1:18,"한국테크놀로지, 태양전지 검사장치 특허 취득","한국테크놀로지는 EL기법을 이용한 태양전지 검사장치 및 방법에 관한 특허를 취득했다고 16일 공시했다.
coddy@fnnews.com 예병정 기자



■ 오늘의 핫뉴스
▶ “내 나라에서 꺼져” 만취녀 열차 난동
▶ 복권 1등 대박난 20대 커플, 헤어지더니..
▶ 쓰레기봉투에 아기 넣어 버린 비정한 엄마
▶ 란제리 입고 술시중 들던 유흥업소 결국..
▶ “낙태하러 간 아내 막아달라” 30대男 국회앞 자해소동


☞ 네이버 뉴스스탠드에서 파이낸셜뉴스를 바로 만나보세요.

☞ 파이낸셜뉴스 [모바일웹] | 패밀리사이트 [부산파이낸셜뉴스] [fn아이포커스] [fn아트] | 공식 SNS계정 [트위터] [페이스북] [미투데이]


※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
한국테크놀로지,이데일리,2013.04.16. 오후 4:59,"한국테크놀로지, 자사 상대 신주발행무효확인 소송 기각","[이데일리 김기훈 기자] 한국테크놀로지(053590)는 원고 안숙 씨가 자사를 상대로 제기한 신주발행무효확인 소송에 대해 관할법원인 서울중앙지방법원이 기각 판결을 내렸다고 16일 공시했다.





김기훈 (core81@edaily.co.kr)

[관련기사]
☞한국테크놀로지, 태양전지 검사장치 특허 취득
☞한국테크놀로지, 가연성 폐기물 연료화 사업 진출



▶ 당신의 생활 속 언제 어디서나 이데일리 ‘ 신문 PDF바로보기‘
▶ 스마트 경제종합방송 이데일리 TV
▶ 실시간 뉴스와 속보 ‘모바일 뉴스 앱’ | 모바일 주식 매매 ‘MP트래블러Ⅱ’
▶ 전문가를 위한 국내 최상의 금융정보단말기 ‘이데일리 마켓포인트 2.0’
▶ 증권전문가방송 '이데일리 ON', 고객상담센터 1666-2200 | 종목진단/추천 신규오픈
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
한국테크놀로지,한국경제,2013.04.16. 오후 5:19,"한국테크놀로지 ""신주발행무효확인訴 원고 기각""","한국테크놀로지는 16일 안숙 씨가 제기한 신주발행무효확인 소송에서 서울중앙지방법원이 ""원고의 청구를 기각한다""고 결정했다고 공시했다.

서울지방법원은 ""지난해 9월 신주인수권을 발행할 당시 주금을 가장납입하였다는 원고의 사실 주장을 신주발행의 무효사유로 인정할 증거가 없고, 신주인수권행사 당시 행사가격이 위법하다는 점은 주장 및 증명이 부족하다""고 밝혔다.

이어 ""신주인수권증권의 액면액을 분할해 일부만 행사하였다고 인정할 증거가 없다""며 ""일부 행사로 인해 나머지 신주인수권이 소멸한다고 볼 수도 없다""고 덧붙였다.

한경닷컴 정혁현 기자 chh03@hankyung.com

▶[핫이슈] 급등주 자동 검색기 등장

▶[한경 스타워즈] 대회 한 달만에 전체 수익 1억원 돌파! 비결은?

▶ 임창정 ""아내한테 무릎 꿇고 빌어"" 폭탄 발언

▶ '외출하고 돌아온 아내의 속옷 검사를…' 경악

▶ ""아이돌 女가수 성접대 가격은…"" 폭탄 고백

▶ 배우 김형자 ""곗돈 20억 사기 친 가수는…""

▶ 박시후 고소한 A양, 연예인 지망생 이라더니…

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한경닷컴, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
한국테크놀로지,매일경제,2013.04.16. 오후 5:38,"[공시] 한국테크놀로지, 신주발행무효확인 소송 기각","한국테크놀로지는 16일 안숙씨가 제기한 신주발행무효확인 소송에 대해 서울중앙지방법원이 원고 청구 기각 판결을 했다고 공시했다.
[전경운 기자]

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
한국테크놀로지,매일경제,2013.04.16. 오후 9:00,[코스닥 공시] 하이비젼시스템 / 한국테크놀로지 / 와이즈파워 등,"◇하이비젼시스템＝80억원 규모 자기주식취득 신탁계약 체결 결정.
◇한국테크놀로지＝안숙이 제기한 신주발행무효확인 소송에 대한 원고 청구 기각 결정.
◇와이즈파워＝관계사 그랜드텍에 대한 27억원 규모 채무보증 결정.
◇기륭이앤이＝기명식보통주 10주를 동일 액면주식 1주로 병합하는 무상증자 결정.
◇룩손에너지홀딩스＝9억8000만원 규모 제3자배정 유상증자 결정.
◇티엘아이＝에프씨아이, 오씨아이머티리얼즈가 제기한 손해배상 소송에서 원고 청구 기각 결정.
◇엘오티베큠＝12억원 규모 반도체 식각 공정용 건식진공펌프 공급계약 체결.
◇한글과컴퓨터＝터치스크린 장치 및 선긋기 출력 방법 관련 특허 취득.

▶ 케이트 모스, `올누드` 화보 공개…`두 손으론 다 못 가려~`

▶ 美 보스턴 마라톤서 2차례 폭발…3명 사망(종합)

▶ 로드걸 임지혜, `섹시미` 폭발

▶ 화장품 가치, 어떤 브랜드가 가장 높을까요?

▶ 요염 섹시 매력녀, 신지수…男心 사로잡는 포즈로 유혹

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
한국테크놀로지,매일경제,2013.04.19. 오후 4:53,"[레이더M] 한국테크놀로지, 서부발전과 기술실시계약 체결","[본 기사는 4월 19일(16:37) '레이더M'에 보도 된 기사입니다]
신재생에너지 전문기업 한국테크놀로지(대표 김용빈)는 '과열증기를 이용한 석탄건조 시스템' 관련 국내특허 3건과 해외특허 2건, PCT 3건 등 총 8건에 대하여 공동특허권자인 한국서부발전과 기술실시권 계약을 체결했다고 19일 밝혔다.
한국테크놀로지는 지난해 한국서부발전과 공동 연구개발(R&D)을 통해 공동특허를 출원했다. 특허권 취득과 동시에 당시 상용화 시설로 사업 진행시 별도의 실시계약을 체결한다는 약정에 따라 특허실시 계약을 체결한 것이라고 회사측은 설명했다.
기술 계약 기간은 총 10년으로, 상호 협의에 따라 특허권을 이용한 사업 진행시 발생하는 매출액의 일부분을 한국서부발전에 지급하며, 한국서부발전은 이를 신재생에너지 사업 발전에 활용하게 된다.
특허 기술인 과열증기 선탄건조 설비는 전세계 석탄 총 매장량의 47%인 고수분 저열량탄을 자원화하고 고품위화 하는 사업으로, 역청탄 고갈에 대비하기 위한 기술이다. 700도의 과열증기를 석탄에 직분사하여 건조하여 대류전열과 복사전열, 응축전열을 이용함에 따라 전열효율이 우수한 것으로 나타났다.
회사 관계자는 ＂향후 과열증기를 이용한 석탄건조 시스템 사업에 더욱 박차를 가해 정부의 신재생에너지 정책에 따라 부흥할 수 있도록 최선을 다할 것＂이라며 말했다.
[최재원 기자]

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
한국테크놀로지,이데일리,2013.06.05. 오후 3:52,"한국테크놀로지, 석탄건조 고품위화 사업 해외 진출","[이데일리 김대웅 기자] 신재생에너지 전문기업 한국테크놀로지(053590)는 광산을 소유한 해외기업과 ‘과열증기 석탄건조사업’에 관한 양해각서(MOU)를 체결했다고 5일 밝혔다.

MOU를 체결한 상대는 인도네시아 미디어그룹 MNC의 계열회사이자 석탄 자원개발을 주요 사업으로 하는 PMC(PT PUTRA MUBA COAL)다.

PMC 소유의 광산에 있는 고수분의 석탄을 고품위화 석탄으로 만들기 위해 한국테크놀로지의 기술인 석탄건조 플랜트를 설치하고, PMC는 이 사업에 필요한 고수분의 석탄을 제공하기로 양측은 합의했다.

한국테크놀로지 관계자는 “오랫동안 공들여 추진해 오던 신재생에너지 사업의 일환인 석탄건조고품위화 사업이 해외 진출의 포석을 마련했다”고 말했다.

한국테크놀로지의 과열증기를 이용한 석탄건조 설비는 전세계 석탄 총 매장량의 47%인 고수분 저급석탄을 고품위화 석탄으로 자원화하는 사업이다.





김대웅 (daxiong@edaily.co.kr)

[관련기사]
☞스파크랩벤처스, 정주영 엔젤투자기금 투자처 선정



▶ 당신의 생활 속 언제 어디서나 이데일리 ‘ 신문 PDF바로보기‘
▶ 스마트 경제종합방송 이데일리 TV
▶ 실시간 뉴스와 속보 ‘모바일 뉴스 앱’ | 모바일 주식 매매 ‘MP트래블러Ⅱ’
▶ 전문가를 위한 국내 최상의 금융정보단말기 ‘이데일리 마켓포인트 2.0’
▶ 증권전문가방송 '이데일리 ON', 고객상담센터 1666-2200 | 종목진단/추천 신규오픈
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
한국테크놀로지,아시아경제,2013.06.19. 오후 3:04,"한국테크놀로지, 석탄건조장치 특허권 취득","[아시아경제 조슬기나 기자]한국테크놀로지는 저압 과열증기를 이용한 석탄 건조 장치 및 방법에 대한 특허권을 취득했다고 19일 공시했다.

조슬기나 기자 seul@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]
'박지성의 여자' 김민지 과거 노홍철과 충격적 사진이…'이럴수가'
'손호영' 차에서 죽은 애인 어쩐지 이상하더니만 결국에는…
'SES 바다' 이혼한 은지원한테 갑자기…'충격 고백'
'유재석' 출연료 많은 건 알았지만 설마 이럴 줄이야
""노출 논란 '클라라' 알고보니 이수만과 미국에서…"""
한국테크놀로지,헤럴드POP,2013.06.19. 오후 3:38,"＜생생코스닥＞한국테크놀로지, 석탄 건조 장치 관련 특허 취득","한국테크놀로지는 저압 과열증기를 이용한 석탄 건조 장치 및 방법에 관한 특허권을 취득했다고 19일 공시했다.

회사측은 “이번 특허는 발전소내에서 발생하는 보조증기를 취합해 재가열함으로서 저비용의 저압 과열증기를 만들어 석탄을 건조시키는데 사용하고자 하며 이 저압 과열증기를 석탄에 직분사하여 건조시킴으로서 수분함유량이 높은 저품질의 석탄을 연소효율이 좋은 고품질의 석탄으로 만들어 발전소의 발전량 증가와 연료소비를 감소시키는 데 활용할 계획”이라고 밝혔다.

특허권자는 한국테크놀로지, 한국남동발전이다.





[오늘의 인기기사]
◆30~40대 남성 캠핑에 푹 빠진 진짜이유
◆클라라 송중기, 과감 키스신…이런 과거가?
◆김민지 母 “박지성과 인사 나눴다, 결혼은…”
◆로또 당첨금. 형이 동생에 양보하자...
◆김미연 몸매, 이렇게 섹시해? ""눈 못떼겠네""

- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -

[네이버 뉴스스탠드에서 헤럴드경제 뉴스를 구독하세요!]

[바로가기]
▶ 헤럴드경제 모바일 웹 바로가기
▶ 모바일앱 다운로드
- [아이폰 용] | [안드로이드 폰 용]"
