종목명,신문사,시간,제목,본문
트라이써클,헤럴드POP,2012.07.11. 오후 5:31,<생생코스닥>트라이써클，부동산가압류 취하로 해제,"트라이써클은 지난달 15일 공시한 5억원 규모의 부동산가압류 사건에 대해 채권자 기술신용보증기금의 취하로 부동산가압류가 해제됐음을 확인했다고 11일 공시했다.


[오늘의 인기기사]
◆ “백두산 천지에 괴물체 발견” , 중국 언론 보도
◆ 고소영 러브신 질투 “매의 눈으로 정색하며 본다”
◆ ""외계인, 정말있다"", CIA요원 고백 '충격'
◆ 세계 최대 수영장 “이곳이 천국일세”
◆ 키가 커야 하는 이유 “작은 것도 서러운데 이것까지”
- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
트라이써클,이데일리,2012.07.16. 오후 6:50,"트라이써클, 불성실공시법인 지정 예고","[이데일리 정재웅 기자] 한국거래소 코스닥 시장본부는 트라이써클(034010)에 대해 공시 변경을 사유로 불성실공시법인지정을 예고한다고 16일 공시했다. 불성실공시법인 지정 결정 시한은 오는 8월 9일이다.

정재웅 (esperanz@edaily.co.kr)


▶ 당신의 생활 속 언제 어디서나 이데일리 ‘ 신문 PDF바로보기‘
▶ 스마트 경제종합방송 이데일리 TV
▶ 실시간 뉴스와 증권거래, 내 손안의 금융시장 ‘이데일리 모바일 서비스’
▶ 전문가를 위한 국내 최상의 금융정보단말기 ‘이데일리 마켓포인트 2.0’
▶ 증권전문가방송 '이데일리 ON', 고객상담센터 1666-2200 | 종목진단/추천 신규오픈
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
트라이써클,파이낸셜뉴스,2012.07.16. 오후 6:52,"[공시]트라이써클, 불성실공시법인지정","한국거래소 코스닥시장본부는 16일 트라이써클에 대해 공시 변경을 사유로 불성실공시법인지정을 예고한다고 공시했다.
sykim@fnnews.com 김시영 기자



■ 오늘의 핫뉴스
▶ 北김정은 옆 ‘미모의 20대女’ 정체는?
▶ 100세 이상 장수하려면 가을에 태어나야 한다?
▶ ‘엄마랑 오면 할인’ 성형수술 1+1 논란
▶ ‘2012 fn미술대전’ 10명의 큐레이터, 10개의 미래를 기획하다
▶ ‘만두가게 얼짱녀’화제..중국 총각들 들썩


※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
트라이써클,아시아경제,2012.07.16. 오후 6:54,"트라이써클, 불성실공시법인 지정예고","[아시아경제 오현길 기자]한국거래소 코스닥시장본부는 공시 내용변경을 이유로 트라이써클을 불성실공시법인 지정을 예고한다고 16일 밝혔다.

불성실공시법인 지정여부는 8월9일 결정된다.

오현길 기자 ohk0414@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]

▶ '돈 훔친' 최윤영 처음부터 이상하더니만…'충격'

▶ ""유인나 사랑해"" 고백한 지현우 한달만에…

▶ ""이혼하려는 '류시원 아내' 얼마나 급했으면…""

▶ 인삼 다당체 진산 항암면역 증강작용 탁월! 암극복!!

▶ '빅토리아' 중국인이라더니…'충격적 폭로'"
트라이써클,머니투데이,2012.07.16. 오후 6:55,"트라이써클, 불성실공시법인 지정 예고","[머니투데이 박희진 기자]코스닥시장본부는 16일 공시 변경을 사유로 트라이써클을 불성실 공시법인으로 지정예고한다고 밝혔다.

[머니투데이 핫뉴스]
☞ ""은행 못믿어"" 항아리에 묻은 3천만원 썩자...
☞ 20억하던 목동 54평 13억? 버블세븐 어쩌다…
☞ ""배달NO"" 치킨의 배짱? 하루 120만원 '불티'
☞ ""양육비 대신 집 줘"" 前부인, 아파트 팔자 '헉!'
☞ 누나의 화장실 경고문…'달콤살벌' 포스

박희진기자 behappy@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
트라이써클,조선비즈,2012.07.16. 오후 7:11,"트라이써클, 불성실공시법인 지정예고","한국거래소 코스닥시장본부는 공급 계약 금액의 50% 이상이 변경돼 트라이써클을 불성실 공시법인으로 지정 예고한다고 16일 공시했다. 불성실 공시법인 지정 여부 결정시한은 8월 9일이다.

[이진혁 기자 kinoeye@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ""멀미 나서…"" 뉴 쏘렌토R 불편한 진실
ㆍ엔씨소프트 결국… 임원 주식처분 발동동
ㆍ[르포] ""이건 비밀인데…"" 절벽에 내몰린 자영업자들
ㆍ리쌍도 50억 가로수길 빌딩 매입… 이유있네!
ㆍ금호家 형제, 불편한 재회…90분간 한마디도 안해


chosunbiz.com"
트라이써클,한국경제TV,2012.07.17. 오전 9:20,[특징주] 트라이써클 급락‥불성실 공시법인 지정예고,"트라이써클이 불성실 공시법인으로 지정될 가능성이 커지면서 장초반 급락하고 있습니다.

오전 9시14분 현재 트라이써클은 어제(16일)보다 8.64% 빠진 603원에 거래중입니다.

한국거래소 코스닥시장본부는 어제 트라이써클에 대해 공시 변경을 사유로 불성실공시법인지정을 예고한다고 공시했습니다.

불성실공시법인 지정 결정 시한은 오는 8월 9일입니다.

오상혁기자 osh@wowtv.co.kr

▶ `평범한 소개팅은 지루해` 美 잡초뽑기 소개팅 등장

▶ 유럽과 아시아 대륙 사이 수영 대회, 1천여명 풍덩 생생영상

▶ 中 매트리스 인간 도미노 1,001명 성공 생생영상

▶ 간루루 굴욕, 킬힐 신고 노래부르다 삐긋 `속 다보여`

▶ 미스맥심 엄상미, 착한글래머의 아찔한 매력 화보"
트라이써클,머니투데이,2012.08.03. 오후 6:01,트라이써클 불성실공시법인 지정..매매거래정지,"[머니투데이 우경희 기자]한국거래소는 3일 트라이써클을 불성실공시법인으로 지정하고 주권매매거래를 정지했다.

[머니투데이 핫뉴스]
☞ '만삭 아내'둔 불륜男, 내연녀 ""헤어지자"" 말에…
☞ 올림픽인데 박태환이 CF에서 사라졌다, 무슨일?
☞ 집값 1억 넘게 떨어졌는데… ""8000만원 갚아""?
☞ 대기업 직원, 회사 안에서 '안마' 받더니…
☞ ""金 따면 10억!"" 포상금 해외사례 보니…

우경희기자 cheerup@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
트라이써클,조선비즈,2012.08.03. 오후 6:09,"트라이써클, 오는 6일 매매거래 정지","한국거래소 코스닥시장본부는 트라이써클이 불성실 공시 법인으로 지정됨에 따라 6일 주권매매거래를 정지한다고 3일 공시했다.

[이세실 기자 cecil@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ분당 13억 아파트→7억…집팔려도 빚더미
ㆍ노는 방 빌려주는 '집 공유' 대박 조짐
ㆍ김장미, 재테크도 금메달? 재산내역 부모도 몰라
ㆍ귀농보다 실패 위험 적은 스마트팜 해볼까
ㆍ메달리스트 포상금, 어느 나라가 많이주나 봤더니…


chosunbiz.com"
트라이써클,아시아경제,2012.08.03. 오후 6:18,"트라이써클, 불성실공시법인 지정","[아시아경제 지선호 기자] 코스닥시장본부는 트라이써클이 공급 계약금액 50%이상을 변경하는 공시함에 따라 불성실공시법인에 지정한다고 3일 밝혔다.

코스닥시장본부는 트라이써클에 벌점 5점을 부과했으며, 이 중 1점을 200만원으로 대체했다.

지선호 기자 likemore@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]

▶ ""일반인 남편까지"" 한성주 충격적 과거 대체…

▶ ""선수출신 연예인 C씨 '텐프로' 가서 한다는 말이""

▶ ""충격적 자살 '남윤정' 발견된 유서 내용이…""

▶ 인삼 다당체 진산 항암면역 증강작용 탁월! 암극복!!

▶ ""백지영 애인 '정석원' 출시도 안한 외제차를…"""
트라이써클,이데일리,2012.08.03. 오후 6:21,"한국거래소 ""트라이써클 불성실공시법인 지정""","[이데일리 임성영 기자] 한국거래소는 3일 트라이써클(034010)에 대해 공시변경을 사유로 불성실공시법인으로 지정키로 했다고 3일 공시했다. 이와관련 부과벌점 5점과 공시위반제재금 200만원을 부과 받았다.

거래소는 “당초 부과벌점 6점이었으나 1점에 대해 제재금 200만원을 대체 부과키로 했다”고 설명했다.





임성영 (rosa8341@edaily.co.kr)"
트라이써클,연합뉴스,2012.08.03. 오후 6:42,트라이써클 불성실공시법인 지정,"(서울=연합뉴스) 강종훈 기자 = 한국거래소는 공시의 공급 계약금액을 50% 이상 변경한 트라이써클을 불성실공시법인으로 지정하고 6일 하루 동안 매매거래를 정지한다고 3일 밝혔다.

double@yna.co.kr

[이 시각 많이 본 기사]

☞""동해ㆍ독도 표기오류 시정률 30%도 안돼""

☞제천영화제 개막작 '서칭 포..' 2분만에 매진

☞<`표류하는 통합진보' 강기갑의 선택은>

☞<올림픽> '멈춘 1초'…허점 드러난 스포츠 외교력

☞현대아산 사장 등 14명 금강산 방문(종합)

<연합뉴스 모바일앱 다운받기> <포토 매거진>

<저작권자(c)연합뉴스. 무단전재-재배포금지.>"
트라이써클,아시아경제,2012.08.03. 오후 6:48,"트라이써클, 6일 주권 거래 정지","[아시아경제 지선호 기자] 코스닥시장본부는 트라이써클이 불성실공시법인으로 지정됨에 따라 6일 하루동안 주권 거래를 정지한다고 3일 밝혔다.

지선호 기자 likemore@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]

▶ ""일반인 남편까지"" 한성주 충격적 과거 대체…

▶ ""선수출신 연예인 C씨 '텐프로' 가서 한다는 말이""

▶ ""충격적 자살 '남윤정' 발견된 유서 내용이…""

▶ 인삼 다당체 진산 항암면역 증강작용 탁월! 암극복!!

▶ ""백지영 애인 '정석원' 출시도 안한 외제차를…"""
트라이써클,매일경제,2012.08.03. 오후 8:41,[코스닥 공시] 행남자기 / 트라이써클 / 자원 등,"◇행남자기＝공시 변경에 따라 불성실공시법인으로 지정하고 2점의 벌점을 부과함.
◇트라이써클＝공급 계약금액을 50% 이상 변경함에 따라 불성실공시법인으로 지정하고 5점의 벌점을 부과함.
◇자원＝29만1970주(1.19%) 규모의 신주인수권이 행사됨. 행사가액은 2740원.
◇지아이바이오＝신주인수권부사채(BW) 발행 또는 유상증자를 검토하고 있으나 결정된 사항은 없음.
◇아큐텍＝신주인수권부사채(BW) 발행 및 임시주주총회 소집은 검토 중이나 결정된 것은 없음.
◇네패스＝운영자금 마련을 위해 한국산업은행을 대상으로 19억원 규모의 전환사채(CB)를 발행함.
◇유비프리시젼＝서울고등법원에 제기한 관리종목 지정결정 효력정지 가처분 항고가 기각됨.
◇에스엔유프리시젼＝원료 물질이 가열돼 발생하는 기화량을 비접촉ㆍ전자식으로 측정하는 기화 장치 및 이의 제어 방법 관련 특허를 취득함.
◇대명엔터프라이즈＝최대주주인 대명레저산업과 동사 최대주주(지분율 100%)인 대명홀딩스의 분할합병 계약에 따라 대명엔터프라이즈 최대주주가 대명홀딩스로 변경됨.
◇에스씨디＝2010년 12월 29일 압류 결정에 에스씨디가 청구이의 소송을 냈고 압류를 취소하는 대법원 결정을 받음. 이에 대해 피고인 김주희 씨가 판결에 불복해 항소장을 제출했으나 기각됐고 다시 상고장을 제출함.
◇캔들미디어＝제이콘텐트허브에서 제기한 206억4281만원 규모 라이선스료 등 지급 청구 소송이 원고 측 소송 취하로 종결됨.
◇하나마이크론＝대신증권과 체결한 50억원 규모 자기주식취득 신탁계약을 2013년 2월 5일까지 연장함.
◇예당컴퍼니＝대규모 자금 유치설에 대한 조회공시 답변에서 해외로부터 자금 유치를 추진 중이지만 구체적으로 확정된 사항은 없다고 밝힘.
◇원익아이피에스＝가스 분사장치 및 이를 구비하는 기판 처리장치 특허권을 취득함.

▶ [베스트클릭 화보] “이것이 바로 비키니다”…임지혜, 과감 글래머 룩 ‘헉’

▶ 중1 딸둔 40대엄마 ""전두환시절 그립다"" 분통

▶ 여자수구 ‘가슴 노출’ 방송사고

▶ 바람 잘 날 없는 배드민턴에 핀 ‘이현일 꽃’

▶ [★ 화보] 조수정, 귀엽고 섹시한 그녀의 매력 속으로…`풍덩`

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
트라이써클,세계일보,2012.08.03. 오후 9:28,"행남자기·트라이써클, 불성실공시 법인 지정","[세계파이낸스]한국거래소는 3일 행남자기와 트라이써클을 공시변경을 이유로 불성실 공시법인으로 지정했다.

김선경 세계파이낸스 기자 ksk@segyefn.com
[Segye.com 인기뉴스]
◆ 아이 화상입힌 국물녀 ""오히려 내가 피해자""
◆ 6일만에 관속서 '부활'… 다시 살아난 노인
◆ 여관서 자고 일어나보니 '신장 강탈' 황당
◆ '과다 노출' 톱모델에 벌금 ""춤추다 가슴이…""
◆ 추위에 가장 강한 동물 1위 북극곰, 2위 펭귄, 3위는?
[ⓒ 세계파이낸스 & Segye.com, 무단 전재 및 재배포 금지]
세계일보 [자동차전문섹션] [스마트캠페인] [트위터/페이스북/미투데이]
<세계닷컴은 한국온라인신문협회(www.kona.or.kr)의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.>"
