종목명,신문사,시간,제목,본문
썬텍,한국경제,2018.06.05. 오후 1:52,[한경로보뉴스] 썬텍 수주공시 - '19-'20 NI-GR Work Roll BPA 76.3억원 (매출액대비 50.12%),"06월 05일 썬텍(122800)은 수주공시를 발표했다.

◆썬텍 수주공시 개요
- '19-'20 NI-GR Work Roll BPA 76.3억원 (매출액대비 50.12%)

썬텍(122800)은 '19-'20 NI-GR Work Roll BPA에 관한 단일판매ㆍ공급계약체결을 05일에 공시했다.
계약 상대방은 주식회사 포스코이고, 계약금액은 76.3억원 규모로 최근 썬텍 매출액 152.3억원 대비 약 50.12% 수준이다. 이번 계약의 기간은 2019년 01월 01일 부터 2020년 12월 31일까지로 약 1년 9개월이다.
한편 이번 계약수주는 2018년 06월 04일에 체결된 것으로 보고되었다.

◆썬텍 수주공시 분석
- 2018년 수주공시 총 2건, 누적 계약금액은 139.2억원

썬텍의 2018년 판매/공급계약 공시는 총 2건, 누적 계약금액은 139.2억원이다. 발표된 공시를 종합해보면 2018년 누적 계약금액은 회사 매출 규모의 91.4%에 해당한다.(단, 계약금액을 공개하지 않는 공시는 제외)

차트


한편, 오늘 분석한 썬텍은 철강 주조품 생산업체로 알려져 있다.

한경로보뉴스

이 기사는 한국경제신문과 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. - 기사오류문의 02-3277-9940



[한경닷컴 바로가기] [글방] [모바일한경 구독신청]
ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
썬텍,한국경제,2018.06.05. 오후 1:53,[한경로보뉴스] 썬텍 수주공시 - '19-'20 DCI/ADAMITE Roll BPA 62.9억원 (매출액대비 41.27%),"06월 05일 썬텍(122800)은 수주공시를 발표했다.

◆썬텍 수주공시 개요
- '19-'20 DCI/ADAMITE Roll BPA 62.9억원 (매출액대비 41.27%)

썬텍(122800)은 '19-'20 DCI/ADAMITE Roll BPA에 관한 단일판매ㆍ공급계약체결을 05일에 공시했다.
계약 상대방은 주식회사 포스코이고, 계약금액은 62.9억원 규모로 최근 썬텍 매출액 152.3억원 대비 약 41.27% 수준이다. 이번 계약의 기간은 2019년 01월 01일 부터 2020년 12월 31일까지로 약 1년 9개월이다.
한편 이번 계약수주는 2018년 06월 04일에 체결된 것으로 보고되었다.

◆썬텍 수주공시 분석
- 2018년 수주공시 총 2건, 누적 계약금액은 139.2억원

썬텍의 2018년 판매/공급계약 공시는 총 2건, 누적 계약금액은 139.2억원이다. 발표된 공시를 종합해보면 2018년 누적 계약금액은 회사 매출 규모의 91.4%에 해당한다.(단, 계약금액을 공개하지 않는 공시는 제외)

차트


수주 공시는 향후 기업의 실적에 직접적인 영향을 미치기 때문에 계약의 규모, 계약 기간 등에 대해서 주의 깊게 살펴볼 필요가 있다. 특히 수주 공시가 늘어나는데 주가는 움직이지 않는다면 매수 관점에서 접근해 볼 수도 있다.

한경로보뉴스

이 기사는 한국경제신문과 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. - 기사오류문의 02-3277-9940



[한경닷컴 바로가기] [글방] [모바일한경 구독신청]
ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
썬텍,연합뉴스,2018.06.05. 오후 2:20,"썬텍, 포스코와 총 139억원 규모 공급계약","(서울=연합뉴스) 김아람 기자 = 철강 압연롤 업체 썬텍은 포스코(POSCO)와 76억원 규모의 제품('19-'20 NI-GR Work Roll BPA) 공급계약을 체결했다고 5일 공시했다.

또 포스코와 63억원 규모의 '19-'20 DCI/ADAMITE Roll BPA 공급계약도 했다고 별도로 공시했다.

계약 기간은 모두 2020년 12월 31일까지다.

rice@yna.co.kr

▶기사제보 및 문의

▶내 생활에 흥이나는 최신 트렌드  ▶사진구매 문의"
썬텍,한국경제,2018.06.05. 오후 2:24,"썬텍, 포스코와 140억 규모 공급계약 체결","썬텍은 5일 포스코와 76억3283만원 규모의 '19-'20 NI-GR Work Roll BPA 공급계약을 체결했다고 공시했다. 계약금액은 최근 매출액 대비 50.12%다. 계약기간은 2019년 1월1일부터 2020년 12월31일까지다.

이와함께 썬텍은 포스코와 62억8571만원 규모의 '19-'20 DCI/ADAMITE Roll BPA 공급계약도 체결했다고 공시했다. 계약금액은 최근 매출액 대비 41.27%, 계약기간은 2019년 1월1일부터 2020년 12월31일까지다.

채선희 한경닷컴 기자 csun00@hankyung.com



[한경닷컴 바로가기] [글방] [모바일한경 구독신청]
ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
썬텍,뉴시스,2018.06.05. 오후 4:18,"썬텍, 포스코와 총 139억원 규모 공급계약","【서울=뉴시스】이진영 기자 = 썬텍(122800)은 포스코에 76억원 규모의 제품('19-'20 NI-GR Work Roll BPA)을 공급하기로 계약을 체결했다고 5일 공시했다.

썬텍은 또 포스코와 63억원 규모의 '19-'20 DCI/ADAMITE Roll BPA 공급계약도 맺었다고 같은 날 별도로 공시했다.

mint@newsis.com

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 뉴시스 SNS [페이스북] [트위터]

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
썬텍,머니투데이,2018.06.05. 오후 4:24,"썬텍, 포스코와 총 139억원 규모 공급계약","[머니투데이 박소연 기자] 썬텍은 포스코에 76억원 규모의 제품('19-'20 NI-GR Work Roll BPA)을 공급하기로 계약을 체결했다고 5일 공시했다. 썬텍은 포스코와 63억원 규모의 '19-'20 DCI/ADAMITE Roll BPA 공급계약도 맺었다고 같은 날 별도로 공시했다.

▶빵~ 뜨는 따끈한 기사
▶2018 지방선거 미리보기 ▶MT리포트

박소연 기자 soyunp@

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
썬텍,서울경제,2018.06.05. 오후 5:45,"썬텍, 포스코와 139억원 규모 공급 계약","[서울경제] 썬텍(122800)은 포스코에 ‘19-’20 NI-GR Work Roll BPA 등 총 139억 규모의 제품 공급 계약을 체결했다고 5일 공시했다.
/박성규기자 exculpate2@sedaily.com

[서울경제 바로가기]
6·13 지방선거, 판세 및 관전포인트는? [바로가기▶]
이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]


저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
썬텍,이데일리,2018.07.05. 오후 6:36,"썬텍, 드로젠 지분 6.4% 취득 결정","[이데일리 이광수 기자] 썬텍(122800)은 전략적 제휴관계 수립을 위해 20억원 규모의 드로젠 지분 65만주(6.4%)를 현금 취득키로 결정했다고 5일 공시했다.

이광수 (gs88@edaily.co.kr)

20~30대를 위한 취업, 금융, 생활 정보가 가득 [스냅타임▶]
네이버 홈에서 ‘이데일리’ 기사 보려면 [구독하기▶]
최신 웹툰이 매일 공짜... 꿀잼 '웹툰' [감상하기▶]


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
썬텍,전자신문,2018.07.09. 오후 1:22,"[ET투자뉴스]썬텍(122800) 수주ㆍ공급계약 - ""(주)드로젠과 ...""","썬텍(122800)은 OEM 공급계약에 관한 단일판매ㆍ공급계약체결을 9일에 공시했다. 해당공시의 주요내용은 다음과 같다.

-. 계약명 : OEM 공급계약
-. 계약상대방 : (주)드로젠
-. 판매 및 공급지역 : 국내
-. 계약금액 : 225억원
-. 회사의 최근매출액 : 152.3억원
-. 매출액 대비 비중(%) : 147.7%
-. 계약기간 : 2018년 7월6일 ~ 2020년 12월31일(계약기간 총 909일)
-. 계약(수주)일자 : 2018년 07월 6일

증시분석 전문기자 로봇 ET etbot@etnews.com
전자신문과 씽크풀의 증시분석 전문기자 로봇 ET가 쓴 기사입니다

▶ 전자신문 바로가기
[Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]"
썬텍,머니투데이,2018.07.09. 오후 1:26,"썬텍, 드로젠과 225억원 규모 OEM 공급계약","[머니투데이 배영윤 기자] 썬텍은 드로젠과 225억원 규모 OEM(주문자상표부착생산) 공급 계약을 체결했다고 9일 공시했다. 이는 지난해 매출액의 147.7%에 해당하는 규모다. 계약기간은 오는 2020년 12월31일까지다.

▶더 많은 머니투데이 기사보기
▶실시간 급상승 기사 ▶'MT리포트'가 새로 발행되었습니다

배영윤 기자 young25@

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
썬텍,연합뉴스,2018.07.09. 오후 1:51,"썬텍, 225억원 규모 OEM 공급계약","(서울=연합뉴스) 전명훈 기자 = 썬텍은 드로젠과 주문자상표부착방식(OEM) 공급계약을 맺었다고 9일 공시했다.

계약 금액은 225억원으로 작년 매출액의 147.7%에 해당한다.

id@yna.co.kr

▶2018 러시아 월드컵의 모든 것

▶뉴스가 보여요 - 연합뉴스 유튜브  ▶기사제보 및 문의"
썬텍,한국경제,2018.07.09. 오후 1:52,"썬텍, 드로젠과 225억 규모 OEM 공급계약","썬텍은 드로젠과 225억원 규모 OEM 공급계약을 체결했다고 9일 공시했다.

이번 계약금액은 2017년 연결 기준 매출액의 147.7%에 해당한다. 계약기간은 2020년 12월31일까지다.

고은빛 한경닷컴 기자 silverlight@hankyung.com



[한경닷컴 바로가기] [글방] [모바일한경 구독신청]
ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
썬텍,아시아경제,2018.07.09. 오후 1:53,"썬텍, 드로젠과 OEM 공급계약 체결","[아시아경제 조호윤 기자]썬텍은 드로젠과 주문자상표부착생산(OEM) 공급계약을 체결했다고 9일 공시했다. 계약금은 225억원 규모다.

조호윤 기자 hodoo@asiae.co.kr

▶ 네이버 채널 설정하고, 룰렛 당첨 확인 GO
▶ 양낙규의 '군사이야기' ▶ 재미와 신기 '과학을읽다'

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
썬텍,이데일리,2018.07.09. 오후 1:55,"썬텍, 드로젠과 225억원 규모 OEM 공급계약","[이데일리 오희나 기자]썬텍(122800)은 드로젠과 주문자상표부착방식(OEM) 공급계약을 체결했다고 9일 공시했다.

계약 금액은 225억원으로 작년 매출액의 147.7%에 해당한다

오희나 (hnoh@edaily.co.kr)

20~30대를 위한 취업, 금융, 생활 정보가 가득 [스냅타임▶]
네이버 홈에서 ‘이데일리’ 기사 보려면 [구독하기▶]
최신 웹툰이 매일 공짜... 꿀잼 '웹툰' [감상하기▶]


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
썬텍,서울경제,2018.07.09. 오후 2:11,"썬텍, 드로젠과 225억원 규모 OEM 공급계약 체결","[서울경제] 썬텍이 드로젠과 225억원 규모 주문자상표부착생산(OEM) 공급 계약을 체결했다고 9일 공시했다. 이는 썬텍 지난해 매출액의 147.7%에 해당하는 규모다.
/이경운기자 cloud@sedaily.com

[서울경제 바로가기]
이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]
블록체인의 모든 것, 서울경제 Decenter [바로가기▶]


저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
썬텍,한국경제,2018.07.09. 오후 2:34,[한경로보뉴스] 썬텍 수주공시 - OEM 공급계약 225억원 (매출액대비 147.7%),"07월 09일 썬텍(122800)은 수주공시를 발표했다.

◆썬텍 수주공시 개요
- OEM 공급계약 225억원 (매출액대비 147.7%)

썬텍(122800)은 OEM 공급계약에 관한 단일판매ㆍ공급계약체결을 09일에 공시했다.
계약 상대방은 (주)드로젠이고, 계약금액은 225억원 규모로 최근 썬텍 매출액 152.3억원 대비 약 147.7% 수준이다. 이번 계약의 기간은 2018년 07월 06일 부터 2020년 12월 31일까지로 약 2년 5개월이다.
한편 이번 계약수주는 2018년 07월 06일에 체결된 것으로 보고되었다.

차트


한편, 오늘 분석한 썬텍은 철강 주조품 생산업체로 알려져 있다.

한경로보뉴스

이 기사는 한국경제신문과 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. - 기사오류문의 02-3277-9940



[한경닷컴 바로가기] [글방] [모바일한경 구독신청]
ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
썬텍,뉴시스,2018.07.09. 오후 3:02,"썬텍, 225억원 규모 OEM 공급계약","【서울=뉴시스】이진영 기자 = 썬텍(122800)은 드로젠과 주문자상표부착방식(OEM) 공급계약을 체결했다고 9일 공시했다.

이번 계약액은 225억원으로 지난해 매출의 147.7% 수준이다.

mint@newsis.com

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 뉴시스 SNS [페이스북] [트위터]

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
썬텍,한국경제,2018.07.09. 오후 5:34,"[마켓인사이트]썬텍, 225억 규모 OEM 계약 체결","≪이 기사는 07월09일(14:32) 자본시장의 혜안 ‘마켓인사이트’에 게재된 기사입니다≫

매매 거래가 중지된 코스닥 상장사 썬텍이 지난해 연간 매출액보다 50%가량 많은 공급 계약을 체결했다.

철강 압연롤 업체 썬텍은 225억원 규모의 주문자상표부착생산(OEM) 공급 계약을 체결했다고 9일 공시했다. 이번 계약 규모는 지난해 연간 매출액(약 152억원) 대비 약 50% 많은 수준이다. 공급 기간은 계약을 체결한 7월6일부터 오는 2020년 12월31일까지다.

거래 상대방은 드로젠이다. 드로젠은 썬텍이 지분 6.4%를 20억원에 취득하기로 지난 5일 결정한 회사다. 지분 취득 예정일은 다음 달 6일이다. 썬텍은 지난 5일에도 포스코와 약 138억원 규모의 공급 계약을 체결했다고 공시했다.

이 회사 주식은 상장 적격성 실질 심사 때문에 매매 거래가 중지된 상태다.

김병근 기자 bk11@hankyung.com



[한경닷컴 바로가기] [글방] [모바일한경 구독신청]
ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
썬텍,뉴시스,2018.08.22. 오후 3:15,"물기업 썬텍엔지니어링, 대구시 투자협약 체결","【대구=뉴시스】정창오 기자 = 국가물산업클러스터 조감도. 2018.08.22. 뉴시스DB. photo@newsis.com


【대구=뉴시스】정창오 기자 = 대구시는 23일 오전 대구시청 별관 대회의실에서 국내 수질계측기 분야 최우수 기업인 ‘썬텍엔지니어링’과 국가물산업클러스터 입주를 위한 투자협약 체결식을 개최할 예정이다.

22일 대구시에 따르면 지난 2004년 창업한 썬텍엔지니어링은 경남 양산에 본사 및 공장이 있고 부산시 사상구에 연구소가 있으며 2017년말 기준 종업원 약 44명, 연매출 80억원에 달하는 강소 물 기업이다.

또한 수질계측기 분야에 꾸준한 투자를 통해 신제품 개발에 전념해 왔으며 최근 자체 개발한 ‘다항목 수질측정기’를 미국 등 선진국으로 수출하는 등 성장 잠재력을 가진 신기술 연구개발 선도 기업이기도 하다.

썬텍엔지니어링은 국가물산업클러스터 5428㎡ 부지에 160억원을 투자해 자체개발한 스마트 음수기를 생산할 계획이며 2019년 상반기에 공장 착공을 시작해 2019년 하반기에 준공할 예정이다.

대구시는 썬텍엔지니어링이 국가물산업클러스터에 공장 준공 후 시운전을 거쳐 본격적인 제품을 생산하는 2022년에는 50여명의 신규 일자리를 창출하고 매출액이 200억대 이르는 강소 물 기업으로 성장할 것으로 기대하고 있다.

현재 국가물산업클러스터 기업집적단지에 20개 물 기업을 유치했으며 롯데케미칼은 지난 5월 준공했고 11개 물 기업은 연내 착공할 예정이다.

또한 9월에는 3차 분양을 실시할 예정으로 태영필터레이션 등 3개 기업이 입주희망을 표시했고 최종 선정은 입주기업심의위원회를 거쳐 결정된다.

대구시는 더 많은 양질의 기업을 유치하기 위해 학계, 물 전문기관, 그리고 최근 운영기관으로 선정된 한국환경공단과 유기적인 네트워킹을 통해 선택과 집중을 강화할 계획이다.

jco@newsis.com

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 뉴시스 SNS [페이스북] [트위터]

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
썬텍,서울경제,2018.08.23. 오전 10:52,수질계측기 선도기업 썬텍엔지니어링 대구 온다,"물산업클러스터 입주···내년 하반기 이후 '스마트 음수기' 생산
[서울경제]

국내 수질계측기 분야 최우수 기업인 썬텍엔지니어링이 대구 달성군 국가물산업클러스터에 입주한다.

23일 대구시 등에 따르면 썬텍엔지니어링은 경남 양산에 본사와 공장을, 부산에 연구소를 두고 있으며 종업원 44명, 연 매출 80억원(2017년 기준)인 강소 물기업이다. 수질계측기 분야에 꾸준한 투자를 통해 신제품 개발에 전념해 왔고 최근 자체 개발한 ‘다항목 수질측정기’는 미국 등 선진국으로 수출하고 있다.

이 회사는 국가물산업클러스터 기업집적단지 5,428㎡부지에 160억을 투자해 자체 개발한 스마트 음수기 생산 공장을 내년 하반기까지 준공할 예정이다. 스마트 음수기는 실시간으로 탁도와 염소농도 등 수질정보를 모니터링 할 수 있는 음수기이다.

한편 내년 6월 준공 예정인 국가물산업클러스터에는 현재 20개 물 기업이 입주를 확정한 상태다. 롯데케미칼은이 지난 5월 멤브레인 공장을 준공한 것을 비롯해 11개 물 기업이 연내 공장 착공에 나설 예정이다.

/대구=손성락기자 ssr@sedaily.com

[서울경제 바로가기]
프리미엄 미디어 Signal이 투자의 바른 길을 안내합니다 [바로가기▶]
블록체인의 모든 것, 서울경제 Decenter [바로가기▶]


저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
썬텍,연합뉴스,2018.08.23. 오후 4:50,대구 물산업클러스터에 썬텍엔지니어링 유치…160억 투자,"(대구=연합뉴스) 김용민 기자 = 대구시는 23일 국내 수질 계측기 분야 유망기업인 썬텍엔지니어링과 국가물산업클러스터 입주를 위한 투자협약을 했다.

대구시·썬텍엔지니어링 투자협약 [대구시 제공=연합뉴스]


썬텍엔지니어링은 경남 양산에 본사와 공장, 부산에 연구소가 있으며 2017년 말 기준으로 종업원 44명, 연 매출 80억원인 물 분야 강소기업이다.

최근 자체 개발한 '다항목 수질측정기'를 미국 등 선진국에 수출하는 등 신기술 개발을 선도하고 있다.

썬텍엔지니어링은 국가물산업클러스터 5천428㎡ 터에 160억원을 투자해 내년 말까지 수질 정보 모니터 기기를 생산하는 공장을 지을 계획이다.

대구시는 썬텍엔지니어링이 공장 완공 후 시운전을 거쳐 본격적으로 제품을 생산하면 50여명의 신규 일자리가 창출될 것으로 기대한다.

시는 지금까지 국가물산업클러스터 기업집적단지에 롯데케미칼 등 20개 물 관련 기업을 유치했고 최근 태영필터레이션 등 3개 기업이 입주 의사를 밝혔다고 설명했다.

권영진 대구시장은 ""물산업클러스터가 제 모습을 갖추는 내년 6월 이후에는 유망 기업들이 본격적으로 대구를 찾을 것으로 보인다""고 말했다.

yongmin@yna.co.kr

▶태풍 제보는 여기로 ▶퀴즈풀고 상품받고! 뉴스퀴즈쇼 '뉴나'

▶네이버 홈에서 [연합뉴스] 채널 구독하기"
썬텍,이데일리,2018.08.23. 오후 4:56,"거래소 ""썬텍, 개선계획 이행내역서 제출""","[이데일리 이후섭 기자] 한국거래소 코스닥시장본부는 썬텍(122800)이 개선계획 이행내역서를 제출했다고 23일 공시했다. 썬텍은 지난해 12월 기업심사위원회 심의를 통해 지난 13일까지 개선기간을 부여받은 바 있다.

거래소는 해당 제출일로부터 15일 영업일 이내에 기업심사위원회를 개최해 상장폐지 여부를 심의의결할 예정이다.

이후섭 (dlgntjq@edaily.co.kr)

취준생을 위한 알짜 정보가 가득 [스냅타임▶]
네이버 홈에서 ‘이데일리’ [구독하기▶]
꿀잼 '웹툰'이 매일 공짜...[웹툰보기▶]


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
썬텍,매일경제,2018.08.23. 오후 8:35,[포토] 썬텍엔지니어링과 손잡은 대구시,"대구시와 수질계측기 분야 제조기업인 썬텍엔지니어링이 23일 대구시청에서 대구 국가물산업클러스터 입주를 위한 투자협약 체결식을 개최했다. 왼쪽부터 손창식 썬텍엔지니어링 대표, 이승호 대구시 경제부시장.

[사진 제공 = 대구시청]

▶매일경제 설정하면 ‘시원한 경품’이 와르르!
▶뉴스 이상의 무궁무진한 프리미엄 읽을거리
▶아나운서가 직접 읽어주는 오늘의 주요 뉴스
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
