종목명,신문사,시간,제목,본문
파이오링크,파이낸셜뉴스,2015.12.03. 오후 2:58,"[공시]파이오링크, 발행주식 2.5%규모 스톡옵션 행사","파이오링크는 지난 1일 이 회사의 등기임원인 김동윤, 이경헌, 배성한씨 등이 17만주 규모의 주식매수선택권을 행사했다고 3일 밝혔다. 행사물량은 발행주식 총 수의 2.5%다. 회사 측은 ""이번 행사로 향후 행사가능한 주식매수선택권은 남아있지 않다""고 밝혔다..

why@fnnews.com 원희영 기자

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
파이오링크,아시아경제,2015.12.03. 오후 3:39,"파이오링크, 주식매수선택권 17만주 행사","[아시아경제 팍스넷 배요한 기자] 파이오링크는 3일 임직원이 17만주에 해당하는 주식매수선택권(스톡옵션)을 행사했다고 공시했다. 총 발행주식수의 2.5%다.

배요한 기자 yohan.bae@paxnet.kr


▶ 주요 이슈의 재구성, 촌철살인 이미지 파일 '카드뉴스'
▶ 재미있는 동영상이 모두 모였다 ""펀캐스트""
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
파이오링크,디지털타임스,2015.12.16. 오후 6:33,"파이오링크, 웹 방화벽 중 가장 안정적인 SSL 성능","■ 2015 히트상품 품질우수

파이오링크(대표 조영철)는 클라우드 데이터센터 최적화 전문기업이다. 업계 최고의 애플리케이션 가용성과 보안을 보장하는 네트워크 및 보안 제품, 그리고 보안관제와 IDC 운영 서비스를 제공한다.

파이오링크의 웹 방화벽인 '웹프론트-K'는 국내 최고 성능인 20Gbps로 소규모 웹사이트부터 텔코, 금융, 포털 등 고신뢰성이 중시되는 대형 웹 사이트까지 안정적인 보안을 제공한다. 그리고 높은 암호화 환경에서 국내 웹 방화벽 중 가장 안정적인 SSL 성능을 제공한다.

웹프론트-K가 고성능 웹 방화벽을 표방할 수 있는 것은 파이오링크가 15년 이상 애플리케이션 네트워킹과 보안에 최적화 된 하드웨어와 소프트웨어를 직접 개발했기 때문이다. 범용 하드웨어에 소프트웨어만 설치한 타 제품과는 확연히 차별화되는 점으로, 국내에서 애플리케이션 네트워킹와 보안을 동시에 다루는 기업은 파이오링크가 유일하다. 그 뿐만 아니라 특허 받은 고속 애플리케이션 처리 기술 적용으로 대용량 웹 트래픽을 빠르게 처리한다. 일반적으로 애플리케이션 처리 시 병목포인트가 있어 속도 한계가 문제되는데, 웹프론트-K는 복잡한 네트워크 스택 구성을 단순화해 사용자 레벨과 커널 레벨 간의 병목 포인트를 제거했다.

이처럼, 고성능 웹 방화벽을 표방하고 있는 파이오링크의 '웹프론트-K'는 최근 미래창조과학부가 주최한 대한민국 SW품질대상에서 우수상을 수상하기도 했다. 또한 고성능 SSL 가속 기능으로 고도화된 암호화 트래픽을 처리하는데 있어서도 안정적이다. 국내도 공인인증서 사용 의무화 규정을 폐지함에 따라 웹을 통한 데이터 보안 방식이 부각되고 있는데, RSA2048-bit과 같은 높은 키 값을 빠르게 암호화·복호화 하기 위해서는 웹 방화벽의 성능이 중요하다. 파이오링크는 SSL 가속 기능을 사용자에게 제대로 알리기 위해 웹 방화벽 SSL 관련 백서를 발간하기도 했다.

송혜리기자 shl@


[네이버 뉴스스탠드에서 디지털타임스 구독 하세요]



< Copyrights ⓒ 디지털타임스 & dt.co.kr, 무단 전재 및 재배포 금지 >

송혜리 shl@"
파이오링크,디지털데일리,2016.01.21. 오후 3:57,"파이오링크, 유클릭과 손잡고 금융·제조·통신 영업 강화","[디지털데일리 이유지기자] 파이오링크(대표 조영철)는 유클릭(대표 엄남한)과 손잡고 금융, 제조, 통신 시장 공략을 가속화 한다고 21일 밝혔다.

지난해 파이오링크는 보안관제서비스와 IDC 운영 사업을 시작하고, 클라우드 스위치 등을 출시하면서 클라우드 데이터센터 최적화 전문 기업으로서 입지를 확대해 나가고 있다. 파이오링크는 애플리케이션의 가용성, 보안을 보장하고 데이터센터의 민첩성과 유연성을 확보하는 고성능 제품을 개발, 제조, 서비스하고 있다.

최근 지속적인 사업 성장세와 고성능이 중요시 되는 금융, 제조, 통신, 기업 고객 확대를 위해 신규 총판을 영입하게 됐다고 회사측은 설명했다.

유클릭은 오라클, 시큐아이, 인텔시큐리티 등의 총판사로 중견 IT 솔루션 전문 기업이다. 은행, 보험, 증권 등 금융사와 대기업, 제조, 통신, 항공사까지 폭넓은 고객 영업력과 기술력을 갖고 있다.

엄남한 유클릭 대표는 “파이오링크는 최근 떠오르는 SSL(Secure Socket Layer) 트래픽 처리 및 보안, 클라우드 데이터센터 구축, 망분리·연계 사업 등에 기술력이 있는 벤더다. 기존 파트너인 인텔 시큐리티의 보안 혁신 제휴 파트너 프로그램(SIA)에도 가입되어 있어 다양한 솔루션과 결합한 시너지 역시 기대하고 있다”고 말했다.

조영철 파이오링크 대표는 “최근 L7 요구가 증가하면서 고성능 애플리케이션딜리버리컨트롤러(ADC)와 웹 방화벽 수요가 늘고 있다. 유클릭은 높은 가용성과 보안이 필요한 대형 고객부터 중소기업(SMB)까지 영업 인프라가 탄탄하고 경험이 풍부하다. 고객이 만족하는 데이터센터 최적화 경험을 위해 신규 파트너와 공동 세일즈 마케팅을 함께 진행할 예정이다”고 밝혔다.

<이유지 기자>yjlee@ddaily.co.kr

IT언론의 새로운 대안[디지털데일리]

IT정보의 즐거운 업그레이드[딜라이트닷넷]

이유지(yjlee@ddaily.co.kr)

<저작권자 © 디지털데일리 무단전재-재배포금지>"
파이오링크,이데일리,2016.01.21. 오후 5:58,"파이오링크, 유클릭과 협력 금융·제조·통신 영업 강화","[이데일리 김유성 기자] 네트워크·보안 관제 기업 파이오링크(170790)는 중견 IT솔루션 기업 유클릭과 손잡고 금융·제조·통신 시장 공략을 가속화한다고 21일 밝혔다.

유클릭은 오라클, 시큐아이, 인텔 시큐리티 등의 총판사로 중견 IT 솔루션 전문 기업이다. 은행, 보험, 증권 등 금융사와 대기업, 제조, 통신, 항공사까지 폭넓은 고객 영업력과 기술력을 갖고 있다.

파이오링크 측은 “최근 지속적인 사업 성장세와 고성능이 중요시 되는 금융, 제조, 통신, 기업 고객 확대를 위해 신규 총판을 영입하게 됐다”고 설명했다.

지난해 파이오링크는 보안 관제 서비스와 IDC 운영 사업을 시작하고, 클라우드 스위치 등을 출시하면서 클라우드 데이터센터 최적화 전문 기업으로서 입지를 확대해 나가고 있다. 파이오링크는 애플리케이션의 가용성, 보안을 보장하고 데이터센터의 민첩성과 유연성을 확보하는 고성능 제품을 개발, 제조, 서비스하고 있다.

조영철 파이오링크 대표는 “최근 L7 요구가 증가하면서 우리의 고성능 ADC와 웹 방화벽 수요가 늘고 있다. 유클릭은 높은 가용성과 보안이 필요한 대형 고객부터 SMB까지 영업 인프라가 탄탄하고 경험이 풍부하다. 고객이 만족하는 데이터센터 최적화 경험을 위해 신규 파트너와 공동 세일즈 마케팅을 함께 진행할 예정이다”고 말했다.

김유성 (kys401@edaily.co.kr)


▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스
▶핫 초이스 ★ 男心 저격수 `애플힙` 그녀

＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
파이오링크,머니투데이,2016.01.25. 오후 5:34,"파이오링크 16억원 순손실, 적자전환","[머니투데이 우경희 기자] 파이오링크는 지난해 연결 당기순손실이 16억3564만원으로 전년 동기 대비 적자 전환했다고 25일 공시했다. 매출액은 209억7689만원으로 8.8% 줄었고 영업손실은 28억7069만원으로 적자 전환했다.

['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][오늘 나의 운세는? '머니투데이운세' ][아찔한 girl~ 레이싱모델 핫포토 ]

우경희 기자 cheerup@

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
파이오링크,디지털데일리,2016.03.09. 오후 5:12,"파이오링크, ‘SSL 성능 지표’ 안내 백서 발간","[디지털데일리 이유지기자] 파이오링크(대표 조영철)는 암호화 트래픽을 처리하는 보안장비의 시큐어소켓레이어(SSL) 성능 기준을 제시하는 백서를 발간했다고 9일 밝혔다.

보안 표준방식인 SSL은 개인정보보호, 클라이언트와 서버 간 트래픽 보호 등의 이유로 많은 웹 서비스에서 사용하고 있다.

최근 정부는 공인인증서와 액티브X 걷어내기에 힘쓰고 있고, HTTP/2.0 시대에 들어서면서 SSL 중요도는 더욱 높아졌다. 특히 HTTP/2.0은 암호화 트래픽만 지원하기 때문에 ‘HTTP/2.0=SSL 환경’이라고 할 수 있다.

그러나 SSL 암호화 환경은 네트워크 인프라 효율성과 애플리케이션 성능 저하에 큰 영향을 미친다. 따라서 보안제품 구매 시 SSL 기능뿐 아니라 성능도 꼼꼼히 따져봐야 한다. 하지만 아직까지 SSL 성능 계측에 대한 표준이 없고 제조사마다 표기방법이 달라 사용자가 네트워크나 보안제품 선택에 어려움을 겪고 있다.

이에 파이오링크가 ‘SSL 성능 지표 가이드’에 대한 백서를 발간했다. 이 백서는 ‘SSL 바로 알기’편에 이은 두 번째 편으로, 웹방화벽 사례를 통해 SSL 성능 기준을 안내하고 있다. 웹방화벽은 웹 서버 앞 단에서 SSL 암·복호화를 수행하고, 서버 대신 SSL 인증서와 키를 관리하면서, HTTP 뿐 아니라 HTTPS 공격까지 차단하는 웹 보안 전용 제품이다.

이번 백서에서는 특히 SSL 처리 과정을 면밀히 살펴보고, 제조사들이 SSL 성능으로 표기하는 CPS(Connection Per Second)와 TPS(Transation Per Second) 측정 방법을 담고 있다. 파이오링크는 계측 방식과 테스트 결과를 비교하면서 ‘CPS로 측정하는 것이 SSL 성능의 정확한 표기법’이라고 설명했다.

CPS는 클라이언트와 서버간 통신인 하나의 커넥션에서 하나의 HTTP 트랜잭션을 시도하지만 TPS는 하나의 커넥션에 다수의 트랜젝션 횟수를 측정해 제조사마다 각자 유리한 성능치를 제공하고 있다. 따라서 허수가 있는 TPS는 진정한 SSL 핸드쉐이크 처리 능력으로 판단하기에 무리가 있다는 것이다.

윤동규 파이오링크 웹방화벽 PM은 “TPS만 표기된 제품 선택 시, 사용자는 계측방법이나 테스트 조건을 추가 요청할 필요가 있다. 앞으로 SSL CPS가 성능 표준으로 자리잡아, 암호화 환경에 최적화된 고성능 제품 선택에 도움이 되길 바란다”고 말했다.

파이오링크 ‘웹방화벽 선택 기준 SSL’ 백서 두 편은 홈페이지(www.PIOLINK.com)에서 받을 수 있으며, 27일까지 다운로드 이벤트에 참가할 수 있다.

<이유지 기자>yjlee@ddaily.co.kr

IT언론의 새로운 대안[디지털데일리]

IT정보의 즐거운 업그레이드[딜라이트닷넷]

이유지(yjlee@ddaily.co.kr)

<저작권자 © 디지털데일리 무단전재-재배포금지>"
파이오링크,아이뉴스24,2016.03.10. 오전 11:15,"파이오링크, 'SSL 성능지표' 백서 발간","<아이뉴스24>

[김국배기자] 파이오링크(대표 조영철)가 암호화 트래픽을 처리하는 보안장비의 시큐어소켓레이어(SSL) 성능 기준을 제시하는 'SSL 성능 지표 가이드' 백서를 발간했다.

보안 표준방식인 SSL은 개인정보보호, 클라이언트-서버간 트래픽 보호 등을 위해 많은 웹 서비스에서 사용된다.

SSL 암호화 환경은 네트워크 인프라의 효율성과 애플리케이션 성능 저하에 영향을 미친지만 SSL 성능 계측에 대한 표준이 없고 제조사마다 표기 방법도 달라 사용자가 네트워크 및 보안 제품 선택에 어려움을 겪는 실정이다.



파이오링크가 이를 돕기 위해 발간한 이 백서는 지난해 발간한 'SSL 바로 알기'의 후속편으로 웹 방화벽 사례를 통해 SLL 성능에 대한 기준을 안내한다.

웹 방화벽은 웹 서버 앞단에서 SSL 암·복호화를 수행하고 서버 대신 SSL 인증서와 키를 관리하는 웹 보안 전용 제품이다.

백서는 특히 SSL 처리과정을 면밀히 살펴보고 제조사들이 SSL 성능으로 표기하는 CPS(Connection Per Second)와 TPS(Transation Per Second)에 대한 측정방법을 담고 있다.

두 백서는 파이오링크 홈페이지(www.PIOLINK.com)에서 내려받을 수 있다.

/김국배기자 vermeer@inews24.com





IT는 아이뉴스24       연예ㆍ스포츠는 조이뉴스24
새로운 시각 즐거운 게임, 아이뉴스24 게임
메일로 보는 뉴스 클리핑, 아이뉴스24 뉴스레터
(Copyright ⓒ 아이뉴스24. 무단전재 및 재배포 금지)"
파이오링크,이데일리,2016.03.19. 오전 6:01,"파이오링크, 고객사 초청 컨퍼런스 개최","[이데일리 정병묵 기자] 파이오링크는 18일 종각 그랑서울 나인트리컨벤션에서 ‘파이오링크 파트너 컨퍼런스 2016’을 개최했다고 밝혔다.

올해는 영업뿐 아니라 기술과 사업 파트너까지 대상을 확대했다. 그리고 파트너의 신사업 기회를 제공하기 위한 솔루션 체험 부스와 발표 등을 추가하면서 시간을 오전, 오후로 나누고 실질적이고 심도 있는 컨퍼런스를 진행했다.

조영철 파이오링크 대표는 환영사와 함께 솔루션과 서비스로의 사업 확대에 따른 변화와 올해 경영 키워드를 강조했고, 클라우드 데이터센터 최적화 전문기업으로서 고객의 가치와 비전을 소개했다.

뒤를 이어 사업부별로 제품 로드맵과 IDC운영 및 보안관제 비즈니스를 공유했고, 사업 협력 파트너의 클라우드, 보안, 빅데이터 솔루션 등을 소개하면서 기술 트렌드와 파이오링크의 전략을 제시했다.

이어지는 오후 세션은 실무에 바로 활용할 수 있는 구체적인 시장 전략에 대해 소개했다. 트래픽 폭주 처리, HTTP/2 환경, 보안, 가속, 관리 등 시장 변화와 대처 방법, 그리고 클라우드 컴퓨팅을 통해 비즈니스를 확대할 수 있는 전략과 프로모션 등 다양한 영업 노하우와 유용한 정보를 공유하여 파트너사의 큰 호응을 얻었다.

조 대표는 “파이오링크가 기존 네트워크, 보안뿐 아니라 신규 사업인 클라우드, 보안관제 시장까지 확대하기 위해서는 파트너의 이해와 협력이 무엇보다 중요하다. 파트너가 우리를 통해 비즈니스 기회를 잡고 성공할 수 있도록 아낌없는 지원을 약속하겠다”고 밝혔다.

정병묵 (honnezo@edaily.co.kr)


▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스
▶ [핫 클릭] 사진으로 보는 `오늘`

＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
파이오링크,머니투데이,2016.03.21. 오후 6:14,"파이오링크, 감사보고서 제출 지연","[머니투데이 전병윤 기자] 파이오링크는 감사보고서 제출이 지연되고 있다고 21일 공시했다.
파이오링크는 ""오는 29일 열릴 정기주주총회 1주일 전인 21일까지 재무제표에 대한 감사보고서를 제출해야 한다""며 ""그러나 외부감사인의 감사절차가 완료되지 않아 감사보고서 제출이 불가능하다""고 설명했다.

이어 ""외부감사인으로부터 재무제표에 대한 감사보고서를 수령하는 즉시 공시할 것""이라고 덧붙였다.


['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][오늘 나의 운세는? '머니투데이운세' ][아찔한 girl~ 레이싱모델 핫포토 ]

전병윤 기자 byjeon@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
파이오링크,이데일리,2016.03.21. 오후 6:34,"파이오링크, 감사보고서 제출 지연","[이데일리 안혜신 기자] 파이오링크(170790)는 외부감사인의 감사절차가 완료되지 않아 감사보고서 제출이 불가능하다고 21일 공시했다.

안혜신 (ahnhye@edaily.co.kr)


▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스
▶ [핫 클릭] 사진으로 보는 `오늘`

＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
파이오링크,머니투데이,2016.03.28. 오전 7:38,"파이오링크, 상장폐지 사유발생 주권거래 정지","[머니투데이 유엄식 기자] 거래소는 파이오링크가 상장폐지 사유가 발생해 28일 오전 7시28분부터 주권거래가 정지된다고 밝혔다. 이에 따라 상장폐지 이의신청기간 만료일 또는 이의신청에 따른 상장폐지 여부 결정일까지 주권거래가 정지된다.

['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][오늘 나의 운세는? '머니투데이운세' ][아찔한 girl~ 레이싱모델 핫포토 ]

유엄식 기자 usyoo@

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
파이오링크,파이낸셜뉴스,2016.03.28. 오전 7:55,[공시]파이오링크 상장폐지 사유 발생..주권매매거래 정지,"한국거래소 코스닥시장본부는 28일 파이오링크에 대해 상장폐지사유가 발생해 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지 보통주에 대한 주권매매거래가 정지된다고 공시했다. 파이오링크는 이날 감사인인 삼일회계법인이 회사의 연결재무제표에 대해 감사증거 부족을 이유로 '의견거절'을 냈다고 밝혔다.

kim091@fnnews.com 김영권 기자

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
파이오링크,한국경제,2016.03.28. 오전 7:55,"파이오링크, 상장폐지 사유 발생…주식거래 정지","[ 채선희 기자 ] 한국거래소는 파이오링크에 대해 상장폐지 사유가 발생했다며 주식 거래를 정지한다고 28일 공시했다.

파이오링크는 2015회계연도 감사인으로부터 '의견거절' 의견을 받았다.

이에따라 파이오링크의 주식거래는 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지 정지된다.

채선희 한경닷컴 기자 csun00@hankyung.com


[한경닷컴 바로가기] [스내커] [한경+ 구독신청]
ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지"
파이오링크,아시아경제,2016.03.28. 오전 8:02,"거래소, 파이오링크 매매 정지","[아시아경제 김민영 기자]한국거래소는 28일 파이오링크에 대해 상장폐지 사유가 발생했다며 이날 오전 7시29분부터 매매를 정지한다고 공시했다.

매매 정지 기간은 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지다.




김민영 기자 argus@asiae.co.kr

▶ ""밥은 먹고 다니니?"" 혼밥족을 위한 아시아경제 '나홀로 요리 공모전'
▶ 아시아경제 제휴, 무료 민간자격증 취득 이벤트
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
파이오링크,이데일리,2016.03.28. 오전 9:09,"파이오링크, 상장폐지 사유 발생… 거래정지","[이데일리 이명철 기자] 한국거래소 코스닥시장본부는 28일 파이오링크(170790)에 대해 상장폐지 사유 발생으로 이날부터 상장폐지에 대한 이의신청기간 만료일 또는 이의신청에 대한 상장폐지 여부 결정일까지 주권 매매거래를 정지한다고 공시했다. 이날 파이오링크는 감사보고서 제출을 통해 감사의견 거절을 통보받았다고 공시했다.



이명철 (twomc@edaily.co.kr)


▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스
▶ [핫 클릭] 사진으로 보는 `오늘`

＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
