종목명,신문사,시간,제목,본문
에버테크노,헤럴드POP,2013.12.18. 오전 10:26,"<생생코스닥>에버테크노 , 정부 노광기 개발 발표에 사흘째 상한가","［헤럴드경제=이태형기자］정부의 8세대급 디지털 노광기 개발 발표 이후 에버테크노가 사흘째 상한가를 기록했다.

18일 코스닥시장에서 에버테크노는 오전 10시10분 현재 에버테크노는 전일 대비 310원(14.83%) 오른 2400원에 거래됐다.

정부는 지난 16일 국내 대ㆍ중소기업, 학계 등과 디스플레이 생산 공정의 핵심 장비인 ‘8세대급 디지털 노광기’ 핵심 기술을 개발하고 본격적인 국산화에 나서기로 했다고 밝혔다.

노광기는 필름 카메라의 필름에 해당하는 포토마스크에 빛을 쪼이는 장치로, 이번 연구에는 삼성전자, LG전자, 코아시스템즈, 풍산시스템, 에버테크노, 연세대 등 21개 산학연 관련 기관이 참여했다.

thlee@heraldcorp.com

▶ 0.1초 만에 착용하는 ‘도시형 아이젠’ 출시

[헤럴드경제 뉴스스탠드] [헤럴드 라이브스탁 바로가기]

[헤럴드경제 모바일 웹] [헤럴드경제 모바일앱]

- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & biz.heraldcorp.com, 무단 전재 및 재배포 금지 -

- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
에버테크노,아시아경제,2014.01.08. 오후 3:36,"에버테크노, ""에버파이어니어, 매각 중단 결정""","[아시아경제 고형광 기자] 에버테크노는 8일 자회사 에버파이어니어의 매각 추진설과 관련해 ""매수 의향 회사들의 요구 금액이 낮아 당사에서는 광산의 현 시세 매각보다는 광산 운영을 통한 수익 확보가 더 유리하다는 결론을 내리고 매각 업무를 중단하기로 결정했다""고 공시했다.

고형광 기자 kohk0101@asiae.co.kr

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>"
에버테크노,이데일리,2014.01.08. 오후 3:40,"에버테크노, 에버파이어니어 매각 업무 중단","[이데일리 김인경 기자] 에버테크노(070480)는 자회사 에버파이어니어 매각 업무를 중단하기로 했다고 8일 공시했다. 회사 측은 “자금 유동성 확보를 위하여 2013년 초부터 에버파이어니어의 자회사와 그 자회사가 보유한 광산 매각을 추진했으나 합의에 이르지 못했다”며 “매각보다는 광산 운영을 통한 수익 확보가 더 유리하다는 결론을 내리고 매각 업무를 중단하기로 했다”고 밝혔다.

김인경 (5tool@edaily.co.kr)


[이데일리 뉴스 앱][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에버테크노,한국경제,2014.01.08. 오후 3:52,"에버테크노 ""자회사 매각 작업 중단""","에버테크노는 자회사 에버파이어니어 매각 추진설에 대한 조회공시 답변으로 ""매각 업무를 중단하기로 했다""고 8일 공시했다.

회사 측은 “자금 유동성 확보를 위해 2013년 초부터 에버파이어니어의 자회사와 그 자회사가 보유한 광산 매각을 추진했으나 합의에 이르지 못했다”고 밝혔다.

이어 ""매각보다는 광산 운영을 통한 수익 확보가 더 유리하다는 결론을 내리고 매각 업무를 중단하기로 했다”고 설명했다.

한경닷컴 이지현 기자 edith@hankyung.com

[한경+ 구독신청] [기사구매] [모바일앱]  ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지"
에버테크노,머니투데이,2014.01.08. 오후 4:01,"에버테크노 ""자회사 매각 중단 결정""","[머니투데이 한은정 기자]에버테크노는 자회사 에버파이어니어의 매각 업무를 중단하기로 결정했다고 8일 공시했다.

회사측은 ""자금 유동성 확보를 위해 작년초부터 에버파이어니어의 자회사와 그 자회사가 보유한 광산 매각을 추진했으나 합의에 이르지 못했다""며 ""사업성 검토결과 광산의 현 시세 매각보다는 광산 운영을 통한 수익 확보가 더 유리하다는 결론을 내리고 매각 업무를 중단하기로 결정했다""고 밝혔다.





[오늘의 HOT포토][스페셜 포토][손안의 경제뉴스 머니투데이 모바일웹]

한은정기자 rosehans@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에버테크노,뉴시스,2014.01.08. 오후 4:16,"[오늘의 주요 공시]에버테크노 ""자회사 매각 중단 결정"" 外","【서울=뉴시스】

▲에버테크노, 자회사 에버파이어니어 매각 추진설에 대해 ""자금 유동성 확보를 위해 지난해 초부터 당사 계열사인 에버파이어니어의 자회사와 그 자회사가 보유한 광산 매각을 추진했으나, 매수 의향 회사들의 요구 금액이 낮아 매각 업무를 중단하기로 결정했다""고 답변.

▲현대해상화재보험, 해외 보험사 인수 추진 보도에 대해 ""당사는 미국, 베트남 등 현지 보험사 인수 또는 지분 참여를 검토 중이나 현재까지 구체적으로 확정된 사항은 없다""고 답변.

▲코라오홀딩스, 올해 매출액으로 4461억원 전망.

▲조비, 농업협동조합중앙회와 2014년 화학비료 구매납품 계약 체결. 계약금액은 450억3691만원이며, 이는 최근 매출액 대비 92.87%.

▲피에스엠씨, 올해 매출액 1000억원, 영업이익 38억원 전망.

▲화인자산관리, 여신전문금융업 등록 말소.

★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요

★ 손 안에서 보는 세상, 모바일 뉴시스

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
에버테크노,조선비즈,2014.01.08. 오후 4:20,"[조회답변] 에버테크노 ""자회사 에버파이어니어 매각 중단""","에버테크노(070480)는 자회사 에버파이어니어 매각 추진설에 대한 한국거래소의 조회공시 요구에 대해 “매각을 중단하기로 결정했다”고 답변했다.

회사 측은 “자금 확보를 위해 지난해 초부터 에버파이어니어(주)의 자회사와 그 자회사가 보유한 광산 매각을 추진했지만, 매수 의향을 가진 다수의 상대방과 조건 합의에 이르지 못했다”고 설명했다. 이어 “지난달 외부 컨설팅 회사의 평가 결과 현재 가치보다 매수 의향 회사들의 요구 금액이 낮아 광산 운영을 통한 수익 확보가 더 유리하다는 결론을 내렸다”고 덧붙였다.

[손덕호 기자 hueyduck@chosun.com]

chosunbiz.com"
에버테크노,머니투데이,2014.01.16. 오후 3:37,"에버테크노, 3.5억 규모 BW 만기전 취득","[머니투데이 김성은 기자]에버테크노는 조기상환청구를 사유로 3억5000만원 규모의 무보증 사모 신주인수권부사채를 만기전 취득했다고 16일 공시했다. 1주당 신주인수권행사가액은 6065원이며 만기일은 2015년 12월16일이다. 회사 측은 ""자기자금을 통해 장외매수로 취득 후 소각했다""고 밝혔다.





[오늘의 HOT포토][스페셜 포토][손안의 경제뉴스 머니투데이 모바일웹]

김성은기자 gttsw @
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에버테크노,한국경제,2014.01.16. 오후 4:13,"에버테크노, 3.5억 BW 채권 만기 전 취득","[ 이민하 기자 ] 에버테크노는 신주인수권부사채(해외신주인수권부사채) 조기 상환 청구로 만기 전 사채를 취득했다고 16일 공시했다. 신주인수권부사채 권면총액인 6억5000만원 중 3억5000만원이 조기상환 청구됐다.

한경닷컴 이민하 기자 minari@hankyung.com

[한경+ 구독신청] [기사구매] [모바일앱]  ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지"
에버테크노,조선비즈,2014.03.14. 오전 10:15,"[특징주] 에버테크노·케이디씨, 관리종목 지정 우려에 하한가","에버테크노(070480)와 케이디씨(029480)가 관리종목으로 지정될 수 있다는 우려에 장 초반 하한가를 기록하고 있다.

14일 오전 9시 58분 현재 에버테크노와 케이디씨는 가격제한폭까지 하락해 각각 1460원, 1510원에 거래되고 있다.

전날 한국거래소는 에버테크노와 케이디씨에 최근 3사업연도 중 2산업연도에 자기자본의 50%를 초과하는 법인세 비용차감 전 계속사업손실이 발생, 관리종목 지정이 우려된다고 밝혔다.

[손덕호 기자 hueyduck@chosun.com]

chosunbiz.com"
에버테크노,아시아경제,2014.03.19. 오후 2:20,"[특징주]에버테크노, 관리종목 지정 우려에 연일 ↓","[아시아경제 정준영 기자]에버테크노가 관리종목 지정 우려에 연일 하락세를 면치 못하고 있다.

19일 오후 2시 14분 현재 에버테크노는 전일대비 14.43% 하락한 907원에 거래되고 있다. 1060원에 거래를 마친 전날까지 3거래일 연속 하한가를 기록했고 지난 12일부터 6거래일째 내림세다.

앞서 코스닥시장본부는 지난 13일 에버테크노에 대해 관리종목지정우려에 따른 주권매매거래정지를 공시했다. 최근 3사업연도중 2사업연도에 자기자본 50%를 초과하는 법인세비용차감전 계속사업손실이 발생해 연결감사보고서로 확인될 경우 관리종목으로 지정될 수 있다는 것.

정준영 기자 foxfury@asiae.co.kr

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>"
