종목명,신문사,시간,제목,본문
에이스하이텍,조선비즈,2014.10.27. 오후 2:31,"[조회답변] 에이스하이텍 ""주가 급락 관련 공시할 사항 없어""","에이스하이텍(071930)은 최근의 주가 급락과 관련, 한국거래소 코스닥시장본부의 조회공시 요구에 “별도로 공시할 중요한 정보가 없다”고 27일 답변했다. 회사측은 “다만 소액공모 유상증자 등의 발행을 검토 중이나 현재까지 확정된 사항이 없어, 구체적인 내용이 확정되는 시점에 재공시할 계획”이라고 덧붙였다.

[노자운 기자 noja@chosun.com]

chosunbiz.com"
에이스하이텍,매일경제,2014.10.27. 오후 5:35,[코스닥 공시] 에이스하이텍 / 서한 / 에이티테크놀러지 등,"◇에이스하이텍＝최근 주가 급락과 관련해 소액공모 유상증자와 임시 주주총회 개최를 검토 중.
◇서한＝미래자산개발과 281억원 규모 제주 건입동 2차 호텔 신축공사 계약체결.
◇에이티테크놀러지＝안정적인 영업기반 구축을 위해 자회사 테스토피아를 흡수합병키로 결정.
◇톱텍＝삼성디스플레이와 301억원 규모 베트남 OLED 모듈 공정장비 공급계약 체결.
◇동국S&C＝151억원 규모 윈드토너 공급계약 체결.
◇금성테크＝운영자금 마련을 위해 10억원 규모 3자배정 유상증자 결정.

▶ 네이버 뉴스스탠드에서 매일경제를 MY뉴스로 구독하세요
[매일경제 모바일 서비스 | 페이스북] [매일경제 구독신청] [오늘의 매일경제]

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
에이스하이텍,머니투데이,2014.10.31. 오전 11:32,"에이스하이텍, 어음금 관련 소송 승소","[머니투데이 김성은 기자]에이스하이텍은 구일종합건설이 회사에 대해 제기했던 12억원 규모 어음금 관련 소송에서 승소했다고 31일 공시했다.

회사 측은 ""원고를 상대로 손해배상 등 소송을 제기할 예정""이라고 말했다.
[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['취업의 모든 것' 잡드림 ]

김성은기자 gttsw@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에이스하이텍,이데일리,2014.10.31. 오전 11:37,"에이스하이텍, 12억 규모 어음금 청구 소송서 승소","[이데일리 김도년 기자] 에이스하이텍(071930)은 서울중앙지방법원으로부터 구일종합건설이 제기한 12억 규모의 어음금 청구 소송에서 에이스하이텍 측이 승소한 사실을 확인했다고 31일 공시했다.

회사 측은 “소송 대리인을 통해 원고를 상대로 손해배상 등 소송을 제기할 예정”이라고 밝혔다.





김도년 (kdn82@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에이스하이텍,한국경제,2014.10.31. 오전 11:38,"에이스하이텍, 어음금 관련 소송서 승소","[ 강지연 기자 ] 에이스하이텍은 31일 구일종합건설이 제기한 어음금 관련 소송에서 승소했다고 공시했다.

회사 측은 ""서울중앙지방법원이 원고 패소 판결했다""며 ""소송대리인을 통해 향후 원고를 상대로 손해배상 등 소송을 제기할 예정""이라고 말했다.

한경닷컴 강지연 기자 alice@hankyung.com

[한경+ 구독신청] [기사구매] [모바일앱] [기사보다 빠른 주식정보 , 슈퍼개미 APP] ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지"
에이스하이텍,이데일리,2014.10.31. 오후 5:56,"에이스하이텍, 제이케이산업 대상 9.9억 규모 유상증자 결정","[이데일리 임성영 기자] 에이스하이텍(071930)은 운영자금 마련을 위해 제이케이산업을 대상으로 9억9960만원 규모의 유상증자를 결정했다고 31일 공시했다. 발행되는 신주95만2000주이며 신주발행가액은 1050원이다.

납입일은 내달 4일이며 신주상장 예정일은 내달 18일이다.





임성영 (rosa8341@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에이스하이텍,머니투데이,2014.10.31. 오후 5:59,"에이스하이텍, 9.9억원 규모 3자 배정 유상증자 실시","[머니투데이 오정은 기자]에이스하이텍은 31일 9억9900만원 규모 제3자 배정 유상증자를 실시한다고 공시했다. 3자 배정 대상자는 제이케이산업이다.


[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['취업의 모든 것' 잡드림 ]

오정은기자 agentlittle@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에이스하이텍,아시아경제,2014.10.31. 오후 6:00,"에이스하이텍, 제이케이산업 대상 약 10억원 규모 유상증자 결정","[아시아경제 최동현 기자] 에이스하이텍은 운영자금 마련을 위해 제이케이산업을 대상으로 9억9960만원 규모의 유상증자를 결정했다고 31일 공시했다.

발행신주는 95만2000주이며 신주발행가액은 1050원이다. 납입일은 내달 4일이며 신주상장 예정일은 내달 18일이다.

최동현 기자 nell@asiae.co.kr

▶ 아시아경제 기획특집 韓 주변 리더십 大충돌 ""아베vs시진핑""[루머앤진실] [네티즌핫이슈] [골프뉴스] [부동산소식] [자동차정보]

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
에이스하이텍,서울경제,2014.11.05. 오전 9:35,"[특징주]에이스하이텍, 자금 유치 실패 소식에 약세","에이스하이텍(071930)이 자금 유치 실패 소식에 약세를 보이고 있다.

에이스하이텍은 5일 오전 9시 30분 현재 코스닥 시장에서 전 날보다 60원(7.06%) 하락한 790원에 거래되고 있다.

에이스하이텍은 전날 공시를 통해 10억원 규모의 제3자 배정 유상증자를 진행했으나 신주 배정 대상자가 자금을 납입하지 않아 전액 미발행 처리됐다고 밝혔다.

박준석기자 pjs@sed.co.kr

[ⓒ 인터넷한국일보, 무단 전재 및 재배포 금지]"
에이스하이텍,아시아경제,2014.11.13. 오후 5:53,"에이스하이텍, 9.9억원 유상증자","[아시아경제 최대열 기자]에이스하이텍은 운영자금 9억9960만원을 조달하기 위해 제3자배정증자 방식으로 166만6000주를 유상증자키로 했다고 13일 공시했다.

최대열 기자 dychoi@asiae.co.kr

▶ 아시아경제 기획특집 韓 주변 리더십 大충돌 ""아베vs시진핑""[루머앤진실] [네티즌핫이슈] [골프뉴스] [부동산소식] [자동차정보]

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
에이스하이텍,이데일리,2014.11.13. 오후 6:06,"에이스하이텍, 9.9억 규모 제3자배정 유상증자 결정","[이데일리 김도년 기자] 에이스하이텍(071930)은 운영자금 9억 9960만원을 조달하기 위해 제이케이산업을 대상으로 한 제3자배정 유상증자를 결정했다고 13일 공시했다. 신주는 166만 6000주로 신주 상장 예정일은 다음달 2일이다.

김도년 (kdn82@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에이스하이텍,매일경제,2014.11.13. 오후 10:03,[코스닥 공시] 에이스하이텍 / 대아티아이 / 인터파크 등,"◇에이스하이텍〓운영자금 마련 위해 9억9000만원 규모 3자배정 유상증자 결정.
◇대아티아이〓48억8500만원 규모 화성 동탄 상록아파트 전기공사 수주.
◇인터파크〓주식매수선택권 행사에 따른 자기주식 교부를 위해 자사주 1만7500주 처분 결정.
◇국제디와이〓단기차입금 27억원(자기자본 대비 40.31%) 증가 결정.
◇하림〓자회사 엔에스홈쇼핑 상근감사 일신상 이유로 중도 퇴임.
◇인포피아〓약제 포장장치용 카트리지 관련 특허 취득.

▶ 네이버 뉴스스탠드에서 매일경제를 MY뉴스로 구독하세요
[매일경제 모바일 서비스 | 페이스북] [매일경제 구독신청] [오늘의 매일경제]

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
에이스하이텍,머니투데이,2014.12.04. 오전 7:40,"[조회공시]에이스하이텍, 채권자에 의한 파산신청설","[머니투데이 김성은 기자]한국거래소는 4일 에이스하이텍에 대해 채권자에 의한 파산신청설과 관련해 사실여부 및 구체적인 내용에 대해 조회공시를 요구했다. 답변시한은 5일 오후 6시까지다.
[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['취업의 모든 것' 잡드림 ]

김성은기자 gttsw@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에이스하이텍,한국경제,2014.12.04. 오전 7:43,에이스하이텍 '파산신청설' 조회공시…매매거래 정지,"[ 권민경 기자 ] 한국거래소 코스닥시장본부는 4일 에이스하이텍에 '채권자에 의한 파산신청설'과 관련한 조회공시를 요구했다. 답변시한은 5일 오후 6시까지다.

한국거래소는 이와 함께 에이스하이텍의 조회결과 공시가 나온 후 30분 시점까지 이 회사에 대한 주권매매거래를 정지시키기로 했다.

한경닷컴 권민경 기자 kyoung@hankyung.com

[한경+ 구독신청] [기사구매] [모바일앱] [기사보다 빠른 주식정보 , 슈퍼개미 APP] ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지"
에이스하이텍,아시아경제,2014.12.04. 오전 7:48,"거래소, 에이스하이텍 파산신청설 조회공시 요구","[아시아경제 박민규 기자] 한국거래소 코스닥시장본부는 4일 에이스하이텍의 파산 신청설에 대해 조회공시를 요구했다. 답변 시한은 오는 5일 오후 6시까지다.

이와 함께 거래소는 에이스하이텍의 주식 거래를 정지시켰다.

박민규 기자 yushin@asiae.co.kr

▶ 아시아경제 기획특집 韓 주변 리더십 大충돌 ""아베vs시진핑""[루머앤진실] [네티즌핫이슈] [골프뉴스] [부동산소식] [자동차정보]

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
에이스하이텍,이데일리,2014.12.04. 오전 7:52,"에이스하이텍, 채권자 파산신청설..매매정지","[이데일리 김세형 기자]한국거래소는 4일 에이스하이텍(071930)에 대해 채권자에 의한 파산신청설의 사실여부에 대해 5일 오후 6시까지 공시하도록 요구하고 매매거래를 정지시켰다.

김세형 (eurio@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에이스하이텍,헤럴드경제,2014.12.04. 오전 8:25,"<생생코스닥> 에이스하이텍, 채권자에 의한 파산신청설 조회공시","한국거래소는 4일 에이스하이텍에 채권자에 의한 파산신청설의 사실여부 및 구체적인 내용을 묻는 조회공시를 요구했다.
답변시한은 5일 오후 6시까지다.

[헤럴드경제 뉴스스탠드] [헤럴드스탁마켓] [제3회 코리아헤럴드 청소년 외교아카데미]

[헤럴드경제 모바일 웹] [헤럴드경제 모바일앱] [SUPERICH] [REAL FOODS]



- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
에이스하이텍,매일경제,2014.12.04. 오전 8:38,"[Hot-Line] 에이스하이텍, 채권자 파산신청설 조회공시…매매 정지","한국거래소 코스닥시장본부는 4일 전자부품 제조업체 에이스하이텍에 채권자에 의한 파산신청설과 관련, 사실여부 및 구체적인 내용에 대한 조회공시를 요구했다. 답변시한은 5일 오후 6시까지다.

거래소는 이와 함께 에이스하이텍의 조회결과 공시가 나온 후 30분이 되는 시점까지 주권매매거래를 정지시키기로 했다.

[매경닷컴 김잔디 기자]




▶ 네이버 뉴스스탠드에서 매일경제를 MY뉴스로 구독하세요
[매일경제 모바일 서비스 | 페이스북] [매일경제 구독신청] [오늘의 매일경제]

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
에이스하이텍,파이낸셜뉴스,2014.12.04. 오전 9:01,"[공시]에이스하이텍, 채권자에 의한 파산신청설 조회공시 및 매매정지","한국거래소 코스닥시장본부는 4일 전자부품 제조업체 에이스하이텍에 채권자에 의한 파산신청설과 관련, 사실여부 및 구체적인 내용에 대한 조회공시를 요구했다. 답변시한은 5일 오후 6시까지다. 거래소는 아울러 에이스하이텍의 조회결과 공시가 나온 후 30분이 되는 시점까지 주권매매거래를 정지시키기로 했다.
bsk730@fnnews.com 권병석 기자




☞ 공식 SNS계정 [페이스북] [트위터] | ☞ 파이낸셜뉴스 [PC웹] [모바일웹] | ☞ 패밀리사이트 [부산파이낸셜뉴스] [fn아이포커스] [fn아트]


※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
에이스하이텍,이데일리,2014.12.04. 오전 9:31,"거래소, 에이스하이텍 채권자의 파산실청설 관련 조회공시 요구","[이데일리 김도년 기자] 한국거래소는 에이스하이텍(071930)에 대해 채권자에 의한 파산신청설의 사실 여부와 구체적인 내용에 대해 조회공시를 요구했다고 4일 공시했다. 답변 시한은 5일 오후 6시까지다. 거래소는 또 조회결과 공시 후 30분 경과 시점까지 주식 매매거래를 정지했다.





김도년 (kdn82@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에이스하이텍,조선비즈,2014.12.04. 오전 10:39,"한국거래소, 에이스하이텍에 파산신청설 관련 조회공시 요구","한국거래소는 에이스하이텍(071930)에 채권자에 의한 파산신청설의 사실여부 및 구체적인 내용에 대한 조회공시를 4일 요구했다. 답변시한은 5일 오후 6시까지다. 이와 관련해 조회결과 공시 후 30분 경과시점까지 주권 매매 거래를 정지한다고 밝혔다.

[이현승 기자 nalhs@chosun.com]

chosunbiz.com"
에이스하이텍,뉴시스,2014.12.04. 오전 11:24,"[4일 오전 공시]에이스하이텍, 채권자의 파산신청설 조회공시 外","【서울=뉴시스】

▲에이스하이텍, 한국거래소가 채권자에 의한 파산 신청설에 대한 조회공시 요구. 답변시한은 오는 5일 오후 6시.

▲진바이오텍, 바이오 리액션을 이용한 소맥과 귀리를 원료로 하는 사료곡물의 가공방법에 관한 특허권 취득.

▲인포피아, 약제포장장치의 정제분배기에 관한 특허권 취득.

▲유니테스트, SK하이닉스와 반도체 검사장비 공급계약 체결. 계약금액은 18억6400만원으로 최근 매출액 대비 11.4%.

▲디아이디, 공진형 무선 충전 수신기의 다중 조절 스위치 장치 및 그 방법에 관한 특허권 취득.

★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요

★ 손 안에서 보는 세상, 모바일 뉴시스

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
에이스하이텍,한국경제TV,2014.12.04. 오후 2:07,"[공시] 에이스하이텍, 파산신청설 조회공시","한국거래소 코스닥시장본부는 반도체 장비·부품 제조 업체인 에이스하이텍에 대해 채권자에 의한 파산신청설 사실여부와 구체적인 내용에 대한 조회공시를 요구했습니다.

답변시한은 5일 오후 6시까지입니다.

거래소는 이와 함께 조회결과 공시가 나온 후 30분이 되는 시점까지 에이스하이텍의 주권매매거래를 정지시키기로 했습니다.

정미형기자 mhchung@wowtv.co.kr

▶ 네이버 뉴스스탠드에서 한국경제TV 뉴스를 바로 만나세요 GO!"
에이스하이텍,머니투데이,2014.12.05. 오후 5:16,"에이스하이텍 채권자, 법원에 파산 신청","[머니투데이 이해인 기자]에이스하이텍은 5억원의 채권을 보유한 채권자가 청주지방법원을 통해 파산신청을 했다고 5일 공시했다.

회사 측은 ""파산신청의 내용을 파악 중에 있으며 파산신청에 대해 향후 파산절차 남용 방지를 위해 합의나 취하하지 않고 각하 또는 기각 되도록 신속히 대응 중""이라며 ""파산절차 남용 등 기타 사유로 각하 또는 기각 결정이 될 경우 당사 및 소액주주들의 피해에 대해 신청자를 상대로 손해배상 청구 소송을 진행할 것""이라고 설명했다.

한편 코스닥시장본부는 파산신청으로 인해 법원의 파산신청 기각결정 등 파산사유 해소를 확인하는 날까지 에이스하이텍의 주권매매거래를 정지했다.

[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['취업의 모든 것' 잡드림 ]

이해인기자 hilee@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에이스하이텍,이데일리,2014.12.05. 오후 5:38,"에이스하이텍 ""채권자가 법원에 파산신청""","[이데일리 임성영 기자] 에이스하이텍(071930)은 거래소의 채권자의 파산신청설에 대한 조회공시 요구에 “채권자 김병준씨가 청주지방법원에 파산신청(사건번호 2014하합5)을 했다”고 5일 밝혔다.

회사측은 “파산신청의 내용을 파악중에 있다”면서 “소송대리인을 통해 향후 파산절차 남용을 방지하기 위햐 합의나 취하하지 않고 각하 또는 기각 되도록 신속히 대응할 것”이라고 밝혔다.

이어 “이번 사건이 파산절차 남용등 기타 사유로 인해 각하 또는 기각 결정이 될 경우 당사 및 소액주주들의 피해에 대해 신청자를 상대로 손해배상 청구 소송을 진행 할 예정”이라고 말했다.

한편 신청인 김병준씨는 5억원 규모의 채권을 보유하고 있다.





임성영 (rosa8341@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에이스하이텍,이데일리,2014.12.05. 오후 5:40,"에이스하이텍, 파산사유 해소 확인일 까지 주권매매거래 정지","[이데일리 임성영 기자] 한국거래소 코스닥시장 본부는 에이스하이텍(071930)의 주권매매거래 정지기간이 조회결과 공시 후 30분 경과시점에서 법원의 파산신청 기각결정 등 파산사유 해소를 확인한 날까지로 변경됐다고 5일 공시했다.





임성영 (rosa8341@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에이스하이텍,머니투데이,2014.12.12. 오후 6:04,"에이스하이텍, 파산 신청 기각","[머니투데이 김도윤 기자]에이스하이텍은 청주지방법원으로부터 파산신청을 기각당했다고 12일 공시했다. 기각 사유는 결정문을 송달받는 즉시 재공시할 계획이다.

[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['취업의 모든 것' 잡드림 ]

김도윤기자 justice@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에이스하이텍,머니투데이,2014.12.12. 오후 6:31,"에이스하이텍, 주권매매거래정지 해제","[머니투데이 김도윤 기자]한국거래소는 에이스하이텍에 대해 파산신청사유가 해소됨에 따라 주권매매거래정지가 해제된다고 12일 공시했다. 해제일시는 이달 15일이다.

[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['취업의 모든 것' 잡드림 ]

김도윤기자 justice@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에이스하이텍,매일경제,2014.12.12. 오후 8:59,[코스닥 공시] 네오위즈게임즈 / 에이스하이텍 / 아이디엔 등,"◇네오위즈게임즈〓재무구조 개선 및 투자재원 확보 위해 630억원 규모의 토지 및 건물을 농협은행에 처분키로 결정.

◇에이스하이텍〓파산신청사유가 해소됨에 따라 한국거래소가 주권매매거래정지 해제 결정.

◇아이디엔〓신규사업 진출을 위해 생물공학 이용 개발을 영위하는 보타메디 주식 4만주를 취득하기로 결정.

◇우전앤한단〓경영효율을 높이기 위해 셋톱박스 사업부문을 분할해 신설회사 한단정보통신을 설립하기로 결정.




▶ 네이버 뉴스스탠드에서 매일경제를 MY뉴스로 구독하세요
[매일경제 모바일 서비스 | 페이스북] [매일경제 구독신청] [오늘의 매일경제]

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
