종목명,신문사,시간,제목,본문
썬텍,머니투데이,2017.03.28. 오전 7:55,"썬텍, 70억 규모 썬코어 주식 양수","[머니투데이 송학주 기자] 썬텍은 썬코어 주식 450만1607주를 양수한다고 28일 공시했다. 지분율은 11.39%로 양수금액은 약 70억원이다.


[▶깊이있는 투자정보 'TOM칼럼'][▶트렌드 리더의 스타일 지침서 '스타일M'][▶빵빵한 차&레이싱걸]

송학주 기자 hakju@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
썬텍,연합뉴스,2017.03.28. 오전 8:02,"썬텍, 썬코어 지분 11.39% 취득","(서울=연합뉴스) 유현민 기자 = 코스닥 상장사인 썬텍은 오일리스 베어링 제조업체 썬코어 주식 45만1천607주(지분율 11.39%)를 70억원에 양수하기로 했다고 28일 공시했다.

이는 자기자본의 27.12%에 해당하는 규모다.

회사 측은 ""사업 다각화를 통한 미래성장동력 확보 목적""이라고 설명했다.

hyunmin623@yna.co.kr

최신 유행 트렌드 총집결 #흥(클릭!)"
썬텍,연합뉴스,2017.03.28. 오전 8:10,"썬텍, 썬코어 지분 11.39% 취득…증자 참여(종합)","(서울=연합뉴스) 유현민 기자 = 코스닥 상장사인 썬텍은 오일리스 베어링 제조업체 썬코어 주식 45만1천607주(지분율 11.39%)를 70억원에 양수하기로 했다고 28일 공시했다.

이는 자기자본의 27.12%에 해당하는 규모다.

회사 측은 ""사업 다각화를 통한 미래성장동력 확보 목적""이라고 설명했다.

이와 관련 코스닥 상장사 썬코어는 70억원을 조달하기 위해 썬텍을 대상으로 45만1천607주를 발행하는 제3자배정 유상증자를 결정했다.

신주 발행가액은 1천555원이다. 신주 상장 예정일은 다음 달 19일이다.

hyunmin623@yna.co.kr

최신 유행 트렌드 총집결 #흥(클릭!)"
썬텍,아시아경제,2017.03.28. 오전 8:17,"썬텍, 썬코어 지분 11.39% 취득","[아시아경제 임혜선 기자]썬텍은 28일 사업다각화를 통한 미래성장동력 확보를 위해 오일리스 베어링 제조업체 썬코어 주식 450만1607주((지분율 11.39%)를 양수한다고 공시했다. 지분율은 11.39%로 양수금액은 약 70억원이다.




임혜선 기자 lhsro@asiae.co.kr

▶ 세상의 모든 재미 [티잼]
▶ 카드뉴스 ▶ 오늘의 운세

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
썬텍,뉴시스,2017.03.28. 오전 8:24,"썬텍, 70억 규모 썬코어 주식 양수…지분 11.39% 취득","【서울=뉴시스】김경원 기자 = 썬텍은 썬코어 주식 450만1607주를 70억원에 양수키로 결정했다고 28일 공시했다. 주당 취득가액은 주당 1555원이다.

이로써 썬텍은 썬코어 지분 11.39%를 취득하게 된다.

회사 측은 ""양수목적은 사업다각화를 통한 미래성장동력 확보를 위한 것""이라고 설명했다.

kimkw@newsis.com

뉴시스 뉴스, 네이버 뉴스 스탠드에서도 만나세요
뉴시스 SNS [페이스북] [트위터]

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
썬텍,이데일리,2017.03.28. 오전 8:29,"썬텍, 썬코어 지분 11.39% 취득","[이데일리 최정희 기자] 썬텍(122800)은 썬코어(051170) 주식 450만1607주를 취득, 지분율 11.39%를 보유하게 됐다고 28일 공시했다. 양수금액은 69억9999억원이다. 양수금액은 현금으로 지급한다. 이는 사업다각화를 통한 미래성장동력을 확보하기 위한 것이라고 밝혔다.

최정희 (jhid0201@edaily.co.kr)



＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
썬텍,이데일리,2017.03.28. 오전 9:08,"[특징주]썬텍, 썬코어 지분 취득에 썬텍·썬코어 모두 강세","[이데일리 최정희 기자] 썬텍(122800)이 썬코어(051170) 지분을 취득한다는 소식에 썬텍과 썬코어가 모두 강세를 보이고 있다.

28일 마켓포인트에 따르면 썬텍 주가는 이날 오전 9시 3분 현재 전 거래일보다 9.80% 오른 1960원에 거래되고 있다. 썬코어도 12.78% 오른 1505원에 거래중이다.

썬텍은 이날 장 개시 전에 썬코어 주식 450만1607주를 취득, 지분율 11.39%를 보유한다고 공시했다. 이에 따라 썬코어는 70억원 규모의 현금을 확보하게 된다. 또 썬코어는 이와는 별도로 썬테크놀로지스를 상대로 유상증자해 70억원의 자금을 확보할 예정이라고 밝혔다.

최정희 (jhid0201@edaily.co.kr)



＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
썬텍,연합뉴스,2017.03.28. 오전 9:12,"[특징주] 썬코어, 썬텍 유상증자 참여에 급등","(서울=연합뉴스) 박상돈 기자 = 썬코어가 썬텍을 대상으로 하는 제3자배정 유상증자 결정에 28일 장 초반 급등하고 있다.

이날 오전 9시 10분 현재 코스닥시장에서 썬코어는 전날보다 18.05% 오른 1천570원에 거래 중이다.

썬텍은 이날 장 개장 전 썬코어 주식 45만1천607주(지분율 11.39%)를 70억원에 양수하기로 했다고 공시했다. 썬코어는 70억원을 조달하기 위해 썬텍을 대상으로 45만1천607주를 발행하는 제3자배정 유상증자를 결정했다.

kaka@yna.co.kr

최신 유행 트렌드 총집결 #흥(클릭!)"
썬텍,헤럴드경제,2017.03.28. 오전 9:14,"썬텍, 썬코어 지분 11.39% 취득 결정","[헤럴드경제=증권팀] 썬테크놀로지스는 썬코어 주식 450만1607주를 양수하기로 결정했다고 28일 공시했다.

양수금액은 70억원이며 이는 총자산대비 16.60%, 자기자본대비 27.12%에 해당한다.

양수 후 지분율은 11.39%(450만1607주)이다.

회사측은 “사업다각화를 통한 미래성장동력 확보를 위한 것”이라고 밝혔다.

park@heraldcorp.com

▶영감이란 불꽃에 타오르게할 스토리(INSPIRE)

▶인기 무료 만화 ▶나만의 변호사 찾기



- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
썬텍,조선비즈,2017.03.28. 오전 9:59,"[특징주] 썬코어, 썬텍 70억 유증 소식에 강세","썬코어(051170)가 썬텍(122800)을 상대로 70억원 규모의 유상증자를 결정했다는 소식에 강세다.
28일 오전 9시 56분 현재 썬코어는 전날보다 11.90%(145원) 오른 1475원에 거래되고 있다. 같은 시각 썬텍은 전날보다 6.72%(120원) 오른 1905원에 거래 중이다.
썬코어는 이날 썬테크놀로지스(썬텍)을 상대로 보통주 약 450만주를 유상증자하기로 결정했다고 공시했다. 한 주당 1555원으로 총 70억원 규모다. 지분 비율로는 11.39%다. 한편, 썬텍 측은 “사업 다각화를 통한 미래성장동력을 확보하기 위해 지분 확보를 결정했다”고 설명했다.
[박현익 기자 beepark@chosunbiz.com]
chosunbiz.com"
썬텍,파이낸셜뉴스,2017.03.29. 오후 2:49,[fnRASSI]썬텍(122800) 전일대비 7.27% 상승,"썬텍(122800)은 현재 주가가 전일 대비 7.27% 상승한 2,065원 선에서 거래가 이루어지고 있다.

개인,외국인 투자자만 매매에 참여
최근 한달간 주체별 거래비중을 살펴보면 개인 비중이 96.83%로 가장 높았고, 외국인이 3.16%로 그 뒤를 이었다. 기관은 거래에 참여하지 않은 것으로 보인다. 그리고 최근 5일간 거래비중은 개인이 96.13%, 외국인이 3.86%를 보였고, 기관은 거래참여가 없었다.

주가등락폭 크고, 상장주식수 대비 거래량도 상당히 높아
최근 한달간 썬텍의 매매회전율을 분석한 결과 7일에 1번 꼴로 주식의 주인이 바뀐 것으로 나타났다. 이는 비정상적으로 높은 회전율을 보인 것으로 투자에 각별한 주의가 요망된다. 또한 평균적으로 장중 주가변동률이 12.2%에 달할 정도로 등락이 심하기 때문에 다시한번 주의가 필요하다.

'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
썬텍,머니투데이,2017.03.29. 오후 3:20,"[조회공시]썬텍, 썬코어 주식 양수결정 관련","[머니투데이 배영윤 기자] 한국거래소 코스닥시장본부는 썬텍에 (주)썬코어 주식 양수결정 관련 이사회 결의 효력정지 가처분 신청설의 사실여부와 구체적인 내용에 대한 조회공시를 29일 요구했다. 답변시한은 오는 30일 오후 12시까지다.


[▶깊이있는 투자정보 'TOM칼럼'][▶트렌드 리더의 스타일 지침서 '스타일M'][▶빵빵한 차&레이싱걸]

배영윤 기자 young25@

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
썬텍,파이낸셜뉴스,2017.03.30. 오전 11:07,"[fnRASSI]썬텍(122800), 52주 신저가 기록...-7.54% ↓","썬텍(122800)은 당일 1,595원까지 하락하며 52주신저가를 기록했다. 동종목의 현재 주가는 전일대비 -7.54% 하락한 1,595원 선에서 이루어지고 있다. 거래일을 기준으로 최근 3일간 평균 거래량은 580만 주이다. 이는 60일 일 평균 거래량 396만 주와 비교해보면 최근 거래량이 다소 증가했다는 것을 알 수 있다.

기관/개인 순매수, 외국인은 순매도(한달누적)
전일 외국인과 기관이 각각 126,587주, 주를 순매수 했다. 4주간을 기준으로 보면 기관이 매수의 관점을 유지한 채 6주를 순매수했고, 개인들도 순매도를 기록하다가 다시 순매수로 돌아서면서 2,749주를 순매수했다. 반면 그 동안 외국인은 매도 우위로 반전되면서 2,755주를 순매도했다.

주가등락폭 크고, 상장주식수 대비 거래량도 상당히 높아
최근 한달간 썬텍의 매매회전율을 분석한 결과 7일에 1번 꼴로 주식의 주인이 바뀐 것으로 나타났다. 이는 비정상적으로 높은 회전율을 보인 것으로 투자에 각별한 주의가 요망된다. 또한 평균적으로 장중 주가변동률이 20%에 달할 정도로 등락이 심하기 때문에 다시한번 주의가 필요하다.

'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
썬텍,매일경제,2017.03.31. 오전 9:50,[Hot-Line] `적정` 감사보고서 제출한 씨그널엔터·디엔에이링크·썬텍 동반 급등,"뒤늦게 감사보고서를 제출한 씨그널엔터테인먼트와 디엔에이링크, 썬텍 등이 동반 급등세다.

31일 오전 9시 34분 현재 씨그널엔터테인먼트그룹은 전일 대비 63원(17.40%) 오른 425원에 거래되고 있다.

같은 시간 디엔에이링크는 16.33%, 썬텍은 11.04% 급등 중이다.

이들 세 회사는 전날 감사의견 '적정'을 받은 감사보고서를 제출했다.

세 회사의 주가 강세는 감사보고서 제출이 늦어지면서 상장폐지 가능성이 제기됐지만 감사의견 '적정'을 받으면서 투자자들의 우려가 일부 해소된 데 따른 것으로 풀이된다.

[디지털뉴스국 고득관 기자]



[매일경제 공식 페이스북] [오늘의 인기뉴스] [매경 프리미엄]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
썬텍,이데일리,2017.03.31. 오후 1:29,[특징주]막판 감사보고서 제출…DNA링크·썬텍·씨그널엔터 ‘급등’,"[이데일리 이명철 기자] 사업보고서 제출 시기가 다 돼서야 감사보고서를 제출해 감사의견 ‘적정’을 받은 기업들이 강세를 나타내고 있다.

31일 오후 1시27분 현재 씨그널엔터테인먼트그룹(099830) 주가는 전일대비 가격제한폭(29.83%)까지 오른 470원을 기록 중이다. 디엔에이링크(127120)와 썬텍(122800) 주가도 각각 29.30%, 27.60% 상승한 4435원, 1965원에 거래되고 있다. 뒤늦게나마 감사보고서를 냄에 따라 상장 폐지를 면하게 됐다는 안도감에 다시 매수세가 몰리는 것으로 풀이된다.

이들 기업은 전날 장 종료 후 감사보고서를 제출하고 감사의견 ‘적정’을 받았다고 공시했다. 12월 결산법인은 사업보고서 제출 기한인 31일까지 감사보고서를 내지 못할 경우 관리종목으로 지정되고 심할 경우 상장 폐지까지 검토된다.

이명철 (twomc@edaily.co.kr)



＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
썬텍,아시아경제,2017.03.31. 오후 1:59,"[특징주]감사보고서 '적정' 썬텍, 급등세","[아시아경제 임혜선 기자]뒤늦게 감사보고서를 제출한 썬텍이 급등세다.

31일 오후 1시57분 현재 썬텍은 전일보다 28.90% 오른 1985원에 거래되고 있다.

전날 썬텍은 감사의견 '적정'을 받은 감사보고서를 제출했다.




임혜선 기자 lhsro@asiae.co.kr

▶ 세상의 모든 재미 [티잼]
▶ 카드뉴스 ▶ 오늘의 운세

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
썬텍,파이낸셜뉴스,2017.03.31. 오후 2:12,"[fnRASSI]썬텍, 상한가 기록","썬텍(122800)은 상한가를 기록하고 있다. 동종목은 현재 2,000원선에서 이루어지고 있다.

참고로 52주 최고가는 9,600원(16년 05월 13일), 최저가는 1,535원(17년 03월 30일)원이다. 최근 3일동안 평균 거래량은 983만 주이다. 이는 250일 일 평균 거래량 276만 주와 비교해보면 최근 거래량이 급격히 늘어났다는 것을 알 수 있다.

주가등락폭 크고, 상장주식수 대비 거래량도 상당히 높아
최근 한달간 썬텍의 매매회전율을 분석한 결과 6일에 1번 꼴로 주식의 주인이 바뀐 것으로 나타났다. 이는 비정상적으로 높은 회전율을 보인 것으로 투자에 각별한 주의가 요망된다. 또한 평균적으로 장중 주가변동률이 20.87%에 달할 정도로 등락이 심하기 때문에 다시한번 주의가 필요하다.

개인,외국인만 거래 참여
최근 한달간 주체별 거래비중을 살펴보면 개인이 96.46%, 외국인이 3.52%를 보였고, 기관은 거래참여가 없었다. 그리고 최근 5일간 거래비중은 개인이 95.37%, 외국인이 4.62%를 보였고, 기관은 거래참여가 없었다.

'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
썬텍,파이낸셜뉴스,2017.04.03. 오전 11:03,[fnRASSI]썬텍 전일대비 11.75% 상승,"썬텍(122800)은 현재 주가가 전일 대비 11.75% 상승한 2,235원 선에서 거래가 이루어지고 있다.

외국인, 기관 모두 보유량 증가 (5일 누적)
최근 5일간 동종목의 외국인 투자자는 119,659주 순매수하였고 마찬가지로 기관은 52주 순매수하였다. 전날 두 주체 각각 9,612주, 52주 순매수하며 보유 비율을 늘렸다.

다음 표는 동종목의 외국인, 기관의 일별 순매수량을 나타낸 것이다.



주가등락폭 크고, 상장주식수 대비 거래량도 상당히 높아
최근 한달간 썬텍의 매매회전율을 분석한 결과 5일에 1번 꼴로 주식의 주인이 바뀐 것으로 나타났다. 이는 비정상적으로 높은 회전율을 보인 것으로 투자에 각별한 주의가 요망된다. 또한 평균적으로 장중 주가변동률이 17.5%에 달할 정도로 등락이 심하기 때문에 다시한번 주의가 필요하다.

'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
썬텍,파이낸셜뉴스,2017.04.03. 오후 3:02,[fnRASSI]썬텍(122800) 전일대비 8.5% 상승,"썬텍(122800)은 현재 주가가 전일 대비 8.5% 상승한 2,170원 선에서 거래가 이루어지고 있다.

외국인, 기관 모두 보유량 증가 (5일 누적)
최근 5일간 동종목의 외국인 투자자는 119,659주 순매수하였고 마찬가지로 기관은 52주 순매수하였다. 전날 두 주체 각각 9,612주, 52주 순매수하며 보유 비율을 늘렸다.

다음 표는 동종목의 외국인, 기관의 일별 순매수량을 나타낸 것이다.



개인,외국인 투자자만 매매에 참여
최근 한달간 주체별 거래비중을 살펴보면 개인 비중이 96.61%로 가장 높았고, 외국인이 3.37%로 그 뒤를 이었다. 기관은 거래에 참여하지 않은 것으로 보인다. 그리고 최근 5일간 거래비중은 개인이 96.15%, 외국인이 3.83%를 기록한 것으로 나타났다.

'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 세상의 모든 골 때리는 이야기 'fn파스'
▶ 속보이는 연예뉴스 fn스타

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
썬텍,이데일리,2017.04.04. 오전 8:12,"썬텍, 주총 속회에 감사보수한도 원안 의결","[이데일리 최정희 기자] 썬텍(122800)은 지난달 31일 정기주주총회를 열고 제38기 재무제표 승인 및 이사와 감사 보수한도 승인 절차를 밟았으나 이사, 감사 보수한도 승인에 대해선 부결된 바 있다. 그러나 3일 오후 5시경 주주총회를 속회에 감사 보수한도에 대해서만 원안대로 가결하고, 이사 보수한도는 부결하기로 했다고 정정공시를 냈다.

최정희 (jhid0201@edaily.co.kr)



＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
썬텍,아시아경제,2017.04.07. 오전 7:26,"썬텍, 도담시스템스 주식 100만주 50억 취득…'출자전환'","[아시아경제 최동현 기자] 썬텍이 도담시스템스 주식 100만주(70.98%)를 50억원에 취득키로 결정했다고 7일 공시했다.

썬텍 측은 ""대여금 출자전환을 통해 주식을 취득한 것""이라며 ""사업다각화를 통한 미래성장동력을 확보할 것""이라고 설명했다.

도담시스템스의 최대주주는 기존 썬코어에서 썬텍으로 변경될 예정이다.

최동현 기자 nell@asiae.co.kr

▶ 세상의 모든 재미 [티잼]
▶ 카드뉴스 ▶ 오늘의 운세

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
썬텍,머니투데이,2017.04.07. 오전 7:35,"썬텍, 도담시스템즈 주식 100만주 취득","[머니투데이 권혜민 기자]
썬텍은 시뮬레이터 개발 업체인 도담시스템즈의 주식 100만주를 50억원에 취득하기로 결정했다고 7일 공시했다. 취득방법은 대여금의 출자전환을 통해 이뤄진다. 회사측은 ""사업다각화를 통한 미래성장동력 확보를 위한 것""이라고 설명했다.


[▶깊이있는 투자정보 'TOM칼럼'][▶트렌드 리더의 스타일 지침서 '스타일M'][▶빵빵한 차&레이싱걸]

권혜민 기자 aevin54@

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
썬텍,연합뉴스,2017.04.07. 오전 8:22,"썬텍, 도담시스템즈 지분 71% 50억원에 취득","(서울=연합뉴스) 권수현 기자 = 코스닥 상장사 썬텍은 항공기 시뮬레이터 개발 업체 도담시스템스 지분 70.98%(100만주)를 50억원에 취득하기로 했다고 7일 공시했다.

이에 따라 도담시스템스의 최대주주는 썬코어에서 썬텍으로 변경된다.

썬텍은 ""신규 사업에 진출해 사업 다각화로 미래 성장동력을 확보하고자 이같이 결정했다""며 ""대여금 출자전환을 통해 주식을 취득했다""고 설명했다.

inishmore@yna.co.kr

최신 유행 트렌드 총집결 #흥(클릭!)"
