종목명,신문사,시간,제목,본문
씨엘인터내셔널,이데일리,2016.01.28. 오후 2:21,"씨엘인터내셔널, 中업체에 122억 규모 화장품 독점공급","[이데일리 이재호 기자] 씨엘인터내셔널(037340)은 중국석유생활망(CNPCLIFE)과 122억원 규모의 화장품 독점공급 계약을 체결했다고 28일 공시했다. 중국석유(CNPC)에 소모성 제품과 직영주유소 내 편의점 물품, 임직원 복지몰 물품 등을 공급하는 중국석유생활망에 한국산 화장품을 공급하는 계약이다. 계약기간은 오는 4월 26일까지다.

이재호 (haohan@edaily.co.kr)


▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스
▶핫 초이스 ★ 男心 저격수 `애플힙` 그녀

＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
씨엘인터내셔널,아시아경제,2016.01.28. 오후 2:27,"씨엘인터내셔널, 中 회사와 123억원 규모 화장품 공급 계약","[아시아경제 박선미 기자]씨엘인터내셔널은 중국석유생활망(CNPCLIFE)과 122억7570만원 규모의 화장품 독점공급계약을 체결했다고 28일 공시했다. 계약금액은 회사 최근 매출액의 58.31%에 해당한다.



박선미 기자 psm82@asiae.co.kr

▶ 주요 이슈의 재구성, 촌철살인 이미지 파일 '카드뉴스'
▶ 농업과 내:일의 만남, ""나우올제 크로스미디어""
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
씨엘인터내셔널,머니투데이,2016.01.28. 오후 2:28,"씨엘인터내셔널, 중국석유생활망과 122.7억대 화장품 독점공급 계약","[머니투데이 박상빈 기자] 씨엘인터내셔널은 28일 중국석유생활망과 122억7570만원 규모의 화장품 독점공급계약을 체결했다고 공시했다. 계약규모는 2014년 매출액대비 58.31%다. 계약기간은 오는 4월26일까지다.

['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][오늘 나의 운세는? '머니투데이운세' ][아찔한 girl~ 레이싱모델 핫포토 ]

박상빈 기자 bini@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
씨엘인터내셔널,헤럴드경제,2016.01.28. 오후 3:00,"<생생코스닥>씨엘인터내셔널, 中 업체와 122.7억 규모 화장품 독점 공급계약","씨엘인터내셔널은 CNPCLIFE(중국석유생활망)과 122억7570만원 규모의 화장품 독점 공급계약을 체결했다고 28일 공시했다.

이는 2014년 매출액 대비 58.31%에 해당하며 계약기간은 오는 4월 26일까지다.



겨드랑이, 착색된 피부톤 밝게 하려면..

김현주 이미연 냉부 등...215억원에 중국 자본 품으로



[글로벌 인재들의 필수 역량, SKEC 영어글쓰기대회] [주니어 영어 신문의 가장 효율적인 학습 서비스]
[헤럴드경제] [SUPERICH] [REAL FOODS] [헤럴드증권방송] [HOOC]

- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
씨엘인터내셔널,서울경제,2016.01.28. 오후 3:58,"씨엘인터내셔널, 중국 업체에 123억 규모 화장품 독점공급계약","씨엘인터내셔널(037340)은 중국의 CNPCLIFE(중국석유생활망)으로부터 123억원 규모의 화장품 독점공급계약을 체결했다.

이는 최근 매출액 대비 58.31%에 해당하며, 계약기간은 2016년 4월 26일까지이다.

< 본 정보는 한국미디어네트워크에서 제공하는 투자판단의 참고사항입니다. >



▶ 3일간 100% 무료 종목추천 문자 서비스 신청하기
[ⓒ 한국미디어네트워크, 무단 전재 및 재배포 금지]"
씨엘인터내셔널,매일경제,2016.01.28. 오후 5:34,[코스닥 공시] 씨엘인터내셔널 / 서화정보통신 / 투비소프트 등,"◇씨엘인터내셔널〓중국석유생활망과 122억원 규모 화장품 독점 공급계약 체결.

◇서화정보통신〓SK텔레콤과 3억2344만원 규모 중계기 공급계약 체결.

◇투비소프트〓왕강 전 알리바바 부총재로부터 20억원 규모의 투자를 유치.

◇주성엔지니어링〓SK하이닉스와 157억원 규모의 공급계약을 체결.

◇로보스타〓중국 충칭 BOE와 41억6965만원의 제조용 로봇 공급계약을 체결.

◇유진로봇〓인천시 경제자유구역청으로부터 49억8807만원 규모의 토지를 취득하기로 결정.



[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
씨엘인터내셔널,서울경제,2016.01.29. 오전 7:02,"[터치!Up&Down]씨엘인터내셔널, 中기업 공급계약 소식에 상한가","제조업체 씨엘인터내셔널이 중국 기업과 화장품 공급계약을 체결했다는 소식에 상한가를 기록했다.

28일 씨엘인터내셔널은 전일보다 가격제한폭인 29.86%상승하며, 3,610원에 거래를 마쳤다.

이날 엘인터내셔널은 중국 유통업체 중국석유생활망과 122억7,570만원 규모의 화장품 독점공급계약을 체결했다고 공시했다. 이번 계약금액은 2014년 연결매출액 대비 58.31%에 해당하며 계약 종료일은 오는 4월 26일이다.

송종호기자 joist1894@sed.co.kr


▶ 돈이 보이는 뉴스 '서울경제 페이스북' ""좋아요 클릭클릭~""
▶ '썸 타는' 특별한 뉴스~ '서울경제썸 페이스북' 바로가기~
[ⓒ 서울경제, 무단 전재 및 재배포 금지]"
씨엘인터내셔널,조선비즈,2016.01.29. 오후 2:03,"씨엘인터내셔널, 중국석유생활망 1차 단체의료관광객 방문","씨엘인터내셔널(037340)은 지난 28일 중국석유생활망 유연무가(북경)과기유한책임공사 건강검진 시범단 11명이 1차 건강검진을 받기 위해 카톨릭관동대 인천국제성모병원에 방문했다고 29일 밝혔다.
건강검진 시범단은 중국석유와 중국석유생활망의 최고위층 임원들로 인천국제성모병원에서 병원시설 시찰과 VIP건강검진을 받으며 이번 방문을 통해 향후 중국석유임직원 건강검진프로그램의 정상적인 진행여부를 확인할 예정이다.
씨엘인터네셔널 제공
이번 4박 5일 일정의 방문 동안 시찰단은 건강검진 이외에도 씨엘 사후면세점과 갤러리, 관련생산업체를 방문할 예정이다.
씨엘인터내셔널 관계자는 ""카톨릭관동대 인천국제성모병원은 신제품 개발공급, 사후면세점 사업, 중국석유 임직원 대상 건강검진 사업 등 씨엘인터내셔널과 다양한 공동사업을 진행해 상호간 시너지를 창출할 예정""이라고 말했다.
카톨릭관동대 국제 성모병원 관계자는 ""성모병원의 수준 높은 의료기술과 인천시의 다양한 관광인프라가 결합해 지속적인 의료관광 방문이 이뤄질 수 있도록 노력할 예정""이라고 말했다.
[김참 기자 pumpkins@chosunbiz.com]

[조선비즈 바로가기] [위클리비즈] [페이스북] [카카오스토리]
chosunbiz.com"
씨엘인터내셔널,아시아경제,2016.01.29. 오후 2:16,"씨엘인터내셔널, 중국석유생활망 단체 의료관광객 1차 방문","[아시아경제 팍스넷 공도윤 기자] 씨엘인터내셔널(이하 씨엘)이 “중국석유생활망 유연무가 과기유한책임공사(이하 중국석유생활망)의 임직원 건강검진 시범단 11명이 1차 건강검진을 받기 위해 어제 카톨릭관동대 인천국제성모병원에 방문했다”고 29일 밝혔다.

건강검진 시범단은 중국석유와 중국석유생활망의 최고위층 임원들로 4박5일간의 방문 일정을 통해 인천국제성모병원에서 병원시설 시찰 및 VIP건강검진을 받았다. 향후 중국석유 임직원의 건강검진프로그램 진행여부를 확인할 예정이다. 건강검진 외에도 MPT 몰의 씨엘 사후면세점, 갤러리, 관련생산업체를 방문하고 또한 케이뷰티앤스파( K-Beauty&SPA)도 체험할 예정이다.

씨엘 관계자는 “28일에 공시한 화장품 공급계약의 주 제품은 인천국제 성모병원이 자체 개발 완료한 기름때가 묻지 않는 신개발 핸드크림 제품으로 석유 채굴현장 임직원들에게 공급될 것”이라며 “인천국제성모병원은 신제품 개발공급, 사후면세점 사업, 중국석유 임직원 대상 건강검진 사업 등 씨엘과 다양한 공동사업을 진행해 상호간 시너지를 창출할 예정”이라고 말했다.

한편 인천국제성모병원 관계자는 “이번 중국석유 임원들의 1차 건강검진 방문을 환영하며, 성모병원의 수준 높은 의료기술과 인천시의 다양한 관광인프라가 결합해 지속적인 의료관광 방문이 이뤄질 수 있도록 노력하겠다”고 밝혔다.



▶ 주요 이슈의 재구성, 촌철살인 이미지 파일 '카드뉴스'
▶ 농업과 내:일의 만남, ""나우올제 크로스미디어""
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
씨엘인터내셔널,아시아경제,2016.02.02. 오후 6:09,"씨엘인터내셔널, 30억 규모 사모 CB 발행 결정","[아시아경제 조유진 기자] 씨엘인터내셔널은 운영자금 마련을 위해 30억원 규모의 사모 전환사채(CB) 발행을 결정했다고 2일 공시했다. 채권 만기는 2019년 2월2일로, 표면이자율과 만기이자율은 각각 0%다.



조유진 기자 tint@asiae.co.kr

▶ 주요 이슈의 재구성, 촌철살인 이미지 파일 '카드뉴스'
▶ 농업과 내:일의 만남, ""나우올제 크로스미디어""
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
씨엘인터내셔널,이데일리,2016.02.02. 오후 6:15,"씨엘인터내셔널, 엠에스피 대상 30억 규모 CB발행","[이데일리 임성영 기자] 씨엘인터내셔널(037340)은 운영자금 마련을 위해 (주)엠에스피를 대상으로 30억원 규모의 전환사채(CB)를 발행한다고 2일 공시했다. 청약일과 납입일은 오는 2월 2일이다.

사채의 표면이자율과 만기이자율은 0%이고, 사채 만기일은 2019년 2월 2일이다.

CB 전환가는 3588원이며 2017년 2월 2일부터 2019년 1월 2일까지 씨엘인터내셔널 보통주로 전환할 수 있다.





임성영 (rosa8341@edaily.co.kr)


▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스
▶핫 초이스 ★ 男心 저격수 `애플힙` 그녀

＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
씨엘인터내셔널,이데일리,2016.02.04. 오전 7:50,"씨엘인터내셔널, 이사직무집행정지 가처분 승소","[이데일리 이명철 기자] 씨엘인터내셔널(037340)은 성남지원이 박진환씨가 이사직무집행정지 가처분신청을 각하한다고 판결했다고 4일 공시했다. 법원은 소수주주인 채권자(박씨)가 해임청구권을 행사하려면 회사 발행주식 총수의 1만분의 50 이상의 주식을 보유해야 하지만 이에 미치지 못해 사건 신청이 부적법하다고 결정했다고 회사는 전했다.



이명철 (twomc@edaily.co.kr)


▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스
▶핫 초이스 ★ 男心 저격수 `애플힙` 그녀

＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
씨엘인터내셔널,머니투데이,2016.02.04. 오전 7:51,"씨엘인터내셔널 ""이사직무집행정지 가처분 신청 각하""","[머니투데이 민동훈 기자] 씨엘인터내셔널은 채권자 박진환씨가 성남지원에 제기한 이사 직무집행 정지가처분신청을 각하한다고 판결했다고 4일 공시했다.
['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][오늘 나의 운세는? '머니투데이운세' ][아찔한 girl~ 레이싱모델 핫포토 ]

민동훈 기자 mdh5246@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
씨엘인터내셔널,파이낸셜뉴스,2016.02.04. 오전 9:14,"[공시]씨엘인터내셔널, 이사직무집행정지 가처분 승소","씨엘인터내셔널은 성남지원이 박진환씨가 이사직무집행정지 가처분신청을 각하한다고 지난 3일 판결했다고 4일 공시했다. 회사는 법원이 ""소수주주인 채권자(박씨)가 해임청구권을 행사하려면 회사 발행주식 총수의 1만분의 50 이상의 주식을 보유해야 하지만 이에 미치지 못해 사건 신청이 부적법하다""고 결정했다고 밝혔다.

why@fnnews.com 원희영 기자

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
씨엘인터내셔널,머니투데이,2016.02.04. 오후 5:55,"씨엘인터내셔널, 최대주주 엠에스피이앤이 외 1인으로 변경","[머니투데이 민동훈 기자] 씨엘인터내셔널은 제3자배정 유상증자 참여로 인한 보유주식 증가에 따라 최대주주가 박종희씨에서 엠에스피이앤이 외 1인으로 변경됐다고 4일 공시했다.
['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][오늘 나의 운세는? '머니투데이운세' ][아찔한 girl~ 레이싱모델 핫포토 ]

민동훈 기자 mdh5246@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
씨엘인터내셔널,머니투데이,2016.02.04. 오후 5:59,"씨엘인터내셔널, 30억원 운영자금 마련위해 유상증자 결정","[머니투데이 민동훈 기자] 씨엘인터내셔널은 30억원 규모의 운영자금 마련을 위해 제3자배정 방식으로 보통주 100만주를 발행하는 유상증자를 결정했다고 4일 공시했다. 신주발행가액은 1주당 3005원으로, 신주 상장 예정일은 이달 24일이다.
['생존 재테크' 백과사전 ""재테크를 부탁해"" ][부자들에게 배우는 성공 노하우 '줄리아 투자노트' ][내 삶을 바꾸는 정치뉴스 'the 300'][오늘 나의 운세는? '머니투데이운세' ][아찔한 girl~ 레이싱모델 핫포토 ]

민동훈 기자 mdh5246@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
씨엘인터내셔널,이데일리,2016.02.04. 오후 6:21,"씨엘인터내셔널, 30억 규모 전환사채 발행 결정 취소","[이데일리 이명철 기자] 씨엘인터내셔널(037340)은 지난 2일 결정한 30억원 규모 제24회 무기명식 이권부 무보증 전환사채 발행을 취소한다고 4일 공시했다. 회사는 경영권분쟁소송 판결 결정전까지 전환사채 발행제한으로 발행을 취소했다고 설명했다. 이에 따라 제3자배정 유상증자로 진행할 계획이라고 전했다.



이명철 (twomc@edaily.co.kr)


▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스
▶핫 초이스 ★ 男心 저격수 `애플힙` 그녀

＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
씨엘인터내셔널,이데일리,2016.02.04. 오후 6:24,"씨엘인터내셔널, 30억 규모 제3자배정 유상증자 결정","[이데일리 이명철 기자] 씨엘인터내셔널(037340)은 운영자금 조달을 위해 30억500만원 규모의 제3자배정 유상증자를 결정했다고 4일 공시했다. 대상자는 (주)엠에스피이앤이다. (주)엠에스피이앤이 외 1인은 유증 참여에 따른 보유주식 증가로 최대주주에 올랐다.



이명철 (twomc@edaily.co.kr)


▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스
▶핫 초이스 ★ 男心 저격수 `애플힙` 그녀

＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
씨엘인터내셔널,한국경제,2016.02.05. 오후 9:52,[코스닥 증자공시] (5일) 씨엘인터내셔널 등,"▲씨엘인터내셔널=30억원 규모 제3자배정 유상증자, 최대주주 박종희 씨에서 엠에스피이앤이 외 1인으로 변경.
▲보타바이오=10억원 규모 제3자배정 유상증자 결정.


[한경닷컴 바로가기] [스내커] [한경+ 구독신청]
ⓒ '성공을 부르는 습관' 한경닷컴, 무단 전재 및 재배포 금지"
