종목명,신문사,시간,제목,본문
제이웨이,조선비즈,2014.06.03. 오후 5:40,"제이웨이, 송선용 공동대표이사 신규 선임","제이웨이(058420)는 송선용 공동대표이사를 신규 선임함에 따라 이인범, 백기운 각자대표이사 체제에서 이인범 각자대표이사, 백기운, 송선용 공동대표이사 체제로 변경한다고 3일 공시했다. 회사 측은 ""경영의 효율성 제고 및 책임 경영 강화를 위한 결정""이라고 밝혔다.

[이현승 기자 nalhs@chosun.com]

chosunbiz.com"
제이웨이,머니투데이,2014.06.03. 오후 5:51,"제이웨이, 송선용 공동대표이사 선임","[머니투데이 최경민 기자]제이웨이는 3일 이인범, 백기운 각자대표이사 체제에서 이인범 각자대표이사 및 백기운·송선용 공동대표이사 체제로 변경됐다고 공시했다.
[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]['소비자가 뽑는 올해의 차' 경품 이벤트!]

최경민기자 brown@

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
제이웨이,아시아경제,2014.06.03. 오후 5:56,"제이웨이, 송선용 공동대표이사 선임","[아시아경제 박혜정 기자]제이웨이는 이인범, 백기운 각자대표이사 체제에서 이인범 각자대표이사 및 백기운·송선용 공동대표이사 체제로 변경됐다고 3일 공시했다.

박혜정 기자 parky@asiae.co.kr

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>"
제이웨이,머니투데이,2014.07.07. 오전 10:28,"[더벨]제이웨이, 알루폼스코리아 인수 MOU 체결","[더벨 이윤재 기자][신규사업 진출 박차···알루미늄패널 기반으로 성장가능성 '기대']

더벨|이 기사는 07월07일(10:23) 자본시장 미디어 '머니투데이 thebell'에 출고된 기사입니다.


디지털 영화콘텐츠 공급 및 주문형비디오(VOD) 서비스사업을 하는 제이웨이가 신규사업 진출에 박차를 가한다.

제이웨이는 지난 3일 ㈜알루폼스코리아 인수를 위한 양해각서를 체결했다고 7일 밝혔다. 제이웨이는 알루폼스코리아의 성장성과 기술력에 관해 수집한 정보를 바탕으로 올 하반기 매출성장과 향후 지속적인 성장가능성이 확실하다고 판단했다.

알루폼스코리아는 알루미늄 패널을(PANEL)을 제조하는 회사다. 미국 수출에 힘입어 큰 성장세를 보이고 있으며, 미국판 거푸집의 미국특허권을 보유하고 있다. 최근 3년간 매출성장률 200%, 영업이익 12%를 달성했다. 재활용이 가능한 알루미늄 패널의 특성상 향후 영업이익률이 20%에 달할 것으로 기대를 모으고 있다.

알루미늄 패널 제작에 대한 발명특허 6건, 디자인특허16건 등을 보유하고 있다. 특히 제조물량 전체를 해외에 수출하고 있으며, 해외 회사들의 재구매 의사가 늘어나고 있는 상황이다.

알루폼스코리아의 제품은 공기시간 50% 이상 단축, 인건비 40%이상의 절감 효과 등 높은 경제성이 강점이다. 미국에서의 높은 만족도를 바탕으로 중남미, 동남아시아까지 판매망을 확대하고 있다. 향후 세계 최고의 거푸집 제품생산을 목표로 하고 있다.
[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹][2014 브라질 월드컵, 한눈에 보세요]

이윤재기자

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
제이웨이,이데일리,2014.08.01. 오후 5:49,"제이웨이, 이인범씨로 대표이사 변경","[이데일리 안혜신 기자] 제이웨이(058420)는 일신상의 사유로 백기운, 송선용 공동대표가 사임하면서 대표이사가 이인범씨로 변경됐다고 1일 공시했다.

안혜신 (ahnhye@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
제이웨이,머니투데이,2014.08.01. 오후 6:27,"제이웨이, 이인범 대표이사 체제로 변경","[머니투데이 최동수 기자]
제이웨이는 기존 공동대표인 백기운, 송선용이 일산상의 사유로 사임함에 따라 이인범 대표체제로 변경 됐다고 1일 공시했다.

[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]

최동수기자 firefly@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
제이웨이,매일경제,2014.08.01. 오후 8:42,[코스닥 공시] 테크윙 / 컴투스 / 제이웨이 등,"◇테크윙＝한국산업단지공단에서 토지 235억원에 취득.
◇컴투스＝자사주 1만2450주 처분 결정.
◇제이웨이＝백기운ㆍ송선용 대표 일신상 이유로 사임.
◇쎄니트＝대전 지족동 대지ㆍ건물ㆍ시설물 52억원에 취득.
◇케이씨티＝국민은행에 55억원대 단말관련기기 통합보수정비계약.
◇한국사이버결점使淪㈏�실畸뭘袁榻保側愎餠【?토지 235억원에 취득.
◇컴투스＝자사주 1만2450주 처분 결정.
◇제이웨이＝백기운ㆍ송선용 대표 일신상 이유로 사임.
◇쎄니트＝대전 지족동 대지ㆍ건물ㆍ시설물 52억원에 취득.
◇케이씨티＝국민은행에 55억원대 단말관련기기 통합보수정비계약.
◇한국사이버결제＝자사주 23만8095주 취득 결정.
▶ 네이버 뉴스스탠드에서 매일경제를 MY뉴스로 구독하세요 
[매일경제 모바일 서비스 | 페이스북] [매일경제 구독신청] [오늘의 매일경제]

 [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
제이웨이,머니투데이,2014.08.14. 오전 10:09,"제이웨이, 다음달 18일로 주총 연기","[머니투데이 최동수 기자]
제이웨이는 주주총회 소집 날짜를 오는 28일에서 다음달 18일로 변경했다고 14일 공시했다.

시간은 기존과 동일한 오전 9시고 주주총회 장소는 서울시 송파구 중대로4길 4 송파청소년수련관 2층 세미나실이다.

안건은 정관일부변경의 건과 이사 선임의 건 등 2건이다.

[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]

최동수기자 firefly@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
제이웨이,조선비즈,2014.08.29. 오후 5:47,"제이웨이, 전 대표이사 횡령·배임 혐의 피소","제이웨이(058420)는 백기운 전 대표이사가 재직 중 적법한 절차 없이 약속어음을 발행해 피소됐다고 29일 공시했다. 약속어음 발행 금액은 4억5000만원이며, 이는 자기자본 대비 3.74%에 해당한다.

회사측은 “백 전 대표를 29일 서울송파경찰서에 형사 고소했으며, 변동 사항이 발생할 경우 즉시 공시하겠다”고 밝혔다.

[노자운 기자 noja@chosun.com]

chosunbiz.com"
제이웨이,이데일리,2014.08.29. 오후 6:02,"제이웨이, 전 대표이사 횡령배임 혐의..거래정지","[이데일리 김대웅 기자] 제이웨이(058420)는 29일 “백기운 전 대표이사가 재직기간 중 적법한 절차를 거치지 않고 약속어음을 발행해 형사고소했다”고 공시했다.

약속어음 발행 금액은 4억5000만원이며, 이는 자기자본 대비 3.74% 규모다.

이에 따라 한국거래소는 제이웨이에 대해 상장적격성 실질심사 대상에 해당하는지 여부를 심사하기 위해 매매거래를 정지한다고 밝혔다.

김대웅 (daxiong@edaily.co.kr)


[종합 경제 뉴스 이데일리 모바일 웹][이데일리 TV][이데일리 ON][MP트래블러][마켓포인트][투자정보 앱 투자플러스][이데일리 창업]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
제이웨이,머니투데이,2014.08.29. 오후 6:40,"제이웨이, 4억규모 배임횡령 발생…주권매매 금지","[머니투데이 최동수 기자]
제이웨이는 백기운 전 대표이사가 재직기간 중 적법한 절차를 거치지 않고 4억5000만원규모의 약속어음을 발행해 배임혐의로 고소했다”고 29일 공시했다. 이는 자기자본대비 3.74% 규모다.

이에 한국거래소는 투자자 보호를 위해 이날 오후5시35분부터 상장적격성 실질심사 대사여부에 관한 결저일까지 주권매매 거래를 정지한다고 밝혔다.

[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]

최동수기자 firefly@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
제이웨이,머니투데이,2014.08.29. 오후 7:12,"제이웨이, 상반기 감사의견 '한정'","[머니투데이 최동수 기자]
제이웨이는 삼일회계법인으로부터 올 상반기 연결·별도 재무제표에 대한 의견한정 평가를 받았다고 29일 공시했다.

삼일회계법인은 제이웨이에 '부외부채와 관련한 불확실성(약속어음)'발행을 이유로 들었다.

앞서 제이웨이는 백기운 전 대표이사가 4억5000만원 규모 약속어음을 적법한 절차를 걸치지 아니하고 약속어음을 발행해 고소했다고 공시했다.

[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]['스페셜 걸' 포토][손안의 경제뉴스 머니투데이 모바일웹]

최동수기자 firefly@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
제이웨이,매일경제,2014.08.29. 오후 8:43,[코스닥 공시] 스포츠서울 / 제이웨이 / 터보테크 등,"◇스포츠서울＝사내이사와 최대주주 특수관계인 등을 대상으로 19억원 규모 3자배정 유상증자 결정.
◇제이웨이＝전 대표이사인 백기운 씨를 4억5000만원 상당의 횡령ㆍ배임 혐의로 형사고소. 한국거래소는 투자자 보호를 위해 매매거래 정지.
◇터보테크＝마크프로의 주식 102만주를 145억원가량에 처분키로 결정.
◇파트론＝주주가치 제고를 위해 자사주 50만주 취득하기로 결정.
◇덕산하이메탈＝화학소재사업 부문을 분할해 덕산네오룩스란 신설 회사로 신설 결정. 분할기일은 2014년 12월 30일.

▶ 네이버 뉴스스탠드에서 매일경제를 MY뉴스로 구독하세요
[매일경제 모바일 서비스 | 페이스북] [매일경제 구독신청] [오늘의 매일경제]

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
