종목명,신문사,시간,제목,본문
레드로버,이데일리,2019.04.30. 오후 5:43,"레드로버, 이사회 결의 효력정지 소송 피소","[이데일리 전재욱 기자] 레드로버(060300)는 김선욱씨로부터 이사회 결의 효력 정지 및 직무 집행정지 가처분 소송을 당했다고 30일 공시했다.

김씨는 소장에서 “지난 26일 레드로버 이사회결의를 무효 확인 청구 사건의 본안 판결 확정시까지 정지하라”며 “채무자 이재철, 차태석에 대한 이사지위부존재 확인 청구 사건의 본안 판결 확정시까지 이사의 직무를 집행하지 말라”고 주장했다. 소송은 서울중앙지법에서 진행된다.

전재욱 (imfew@edaily.co.kr)

인스타 친추하면 연극표 쏩니다! [티켓받기▶]
꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
레드로버,국민일보,2019.05.14. 오후 3:37,[코스닥]레드로버 경영권 분쟁 소송,"레드로버는 김선욱으로부터 이사회결의 무효확인등 청구의 소에 관한 소송이 제기됐다고 14일 공시했다.

한편, 레드로버는 장 마감 이후 해당 기업공시를 발표했으며 오늘 종가가 1,085원, 거래량은 416,399주로, 직전 거래일 대비 10원(+0.93%) 상승했다.

공시 전문으로 이동

스톡봇 기자

※ 이 기사는 국민일보와 엠로보가 개발한 증권뉴스 전용 인공지능 로봇 ‘스톡봇’이 금융감독원 전자공시시스템(DART)과 한국거래소(KRX) 데이터를 토대로 작성한 것입니다. 지속적인 업그레이드를 통해 더욱 풍부하고 정확한 내용을 담아 가겠습니다.

[네이버 메인에서 채널 구독하기]
[취향저격 뉴스는 여기] [의뢰하세요 취재대행소 왱]

GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
레드로버,아시아경제,2019.05.14. 오후 3:40,"레드로버, 이사회결의 무효확인 소송 피소","[아시아경제 이정민 기자] 레드로버는 김선욱씨가 서울지방법원에 회사와 이재철, 차태석씨를 상대로 이사회결의 무효확인 등 청구의 소를 제기했다고 14일 공시했다. 사측은 ""소송대리인을 통해 법적 절차에 따라 진행할 예정""이라고 설명했다.

이정민 기자 ljm1011@asiae.co.kr

▶ 네이버에서 아시아경제를 쉽게 만나보세요
▶ 경제 감각을 키우고 싶다면? ▶ 성공하는 기업의 비결은? 자산관리최고위과정 (2기 모집중 ~5/17)

<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>"
레드로버,이데일리,2019.05.14. 오후 3:52,"레드로버, 김선욱씨로부터 이사회 결의 무효 확인 피소","[이데일리 이슬기 기자] 레드로버(060300)는 김선욱씨가 레드로버를 상대로 지난 4월 26일자 이사회에서 대표이사 변경 및 경영지배인 선임한 이사회 결의가 무효임을 확인하는 취지의 소송을 제기했다고 14일 공시했다.

이슬기 (surugi@edaily.co.kr)

네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶]
꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
레드로버,국민일보,2019.05.14. 오후 4:33,[코스닥]레드로버 경영권 분쟁 소송,"레드로버는 김선욱으로부터 이사회결의 효력정지 및 직무집행정지 및 등기금지 가처분 신청서에 관한 소송이 제기됐다고 14일 공시했다.

한편, 레드로버는 장 마감 이후 해당 기업공시를 발표했으며 오늘 종가가 1,085원, 거래량은 421,165주로, 직전 거래일 대비 10원(+0.93%) 상승했다.

공시 전문으로 이동

스톡봇 기자

※ 이 기사는 국민일보와 엠로보가 개발한 증권뉴스 전용 인공지능 로봇 ‘스톡봇’이 금융감독원 전자공시시스템(DART)과 한국거래소(KRX) 데이터를 토대로 작성한 것입니다. 지속적인 업그레이드를 통해 더욱 풍부하고 정확한 내용을 담아 가겠습니다.

[국민일보 채널 구독하고 5000원 상품권 받기]
[취향저격 뉴스는 여기] [의뢰하세요 취재대행소 왱]

GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
레드로버,뉴시스,2019.05.14. 오후 4:58,"[공시]레드로버 ""김선욱씨, 이사회결의 무효확인 등 청구소송 제기""","【서울=뉴시스】하종민 기자 = 코스닥 상장사 레드로버(060300)는 김선욱씨가 이사회결의 무효확인등 청구의 소송을 제기했다고 14일 공시했다.

레드로버 관계자는 ""소송대리인을 통해 법적인 절차에 따라 진행할 예정""이라고 밝혔다.

hahaha@newsis.com

▶ 네이버에서 뉴시스 채널 구독하기

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
레드로버,국민일보,2019.05.16. 오후 5:42,레드로버 불성실 공시법인 지정예고,"레드로버는 공시불이행으로 불성실 공시법인으로 지정예고 됐다고 16일 공시했다.

사유는 소송 등의 제기ㆍ신청 지연공시이며, 불성실 공시법인 지정여부 결정시한은 2019년 6월 11일이다.

한편, 레드로버는 장 마감 이후 해당 기업공시를 발표했으며 오늘 종가가 1,085원, 거래량은 423,539주로, 직전 거래일 대비 30원(-2.69%) 하락했다.

공시 전문으로 이동

스톡봇 기자

※ 이 기사는 국민일보와 엠로보가 개발한 증권뉴스 전용 인공지능 로봇 ‘스톡봇’이 금융감독원 전자공시시스템(DART)과 한국거래소(KRX) 데이터를 토대로 작성한 것입니다. 지속적인 업그레이드를 통해 더욱 풍부하고 정확한 내용을 담아 가겠습니다.

[국민일보 채널 구독하고 5000원 상품권 받기]
[취향저격 뉴스는 여기] [의뢰하세요 취재대행소 왱]

GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
레드로버,머니투데이,2019.05.16. 오후 5:59,"코스닥시장본부, 레드로버 불성실공시법인 지정예고","[머니투데이 고석용 기자] 한국거래소 코스닥시장본부가 16일 레드로버에 대해 소송 등의 제기·신청에 대한 공시를 지연한 이유로 불성실공시법인 지정을 예고한다고 밝혔다. 불성실공시법인지정여부 결정시한은 다음달 11일이다.

고석용 기자 gohsyng@

▶'의문 투성이' 배우 한지성 교통사고
▶조 변호사의 가정상담소 ▶더 많은 기사 보러가기

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
레드로버,서울경제,2019.05.16. 오후 6:12,거래소 “레드로버 불성실공시법인 지정 예고”,"[서울경제] 한국거래소 코스닥시장본부가 레드로버(060300)에 대해 불성실공시법인 지정을 예고한다고 밝혔다. 불성실공시법인지정여부 결정시한은 다음달 11일이다.
/이완기기자 kingear@sedaily.com

[서울경제 바로가기]
▶ 텔레그램으로 서울경제 구독하기 | ▶ 네이버TV로 서울경제썸 구독하기
▶ 네이버 메인에서 'No. 1 뉴스' 서울경제를 만나보세요


저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
레드로버,아시아경제,2019.05.17. 오후 4:37,"레드로버, 대표이사 변경","[아시아경제 조호윤 기자]레드로버는 김만수 대표이사로 변경됐다고 17일 공시했다.

조호윤 기자 hodoo@asiae.co.kr

▶ 네이버에서 아시아경제를 쉽게 만나보세요
▶ 경제 감각을 키우고 싶다면? ▶ 자산관리최고위과정 2기 커뮤니티

<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>"
레드로버,서울경제,2019.05.17. 오후 5:42,"레드로버, 김만수 대표이사 신규 선임","[서울경제] 코스닥 상장사 레드로버(060300)는 김만수씨를 대표이사로 신규 선임했다고 17일 공시했다. 이전 김선욱 대표이사의 사임에 따른 조치다. /양사록기자 sarok@sedaily.com

[서울경제 바로가기]
▶ 텔레그램으로 서울경제 구독하기 | ▶ 네이버TV로 서울경제썸 구독하기
▶ 네이버 메인에서 'No. 1 뉴스' 서울경제를 만나보세요


저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
레드로버,뉴시스,2019.05.17. 오후 5:44,"[공시]레드로버, 김만수 대표이사로 변경","【서울=뉴시스】하종민 기자 = 코스닥 상장사 레드로버(060300)는 김선욱 대표이사 해임에 따라 김만수 대표이사를 신규 선임했다고 17일 공시했다.

hahaha@newsis.com

▶ 네이버에서 뉴시스 채널 구독하기

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
레드로버,머니투데이,2019.05.24. 오전 11:25,"레드로버, 이사회 결의 효력정지 소송 신청인 취하","[머니투데이 조한송 기자] 레드로버는 24일 신청인 김선욱 씨가 '이사회결의 효력정지 및 직무집행정지가처분' 소송을 취하했다고 공시했다.

조한송 기자 1flower@mt.co.kr

▶'의문 투성이' 배우 한지성 교통사고
▶조 변호사의 가정상담소 ▶더 많은 기사 보러가기

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
레드로버,이데일리,2019.05.24. 오후 1:52,"레드로버 ""이사회결의 효력정지 등 소송 3건 취하돼""","[이데일리 권효중 기자] 레드로버(060300)는 김선욱 씨가 서울중앙지방법원에 신청했던 이사회결의 효력정지 및 직무집행정지가처분 등 3건의 소송을 취하했다고 24일 공시했다.

권효중 (khjing@edaily.co.kr)

네이버 홈에서 ‘이데일리’ 뉴스 [구독하기▶]
꿀잼가득 [영상보기▶] , 청춘뉘우스~ [스냅타임▶]


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
레드로버,뉴시스,2019.05.24. 오후 2:43,"[공시]레드로버, 이사회 결의 효력정지 소송 신청인 취하","【서울=뉴시스】김제이 기자 = 레드로버는 24일 신청인 전 대표이사인 김선욱 씨가 '이사회결의 효력정지 및 직무집행정지가처분' 소송을 취하했다고 공시했다.

jey@newsis.com

▶ 네이버에서 뉴시스 채널 구독하기

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
레드로버,한국경제,2019.05.28. 오후 1:06,"'레드로버' 10% 이상 상승, 전일 외국인 대량 순매수","◆ 주체별 매매동향
- 전일 외국인 대량 순매수
지난 한달을 기준으로 보면 외국인이 6.8만주를 순매수했고, 개인들도 6.8만주를 순매수했다. 하지만 기관은 13주를 순매도했다. 같은 기간 거래 비중은 개인이 87.3% 로 가장 높고, 외국인은 11.1%로 그 뒤를 이었다. 기관은 거래에 거의 참여하지 않은 것으로 보인다.
한편 외국인은 이 종목에 대해서 최근 6일 연속 29.6만주 순매수를 하고 있다. 더욱이 전일 외국인이 대량 순매수를 하고 있어 투자자들의 관심이 집중되고 있다.

[그래프]레드로버 외국인/기관 매매동향


한경로보뉴스

이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.



▶ 네이버에서 '한국경제' 구독하고 비씨카드·한경레이디스컵 KLPGA 입장권 받자
▶ 한경닷컴 바로가기 ▶ 모바일한경 구독신청

ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
레드로버,파이낸셜뉴스,2019.05.28. 오후 1:09,[fnRASSI]레드로버(060300) 전일대비 8.42% 상승,"레드로버(060300)는 현재 주가가 전일 대비 8.42% 상승한 1,095원 선에서 거래가 이루어지고 있다.

외국인투자자 연속 6일 순매도
최근 5일간 동종목의 외국인 투자자는 367,837주 순매수하였고 반면 기관은 0주 순매도하였다. 전날 외국인은 153,137주 순매수했지만 기관은 순매수량이 0으로 보유비율 그대로 유지했다.

다음 표는 동종목의 외국인, 기관의 일별 순매수량을 나타낸 것이다.



상장주식수 대비 거래량은 1.6%로 적정수준
최근 한달간 레드로버의 상장주식수 대비 거래량을 비교해보니 일별 매매회전율이 1.6%로 집계됐다. 그리고 동기간 장중 저점과 고점의 차이인 일평균 주가변동률을 4.95%를 나타내고 있다.

'fnRASSI'는 금융 AI 전문기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다.

fnRASSI@fnnews.com fnRASSI

▶ 헉! 소리나는 스!토리 뉴스 [헉스]
▶ 클릭해, 뉴스 들어간다 [뉴스쿨]
▶ 세상에 이런일이 [fn파스]

※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
레드로버,국민일보,2019.05.31. 오후 6:00,[코스닥]레드로버 경영권 분쟁 소송,"레드로버는 이재철외 3명으로부터 주주총회 의안상정 및 결의금지신청에 관한 소송이 제기됐다고 31일 공시했다.

한편, 레드로버는 장 마감 이후 해당 기업공시를 발표했으며 오늘 종가가 1,150원, 거래량은 1,164,704주로, 직전 거래일 대비 65원(+5.99%) 상승했다.

공시 전문으로 이동

스톡봇 기자

※ 이 기사는 국민일보와 엠로보가 개발한 증권뉴스 전용 인공지능 로봇 ‘스톡봇’이 금융감독원 전자공시시스템(DART)과 한국거래소(KRX) 데이터를 토대로 작성한 것입니다. 지속적인 업그레이드를 통해 더욱 풍부하고 정확한 내용을 담아 가겠습니다.

[국민일보 채널 구독하고 5000원 상품권 받기]
[취향저격 뉴스는 여기] [의뢰하세요 취재대행소 왱]

GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
레드로버,국민일보,2019.06.04. 오후 5:20,[코스닥] 레드로버 15억원 규모 전환사채 발행 결정,"레드로버는 15억원 규모의 무기명식 무보증 무담보 사모 전환사채를 결정했다고 4일 공시했다.

발행대상자는 권혁찬 등이다.

사채의 표면이자율은 3.00%, 만기이자율은 4.00%이고, 전환비율은 100%, 전환가액(원/주)은 1,116원이다.

전환에 따라 발행할 주식은 주식회사 레드로버 기명식 보통주이고, 주식수는 1,344,086주이다.

한편, 레드로버는 장 마감 이후 해당 기업공시를 발표했으며 오늘 종가가 1,150원, 거래량은 683,703주로, 직전 거래일 대비 65원(+5.99%) 상승했다.

공시 전문으로 이동

스톡봇 기자

※ 이 기사는 국민일보와 엠로보가 개발한 증권뉴스 전용 인공지능 로봇 ‘스톡봇’이 금융감독원 전자공시시스템(DART)과 한국거래소(KRX) 데이터를 토대로 작성한 것입니다. 지속적인 업그레이드를 통해 더욱 풍부하고 정확한 내용을 담아 가겠습니다.

[국민일보 채널 구독하고 5000원 상품권 받기]
[취향저격 뉴스는 여기] [의뢰하세요 취재대행소 왱]

GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
레드로버,이데일리,2019.06.04. 오후 5:32,"레드로버, 15억 CB 발행","[이데일리 김대웅 기자] 레드로버(060300)는 타법인 증권 취득을 위해 15억원 규모의 전환사채(CB)를 발행한다고 4일 공시했다. 권혁찬, 김형빈을 대상으로 하며 사채 만기일은 2022년 6월 5일이다.

표면 이자율 3.0%, 만기 이자율 4.0% 조건이고 전환가는 주당 1116원이다.

김대웅 (daxiong@edaily.co.kr)

당첨자 2222명! 에어팟2, 갤럭시워치 [쏩니다▶]
한반도, 혼돈과 위기를 넘어서 [이데일리 전략포럼▶]


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
레드로버,국민일보,2019.06.04. 오후 5:53,레드로버 불성실 공시법인 지정예고,"레드로버는 공시불이행으로 불성실 공시법인으로 지정예고 됐다고 4일 공시했다.

사유는 소송 등의 제기·신청, 소송 등의 판결·결정 지연공시이며, 불성실 공시법인 지정여부 결정시한은 2019년 6월 28일이다.

한편, 레드로버는 장 마감 이후 해당 기업공시를 발표했으며 오늘 종가가 1,150원, 거래량은 683,703주로, 직전 거래일 대비 65원(+5.99%) 상승했다.

공시 전문으로 이동

스톡봇 기자

※ 이 기사는 국민일보와 엠로보가 개발한 증권뉴스 전용 인공지능 로봇 ‘스톡봇’이 금융감독원 전자공시시스템(DART)과 한국거래소(KRX) 데이터를 토대로 작성한 것입니다. 지속적인 업그레이드를 통해 더욱 풍부하고 정확한 내용을 담아 가겠습니다.

[국민일보 채널 구독하고 5000원 상품권 받기]
[취향저격 뉴스는 여기] [의뢰하세요 취재대행소 왱]

GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
