종목명,신문사,시간,제목,본문
에듀언스,머니투데이,2012.03.02. 오전 7:49,"에듀언스, 최대주주 458만주 보유주식 양도","[머니투데이 조철희 기자]에듀언스는 최대주주 지티산업이 보유주식 458만6816주를 나운기술에 양도하는 계약을 체결했다고 2일 공시했다.
양수대금은 77억9700만원이며 에듀언스의 예정 소유주식수는 525만5265주(16.26%)로 최대주주가 된다.
[핫이슈] 엘피다 파산, 파장 어디까지
[내손안의 스마트한 경제정보 머니투데이 모바일]
[관련 키워드] 에듀언스

[머니투데이 핫뉴스]
☞ 홈플러스 ""2600개 생필품 가격, 최대 50%인하""
☞ '슈퍼폭행녀','무단횡단' 여고생보다 50배 더 처벌
☞ ""화장실만 15개"" 조던 대저택, 330억 매물로
☞ 전기차, 선없이 충전? 아우디 신기술 '깜짝'
☞ ""월급통장 잔고 '0' 만들라"" 푼돈 재테크

조철희기자 samsara@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에듀언스,한국경제,2012.03.02. 오전 7:56,"지티산업, 에듀언스 보유주식 458만여주 양도 계약","에듀언스의 최대주주인 지티산업은 2일 에듀언스의 보유주식 458만6816주를 나운기술에게 양도하는 계약을 체결했다고 공시를 통해 밝혔다. 양수도 대금은 약 77억원이다.

 

이번 주식양수도 계약이 완료되면 나운기술은 에듀언스의 최대주주로 올라설 예정이며, 나운기술의 예상 보유지분은 16.26%(525만5265주)다.

한경닷컴 정현영 기자 jhy@hankyung.com

▶ 노현희 '성형 부작용'…입술 안 움직이고 숨도 못 쉬어

▶ 강호동 투자로 산 20억 평창땅 기부…네티즌 반응은?

▶ 예진 드레스 자태…'갸날픈 쇄골과 아찔한 라인' 눈길

▶ 은지원, 아내에게 프로포즈 후 3년간 잠수 탄 사연은?

▶ [화보] 박한별, 숨겨왔던 탄탄 몸매 '시선집중'

[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]

ⓒ <성공을 부르는 습관> 한경닷컴, 무단 전재 및 재배포 금지

<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>"
에듀언스,이데일리,2012.03.02. 오전 8:25,"지티산업, 에듀언스 지분 나운기술에 양도","[이데일리 김대웅 기자] 에듀언스(009010)는 최대주주 지티산업이 보유주식 458만6186주를 나운기술에 양도하는 계약을 체결했다고 2일 공시했다. 매매대금은 78억원이고, 양수도 후 에듀언스의 최대주주는 나운기술이다.

김대웅 (daxiong@edaily.co.kr)


▶ 당신의 생활 속 언제 어디서나 이데일리 ‘ 신문 PDF바로보기‘
▶ 스마트 경제종합방송 이데일리 TV
▶ 실시간 뉴스와 증권거래, 내 손안의 금융시장 ‘이데일리 모바일 서비스’
▶ 전문가를 위한 국내 최상의 금융정보단말기 ‘이데일리 마켓포인트 2.0’
▶ 국내 최고 증권 전문가 방송 이데일리 ON, 고객상담센터 1666-2200
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에듀언스,파이낸셜뉴스,2012.03.02. 오전 8:51,"지티산업, 에듀언스 지분 나운기술에 양도","에듀언스는 최대주주 지티산업이 보유주식 458만6816주를 나운기술에 양도하는 계약을 체결했다고 2일 공시했다.
yutoo@fnnews.com 최영희 기자





■ 오늘의 핫뉴스
▶ 여고생 뺨 마구 때리고 가방으로…슈퍼폭행녀 ‘논란’
▶ 짝사랑 이유 1위 외모인줄 알았더니..
▶ 재벌 2·3세 돈 쉽게 번 비결 알아보니..
▶ 뉴타운·전월세·보금자리..곳곳서 충돌
▶ 아이패드3 홈버튼 사라지나?.. 3월7일 공개


※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
에듀언스,헤럴드POP,2012.03.02. 오전 9:56,"<생생코스닥> 에듀언스, 최대주주 변경을 수반하는 주식양수도 계약","에듀언스(009010)는 2일 최대주주 지티산업이 나운기술에 최대주주 변경을 수반하는 주식양수도 계약을 체결했다고 공시했다.

양수도주식수는 458만6816주로, 양수도대금은 77억9758만원이다.

변경예정 최대주주인 나운기술의 소유주식수는 525만5265주(16.26%)이다.






[오늘의 인기기사]
◆ 진짜 UFO 떴다…최강 선명 비행물체 출현
◆ 강용석 ""이승기와 함께라면 홍현희한테 맞을 용의있다""
◆ 애드리브 폭발 '해투3', 유진이 ""담배끊었어?"" 묻자 이효리가…
◆ 눈치없는 해리포터, 이러니 연애 빵점 ""거기 껴서 뭐해?""
◆ 노 전 대통령 사위, 정연씨 사건 재수사 ""인간의 잔인함 봤다""
- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
에듀언스,한국경제TV,2012.03.02. 오전 10:00,"[특징주] 에듀언스, 최대주주 변경 효과 `강세`","에듀언스가 최대주주 변경 소식 속에 3거래일 연속 강세를 이어가고 있습니다.

오전 9시53분 현재 에듀언스 주가는 지난 29일보다 6.36% 오른 1천260원에 거래중입니다.

에듀언스는 오늘(2일) 오전 최대주주인 지티산업의 보유주식 458만6천816주를 나운기술에 양도하는 계약을 체결했다고 공시했습니다.

이성민기자 smjlee@wowtv.co.kr

한국경제TV 핫뉴스
ㆍ`닮지도 않았는데…` 잭 니콜슨 가짜 신분증 적발
ㆍ[TV] 세계속 화제-영국 템즈강서 `대형 오륜` 공개
ㆍ`잠자는 벌새 코고는 소리네` 영상 눈길
ㆍ전지현 결혼발표, `6월2일 웨딩마치`
ㆍ정준호 ＂나만 믿고 결혼한 아내에게 미안＂


ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
에듀언스,조선비즈,2012.03.02. 오후 3:10,[스몰캡돋보기] 2주 만에 주인 두 번 바뀐 에듀언스,"오프라인 학원을 운영하는 에듀언스가 2주 새 두 명의 주인을 맞았다. 2일 에듀언스는 현재 최대주주인 지티산업이 약 78억원에 에듀언스의 경영권을 매각하기로 했다고 밝혔다. 지티산업이 최대주주가 된 지 불과 일주일 만의 일이다.

보유지분 매각에 나선 지티산업이 에듀언스의 최대주주로 올라선 시점은 지난달 22일이다. 지티산업은 당시 최대주주였던 하태윤 대표이사 외 2인으로부터 지분을 넘겨받아 14.64%의 지분을 확보하며 최대주주로 등극했다.

지티산업에 지분을 넘길 당시 하 대표의 보유주식 대부분은 금융권에 담보로 제공된 상태였다. 그나마 담보로 제공된 주식의 일부가 지난달 10일 하 대표가 담보계약을 이행하지 못하면서 채권자들에 의해 강제로 처분되자, 업계에서는 에듀언스의 매각설이 흘러나왔다.

하 대표와 특수관계인 3인은 에듀언스의 계열회사의 채무에 대한 담보로 지난 2009년 본인들의 보유주식을 신안상호저축은행 등에게 맡겼었다. 올해 담보권이 실행된 주식도 2009년 당시 맡겼던 주식 중 일부다.

업계 관계자는 “기존 최대주주였던 하 대표가 주식담보대출을 위해 맡겨놓았던 주식의 3분의 1 정도가 채권자들의 담보권 실행으로 강제처분될 만큼 (하 대표 측의) 자금 사정이 좋지 않았었던 것으로 보인다”고 말했다.

당시 에듀언스 관계자는 “하 대표가 담보계약을 이행하지 못해 담보권이 실행됐으나 대표의 사적인 대출일 뿐 회사와는 관계가 없다”고 전했었다. 하 대표가 제공한 담보를 처분했던 신안상호저축은행 측은 “주식을 매도해 대출 원금과 이자 등을 충당할 계획”이라고 밝혔었다.

한편, 지티산업의 보유주식은 경영컨설팅 업체인 나운기술로 넘어갈 예정이다. 나운기술은 이달 9일 계약금 31억원을 지티산업에 지급하고서 정기주주총회일에 잔금 47억원을 지급할 계획이다. 잔금지급이 끝나면 나운기술은 에듀언스의 주식 525만5265주(16.26%)를 보유하게 된다.

에듀언스는 올해 들어 교육주에 대한 관심이 높아지면서 주가가 고공행진을 기록하기도 했다. 여기에다 M&A(인수ㆍ합병) 호재까지 겹치면서 에듀언스(009010)의 주가는 올 들어 이날까지 18.6%의 상승률을 기록 중이다.

[하진수 기자 hjs@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ현대차 전기 콘셉트카 근육질 '아이오닉'
ㆍ쪽박13년 묻어둔 13인에 430%수익률 보답
ㆍ""난 왜 안 풀릴까"" 고민하던 8년차때 터진 행운
ㆍ보아, 조영남의 재테크 ""브랜드 아파트 별로""
ㆍ'510마력 괴물' 하이브리드, 르망 출전준비 끝!


chosunbiz.com"
에듀언스,파이낸셜뉴스,2012.03.02. 오후 5:14,[코스닥 공시] 에듀언스 外,"◇에듀언스=최대주주 나운기술로 변경 ◇화인텍=현대중공업과 547억원 규모 공급계약 ◇에스에프씨=25억원 규모 태양광 백시트 공급계약 ◇케이엠더블유=지난해 영업손실 94억원. 적자 전환 ◇테스=하이닉스와 41억원 규모 반도체장비 공급 계약


■ 오늘의 핫뉴스
▶ 살때가격은 같았는데..2년 후 차이는 ‘헉!’
▶ 식음료 가장 싸게 살 수 있는 방법은?
▶ ‘세계 왕족 외모 순위’ 화제…1위는?
▶ 한국기업들 중국 탈출 동남아로..왜?
▶ 7.85인치 아이패드 미니(mini)는 ‘20만원대’?


※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
에듀언스,머니투데이,2012.03.05. 오후 4:11,[특징주마감]에듀언스 下…석연찮은 최대주주 변경,"[머니투데이 심재현 기자]일주일여만에 최대주주가 두차례나 바뀐 에듀언스가 5일 하한가 마감했다.
이날 에듀언스는 가격제한폭까지 하락한 1015원에 거래를 마쳤다.
에듀언스는 지난 2일 최대주주 지티산업이 보유한 458만여주(14.64%)를 78억원에 경영컨설팅업체 나운기술에 양도한다고 밝혔다.
이보다 9일 앞선 지난달 22일엔 하태윤 에듀언스 대표 외 3명이 458만여주를 지티산업에 넘겨 최대주주가 하 대표에서 지티산업으로 변경됐다고 공시했다.
지티산업의 정석영 대표는 올 1월 하태형 공동대표와 함께 에듀언스 등기이사로 선임됐고 당시 에듀언스의 신사업인 태양광에너지부문을 맡기로 돼 있었다.

[핫이슈] 엘피다 파산, 파장 어디까지
[내손안의 스마트한 경제정보 머니투데이 모바일]
[관련 키워드] 에듀언스

[관련기사]
☞ 스팩 합병사 ""실적 늘었는데.."" 착시 현상에 울상
☞ 삼성생명의 추억? '에버랜드 투자' 주의하세요
☞ 만원에 팔고 반값에 되사…테마주 '대박'의 진화
☞ 아가방컴퍼니 김욱 회장 등 200억 '대박'
☞ 외국인도 담는다…중소형주 랠리 오나


심재현기자 urme@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
에듀언스,이데일리,2012.03.09. 오후 5:52,"에듀언스, 작년 당기순손실 191억..`적자전환`","[이데일리 임성영 기자] 에듀언스(009010)는 지난해 당기순손실 191억5700만원을 기록해 전년대비 적자전환했다고 9일 공시했다. 매출액은 199억6500만원으로 17.2% 늘었고, 영업손실 27억1200만원을 기록해 적자폭이 확대됐다.





임성영 (rosa8341@edaily.co.kr)
[관련기사]
▶ ☞지티산업, 에듀언스 지분 나운기술에 양도


▶ 당신의 생활 속 언제 어디서나 이데일리 ‘ 신문 PDF바로보기‘
▶ 스마트 경제종합방송 이데일리 TV
▶ 실시간 뉴스와 증권거래, 내 손안의 금융시장 ‘이데일리 모바일 서비스’
▶ 전문가를 위한 국내 최상의 금융정보단말기 ‘이데일리 마켓포인트 2.0’
▶ 국내 최고 증권 전문가 방송 이데일리 ON, 고객상담센터 1666-2200
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
에듀언스,조선비즈,2012.03.09. 오후 6:00,"에듀언스, 작년 영업손실 27.2억원... 적자폭 44%↑","에듀언스(009010)는 지난해 27억원의 영업손실을 기록해 적자폭이 44.9% 증가했다고 9일 공시했다. 같은기간 매출액은 전년대비 17.2% 증가한 199억원을 기록했고, 적자전환으로 인해 당기 순손실 191억원을 기록했다.

[남민우 기자 nam@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ매장당 매출 100억… 한국은 H&M '열풍'
ㆍ시속 100㎞ 3.3초! 730마력 괴물카 파가니
ㆍ잡스도 갖고 싶어했다는 '베오사운드5' 써봤더니…
ㆍ정치테마주 '기막힌 작전'에 놀아난 개미들
ㆍ미션 임파서블의 그 차 'BMW i8' 드디어 나온다


chosunbiz.com"
에듀언스,아시아경제,2012.03.09. 오후 6:03,"에듀언스, 지난해 영업손 27억원..적자확대","[아시아경제 배경환 기자] 에듀언스는 지난해 영업손실 27억1200만원을 기록해 적자폭이 확대됐다고 9일 공시했다. 같은기간 매출액은 199억6500만원으로 17.2% 늘었고 당기순손실 191억5700만원을 기록했다.

[모바일] 언제어디서나 만날 수 있는 내 손안의 아시아경제

[증권방송] 2012년 투자 종목의 핵심은 바로...

배경환 기자 khbae@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]

▶ ""부하 '여군' 몰래 만난 별셋 장군님의 최후""

▶ ""이효리 루머가 사실이었다니…"" 고백 ""충격""

▶ ""4만원짜리 '키스방' 도대체 얼마나 많길래…""

▶ 인삼다당체 항암면역 증강작용.. 암극복'새희망'

▶ '김태촌'의 간호사를 부하들이 때리자…"
