종목명,신문사,시간,제목,본문
태산엘시디,아시아경제,2013.03.21. 오전 10:04,"[특징주]태산엘시디, 감사의견 '한정'에 이틀째 급락","[아시아경제 김소연 기자]태산엘시디가 감사의견 '한정' 소식에 이틀째 급락세다.

21일 오전 10시3분 태산엘시디는 전일대비 280원(14.74%)떨어진 1620원을 기록 중이다.

태산엘시디는 지난 19일 장 마감 후 공시를 통해 성도회계법인으로부터 감사의견 '한정'평가를 받았다고 공시했다.

성도회계법인은 채권금융기관협의회와의 약정에 따라 상환 유예된 유동성 장기차입금 1456억2300만원의 상환기일이 오는 12월31일이라며 계속기업으로 존속능력에 유의적 의문을 불러일으킬 수 있다고 설명했다.

김소연 기자 nicksy@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]
'이병헌-싸이' 굴욕사건 일 커지자 곧바로
'김부선' 성상납 제의 거절했다더니 '충격'
""공개 연인 '이병헌-이민정' 결별 이유가""
'이휘재' 8살 연하 아내와 '결혼' 2년여만에
'김태희-비' 알아가는 단계라더니 2달 만에"
태산엘시디,머니투데이,2013.03.25. 오후 3:26,"[더벨]하나은행, 태산엘시디 매각 추진","[더벨 김일문 기자][지난주 채권단협의회에서 매각으로 방향 잡아‥하나대투증권 매각 자문 유력]

더벨|이 기사는 03월22일(10:41) 자본시장 미디어 '머니투데이 thebell'에 출고된 기사입니다.


LCD 부품 생산업체 태산엘시디가 인수합병(M&A) 시장에 매물로 등장했다. 이 회사는 지난 2008년 통화옵션상품(이하 키코) 계약을 맺었다가 큰 손실을 입고, 채권단 공동관리절차(워크아웃)를 밟고 있다. 주채권은행인 하나은행 주도로 매각이 진행중이다.

21일 IB업계에 따르면 하나은행과 외환은행, 신한은행 등 채권은행단은 지난 주 협의회를 열어 태산엘시디 처리 방안에 대해 논의한 결과 매각으로 가닥을 잡고 관련 절차를 진행 중이다. 현재 태산엘시디의 최대주주는 주채권은행인 하나은행으로 전체 지분의 61.26%를 보유하고 있다. 신한은행과 산업은행 등도 각각 9.88%, 6.57%의 지분을 갖고 있다.

이들 채권은행들은 2008년 태산엘시디가 키코로 인해 대규모 손실을 입게 되자 채권단 협의회를 통해 워크아웃을 결정했으며, 2009년 말 파생상품채권(통화옵션채권)을 출자전환했다.

매각 자문은 하나은행 계열인 하나대투증권이 맡게 될 가능성이 크다. 실제로 하나은행은 최근 하나대투증권에 태산엘시디를 매각할 경우 인수 가능성이 높은 잠재 후보군에 대한 파악을 요청한 것으로 알려졌다.

태산엘시디는 2008년 10월 워크아웃에 들어간 뒤 2009년 2월 경영정상화계획 이행을 위한 약정을 체결했다. 2009년 12월과 2010년 6월 두 차례에 걸쳐 총 6166억 원의 키코 관련 채무에 대한 출자전환이 이뤄졌다.

태산엘시디의 워크아웃 종료 시점은 올 연말까지지만 시한내 졸업을 장담할 수 없는 상황이다. 태산엘시디는 최근 감사를 맡은 성도회계법인으로부터 감사 의견 `한정`을 부여받고 주식시장에서 이틀 연속 하한가를 기록하기도 했다.


[스타뉴스 공식 글로벌 버전 애플리케이션]


[머니투데이 핫뉴스]
☞ 삼성 고졸공채 조영만씨, 입사 8개월만에…
☞ ""한혜진母는 기성용을…"" 이경규 옛 발언 화제
☞ '홈쇼핑' 출연 논란 박태환, 결국 삼성전자가…
☞ ""노원병 허준영 38.1%, 안철수 37.4%""
☞ [현장+]""2500년전 중국 시에 삼성 얘기가 있다""





김일문기자 kodiak@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
태산엘시디,머니투데이,2013.03.25. 오후 3:27,"[더벨]태산엘시디, 실적 악화가 매각 '걸림돌'","[더벨 김일문 기자][감자 통한 재무개선 노력 불구 '계속기업' 의문]

더벨|이 기사는 03월22일(11:48) 자본시장 미디어 '머니투데이 thebell'에 출고된 기사입니다.


태산엘시디가 기업 인수합병(M&A) 시장에 매물로 등장했지만, 업황 부진과 이에 따른 실적 악화로 매각 성사를 장담하기는 일러 보인다.

최근 금감원에 공시된 감사보고서에 따르면 지난 2011년 3687억 원에 달했던 태산엘시디 매출액은 작년에 131억 원으로 급감했다. 지난 해 매출액이 전년도에 비해 고작 3% 수준밖에 안된다는 의미다.

매출이 크게 줄면서 영업 적자도 대폭 늘었다. 2011년 47억 원이었던 태산엘시디 영업손실은 작년에 77억 원으로 확대됐고, 같은 기간 순손실 역시 130억 원에서 212억 원으로 대폭 늘었다.

연결 기준 매출액은 4700억 원을 웃돈 것으로 나타났지만 이 역시 전년도의 반토막 수준이다. 연결기준 영업손실과 순손실도 전년도와 비슷한 수준을 나타내면서 실적이 좀처럼 나아지지 않고 있다.

실적 악화가 지속되다 보니 재무구조 개선 노력은 빛을 잃고 있다. 태산엘시디는 2008년 이후 계속된 자본잠식에서 탈피하기 위한 조치로 작년 10월 감자를 단행했다.

반짝 실적 개선을 이뤘던 2010년을 제외하면 그 동안 자본잠식의 늪에서 헤어나오지 못하는 상황이었다는 점을 감안할 때 태산엘시디로서는 선택의 여지가 없었던 셈이다. 액면가 500원의 보통주 5주를 동일 액면가 1주로 병합하는 5대 1 감자를 통해 납입 자본금은 535억 원에서 107억 원으로 줄었다. 이로 인해 오랜 기간 지속돼 왔던 자본잠식에서 벗어날 수 있었다.

하지만 태산엘시디가 감자를 통해 얻은 재무구조 개선 효과를 지속시키기 어렵다는 평가가 지배적이다. 무엇보다 향후 실적을 낙관하기 어렵다는 점에서 회사의 재무 건전성이 유지되기 쉽지 않다는 분석이다.

업계 관계자는 ""태산엘시디의 주 매출처였던 삼성전자의 TFT-LCD 생산 물량이 중국으로 이전되면서 실적이 대폭 줄었다""라며 ""국내 LCD 백라이트 유닛의 수요 확대가 이뤄지지 않는 한 실적 개선을 장담하기 어렵다""고 설명했다.

태산엘시디가 M&A 시장에 매물로 나왔지만 원매자를 물색하기 어려울 것이라는 전망도 이 같은 상황이 반영된 것이다. 실적 악화에 허덕이고 있는 태산엘시디의 상황을 고려할 때 인수 메리트가 떨어진다는 논리다.

IB업계 관계자는 ""아직 워크아웃 졸업도 하지 못한 상황에서 하나은행이 태산엘시디의 매각을 추진하는 의도가 궁금하다""며 ""계속된 어닝 쇼크와 감자 등으로 계속기업으로서의 능력을 잃고 있는 태산엘시디가 새로운 주인을 찾게 될 가능성은 희박해 보인다""고 말했다.


[스타뉴스 공식 글로벌 버전 애플리케이션]


[머니투데이 핫뉴스]
☞ 26세커플, 놀이동산서 물 마시다 1000만원을…
☞ [단독]설경구 취중전화 ""윤아는 좀 살려주라""
☞ '게임폐인' 아이템팔아 돈 벌더니, 年400억을…
☞ JTBC측 ""'궁중잔혹사' 송선미 장면 대응가치無""
☞ 수백만원 컴퓨터를 50만원에? '여기'가면





김일문기자 kodiak@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
태산엘시디,머니투데이,2013.03.25. 오후 5:22,"[조회공시]태산엘시디, 최대주주 등 지분매각 추진설 관련","[머니투데이 최경민 기자]한국거래소 코스닥시장본부는 25일 태산엘시디에 대해 최대주주 등의 지분매각 추진설의 사실여부 및 구체적인 내용에 관한 조회공시를 요구했다.


[스타뉴스 공식 글로벌 버전 애플리케이션]


[머니투데이 핫뉴스]
☞ 26세커플, 놀이동산서 물 마시다 1000만원을…
☞ [단독]설경구 취중전화 ""윤아는 좀 살려주라""
☞ '게임폐인' 아이템팔아 돈 벌더니, 年400억을…
☞ 실수로 ""30억 있다""고 한 주부의 VVIP 체험
☞ 수백만원 컴퓨터를 50만원에? '여기'가면





최경민기자 brown@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
태산엘시디,조선비즈,2013.03.25. 오후 5:22,"[조회공시] 태산엘시디, 최대주주 지분매각 추진설","한국거래소는 25일 태산엘시디(036210)에 대해 최대주주 등의 지분매각 추진설에 대한 조회공시를 요구했다. 답변시한은 26일 12시까지다.

[김수진 기자 joynhappy@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ""조개가 이럴수가"" 남해는 지금 전쟁중
ㆍ18억 LG한강자이의 굴욕, 이 정도일 줄은…
ㆍ1500만원 수익나도 세금 제로? 부자들 열광
ㆍ'알파룸'이 뭐길래? 워킹맘들 사이에서 인기
ㆍ발코니 확장은 기본… 미분양 털기 안간힘


chosunbiz.com"
태산엘시디,헤럴드POP,2013.03.25. 오후 5:31,"＜생생코스닥＞태산엘시디, 최대주주 지분매각설 조회공시 요구","한국거래소는 25일 태산엘시디에 대해 최대주주 등의 지분매각 추진설과 관련한 조회공시를 요구했다.

답변시한은 오는 26일 낮 12시까지이다.

[오늘의 인기기사]
◆송선미, 모유수유 장면 ‘선정성’ 논란…어떻길래?
◆사람도 잡아먹는 ‘길이 3mㆍ100kg’ 도마뱀 ‘등장’
◆아오이 소라, 노출로 번 돈이 무려...
◆윤후 눈물, 손전등에 이마 부딪히고 서러움에 “엉엉”
◆ 달라진 네이버 뉴스? MY뉴스 설정만 하면 걱정 끝!

- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -

[바로가기]
▶ 헤럴드경제 모바일 웹 바로가기
▶ 모바일앱 다운로드
- [아이폰 용] | [안드로이드 폰 용]"
태산엘시디,조선비즈,2013.03.26. 오전 9:41,"[특징주] 태산엘시디, 매각 추진설에 강세","태산엘시디(036210)가 최대주주 지분매각 추진설에 이틀 연속 오르고 있다.

26일 오전 9시 14분 현재 태산엘시디는 전날보다 3.53%(60원) 오른 1760원에 거래되고 있다. 전날에는 7.59% 올랐다.

한국거래소 코스닥시장본부는 전날 태산엘시디에 최대주주 등의 지분매각 추진설의 사실 여부 및 구체적인 내용에 관한 조회공시를 요구했다.

태산엘시디는 지난 19일 감사의견 ‘한정’ 평가를 받았다는 소식에 20, 21일 하한가를 기록하는 등 최근 하락세를 보였다.

[이창환 기자 ch21@chosun.com]

조선비즈 핫 뉴스 Best
ㆍ최고 엘리트 삼성맨, 어쩌다가 노예형이…
ㆍ""아우디, 한국서 사면 바보"" 가격차 얼마길래
ㆍ中 최고부자, 파산 날벼락…그 기구한 사연
ㆍ""조개가 이럴수가"" 남해는 지금 전쟁중
ㆍ18억 LG한강자이의 굴욕, 이 정도일 줄은…


chosunbiz.com"
태산엘시디,헤럴드POP,2013.03.26. 오전 9:56,<생생코스닥> 태산엘시디 대주주 지분매각설에 이틀째 급등,"[헤럴드경제=박세환 기자] 초박막액정표시장치(TFT LCD) 부품업체인 태산엘시디가 최대주주 지분매각 추진설에 이틀 연속 상승세를 나타내고 있다.

태산엘시디는 26일 오전 9시 48분 현재 전날보다 6.47%(110원) 상승한 1810원에 거래되고 있다. 전날 6거래일만에 상승세를 나타내면서 7.59% 급등한데 이어 이틀 연속 오름세다.

전날보다 4.12% 오른 1770원에 거래를 시작한 태산엘시디는 장중 고점을 1865원까지 올려놓은뒤 1800원대에서 등락을 거듭하고 있다.

한국거래소 코스닥시장본부는 전날 태산엘시디에 최대주주 등의 지분매각 추진설의 사실 여부 및 구체적인 내용에 관한 조회공시를 요구했다.

한편 태산엘시디는 지난 19일 감사의견 ‘한정’ 평가를 받았다는 소식에 20, 21일 하한가를 기록하는 등 최근 하락세를 보였다.

greg@heraldcorp.com
[오늘의 인기기사]
◆설경구, 루머에 입열다 “사실 아니다…어떻게 딸을 버려”
◆‘혼전성관계’ 들통나면 징역…새법안 논란
◆이건희 삼성전자 회장 명함 봤더니 ‘심플 그 자체’
◆""납치할 만큼 트렁크가 넓어요"" 포드車 인도 광고 ‘뭇매’
◆ 달라진 네이버 뉴스? MY뉴스 설정만 하면 걱정 끝!

- 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -

[바로가기]
▶ 헤럴드경제 모바일 웹 바로가기
▶ 모바일앱 다운로드
- [아이폰 용] | [안드로이드 폰 용]"
태산엘시디,아시아경제,2013.03.26. 오전 10:18,"[특징주]태산엘시디, M&A 기대감 속 '上'","[아시아경제 김소연 기자]태산엘시디가 인수합병(M&A)기대감 속 상한가다.

26일 오전 10시17분 태산엘시디는 전일대비 255원(15%) 상승한 1955원을 기록 중이다.

전날 한국거래소는 태산엘시디에 대해 최대주주 지분매각 추진설의 사실여부 및 구체적 내용에 대해 조회공시를 요구했다.

김소연 기자 nicksy@

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제(www.asiae.co.kr) 무단전재 배포금지>

[관련기사]
'박시후 사건' 거짓말 나왔다더니 '대반전'
""재일교포 '정준하 아내' 결혼 10개월 만에""
""힘들다는 '박시후 동생' 알고보니 직업이""
'도박 중독' 김용만 하던 사업 ""이럴수가""
'무한도전' 유재석 입고 나온 바지 어쩐지"
태산엘시디,매일경제,2013.03.26. 오전 10:30,"[Hot-Line] 태산엘시디, 매각 추진설에 상한가","태산엘시디가 최대주주의 지분 매각 추진설에 상한가를 기록중이다.
26일 오전 10시15분 현재 태산엘시디는 전날보다 255원(15.00%) 오른 1955원을 기록하며 가격제한폭까지 올랐다. 전날(7.59%)에 이어 이틀째 급등중이다.
한국거래소는 전날 태산엘시디에 대해 최대주주 등의 지분매각 추진설과 관련한 조회공시를 요구했다. 답변시한은 오는 26일 낮 12시까지이다.
한편 태산엘시디는 지난 19일 성도회계법인으로부터 감사의견 '한정' 평가를 받았다는 소식이 전해지면서 2거래일 연속 하한가를 기록했다. 한정 의견이 1차례 나오면 관리종목지정, 연속 2차례는 시장에서 퇴출된다.
태산엘시디는 지난해 영업손실 77억200만원을 기록해 전년 대비 적자를 지속했다. 지난해 매출액은 96.43% 감소한 131억6700만원, 당기순손실은 212억3300만원으로 적자가 지속됐다.
[이용건 기자]

▶ 린제이 로한, 올누드 충격 `알몸에도 주근깨가?`

▶ 美 폭탄발언 ""북한 넘어 오면 이젠 곧바로""

▶ 박태환 지원본부장 ""포상금 재논의 의미 없다""

▶ [스트리트 패션] 민낯에도 포스가 느껴지는 모델들

▶ 신지수, 아찔 그물망 비키니 입고…男心 사로잡는 포즈

[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
