종목명,신문사,시간,제목,본문
레이젠,연합뉴스,2017.08.21. 오후 4:20,"레이젠 ""파산신청 사실 확인""","(서울=연합뉴스) 조민정 기자 = 레이젠은 온영봉씨가 대구지방법원에 자사에 대한 파산신청을 한 사실을 확인했다고 21일 공시했다.

회사 측은 ""소송대리인을 선임해 법적 절차에 따라 적극적으로 대응하겠다""고 밝혔다.

한국거래소는 이날 앞서 레이젠에 파산신청설에 대한 조회공시를 요구했다.

chomj@yna.co.kr

최신 유행 트렌드 총집결(클릭!)"
레이젠,아시아경제,2017.08.21. 오후 4:26,"레이젠, 온영봉씨가 대구지방법원에 파산 신청","[아시아경제 박미주 기자]레이젠은 온영봉씨가 대구지방법원에 파산을 신청했다고 21일 공시했다.

회사는 ""소송대리인을 선임해 법적 절차에 따라 적극적으로 대응할 예정""이라고 전했다.

박미주 기자 beyond@asiae.co.kr

▶ 뉴스가 재밌다! 세상의 모든 재미 [티잼]
▶ #아시아경제, #오늘의 많이 본 뉴스(클릭!)
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
레이젠,머니투데이,2017.08.21. 오후 4:30,"레이젠 ""온영봉씨가 파산신청 확인""","[머니투데이 박소연 기자] 레이젠은 온영봉씨가 21일 대구지방법원에 자사에 대한 파산신청을 한 사실을 확인했다고 공시했다. 레이젠측은 ""당사는 소송대리인을 선임하여 법적 절차에 따라 적극적으로 대응할 예정""이라고 밝혔다. 앞서 한국거래소는 이날 레이젠에 파산신청설에 대한 조회공시를 요구했다.

TOM칼럼-깊이있는 투자정보▶
무료 만화 즐기고~ 선물타자!▶ 빵빵한 차&레이싱걸▶

박소연 기자 soyunp@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
레이젠,서울경제,2017.08.21. 오후 4:31,"레이젠, 온영봉씨가 파산 신청","[서울경제] 레이젠(047440)은 21일 “온영봉씨가 대구지방법원에 파산을 신청했다”며 “소송대리인을 선임해 법적 절차에 따라 적극적으로 대응할 예정”이라고 전했다.

/서지혜기자 wise@sedaily.com

[서울경제 바로가기]
1997년 이래 대한민국 최고의 과학자 DB [바로가기]
서울경제의 모든 연재물!... 서경Cube [바로가기▶]


저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
레이젠,뉴시스,2017.08.21. 오후 4:39,"레이젠 ""온영봉씨, 파산 신청 사실 확인""","【서울=뉴시스】정옥주 기자 = 레이젠(047440)은 온영봉씨가 대구지방법원에 파산을 신청했다고 21일 공시했다.

이 회사는 ""소송대리인을 선임해 법적 절차에 따라 적극적으로 대응할 예정""이라고 밝혔다.

channa224@newsis.com

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 뉴시스 SNS [페이스북] [트위터]

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
레이젠,이데일리,2017.08.21. 오후 5:13,레이젠 “파산신청 사실 확인”,"[이데일리 윤필호 기자] 레이젠(047440)은 온영봉씨가 대구지방법원에 자사에 대한 파산신청을 한 사실을 확인했다고 21일 공시했다. 회사 측은 “소송대리인을 선임해 법적 절차에 따라 적극적으로 대응하겠다”고 밝혔다. 한국거래소는 이날 앞서 레이젠에 파산신청설에 대한 조회공시를 요구했다.

윤필호 (nothing@edaily.co.kr)

▶심쿵유발 스타 화보 [핫포토]
▶[페이스북] 보러가기~♥ | [카카오톡] 플친 맺기~♥


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
레이젠,아시아경제,2017.09.19. 오후 3:17,"레이젠, 채권자가 파산신청 訴 취하","[아시아경제 최동현 기자] 레이젠은 채권자가 파산신청을 진행했으나 소를 취하했다고 19일 공시했다.

최동현 기자 nell@asiae.co.kr

▶ 양낙규의 [군사이야기]
▶ 고수가 추천하는 종목은? ▶ #오늘의 많이 본 (클릭!)

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
레이젠,한국경제,2017.09.19. 오후 3:22,"레이젠 ""채권자가 파산신청 소송 취하""","레이젠은 채권자가 회사를 상대로 제기했던 파산신청 소송을 취하했다고 19일 공시했다.

오정민 한경닷컴 기자 blooming@hankyung.com



[한경닷컴 바로가기] [글방] [모바일한경 구독신청]
ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
레이젠,머니투데이,2017.09.19. 오후 3:30,"레이젠 ""채권자가 파산신청 소송 취하""","[머니투데이 박소연 기자] 레이젠은 채권자가 회사를 상대로 제기했던 파산신청 소송을 취하했다고 19일 공시했다.

TOM칼럼-깊이있는 투자정보▶
무료 만화 즐기고~ 선물타자!▶ 빵빵한 차&레이싱걸▶

박소연 기자 soyunp@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
레이젠,서울경제,2017.09.19. 오후 4:05,"레이젠, 파산신청 기각","[서울경제] 사출성형 제작업체로 코스닥 상장됐으나 거래 정지 중인 레이젠(047440)이 19일 파산신청이 기각됐다고 공시했다.

레이젠은 채권자가 대구지방법원에 파산신청을 진행했으나 소를 취하했다고 밝혔다.

/임세원기자 why@sedaily.com

[서울경제 바로가기]
1997년 이래 대한민국 최고의 과학자 DB [바로가기]
서울경제의 모든 연재물!... 서경Cube [바로가기▶]


저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
레이젠,이데일리,2017.09.19. 오후 4:13,"레이젠, 파산신청 기각","[이데일리 최정희 기자] 레이젠(047440)은 채권자가 대구지방법원에 파산신청을 진행했으나 채권자의 소 취하로 인해 파산신청이 기각됐다고 19일 공시했다.

최정희 (jhid0201@edaily.co.kr)

▶사진으로 보는 핫이슈
▶[페이스북] 보러가기~♥ | [카카오톡] 플친 맺기~♥


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
레이젠,이데일리,2017.09.19. 오후 5:39,"거래소, 레이젠 파산신청 사유 해소","[이데일리 최정희 기자] 한국거래소 코스닥시장본부는 19일 레이젠(047440)과 관련 파산신청 사유해소를 이유로 주식거래 정지가 해제됐다고 공시했다.

최정희 (jhid0201@edaily.co.kr)

▶사진으로 보는 핫이슈
▶[페이스북] 보러가기~♥ | [카카오톡] 플친 맺기~♥


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
레이젠,아시아경제,2017.09.19. 오후 5:40,"거래소 ""레이젠, 주권매매거래 정지 해제""","[아시아경제 조호윤 기자]한국거래소 코스닥시장본부는 19일 액정 표시장치 제조업체인 레이젠의 파산신청 사유가 해소됐다며 20일 주권매매거래 정지를 해제한다고 공시했다. 같은 날 중견기업부로 소속도 변경된다.

조호윤 기자 hodoo@asiae.co.kr

▶ 양낙규의 [군사이야기]
▶ 고수가 추천하는 종목은? ▶ #오늘의 많이 본 (클릭!)

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
레이젠,머니투데이,2017.09.19. 오후 5:45,"거래소 ""레이젠, 주권매매 거래 정지 해제""","[머니투데이 박소연 기자] 한국거래소 코스닥시장본부는 19일 레이젠의 파산신청 사유가 해소됐다며 20일 주권매매거래 정지를 해제한다고 공시했다. 같은 날 중견기업부로 소속도 변경된다.

TOM칼럼-깊이있는 투자정보▶
무료 만화 즐기고~ 선물타자!▶ 빵빵한 차&레이싱걸▶

박소연 기자 soyunp@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
레이젠,뉴시스,2017.09.19. 오후 6:01,"거래소 ""레이젠, 주권매매거래 정지 해제""","【서울=뉴시스】 이진영 기자 = 한국거래소 코스닥시장본부는 레이젠(047440)의 파산신청 사유가 해소됐다며 오는 20일 주권매매거래 정지를 해제한다고 19일 공시했다.

mint@newsis.com

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 뉴시스 SNS [페이스북] [트위터]

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
레이젠,연합뉴스,2017.09.20. 오전 9:05,"[특징주] 레이젠, 거래 재개 첫날 급등","(서울=연합뉴스) 조민정 기자 = 코스닥 상장 액정표시장치(LCD) 제조업체 레이젠이 주권매매 거래 정지가 해제된 20일 장 초반 급등했다.

이날 오전 9시 4분 현재 코스닥시장에서 레이젠은 전 거래일보다 12.02% 오른 1천25원에 거래 중이다. 장 중 1천90원까지 올랐다.

레이젠은 전날 채권자가 회사를 상대로 제기했던 파산신청 소송을 취하함에 따라 파산신청이 기각됐다고 밝혔다.

이에 따라 한국거래소 코스닥시장본부는 파산신청 사유 해소를 이유로 주권매매거래 정지를 해제하고 이날부터 거래를 재개하도록 했다.

chomj@yna.co.kr

기자가 기다려요. 기사 문의 및 제보는 여기로(클릭!)

최신 유행 트렌드 총집결(클릭!)"
레이젠,조선비즈,2017.09.20. 오전 9:12,"[특징주] 레이젠, 거래 정지 해제 첫날 강세","코스닥상장사 레이젠(047440)이 거래재개 첫날인 20일 장초반 강세를 보이고 있다.

20일 오전 9시11분 현재 코스닥시장에서 레이젠은 전거래일보다 22.95% 오른 1125원에 거래되고 있다.

한국거래소 코스닥시장본부는 레이젠의 파산신청사유가 해소됐다고 20일 주권매매거래 정지를 해제한다고 전날 장마감 이후 공시했다. 관리종목에서 중견기업부로 소속도 변경했다.

[안소영 기자 seenrun@chosunbiz.com]



chosunbiz.com"
레이젠,머니투데이,2017.09.20. 오전 9:18,"[특징주]레이젠, 거래 재개 첫 날 급등세","[머니투데이 김주현 기자]
레이젠이 거래 재개 첫 날 급등세다.

20일 오전 9시16분 현재 레이젠은 직전거래일보다 21.31%(195원) 오른 1110원에 거래 중이다.

한국거래소 코스닥시장본부는 레이젠의 파산신청 사유가 해소됐다며 20일 주권매매거래 정지를 해제한다고 전날 장 마감 후 공시했다.

TOM칼럼-깊이있는 투자정보▶
무료 만화 즐기고~ 선물타자!▶ 빵빵한 차&레이싱걸▶

김주현 기자 naro@

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
레이젠,매일경제,2017.09.20. 오전 9:26,"[Hot-Line] 레이젠, 한달여 만에 거래재개 후 급등","1개월여 만에 거래를 재개한 레이젠이 급등세를 보이고 있다.

20일 오전 9시 12분 현재 레이젠은 전 거래일 대비 235원(25.68%) 오른 1150원에 거래되고 있다.

레이젠은 채권자의 파산신청으로 지난달 22일부터 매매거래가 정지됐다. 이후 전날 파산신청이 기각되면서 이날부터 거래를 재개했다.

[디지털뉴스국 고득관 기자]



[매일경제 공식 페이스북] [오늘의 인기뉴스] [매경 프리미엄]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
레이젠,뉴시스,2017.09.20. 오전 9:27,"[특징주]레이젠, 거래정지 해제 첫날 급등","【서울=뉴시스】김형섭 기자 = 액정 표시장치 제조업체인 레이젠(047440)의 주가가 거래 재개 첫날인 20일 장 초반 급등하고 있다.

이날 오전 9시20분 현재 레이젠은 코스닥시장에서 전일 대비 22.95%(210원) 상승한 1125원에 거래 중이다. 장 개시 직후 680원까지 떨어져 52주 신저가를 기록하기도 했다.

전날 한국거래소 코스닥시장본부는 레이젠의 파산신청 사유가 해소됐다며 주권매매거래 정지를 20일부터 해제한다고 공시했다.

ephites@newsis.com

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 뉴시스 SNS [페이스북] [트위터]

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
레이젠,이데일리,2017.09.20. 오전 9:43,"[특징주]레이젠, 파산신청 사유 해소 후 거래재개…급등","[이데일리 이명철 기자] 파산 신청을 받아 매매거래가 정지됐던 레이젠(047440)이 거래 재개 후 급등세다.

20일 오전 9시40분 현재 레이젠 주가는 전거래일대비 22.40% 오른 1120원을 기록 중이다. 경영 정상화에 대한 기대감이 반영된 것으로 풀이된다.

회사는 전날 장 종료 후 한 채권자가 지난달 회사 상대로 제기했던 파산신청 소송을 취하했다고 공시했다. 이와 관련 한국거래소는 파산 신청 사유를 해소함에 따라 관리종목을 해제하고 매매거래 정지도 해제했다.

이명철 (twomc@edaily.co.kr)

▶사진으로 보는 핫이슈
▶[페이스북] 보러가기~♥ | [카카오톡] 플친 맺기~♥


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
레이젠,아시아경제,2017.09.20. 오전 10:19,"[특징주]레이젠, 파산신청 사유 해소로 거래 재개 '급등'","[아시아경제 임혜선 기자]레이젠은 파산신청 사유 해소로 거래가 재개된 20일 급등세다.

이날 오전 10시18분 현재 레이젠을 전거래일보다 16.39% 오른 1065원에 거래되고 있다.

한국거래소 코스닥시장본부는 전날 액정 표시장치 제조업체인 레이젠의 파산신청 사유가 해소됐다며 20일 주권매매거래 정지를 해제한다고 공시했다. 같은 날 중견기업부로 소속도 변경된다.

임혜선 기자 lhsro@asiae.co.kr

▶ 양낙규의 [군사이야기]
▶ 고수가 추천하는 종목은? ▶ #오늘의 많이 본 (클릭!)

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
레이젠,전자신문,2017.10.25. 오전 9:41,[ET투자뉴스]레이젠_매수세 집중으로 주가에 상승 탄력붙어 현재 +3.81%,"기관과 외국인 투자자의 동반 순매수에 힘입어 주가가 상승흐름을 타고 있다. 어제까지 6일 연속 동시 순매수를 기록한 레이젠은 오늘도 25원(3.81%) 오른 681원을 기록하며 긍정적인 흐름을 이어가고 있다.

[주가/수급동향]
외국인과 기관의 동반 순매수가 눈에 띈다. 어제까지 외국인은 6일 연속 동종목을 사들였고, 기관도 10일 연속 순매수를 보이고 있다. 최근 한달간 레이젠의 상장주식수 대비 거래량을 비교해보니 일별 매매회전율이 2.77%로 집계됐다. 그리고 동기간 장중 저점과 고점의 차이인 일평균 주가변동률을 5.2%를 나타내고 있다.
그리고 최근 5일간 거래비중은 개인이 90.61%, 외국인이 9.23%, 기관은 0.14%를 기록했다.

[업종내 종목흐름]
이 시각 현재 관련종목들도 상승이 우세한 가운데 IT부품업종은 0.79% 상승중이다.
세진티에스 2,745원
▲5(+0.18%) 일야 3,235원
▲45(+1.41%)
씨엔플러스 4,300원
▲40(+0.94%) 성호전자 1,025원
▼10(-0.97%)

[재무특징]
영업이익률 현재 -13.05%로 업종평균 하회. PBR은 0.36으로 다소 낮은편

증시분석 전문기자 로봇 ET etbot@etnews.com
전자신문과 씽크풀의 증시분석 전문기자 로봇 ET가 쓴 기사입니다

▶ 전자신문 인기 포스트
▶ 전자신문 공식 페이스북
▶ 전자신문 바로가기
[Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]"
레이젠,아시아경제,2017.11.13. 오후 4:24,"거래소, 레이젠에 파산신청설 관련 조회공시 요구","[아시아경제 박나영 기자]한국거래소는 13일 레이젠에 '채권자에 의한 파산신청설'과 관련해 조회공시를 요구했다.

박나영 기자 bohena@asiae.co.kr

▶ 양낙규의 '군사이야기'
▶ 아시아경제 카카오톡 친구 ▶ #아시아경제 페이스북

<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
레이젠,머니투데이,2017.11.13. 오후 4:29,"한국거래소 ""레이젠, '파산신청설' 관련 조회공시""","[머니투데이 이원광 기자] 한국거래소는 '채권자에 의한 파산신청설'과 관련 레이젠에 조회공시를 요구했다고 13일 공시했다. 답변 시한은 오는 14일 오후 6시까지다.

▶지금 옆사람이 보는 기사들
▶무료만화 즐기고~선물타자! ▶치어리더 vs 레이싱걸

이원광 기자 demian@mt.co.kr

<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
레이젠,연합뉴스,2017.11.13. 오후 4:31,"거래소, 레이젠에 파산신청설 조회공시 요구","(서울=연합뉴스) 조민정 기자 = 한국거래소 코스닥시장본부는 13일 레이젠에 채권자에 의한 파산신청설의 사실 여부와 구체적인 내용에 대한 조회공시를 요구했다.

답변시한은 14일 오후 6시다.

chomj@yna.co.kr

▶기사제보 및 문의(클릭!)

▶최신 유행 트렌드 총집결(클릭!)"
레이젠,서울경제,2017.11.13. 오후 4:33,"레이젠, 채권차에 의한 파산신청설 조회공시 요구받아","[서울경제] 레이젠(047440)은 한국거래소에게 채권자에 의한 파산신청설 관련 조회공시를 요구받았다고 13일 공시했다.

답변시한은 오는 14일 오후 6시까지다.

/박시진기자 see1205@sedaily.com

[서울경제 바로가기]
1997년 이래 대한민국 최고의 과학자 DB [바로가기]
서울경제의 모든 연재물!... 서경Cube [바로가기▶]


저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
레이젠,뉴시스,2017.11.13. 오후 4:56,"거래소, 레이젠에 파산신청설 관련 조회공시 요구","【서울=뉴시스】정옥주 기자 = 한국거래소 코스닥시장본부는 레이젠(047440)에 대해 채권자에 의한 파산신청설의 사실여부 및 구체적인 내용에 대한 조회공시를 요구했다. 답변시한은 오는 14일 오후 6시까지다.

channa224@newsis.com

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 네이버 채널에서 뉴시스를 구독해주세요

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
레이젠,이데일리,2017.11.13. 오후 5:04,"거래소, 레이젠 채권자에 의한 파산신청설 조회공시","[이데일리 최정희 기자] 한국거래소 코스닥시장본부는 레이젠(047440)에 대해 채권자에 의한 파산신청설 사실 여부 및 구체적인 내용에 대한 조회공시를 요구했다. 답변 시한은 14일 오후 6시까지다.

최정희 (jhid0201@edaily.co.kr)

▶네이버 채널에서 ‘이데일리’를 구독해주세요
▶개편 이벤트 '갤노트8 쏜다~' ▶카톡 플친 맺으면 스타벅스 쿠폰~♥



＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
